,AEE
2023-03-06,21985470000
2023-03-07,21615768000
2023-03-08,21801930000
2023-03-09,21673452000
2023-03-10,21251310000
2023-03-13,21843882000
2023-03-14,21948762000
2023-03-15,22349928000
2023-03-16,22562310000
2023-03-17,22292244000
2023-03-20,22541334000
2023-03-21,21956628000
2023-03-22,21450582000
2023-03-23,21135942000
2023-03-24,22035288000
2023-03-27,22022178000
2023-03-28,22174254000
2023-03-29,22551822000
2023-03-30,22667190000
2023-03-31,22686014000
2023-04-03,22625616000
2023-04-04,22691266000
2023-04-05,23442302000
2023-04-06,23652382000
2023-04-10,23636626000
2023-04-11,23678642000
2023-04-12,23626122000
2023-04-13,23660260000
2023-04-14,23492196000
2023-04-17,23565724000
2023-04-18,23184954000
2023-04-19,23447554000
2023-04-20,23502700000
2023-04-21,23623496000
2023-04-24,23823072000
2023-04-25,23833576000
2023-04-26,23368774000
2023-04-27,23560472000
2023-04-28,23363522000
2023-05-01,23536838000
2023-05-02,23400286000
2023-05-03,23279490000
2023-05-04,23568350000
2023-05-05,23757422000
2023-05-08,23408164000
2023-05-09,23329384000
2023-05-10,23581480000
2023-05-11,23329384000
2023-05-12,23035272000
2023-05-15,22336756000
2023-05-16,21932352000
2023-05-17,21882458000
2023-05-18,21890336000
2023-05-19,22089912000
2023-05-22,21958612000
2023-05-23,21719646000
2023-05-24,21567338000
2023-05-25,21257470000
2023-05-26,21210202000
2023-05-30,21044764000
2023-05-31,21288982000
2023-06-01,21102536000
2023-06-02,21315242000
2023-06-05,21517444000
2023-06-06,21415030000
2023-06-07,21950734000
2023-06-08,22003254000
2023-06-09,21890336000
2023-06-12,21934978000
2023-06-13,21672378000
2023-06-14,21753784000
2023-06-15,22050522000
2023-06-16,22079408000
2023-06-20,21764288000
2023-06-21,21848320000
2023-06-22,21609354000
2023-06-23,21225958000
2023-06-26,21527948000
2023-06-27,21688134000
2023-06-28,21231210000
2023-06-29,21267974000
2023-06-30,21462876000
2023-07-03,21772980000
2023-07-05,22006872000
2023-07-06,21885984000
2023-07-07,21617928000
2023-07-10,21575880000
2023-07-11,21922776000
2023-07-12,22224996000
2023-07-13,22403700000
2023-07-14,22461516000
2023-07-17,22188204000
2023-07-18,22156668000
2023-07-19,22387932000
2023-07-20,22845204000
2023-07-21,23202612000
2023-07-24,22937184000
2023-07-25,23131656000
2023-07-26,23152680000
2023-07-27,22763736000
2023-07-28,22556124000
2023-07-31,22514076000
2023-08-01,22243392000
2023-08-02,22177692000
2023-08-03,21791376000
2023-08-04,21391920000
2023-08-07,21341988000
2023-08-08,21378780000
2023-08-09,21289428000
2023-08-10,21147516000
2023-08-11,21263148000
2023-08-14,21016116000
2023-08-15,20698128000
2023-08-16,20900484000
2023-08-17,20811132000
2023-08-18,21173796000
2023-08-21,21042396000
2023-08-22,21102840000
2023-08-23,21108096000
2023-08-24,21018744000
2023-08-25,21142260000
2023-08-28,21108096000
2023-08-29,21165912000
2023-08-30,21129120000
2023-08-31,20832156000
2023-09-01,20616660000
2023-09-05,20309184000
2023-09-06,20411676000
2023-09-07,20682360000
2023-09-08,20868948000
2023-09-11,20832156000
2023-09-12,20692872000
2023-09-13,21050280000
2023-09-14,21297312000
2023-09-15,21226356000
2023-09-18,21202704000
2023-09-19,21081816000
2023-09-20,21139632000
2023-09-21,21055536000
2023-09-22,21079188000
2023-09-25,20905740000
2023-09-26,20196180000
2023-09-27,20001708000
2023-09-28,19562832000
2023-09-29,19665324000
2023-10-02,18742755000
2023-10-03,19122195000
2023-10-04,19190705000
2023-10-05,19301375000
2023-10-06,19499000000
2023-10-09,19778310000
2023-10-10,20070795000
2023-10-11,20392265000
2023-10-12,20215720000
2023-10-13,20539825000
2023-10-16,20637320000
2023-10-17,20658400000
2023-10-18,20682115000
2023-10-19,20460775000
2023-10-20,20112955000
2023-10-23,19783580000
2023-10-24,20120860000
2023-10-25,20249975000
2023-10-26,20302675000
2023-10-27,19862630000
2023-10-30,19773040000
2023-10-31,19949585000
2023-11-01,20247340000
2023-11-02,20584620000
2023-11-03,20687385000
2023-11-06,20626780000
2023-11-07,20553000000
2023-11-08,20444965000
2023-11-09,20052350000
2023-11-10,20097145000
2023-11-13,19704530000
2023-11-14,20381725000
2023-11-15,20468680000
2023-11-16,20231530000
2023-11-17,20321120000
2023-11-20,20242070000
2023-11-21,20210450000
2023-11-22,20289500000
2023-11-24,20334295000
2023-11-27,20410710000
2023-11-28,20513475000
2023-11-29,20286865000
2023-11-30,20444965000
2023-12-01,20808595000
2023-12-04,20692655000
2023-12-05,20479220000
2023-12-06,20840215000
2023-12-07,20745355000
2023-12-08,20558270000
2023-12-11,20600430000
2023-12-12,20542460000
2023-12-13,21427820000
2023-12-14,19767770000
2023-12-15,18900855000
2023-12-18,18745390000
2023-12-19,19064225000
2023-12-20,18982540000
2023-12-21,18998350000
2023-12-22,18990445000
2023-12-26,18911395000
2023-12-27,18892950000
2023-12-28,19051050000
2023-12-29,19061590000
2024-01-02,19713599926
2024-01-03,19625687926
2024-01-04,19689623926
2024-01-05,19726919925
2024-01-08,19889423925
2024-01-09,19718927925
2024-01-10,19654991926
2024-01-11,19234079927
2024-01-12,19151495928
2024-01-16,18970343928
2024-01-17,18733247929
2024-01-18,18544103930
2024-01-19,18456191930
2024-01-22,18341639931
2024-01-23,18386927930
2024-01-24,18211103931
2024-01-25,18562751930
2024-01-26,18517463930
2024-01-29,18592055930
2024-01-30,18655991929
2024-01-31,18533447930
2024-02-01,18834479929
2024-02-02,18490823930
2024-02-05,18107207932
2024-02-06,18216431931
2024-02-07,18299015931
2024-02-08,18093887932
2024-02-09,18301679931
2024-02-12,18426887930
2024-02-13,18187127931
2024-02-14,18277703931
2024-02-15,18525455930
2024-02-16,18517463930
2024-02-20,18613367930
2024-02-21,19020959928
2024-02-22,18863783929
2024-02-23,19074239928
2024-02-26,18869111929
2024-02-27,18999647928
2024-02-28,19044935928
2024-02-29,18965015928
2024-03-01,18999647928
2024-03-04,19359287927
2024-03-05,19212767927
2024-03-06,19479167926
2024-03-07,19468511926
2024-03-08,19449863926
2024-03-11,19620359926
2024-03-12,19266047927
2024-03-13,19287359927
2024-03-14,19015631928
2024-03-15,19068911928
2024-03-18,19172807928
2024-03-19,19210103927
2024-03-20,19194119927
2024-03-21,19127519928
2024-03-22,19095551928
2024-03-25,19031615928
2024-03-26,18906407929
2024-03-27,19487159926
2024-03-28,19702943926
2024-04-01,19511135926
2024-04-02,19660319926
2024-04-03,19487159926
2024-04-04,19417895927
2024-04-05,19369943927
2024-04-08,19537775926
2024-04-09,19710935926
2024-04-10,19255391927
2024-04-11,19194119927
2024-04-12,19116863928
2024-04-15,19068911928
2024-04-16,18738575929
2024-04-17,19162151928
2024-04-18,19316663927
2024-04-19,19681631926
2024-04-22,19814831925
2024-04-23,19718927925
2024-04-24,19902743925
2024-04-25,19916063925
2024-04-26,19623023926
2024-04-29,19806839925
2024-04-30,19678967926
2024-05-01,19844135925
2024-05-02,20046599924
2024-05-03,19737575925
2024-05-06,19686959926
2024-05-07,19809503925
2024-05-08,19774871925
2024-05-09,19918727925
2024-05-10,19820159925
2024-05-13,19838807925
2024-05-14,19948031925
2024-05-15,20067911924
2024-05-16,19953359925
2024-05-17,19910735925
2024-05-20,19820159925
2024-05-21,19862783925
2024-05-22,19500479926
2024-05-23,19047599928
2024-05-24,19004975928
2024-05-28,18975671928
2024-05-29,18674639929
2024-05-30,19050263928
2024-05-31,19545767926
2024-06-03,19652327926
2024-06-04,19636343926
2024-06-05,19279367927
2024-06-06,19207439927
2024-06-07,18933047928
2024-06-10,19047599928
2024-06-11,19039607928
2024-06-12,18685295929
2024-06-13,18647999930
2024-06-14,18679967929
2024-06-17,18754559929
2024-06-18,18698615929
2024-06-20,18930383928
2024-06-21,18714599929
2024-06-24,18954359928
2024-06-25,18687959929
2024-06-26,18682631929
2024-06-27,18898415929
2024-06-28,18943703928
2024-07-01,18847799929
2024-07-02,19047599928
2024-07-03,18797183929
2024-07-05,18767879929
2024-07-08,18837143929
2024-07-09,19010303928
2024-07-10,19130183928
2024-07-11,19479167926
2024-07-12,19681631926
2024-07-15,19380599927
2024-07-16,19694951926
2024-07-17,20043935924
2024-07-18,19993319924
2024-07-19,19932047925
2024-07-22,20177135924
2024-07-23,20001311924
2024-07-24,20523455922
2024-07-25,20659319922
2024-07-26,20789855921
2024-07-29,20855940000
2024-07-30,21207984000
2024-07-31,21141309000
2024-08-01,21672042000
2024-08-02,22010751000
2024-08-05,21386673000
2024-08-06,21485352000
2024-08-07,21466683000
2024-08-08,21389340000
2024-08-09,21418677000
