,QCOM
2023-03-06,136609560000
2023-03-07,133016040000
2023-03-08,135259200000
2023-03-09,130817520000
2023-03-10,128552040000
2023-03-13,127703880000
2023-03-14,130069800000
2023-03-15,128886840000
2023-03-16,134489160000
2023-03-17,134734680000
2023-03-20,135951120000
2023-03-21,138160800000
2023-03-22,136118520000
2023-03-23,138551400000
2023-03-24,139232160000
2023-03-27,137814000000
2023-03-28,135294100000
2023-03-29,139475350000
2023-03-30,142051000000
2023-03-31,142251700000
2023-04-03,139085100000
2023-04-04,136364500000
2023-04-05,137189600000
2023-04-06,137145000000
2023-04-10,138583350000
2023-04-11,137780550000
2023-04-12,134101050000
2023-04-13,135059950000
2023-04-14,133978400000
2023-04-17,133108700000
2023-04-18,131971400000
2023-04-19,132172100000
2023-04-20,132283600000
2023-04-21,131302400000
2023-04-24,130845250000
2023-04-25,127165750000
2023-04-26,127288400000
2023-04-27,127020800000
2023-04-28,130232000000
2023-05-01,129161600000
2023-05-02,129462650000
2023-05-03,125805450000
2023-05-04,118836700000
2023-05-05,121289700000
2023-05-08,120765650000
2023-05-09,117933550000
2023-05-10,118702900000
2023-05-11,116026900000
2023-05-12,115536300000
2023-05-15,118502200000
2023-05-16,115725850000
2023-05-17,116863150000
2023-05-18,119260400000
2023-05-19,118033900000
2023-05-22,117387200000
2023-05-23,115469400000
2023-05-24,114867300000
2023-05-25,115982300000
2023-05-26,123040250000
2023-05-30,129340000000
2023-05-31,126452150000
2023-06-01,129150450000
2023-06-02,128916300000
2023-06-05,125693950000
2023-06-06,129741400000
2023-06-07,128425700000
2023-06-08,129730250000
2023-06-09,132807650000
2023-06-12,136186100000
2023-06-13,138739450000
2023-06-14,137591000000
2023-06-15,137825150000
2023-06-16,136788200000
2023-06-20,133599300000
2023-06-21,129072400000
2023-06-22,129786000000
2023-06-23,126474450000
2023-06-26,130159080000
2023-06-27,133685640000
2023-06-28,131174640000
2023-06-29,131754960000
2023-06-30,132848640000
2023-07-03,134020440000
2023-07-05,130717080000
2023-07-06,128585520000
2023-07-07,129389040000
2023-07-10,130705920000
2023-07-11,130426920000
2023-07-12,132446880000
2023-07-13,137401920000
2023-07-14,136776960000
2023-07-17,137714400000
2023-07-18,137111760000
2023-07-19,138852720000
2023-07-20,134723520000
2023-07-21,139187520000
2023-07-24,138495600000
2023-07-25,139578120000
2023-07-26,138406320000
2023-07-27,140448600000
2023-07-28,144499680000
2023-07-31,147501720000
2023-08-01,147401280000
2023-08-02,144265320000
2023-08-03,132469200000
2023-08-04,135594000000
2023-08-07,133183440000
2023-08-08,131308560000
2023-08-09,130092120000
2023-08-10,129020760000
2023-08-11,127904760000
2023-08-14,127246320000
2023-08-15,124634880000
2023-08-16,122927400000
2023-08-17,122849280000
2023-08-18,122871600000
2023-08-21,123518880000
2023-08-22,122168520000
2023-08-23,124065720000
2023-08-24,121097160000
2023-08-25,123117120000
2023-08-28,124634880000
2023-08-29,126978480000
2023-08-30,126409320000
2023-08-31,127815480000
2023-09-01,128775240000
2023-09-05,130069800000
2023-09-06,127982880000
2023-09-07,118742400000
2023-09-08,118452240000
2023-09-11,123072480000
2023-09-12,124132680000
2023-09-13,125706240000
2023-09-14,127268640000
2023-09-15,126264240000
2023-09-18,125829000000
2023-09-19,123563520000
2023-09-20,121889520000
2023-09-21,120483360000
2023-09-22,120170880000
2023-09-25,123239880000
2023-09-26,122447520000
2023-09-27,121856040000
2023-09-28,123987600000
2023-09-29,123942960000
2023-10-02,123987600000
2023-10-03,122972040000
2023-10-04,122592600000
2023-10-05,122536800000
2023-10-06,123742080000
2023-10-09,124768800000
2023-10-10,125337960000
2023-10-11,124009920000
2023-10-12,124389360000
2023-10-13,121264560000
2023-10-16,123329160000
2023-10-17,125215200000
2023-10-18,123853680000
2023-10-19,124188480000
2023-10-20,121231080000
2023-10-23,121264560000
2023-10-24,122079240000
2023-10-25,116934480000
2023-10-26,117871920000
2023-10-27,118809360000
2023-10-30,120338280000
2023-10-31,121632840000
2023-11-01,123753240000
2023-11-02,130973760000
2023-11-03,133384320000
2023-11-06,133841880000
2023-11-07,134723520000
2023-11-08,133986960000
2023-11-09,134031600000
2023-11-10,138618360000
2023-11-13,138216600000
2023-11-14,142133760000
2023-11-15,143874720000
2023-11-16,143629200000
2023-11-17,144488520000
2023-11-20,144533160000
2023-11-21,141754320000
2023-11-22,142290000000
2023-11-24,142569000000
2023-11-27,143071200000
2023-11-28,141274440000
2023-11-29,142747560000
2023-11-30,144019800000
2023-12-01,144711720000
2023-12-04,145024200000
2023-12-05,145917000000
2023-12-06,145035360000
2023-12-07,148361040000
2023-12-08,148394520000
2023-12-11,151887600000
2023-12-12,152534880000
2023-12-13,154900800000
2023-12-14,157914000000
2023-12-15,159733080000
2023-12-18,158081400000
2023-12-19,159844680000
2023-12-20,156731040000
2023-12-21,158963040000
2023-12-22,160134840000
2023-12-26,162478820000
2023-12-27,162769240000
2023-12-28,162925620000
2023-12-29,161551710000
2024-01-02,156636910000
2024-01-03,153699200000
2024-01-04,152101890000
2024-01-05,152727410000
2024-01-08,155296510000
2024-01-09,156257130000
2024-01-10,155609270000
2024-01-11,155296510000
2024-01-12,156603400000
2024-01-16,157631040000
2024-01-17,155620440000
2024-01-18,162288930000
2024-01-19,169739320000
2024-01-22,170755790000
2024-01-23,171459500000
2024-01-24,172431290000
2024-01-25,172542990000
2024-01-26,168354240000
2024-01-29,167147880000
2024-01-30,163059660000
2024-01-31,165885670000
2024-02-01,157619870000
2024-02-02,158267730000
2024-02-05,160881510000
2024-02-06,160959700000
2024-02-07,162959130000
2024-02-08,165517060000
2024-02-09,168667000000
2024-02-12,171012700000
2024-02-13,167594680000
2024-02-14,171950980000
2024-02-15,174229660000
2024-02-16,170554730000
2024-02-20,169739320000
2024-02-21,169795170000
2024-02-22,172855750000
2024-02-23,173034470000
2024-02-26,175402510000
2024-02-27,176821100000
2024-02-28,174084450000
2024-02-29,176251430000
2024-03-01,182171530000
2024-03-04,186047520000
2024-03-05,180339650000
2024-03-06,187533130000
2024-03-07,196279240000
2024-03-08,190526690000
2024-03-11,191141040000
2024-03-12,193330360000
2024-03-13,189052250000
2024-03-14,188158650000
2024-03-15,186762400000
2024-03-18,186449640000
2024-03-19,183299700000
2024-03-20,187287390000
2024-03-21,190839450000
2024-03-22,190001700000
2024-03-25,187119840000
2024-03-26,186617190000
2024-03-27,188918210000
2024-03-28,189108100000
2024-04-01,191811240000
2024-04-02,191051680000
2024-04-03,194257470000
2024-04-04,189621920000
2024-04-05,191599010000
2024-04-08,193933540000
2024-04-09,196111690000
2024-04-10,190850620000
2024-04-11,195620210000
2024-04-12,191330930000
2024-04-15,189711280000
2024-04-16,188303860000
2024-04-17,183545440000
2024-04-18,180328480000
2024-04-19,176072710000
2024-04-22,178921060000
2024-04-23,180227950000
2024-04-24,182774710000
2024-04-25,182406100000
2024-04-26,185042220000
2024-04-29,188996400000
2024-04-30,185254450000
2024-05-01,183310870000
2024-05-02,201171700000
2024-05-03,200657880000
2024-05-06,203126450000
2024-05-07,201227550000
2024-05-08,201674350000
2024-05-09,201663180000
2024-05-10,203383360000
2024-05-13,205762570000
2024-05-14,211079490000
2024-05-15,217379370000
2024-05-16,215882590000
2024-05-17,216541620000
2024-05-20,220897920000
2024-05-21,224349450000
2024-05-22,226672810000
2024-05-23,225365920000
2024-05-24,234972120000
2024-05-28,238010360000
2024-05-29,232626420000
2024-05-30,228761600000
2024-05-31,227923850000
2024-06-03,230001470000
2024-06-04,228281290000
2024-06-05,236692300000
2024-06-06,233944480000
2024-06-07,230794540000
2024-06-10,233843950000
2024-06-11,232916840000
2024-06-12,240590630000
2024-06-13,243293770000
2024-06-14,240523610000
2024-06-17,248219740000
2024-06-18,253659530000
2024-06-20,240679990000
2024-06-21,237396010000
2024-06-24,224338280000
2024-06-25,225823890000
2024-06-26,220417610000
2024-06-27,217982550000
2024-06-28,222484060000
2024-07-01,223433510000
2024-07-02,223578720000
2024-07-03,227655770000
2024-07-05,229822750000
2024-07-08,232213130000
2024-07-09,231353040000
2024-07-10,233229600000
2024-07-11,223232450000
2024-07-12,226114310000
2024-07-15,232537060000
2024-07-16,234167880000
2024-07-17,214017200000
2024-07-18,213860820000
2024-07-19,207996570000
2024-07-22,217781490000
2024-07-23,215971950000
2024-07-24,202255190000
2024-07-25,195910630000
2024-07-26,201115850000
2024-07-29,199362240000
2024-07-30,186305040000
2024-07-31,201940200000
2024-08-01,183024000000
2024-08-02,177789960000
2024-08-05,176272200000
2024-08-06,177131520000
2024-08-07,174229920000
2024-08-08,184084200000
2024-08-09,183559680000
