,PWR
2023-05-30,26346103740
2023-05-31,25824038760
2023-06-01,25601543100
2023-06-02,26187593760
2023-06-05,26063985060
2023-06-06,26411543640
2023-06-07,26747468460
2023-06-08,26666032140
2023-06-09,26587504260
2023-06-12,26958330360
2023-06-13,26903070000
2023-06-14,26916157980
2023-06-15,27019407600
2023-06-16,27041220900
2023-06-20,27012136500
2023-06-21,27766876680
2023-06-22,27529838820
2023-06-23,27137199420
2023-06-26,27704345220
2023-06-27,28307846520
2023-06-28,28171149840
2023-06-29,28335476700
2023-06-30,28574634750
2023-07-03,28466998050
2023-07-05,28385543250
2023-07-06,28004451150
2023-07-07,28160088000
2023-07-10,29060454450
2023-07-11,29083727250
2023-07-12,28862635650
2023-07-13,28839362850
2023-07-14,28528089150
2023-07-17,28990636050
2023-07-18,29034272550
2023-07-19,29083727250
2023-07-20,29088090900
2023-07-21,29307727950
2023-07-24,29645183550
2023-07-25,29876457000
2023-07-26,29476455750
2023-07-27,29328091650
2023-07-28,29160818400
2023-07-31,29326637100
2023-08-01,29365909949
2023-08-02,29428455600
2023-08-03,29576819700
2023-08-04,29131727400
2023-08-07,29399364600
2023-08-08,29483728500
2023-08-09,29591365200
2023-08-10,29153545650
2023-08-11,29115727350
2023-08-14,29605910700
2023-08-15,29556456000
2023-08-16,29203000350
2023-08-17,29150636550
2023-08-18,29537546850
2023-08-21,29610274350
2023-08-22,30055366650
2023-08-23,30291003750
2023-08-24,29317909800
2023-08-25,29857547850
2023-08-28,30208094400
2023-08-29,30341913000
2023-08-30,30493186199
2023-08-31,30526640850
2023-09-01,30888823800
2023-09-05,30372458550
2023-09-06,30413185950
2023-09-07,30356458500
2023-09-08,30036457500
2023-09-11,29824093200
2023-09-12,29744092950
2023-09-13,29139000150
2023-09-14,29496819450
2023-09-15,28980454200
2023-09-18,28756453500
2023-09-19,28528089150
2023-09-20,28400088750
2023-09-21,27122993850
2023-09-22,27410994750
2023-09-25,27284448900
2023-09-26,26887356750
2023-09-27,27653904600
2023-09-28,27479358600
2023-09-29,27210266850
2023-10-02,25706419199
2023-10-03,24648416100
2023-10-04,24994777500
2023-10-05,24482511900
2023-10-06,25134486300
2023-10-09,25306211699
2023-10-10,25850493900
2023-10-11,26096439600
2023-10-12,25891242300
2023-10-13,25253820900
2023-10-16,25668581400
2023-10-17,26108082000
2023-10-18,25036981200
2023-10-19,24556732200
2023-10-20,23968791000
2023-10-23,24080849100
2023-10-24,24339892500
2023-10-25,24482511900
2023-10-26,24339892500
2023-10-27,23993531100
2023-10-30,23977522800
2023-10-31,24320973600
2023-11-01,23229498600
2023-11-02,25479392400
2023-11-03,24620765400
2023-11-06,24515983800
2023-11-07,24024092400
2023-11-08,24705172800
2023-11-09,24677522100
2023-11-10,25332407100
2023-11-13,25648207200
2023-11-14,26610160500
2023-11-15,26736771600
2023-11-16,26675649000
2023-11-17,26647998300
2023-11-20,26796438900
2023-11-21,26684380800
2023-11-22,26749869300
2023-11-24,26570867400
2023-11-27,27026376300
2023-11-28,26390410200
2023-11-29,27011823300
2023-11-30,27404754300
2023-12-01,27730741500
2023-12-04,27598309199
2023-12-05,27567747900
2023-12-06,27919930500
2023-12-07,28288121400
2023-12-08,28996852500
2023-12-11,29362132800
2023-12-12,29872943100
2023-12-13,30602048400
2023-12-14,31405374000
2023-12-15,31291860600
2023-12-18,31288950000
2023-12-19,31683336300
2023-12-20,30983337000
2023-12-21,30917848500
2023-12-22,31149241200
2023-12-26,31239469800
2023-12-27,31427203500
2023-12-28,31502879100
2023-12-29,31405374000
2024-01-02,30540026720
2024-01-03,29441128640
2024-01-04,29197415520
2024-01-05,29052938880
2024-01-08,30000063520
2024-01-09,29785537600
2024-01-10,29718407039
2024-01-11,29547661920
2024-01-12,29546202560
2024-01-16,29387132320
2024-01-17,29210549760
2024-01-18,29465937760
2024-01-19,29541824480
2024-01-22,29692138560
2024-01-23,28539244160
2024-01-24,28206510080
2024-01-25,28893868640
2024-01-26,28647236800
2024-01-29,28758148160
2024-01-30,28785876000
2024-01-31,28318880800
2024-02-01,29225143360
2024-02-02,29843912000
2024-02-05,29506799840
2024-02-06,30078868960
2024-02-07,30486030400
2024-02-08,30321122720
2024-02-09,30662612960
2024-02-12,30880057600
2024-02-13,30185402240
2024-02-14,31031831039
2024-02-15,31239060160
2024-02-16,30856707840
2024-02-20,30529811200
2024-02-21,30824601920
2024-02-22,33992872480
2024-02-23,34205939039
2024-02-26,34388359040
2024-02-27,34961887520
2024-02-28,34824707680
2024-02-29,35245003360
2024-03-01,35154523040
2024-03-04,35512066240
2024-03-05,34982318560
2024-03-06,35287324800
2024-03-07,35655083520
2024-03-08,35325268160
2024-03-11,34899135040
2024-03-12,35282946720
2024-03-13,35291702880
2024-03-14,35369048960
2024-03-15,35425964000
2024-03-18,35580656160
2024-03-19,35957171040
2024-03-20,36412491360
2024-03-21,37403396800
2024-03-22,37347941120
2024-03-25,37292485440
2024-03-26,37823692480
2024-03-27,37906876000
2024-03-28,37914172800
2024-04-01,37835367360
2024-04-02,37374209600
2024-04-03,38277553440
2024-04-04,37693809440
2024-04-05,38410355200
2024-04-08,38273175360
2024-04-09,37417990400
2024-04-10,37111524800
2024-04-11,37651488000
2024-04-12,37168439840
2024-04-15,36322011040
2024-04-16,36292823840
2024-04-17,35894418560
2024-04-18,35853556480
2024-04-19,35500391360
2024-04-22,35836044160
2024-04-23,36768575200
2024-04-24,36948076480
2024-04-25,37241407840
2024-04-26,38185613760
2024-04-29,38284850240
2024-04-30,37733212160
2024-05-01,37361075360
2024-05-02,37213680000
2024-05-03,37407774880
2024-05-06,39329752000
2024-05-07,38947399680
2024-05-08,38670121280
2024-05-09,39427529120
2024-05-10,39618705280
2024-05-13,38735792480
2024-05-14,38433704960
2024-05-15,39518009440
2024-05-16,38500835520
2024-05-17,38585478400
2024-05-20,39061229760
2024-05-21,39701888800
2024-05-22,39563249600
2024-05-23,40358600800
2024-05-24,41362640480
2024-05-28,40809543040
2024-05-29,40565829920
2024-05-30,40827055360
2024-05-31,40269579840
2024-06-03,39690213920
2024-06-04,39405638720
2024-06-05,40268120480
2024-06-06,39005774079
2024-06-07,39303483520
2024-06-10,39631839520
2024-06-11,39630380160
2024-06-12,40393625440
2024-06-13,40380491200
2024-06-14,39882849440
2024-06-17,40362978880
2024-06-18,41037203200
2024-06-20,39982085920
2024-06-21,39986464000
2024-06-24,40020029280
2024-06-25,39836149920
2024-06-26,38902159520
2024-06-27,38973668160
2024-06-28,37080878240
2024-07-01,36135212960
2024-07-02,36160022080
2024-07-03,37155305600
2024-07-05,36853218080
2024-07-08,37164061760
2024-07-09,37183033440
2024-07-10,37632516320
2024-07-11,38547535040
2024-07-12,39229056160
2024-07-15,37540576640
2024-07-16,37851420320
2024-07-17,35745563840
2024-07-18,38630718560
2024-07-19,37733212160
2024-07-22,39068526560
2024-07-23,38594234560
2024-07-24,36764197120
2024-07-25,36310336160
2024-07-26,37466149280
2024-07-29,37556727600
2024-07-30,36879528000
2024-07-31,38899400400
2024-08-01,37360310400
2024-08-02,35314053600
2024-08-05,35117636400
2024-08-06,36356237400
2024-08-07,36425130000
2024-08-08,38521224000
2024-08-09,38055099600
