,APD
2023-03-07,64775997000
2023-03-08,64475892000
2023-03-09,63150984000
2023-03-10,62526320999
2023-03-13,62464077000
2023-03-14,63555569999
2023-03-15,61585992000
2023-03-16,62166194999
2023-03-17,61074702000
2023-03-20,62068382999
2023-03-21,61979463000
2023-03-22,61212528000
2023-03-23,59340762000
2023-03-24,59503041000
2023-03-27,60063237000
2023-03-28,60807942000
2023-03-29,61428159000
2023-03-30,62181756000
2023-03-31,63875503999
2023-04-03,64282496000
2023-04-04,63439600000
2023-04-05,63134912000
2023-04-06,62716800000
2023-04-10,63034832000
2023-04-11,63457392000
2023-04-12,63866608000
2023-04-13,64082336000
2023-04-14,63653103999
2023-04-17,63650880000
2023-04-18,64002271999
2023-04-19,64607200000
2023-04-20,65043103999
2023-04-21,64622768000
2023-04-24,65229920000
2023-04-25,64482656000
2023-04-26,63535232000
2023-04-27,64802912000
2023-04-28,65465664000
2023-05-01,65870432000
2023-05-02,65080912000
2023-05-03,65361136000
2023-05-04,64733968000
2023-05-05,65986080000
2023-05-08,65736992000
2023-05-09,62258656000
2023-05-10,62483280000
2023-05-11,61504720000
2023-05-12,61827200000
2023-05-15,62114096000
2023-05-16,61291215999
2023-05-17,61426880000
2023-05-18,61260080000
2023-05-19,62029584000
2023-05-22,61160000000
2023-05-23,60381600000
2023-05-24,60234815999
2023-05-25,60519488000
2023-05-26,60899792000
2023-05-30,60953168000
2023-05-31,59856736000
2023-06-01,60753008000
2023-06-02,62503296000
2023-06-05,62223071999
2023-06-06,61938400000
2023-06-07,62810208000
2023-06-08,63023712000
2023-06-09,61958415999
2023-06-12,62034032000
2023-06-13,63350640000
2023-06-14,64238015999
2023-06-15,64665024000
2023-06-16,65201008000
2023-06-20,64340320000
2023-06-21,64304736000
2023-06-22,64053424000
2023-06-23,63664224000
2023-06-26,63693136000
2023-06-27,64809584000
2023-06-28,64789568000
2023-06-29,65552400000
2023-06-30,66615471999
2023-07-03,66068368000
2023-07-05,64044528000
2023-07-06,64015615999
2023-07-07,63793215999
2023-07-10,64500447999
2023-07-11,64195759999
2023-07-12,65441200000
2023-07-13,66486480000
2023-07-14,66415312000
2023-07-17,66559871999
2023-07-18,66333024000
2023-07-19,66406415999
2023-07-20,67018015999
2023-07-21,67329376000
2023-07-24,67187040000
2023-07-25,68021040000
2023-07-26,67389424000
2023-07-27,67362736000
2023-07-28,67482832000
2023-07-31,67905392000
2023-08-01,67255984000
2023-08-02,66568768000
2023-08-03,62676768000
2023-08-04,63257232000
2023-08-07,63895520000
2023-08-08,63059296000
2023-08-09,63472959999
2023-08-10,63675344000
2023-08-11,64226896000
2023-08-14,64658352000
2023-08-15,63415136000
2023-08-16,63588608000
2023-08-17,63272800000
2023-08-18,63343968000
2023-08-21,63430703999
2023-08-22,63399568000
2023-08-23,63550800000
2023-08-24,63746512000
2023-08-25,64117920000
2023-08-28,64464864000
2023-08-29,65309984000
2023-08-30,65723647999
2023-08-31,65716976000
2023-09-01,66279647999
2023-09-05,65096480000
2023-09-06,65241040000
2023-09-07,64965264000
2023-09-08,66388624000
2023-09-11,67342720000
2023-09-12,67195936000
2023-09-13,67416112000
2023-09-14,68076640000
2023-09-15,67189264000
2023-09-18,66615471999
2023-09-19,66548752000
2023-09-20,65567968000
2023-09-21,63844368000
2023-09-22,63748736000
2023-09-25,64409264000
2023-09-26,63762080000
2023-09-27,63441824000
2023-09-28,63799888000
2023-09-29,63028159999
2023-10-02,62095300000
2023-10-03,62698275000
2023-10-04,63385800000
2023-10-05,62268850000
2023-10-06,62535850000
2023-10-09,63250074999
2023-10-10,64059975000
2023-10-11,64723025000
2023-10-12,63588275000
2023-10-13,63514849999
2023-10-16,63884200000
2023-10-17,64725249999
2023-10-18,63052050000
2023-10-19,62435725000
2023-10-20,61981825000
2023-10-23,61114075000
2023-10-24,61685900000
2023-10-25,61071800000
2023-10-26,61779350000
2023-10-27,61443374999
2023-10-30,62455750000
2023-10-31,62842900000
2023-11-01,63058725000
2023-11-02,64440450000
2023-11-03,65237000000
2023-11-06,64814250000
2023-11-07,56617350000
2023-11-08,57834425000
2023-11-09,58737775000
2023-11-10,59064849999
2023-11-13,58969174999
2023-11-14,59721225000
2023-11-15,60880450000
2023-11-16,60876000000
2023-11-17,60072775000
2023-11-20,60553374999
2023-11-21,61485649999
2023-11-22,61025074999
2023-11-24,61076250000
2023-11-27,60446575000
2023-11-28,59718999999
2023-11-29,59291800000
2023-11-30,60197375000
2023-12-01,60662400000
2023-12-04,60108374999
2023-12-05,58299449999
2023-12-06,58134799999
2023-12-07,58297225000
2023-12-08,58577574999
2023-12-11,58864600000
2023-12-12,59483149999
2023-12-13,59923700000
2023-12-14,60255225000
2023-12-15,60266350000
2023-12-18,60342000000
2023-12-19,60635699999
2023-12-20,59663374999
2023-12-21,60462150000
2023-12-22,60706899999
2023-12-26,61158575000
2023-12-27,61341025000
2023-12-28,61016175000
2023-12-29,60920500000
2024-01-02,60847075000
2024-01-03,60266350000
2024-01-04,60130625000
2024-01-05,60108374999
2024-01-08,60706899999
2024-01-09,59650024999
2024-01-10,59398599999
2024-01-11,58871274999
2024-01-12,58768925000
2024-01-16,57950125000
2024-01-17,57881150000
2024-01-18,57856674999
2024-01-19,57992400000
2024-01-22,58056925000
2024-01-23,58570900000
2024-01-24,57218100000
2024-01-25,58662124999
2024-01-26,58272749999
2024-01-29,58101425000
2024-01-30,57689799999
2024-01-31,56895475000
2024-02-01,57752100000
2024-02-02,57442825000
2024-02-05,48509450000
2024-02-06,48516125000
2024-02-07,47922050000
2024-02-08,48929975000
2024-02-09,48914400000
2024-02-12,49526275000
2024-02-13,48418225000
2024-02-14,48284725000
2024-02-15,50496375000
2024-02-16,50474125000
2024-02-20,50750025000
2024-02-21,50752250000
2024-02-22,51508750000
2024-02-23,51795775000
2024-02-26,51032600000
2024-02-27,51559925000
2024-02-28,51711225000
2024-02-29,52073900000
2024-03-01,52510000000
2024-03-04,53046225000
2024-03-05,53306550000
2024-03-06,54089750000
2024-03-07,54550325000
2024-03-08,53758225000
2024-03-11,55166650000
2024-03-12,54483575000
2024-03-13,55022025000
2024-03-14,54543650000
2024-03-15,54430175000
2024-03-18,54648225000
2024-03-19,53804950000
2024-03-20,53166375000
2024-03-21,52396525000
2024-03-22,52667975000
2024-03-25,52857100000
2024-03-26,52917175000
2024-03-27,54089750000
2024-03-28,53905075000
2024-04-01,54160950000
2024-04-02,53364400000
2024-04-03,53311000000
2024-04-04,52756975000
2024-04-05,53106300000
2024-04-08,52872675000
2024-04-09,53324350000
2024-04-10,52489975000
2024-04-11,52565625000
2024-04-12,51515425000
2024-04-15,51433100000
2024-04-16,50676600000
2024-04-17,50954725000
2024-04-18,51846950000
2024-04-19,51539900000
2024-04-22,52145100000
2024-04-23,52000475000
2024-04-24,52216300000
2024-04-25,52305300000
2024-04-26,52527800000
2024-04-29,52981700000
2024-04-30,52585650000
2024-05-01,52841525000
2024-05-02,54221025000
2024-05-03,54706075000
2024-05-06,55091000000
2024-05-07,55324625000
2024-05-08,54795075000
2024-05-09,55760725000
2024-05-10,55747375000
2024-05-13,55682850000
2024-05-14,55304600000
2024-05-15,55981000000
2024-05-16,57191400000
2024-05-17,58450750000
2024-05-20,59231724999
2024-05-21,58886850000
2024-05-22,58884624999
2024-05-23,58517500000
2024-05-24,58875725000
2024-05-28,58880175000
2024-05-29,57910074999
2024-05-30,57961250000
2024-05-31,59340750000
2024-06-03,60277475000
2024-06-04,60141750000
2024-06-05,60148425000
2024-06-06,60012700000
2024-06-07,62195424999
2024-06-10,62813975000
2024-06-11,62480225000
2024-06-12,62978625000
2024-06-13,63481475000
2024-06-14,61218650000
2024-06-17,60766975000
2024-06-18,61120750000
2024-06-20,60535575000
2024-06-21,60722475000
2024-06-24,60275249999
2024-06-25,59427524999
2024-06-26,58673250000
2024-06-27,58533075000
2024-06-28,57416125000
2024-07-01,55033150000
2024-07-02,55847500000
2024-07-03,56292500000
2024-07-05,56219075000
2024-07-08,56715250000
2024-07-09,56670750000
2024-07-10,56884350000
2024-07-11,57405000000
2024-07-12,58141475000
2024-07-15,57814399999
2024-07-16,59525424999
2024-07-17,60179575000
2024-07-18,59316274999
2024-07-19,58497475000
2024-07-22,55302375000
2024-07-23,56960000000
2024-07-24,57894500000
2024-07-25,57547400000
2024-07-26,58068050000
2024-07-29,59127150000
2024-07-30,58791175000
2024-07-31,58706625000
2024-08-01,63962075000
2024-08-02,62687150000
2024-08-05,61959575000
2024-08-06,61979600000
2024-08-07,61730400000
2024-08-08,62124224999
2024-08-09,61906175000
