,URI
2014-02-26,8209347249
2014-02-27,8387418000
2014-02-28,8412176500
2014-03-03,8332187500
2014-03-04,8619767000
2014-03-05,8506449250
2014-03-06,8427412500
2014-03-07,8426460249
2014-03-10,8743559500
2014-03-11,8565488750
2014-03-12,8753082000
2014-03-13,8504544750
2014-03-14,8578820250
2014-03-17,8656904750
2014-03-18,8749273000
2014-03-19,8823548500
2014-03-20,9023521000
2014-03-21,9037804750
2014-03-24,8826405250
2014-03-25,8868304250
2014-03-26,8730228000
2014-03-27,8649286750
2014-03-28,8801646750
2014-03-31,9209180000
2014-04-01,9306180000
2014-04-02,9218880000
2014-04-03,9173290000
2014-04-04,8911390000
2014-04-07,8309020000
2014-04-08,8526300000
2014-04-09,8825060000
2014-04-10,8552490000
2014-04-11,8478770000
2014-04-14,8456460000
2014-04-15,8583529999
2014-04-16,8874530000
2014-04-17,9066590000
2014-04-21,9045250000
2014-04-22,9321700000
2014-04-23,9162620000
2014-04-24,9216940000
2014-04-25,8957950000
2014-04-28,8765890000
2014-04-29,9010330000
2014-04-30,9101510000
2014-05-01,9037490000
2014-05-02,9118000000
2014-05-05,9161650000
2014-05-06,9062710000
2014-05-07,9053980000
2014-05-08,9010330000
2014-05-09,9066590000
2014-05-12,9473990000
2014-05-13,9472050000
2014-05-14,9382810000
2014-05-15,9160680000
2014-05-16,9249920000
2014-05-19,9371170000
2014-05-20,9348860000
2014-05-21,9454590000
2014-05-22,9581660000
2014-05-23,9689330000
2014-05-27,9823190000
2014-05-28,9790210000
2014-05-29,9846470000
2014-05-30,9801850000
2014-06-02,9845500000
2014-06-03,9796030000
2014-06-04,9914370000
2014-06-05,10277150000
2014-06-06,10279090000
2014-06-09,10450780000
2014-06-10,10395490000
2014-06-11,10383850000
2014-06-12,10185970000
2014-06-13,10222830000
2014-06-16,10200520000
2014-06-17,9966750000
2014-06-18,10162690000
2014-06-19,10110310000
2014-06-20,10209250000
2014-06-23,10220890000
2014-06-24,10059870000
2014-06-25,10241260000
2014-06-26,10212160000
2014-06-27,10174330000
2014-06-30,10314334050
2014-07-01,10558576850
2014-07-02,10587137500
2014-07-03,10730925600
2014-07-07,10474864600
2014-07-08,10466985800
2014-07-09,10670849750
2014-07-10,10605849650
2014-07-11,10576304150
2014-07-14,10784107500
2014-07-15,10602895100
2014-07-16,10659031550
2014-07-17,10839259100
2014-07-18,11034259400
2014-07-21,11008653300
2014-07-22,11161305050
2014-07-23,11106153450
2014-07-24,11092365550
2014-07-25,11098274650
2014-07-28,10949562300
2014-07-29,10878653100
2014-07-30,10887516750
2014-07-31,10429561500
2014-08-01,10426606950
2014-08-04,10535925300
2014-08-05,10416758450
2014-08-06,10384258400
2014-08-07,10363576550
2014-08-08,10562516250
2014-08-11,10776228700
2014-08-12,10796910550
2014-08-13,10917062250
2014-08-14,10986001750
2014-08-15,11001759350
2014-08-18,11255850650
2014-08-19,11366153850
2014-08-20,11493199500
2014-08-21,11450850950
2014-08-22,11545396550
2014-08-25,11619260300
2014-08-26,11653730050
2014-08-27,11585775400
2014-08-28,11532593500
2014-08-29,11586760250
2014-09-02,11703957400
2014-09-03,11642896700
2014-09-04,11650775500
2014-09-05,11671457350
2014-09-08,11650775500
2014-09-09,11380926600
2014-09-10,11345472000
2014-09-11,11434108500
2014-09-12,11483351000
2014-09-15,11452820650
2014-09-16,11592669350
2014-09-17,11585775400
2014-09-18,11690169500
2014-09-19,11493199500
2014-09-22,11311002250
2014-09-23,11175092950
2014-09-24,11241077900
2014-09-25,10929865300
2014-09-26,11079562500
2014-09-29,11081532200
2014-09-30,10777477700
2014-10-01,10130441010
2014-10-02,10229388150
2014-10-03,10589284120
2014-10-06,10385569420
2014-10-07,9629884890
2014-10-08,10003361840
2014-10-09,9497955370
2014-10-10,9093436180
2014-10-13,8759732100
2014-10-14,8968297150
2014-10-15,9063364010
2014-10-16,9665777480
2014-10-17,10017912890
2014-10-20,10089698070
2014-10-21,10539810550
2014-10-22,10176034300
2014-10-23,10419521870
2014-10-24,10472875720
2014-10-27,10298263120
2014-10-28,10548541180
2014-10-29,10395270120
2014-10-30,10294382840
2014-10-31,10676590420
2014-11-03,10846352670
2014-11-04,10631967200
2014-11-05,10784268190
2014-11-06,11035516320
2014-11-07,10999623730
2014-11-10,11029695900
2014-11-11,11056857860
2014-11-12,11100511010
2014-11-13,11015144850
2014-11-14,11172296190
2014-11-17,10962761070
2014-11-18,11075289190
2014-11-19,11087900100
2014-11-20,11109241640
2014-11-21,11127672970
2014-11-24,11227590180
2014-11-25,11545773140
2014-11-26,11514730900
2014-11-28,10991863170
2014-12-01,10318634590
2014-12-02,10548541180
2014-12-03,10914257570
2014-12-04,10995743450
2014-12-05,11111181780
2014-12-08,10752255880
2014-12-09,10603835170
2014-12-10,10497127470
2014-12-11,10334155710
2014-12-12,9669657760
2014-12-15,9648316220
2014-12-16,9672567970
2014-12-17,9622124330
2014-12-18,9774425320
2014-12-19,9829719310
2014-12-22,9930606590
2014-12-23,10154692760
2014-12-24,10170213880
2014-12-26,10285652210
2014-12-29,10252669830
2014-12-30,10100368840
2014-12-31,9895684070
2015-01-02,10048955130
2015-01-05,8948895750
2015-01-06,8671455730
2015-01-07,8592880060
2015-01-08,8776223290
2015-01-09,8661755030
2015-01-12,8321260460
2015-01-13,8324170670
2015-01-14,8148588000
2015-01-15,8062251770
2015-01-16,7984646170
2015-01-20,8194181290
2015-01-21,8493932920
2015-01-22,8345512210
2015-01-23,8578329010
2015-01-26,8775253220
2015-01-27,8606461040
2015-01-28,8367823820
2015-01-29,8373644239
2015-01-30,8037029949
2015-02-02,8260146050
2015-02-03,8739360630
2015-02-04,8633623000
2015-02-05,8633623000
2015-02-06,8703468040
2015-02-09,8824726790
2015-02-10,8834427490
2015-02-11,8736450420
2015-02-12,8882930990
2015-02-13,9019710860
2015-02-17,9146790030
2015-02-18,9253497730
2015-02-19,9197233670
2015-02-20,9310731860
2015-02-23,9171041780
2015-02-24,9105077020
2015-02-25,9124478420
2015-02-26,9143879820
2015-02-27,9027471420
2015-03-02,9182682620
2015-03-03,9148730170
2015-03-04,8957626380
2015-03-05,8930464420
2015-03-06,8779133500
2015-03-09,8810175740
2015-03-10,8444459350
2015-03-11,8498783270
2015-03-12,8556017400
2015-03-13,8517214600
2015-03-16,8516244530
2015-03-17,8471621310
2015-03-18,8625862440
2015-03-19,8583179360
2015-03-20,8619071950
2015-03-23,8603550830
2015-03-24,8624892370
2015-03-25,8650114190
2015-03-26,8836367630
2015-03-27,8735480350
2015-03-30,8911063020
2015-03-31,8810340520
2015-04-01,8841267560
2015-04-02,8761050550
2015-04-06,9049058610
2015-04-07,8982372180
2015-04-08,9004600990
2015-04-09,9148605020
2015-04-10,9274246120
2015-04-13,9261682010
2015-04-14,9429847790
2015-04-15,9597047100
2015-04-16,9422116030
2015-04-17,9322569620
2015-04-20,9554522420
2015-04-21,9461741300
2015-04-22,9257816130
2015-04-23,9522628910
2015-04-24,9339966080
2015-04-27,9328368440
2015-04-28,9301307280
2015-04-29,9448210720
2015-04-30,9334167260
2015-05-01,9594147690
2015-05-04,9569985940
2015-05-05,9715922910
2015-05-06,9650202950
2015-05-07,9597047100
2015-05-08,9800972270
2015-05-11,9824167550
2015-05-12,9952708060
2015-05-13,10001031560
2015-05-14,9959473350
2015-05-15,9971070990
2015-05-18,10013595670
2015-05-19,9858960470
2015-05-20,9978802750
2015-05-21,10160499110
2015-05-22,10137303830
2015-05-26,10086080920
2015-05-27,10099611500
2015-05-28,9176632650
2015-05-29,8592884770
2015-06-01,8734955860
2015-06-02,8897322820
2015-06-03,8855764610
2015-06-04,8813239930
2015-06-05,8877993420
2015-06-08,8731089980
2015-06-09,8589985360
2015-06-10,8667302960
2015-06-11,8671168840
2015-06-12,8837401680
2015-06-15,8808407580
2015-06-16,8578387720
2015-06-17,8749452910
2015-06-18,8947579260
2015-06-19,8883792240
2015-06-22,8904088110
2015-06-23,8946612790
2015-06-24,8922451040
2015-06-25,8657638260
2015-06-26,8695330590
2015-06-29,8431484279
2015-06-30,8254943060
2015-07-01,7876206799
2015-07-02,7940271640
2015-07-06,7843232250
2015-07-07,7848885030
2015-07-08,7541750650
2015-07-09,7666111810
2015-07-10,7667996070
2015-07-13,7726408130
2015-07-14,7755614159
2015-07-15,7549287690
2015-07-16,7704739140
2015-07-17,7655748380
2015-07-20,7461669600
2015-07-21,7421158010
2015-07-22,7313755190
2015-07-23,6310386740
2015-07-24,6097465360
2015-07-27,6138919080
2015-07-28,6305676090
2015-07-29,6300965440
2015-07-30,6268933020
2015-07-31,6311328869
2015-08-03,6150224640
2015-08-04,6170951500
2015-08-05,6168125110
2015-08-06,6186025580
2015-08-07,6011731530
2015-08-10,6284949229
2015-08-11,6202983920
2015-08-12,6243495510
2015-08-13,6058838030
2015-08-14,6154935290
2015-08-17,6178488540
2015-08-18,6171893630
2015-08-19,6176604280
2015-08-20,6081449150
2015-08-21,5809173580
2015-08-24,5739455960
2015-08-25,5730976790
2015-08-26,5983467630
2015-08-27,6434747900
2015-08-28,6317923780
2015-08-31,6531787290
2015-09-01,6155877420
2015-09-02,6346187680
2015-09-03,6390467790
2015-09-04,6225595040
2015-09-08,6405541869
2015-09-09,6521423860
2015-09-10,6498812740
2015-09-11,6543092850
2015-09-14,6371625190
2015-09-15,6578893790
2015-09-16,6809715640
2015-09-17,6557224799
2015-09-18,6324518690
2015-09-21,6369740930
2015-09-22,6284007100
2015-09-23,5963682900
2015-09-24,5823305530
2015-09-25,5916576400
2015-09-28,5603789240
2015-09-29,5647127220
2015-09-30,5566635000
2015-10-01,5547168000
2015-10-02,5529555000
2015-10-05,5970807000
2015-10-06,6093171000
2015-10-07,6294330000
2015-10-08,6538131000
2015-10-09,6559452000
2015-10-12,6444504000
2015-10-13,6489927000
2015-10-14,6507540000
2015-10-15,6421329000
2015-10-16,6200703000
2015-10-19,6061653000
2015-10-20,6137666999
2015-10-21,6229440000
2015-10-22,6850530000
2015-10-23,6856091999
2015-10-26,6845894999
2015-10-27,6672546000
2015-10-28,6923763000
2015-10-29,6883902000
2015-10-30,6939522000
2015-11-02,7048908000
2015-11-03,7135119000
2015-11-04,7097112000
2015-11-05,7262118000
2015-11-06,7401168000
2015-11-09,7184250000
2015-11-10,7204644000
2015-11-11,7136973000
2015-11-12,6812523000
2015-11-13,6872778000
2015-11-16,6929325000
2015-11-17,7013682000
2015-11-18,7136973000
2015-11-19,7004412000
2015-11-20,7006266000
2015-11-23,7058178000
2015-11-24,7175907000
2015-11-25,7219476000
2015-11-27,7152732000
2015-11-30,7292709000
2015-12-01,7268607000
2015-12-02,7064666999
2015-12-03,6971040000
2015-12-04,6872778000
2015-12-07,6531641999
2015-12-08,6297111000
2015-12-09,6588188999
2015-12-10,6585408000
2015-12-11,6262812000
2015-12-14,6130251000
2015-12-15,6264666000
2015-12-16,6417621000
2015-12-17,6201630000
2015-12-18,6227586000
2015-12-21,6400935000
2015-12-22,6679035000
2015-12-23,6935813999
2015-12-24,6915419999
2015-12-28,6717969000
2015-12-29,6796763999
2015-12-30,6737436000
2015-12-31,6565595400
2016-01-04,6404487600
2016-01-05,6340225500
2016-01-06,6037017000
2016-01-07,5644203600
2016-01-08,5594423100
2016-01-11,5517489600
2016-01-12,5546452800
2016-01-13,5226047400
2016-01-14,5171741400
2016-01-15,4968999000
2016-01-19,4887540000
2016-01-20,4924649100
2016-01-21,5006108100
2016-01-22,5226047400
2016-01-25,4945466400
2016-01-26,5149113900
2016-01-27,5054078400
2016-01-28,4125445800
2016-01-29,4336334100
2016-02-01,4419603300
2016-02-02,4141737600
2016-02-03,4383399300
2016-02-04,4406026800
2016-02-05,4362582000
2016-02-08,4218671100
2016-02-09,4053037800
2016-02-10,4118205000
2016-02-11,3922703400
2016-02-12,4113679500
2016-02-16,4304655600
2016-02-17,4360771800
2016-02-18,4513733700
2016-02-19,4380684000
2016-02-22,4671221100
2016-02-23,4513733700
2016-02-24,4496536800
2016-02-25,4558083600
2016-02-26,4663980300
2016-02-29,4667600700
2016-03-01,4749059700
2016-03-02,4915598100
2016-03-03,5119245600
2016-03-04,5203419900
2016-03-07,5417023500
2016-03-08,5144588400
2016-03-09,5271302400
2016-03-10,5242339200
2016-03-11,5398921500
2016-03-14,5431505100
2016-03-15,5388965400
2016-03-16,5589897600
2016-03-17,5735618700
2016-03-18,5693984100
2016-03-21,5751005400
2016-03-22,5771822700
2016-03-23,5575416000
2016-03-24,5610714900
2016-03-28,5582656800
2016-03-29,5662305600
2016-03-30,5683122900
2016-03-31,5478628050
2016-04-01,5357056950
2016-04-04,5239009650
2016-04-05,5151795600
2016-04-06,5197605000
2016-04-07,5105105250
2016-04-08,5241652500
2016-04-11,5248700100
2016-04-12,5282176200
2016-04-13,5453961450
2016-04-14,5403747300
2016-04-15,5373795000
2016-04-18,5421366300
2016-04-19,5387009250
2016-04-20,5298033300
2016-04-21,5714722650
2016-04-22,5815150950
2016-04-25,5710317899
2016-04-26,5893555500
2016-04-27,5996626649
2016-04-28,5885626950
2016-04-29,5896198350
2016-05-02,5794008150
2016-05-03,5593151550
2016-05-04,5450437650
2016-05-05,5377318800
2016-05-06,5417842500
2016-05-09,5375556900
2016-05-10,5544699300
2016-05-11,5440747200
2016-05-12,5362342650
2016-05-13,5270723850
2016-05-16,5368509300
2016-05-17,5662746600
2016-05-18,5713841700
2016-05-19,5646889499
2016-05-20,5749960650
2016-05-23,5722651199
2016-05-24,5792246250
2016-05-25,5998388550
2016-05-26,6008079000
2016-05-27,6025698000
2016-05-31,6137578650
2016-06-01,6118197750
2016-06-02,6262673550
2016-06-03,6278530650
2016-06-06,6489958650
2016-06-07,6561315600
2016-06-08,6600077400
2016-06-09,6528720450
2016-06-10,6299673450
2016-06-13,6193959450
2016-06-14,6166650000
2016-06-15,6152554800
2016-06-16,5903245950
2016-06-17,5956983900
2016-06-20,6065340749
2016-06-21,6075031199
2016-06-22,6079435950
2016-06-23,6363101850
2016-06-24,5836293750
2016-06-27,5485675650
2016-06-28,5547342150
2016-06-29,5769341550
2016-06-30,5766909499
2016-07-01,5722218100
2016-07-05,5454929150
2016-07-06,5471258700
2016-07-07,5554625350
2016-07-08,5796130800
2016-07-11,5866605700
2016-07-12,6041074050
2016-07-13,5950831800
2016-07-14,5980912550
2016-07-15,6026463400
2016-07-18,5945675100
2016-07-19,5838243850
2016-07-20,6004117700
2016-07-21,6553306250
2016-07-22,6722617900
2016-07-25,6732931300
2016-07-26,6879037800
2016-07-27,6922869750
2016-07-28,6861848800
2016-07-29,6847238150
2016-08-01,6647845749
2016-08-02,6473377399
2016-08-03,6583386999
2016-08-04,6611748850
2016-08-05,6828330250
2016-08-08,6830049150
2016-08-09,6775903800
2016-08-10,6691677700
2016-08-11,6780201050
2016-08-12,6735509650
2016-08-15,6809422350
2016-08-16,6693396600
2016-08-17,6671050900
2016-08-18,6945215450
2016-08-19,6895367350
2016-08-22,6886772850
2016-08-23,7057803400
2016-08-24,6958107199
2016-08-25,6979593449
2016-08-26,7069835700
2016-08-29,7123981050
2016-08-30,7117964899
2016-08-31,7074132950
2016-09-01,6975296200
2016-09-02,7044052199
2016-09-06,7044052199
2016-09-07,7212504400
2016-09-08,7209066600
2016-09-09,6695115500
2016-09-12,6865286600
2016-09-13,6618624450
2016-09-14,6763012050
2016-09-15,6816297950
2016-09-16,6672769800
2016-09-19,6805125100
2016-09-20,6494004200
2016-09-21,6502598700
2016-09-22,6479393550
2016-09-23,6493144750
2016-09-26,6355632750
2016-09-27,6292892900
2016-09-28,6457907300
2016-09-29,6561041300
2016-09-30,6624556000
2016-10-03,6661692000
2016-10-04,6681104000
2016-10-05,6800952000
2016-10-06,7022923999
2016-10-07,6816144000
2016-10-10,6860032000
2016-10-11,6709800000
2016-10-12,6767192000
2016-10-13,6600923999
2016-10-14,6352788000
2016-10-17,6389080000
2016-10-18,6451536000
2016-10-19,6378952000
2016-10-20,6678572000
2016-10-21,6682792000
2016-10-24,6462507999
2016-10-25,6455756000
2016-10-26,6430436000
2016-10-27,6437188000
2016-10-28,6362916000
2016-10-31,6385704000
2016-11-01,6163732000
2016-11-02,5985648000
2016-11-03,6101276000
2016-11-04,6090304000
2016-11-07,6423684000
2016-11-08,6403428000
2016-11-09,7499784000
2016-11-10,7553800000
2016-11-11,7697280000
2016-11-14,7991836000
2016-11-15,7945416000
2016-11-16,7774928000
2016-11-17,7784212000
2016-11-18,7676180000
2016-11-21,7921784000
2016-11-22,7938664000
2016-11-23,8216339999
2016-11-25,8281328000
2016-11-28,8118436000
2016-11-29,8127720000
2016-11-30,8533684000
2016-12-01,8802076000
2016-12-02,8849340000
2016-12-05,8888164000
2016-12-06,9045148000
2016-12-07,9209728000
2016-12-08,9140520000
2016-12-09,9115200000
2016-12-12,9033332000
2016-12-13,8971720000
2016-12-14,8866220000
2016-12-15,9042616000
2016-12-16,8921924000
2016-12-19,8969188000
2016-12-20,9051900000
2016-12-21,9155712000
2016-12-22,9018984000
2016-12-23,9120264000
2016-12-27,9164152000
2016-12-28,8964124000
2016-12-29,9005480000
2016-12-30,8910952000
2017-01-03,9231885360
2017-01-04,9279180720
2017-01-05,9302828400
2017-01-06,9237797280
2017-01-09,8965848960
2017-01-10,9197258400
2017-01-11,9227662560
2017-01-12,8997942240
2017-01-13,9041014800
2017-01-17,9056216880
2017-01-18,9376305120
2017-01-19,9328165200
2017-01-20,9390662640
2017-01-23,9299450160
2017-01-24,9595046160
2017-01-25,9649942560
2017-01-26,10730979360
2017-01-27,10832326560
2017-01-30,10875399120
2017-01-31,10684528560
2017-02-01,10969989839
2017-02-02,10733513040
2017-02-03,10865264400
2017-02-06,10667637360
2017-02-07,10661725440
2017-02-08,10527440400
2017-02-09,10594160640
2017-02-10,10736046720
2017-02-13,10791787680
2017-02-14,10877088240
2017-02-15,10910026080
2017-02-16,10798544160
2017-02-17,10643989680
2017-02-21,10888912080
2017-02-22,10815435360
2017-02-23,10210730400
2017-02-24,10485212400
2017-02-27,10828103760
2017-02-28,10812901680
2017-03-01,11263052160
2017-03-02,10895668560
2017-03-03,10871176320
2017-03-06,10960699680
2017-03-07,10823036400
2017-03-08,10497880800
2017-03-09,10301942880
2017-03-10,10383865200
2017-03-13,10489435200
2017-03-14,10313766720
2017-03-15,10671015600
2017-03-16,10580647680
2017-03-17,10573046640
2017-03-20,10556155440
2017-03-21,10135564560
2017-03-22,10166813280
2017-03-23,10203973920
2017-03-24,10192994640
2017-03-27,10097559360
2017-03-28,10408357440
2017-03-29,10442139840
2017-03-30,10486901520
2017-03-31,10579230000
2017-04-03,10476018000
2017-04-04,10470942000
2017-04-05,10241676000
2017-04-06,10490400000
2017-04-07,10440486000
2017-04-10,10656216000
2017-04-11,10653678000
2017-04-12,10247598000
2017-04-13,10091934000
2017-04-17,10232370000
2017-04-18,10140156000
2017-04-19,10105470000
2017-04-20,9580104000
2017-04-21,9429516000
2017-04-24,9607176000
2017-04-25,9585180000
2017-04-26,9593640000
2017-04-27,9265392000
2017-04-28,9277236000
2017-05-01,9211248000
2017-05-02,9189252000
2017-05-03,9111420000
2017-05-04,9082656000
2017-05-05,9218016000
2017-05-08,9448128000
2017-05-09,9449820000
2017-05-10,9663858000
2017-05-11,9680778000
2017-05-12,9488736000
2017-05-15,9630018000
2017-05-16,9451512000
2017-05-17,8891460000
2017-05-18,9009900000
2017-05-19,9314460000
2017-05-22,9356760000
2017-05-23,9415980000
2017-05-24,9374526000
2017-05-25,9424440000
2017-05-26,9404982000
2017-05-30,9360990000
2017-05-31,9198558000
2017-06-01,9303462000
2017-06-02,9178254000
2017-06-05,8945604000
2017-06-06,8994672000
2017-06-07,8904996000
2017-06-08,9013284000
2017-06-09,9324612000
2017-06-12,9459972000
2017-06-13,9446436000
2017-06-14,8866926000
2017-06-15,8755254000
2017-06-16,8899920000
2017-06-19,9047970000
2017-06-20,8790786000
2017-06-21,8597052000
2017-06-22,8783172000
2017-06-23,8870310000
2017-06-26,8976906000
2017-06-27,8948988000
2017-06-28,9178254000
2017-06-29,9280620000
2017-06-30,9546537000
2017-07-03,9588887000
2017-07-05,9678669000
2017-07-06,9516045000
2017-07-07,9532985000
2017-07-10,9616838000
2017-07-11,9629543000
2017-07-12,9677822000
2017-07-13,9718478000
2017-07-14,9927687000
2017-07-17,9976813000
2017-07-18,9950556000
2017-07-19,10053890000
2017-07-20,10379138000
2017-07-21,10105557000
2017-07-24,10027633000
2017-07-25,10263946000
2017-07-26,10178399000
2017-07-27,10229219000
2017-07-28,10141131000
2017-07-31,10075912000
2017-08-01,9872632000
2017-08-02,9743041000
2017-08-03,9851457000
2017-08-04,10025939000
2017-08-07,10003070000
2017-08-08,9942086000
2017-08-09,9766757000
2017-08-10,9454214000
2017-08-11,9447438000
2017-08-14,9503340000
2017-08-15,9485553000
2017-08-16,9483859000
2017-08-17,9471154000
2017-08-18,9474542000
2017-08-21,9181480000
2017-08-22,9523668000
2017-08-23,9206043000
2017-08-24,9114567000
2017-08-25,9084922000
2017-08-28,9377137000
2017-08-29,9735418000
2017-08-30,10095393000
2017-08-31,9999682000
2017-09-01,10211432000
2017-09-05,10086923000
2017-09-06,10262252000
2017-09-07,10425723000
2017-09-08,10730643000
2017-09-11,10590041000
2017-09-12,10815343000
2017-09-13,10911054000
2017-09-14,10787392000
2017-09-15,10850070000
2017-09-18,10962721000
2017-09-19,11001682999
2017-09-20,11073678000
2017-09-21,11021164000
2017-09-22,11206657000
2017-09-25,11198187000
2017-09-26,11344718000
2017-09-27,11492943000
2017-09-28,11686059000
2017-09-29,11751278000
2017-10-02,11776319999
2017-10-03,12073266000
2017-10-04,11907450000
2017-10-05,12011508000
2017-10-06,12033504000
2017-10-09,12054654000
2017-10-10,11975130000
2017-10-11,12026736000
2017-10-12,12183246000
2017-10-13,12200166000
2017-10-16,12333834000
2017-10-17,12126564000
2017-10-18,12209472000
2017-10-19,12216240000
2017-10-20,12216240000
2017-10-23,11969208000
2017-10-24,12177324000
2017-10-25,11751786000
2017-10-26,11948904000
2017-10-27,12346524000
2017-10-30,12147714000
2017-10-31,11969208000
2017-11-01,12154481999
2017-11-02,12316068000
2017-11-03,12242466000
2017-11-06,12554640000
2017-11-07,12482730000
2017-11-08,12583404000
2017-11-09,12274614000
2017-11-10,12377826000
2017-11-13,12234006000
2017-11-14,12256002000
2017-11-15,12129948000
2017-11-16,12551256000
2017-11-17,12697614000
2017-11-20,12816900000
2017-11-21,13002174000
2017-11-22,12966642000
2017-11-24,12957336000
2017-11-27,12974256000
2017-11-28,13248360000
2017-11-29,13353264000
2017-11-30,13492008000
2017-12-01,13289814000
2017-12-04,13514850000
2017-12-05,13467474000
2017-12-06,13390488000
2017-12-07,13737348000
2017-12-08,13874400000
2017-12-11,13859172000
2017-12-12,13844790000
2017-12-13,13858326000
2017-12-14,13634981999
2017-12-15,13898934000
2017-12-18,14261022000
2017-12-19,14075748000
2017-12-20,14238180000
2017-12-21,14421762000
2017-12-22,14338854000
2017-12-26,14433606000
2017-12-27,14506362000
2017-12-28,14663718000
2017-12-29,14543586000
2018-01-02,14632794000
2018-01-03,14768517000
2018-01-04,14499600000
2018-01-05,14447334000
2018-01-08,14537534999
2018-01-09,14535849000
2018-01-10,14600759999
2018-01-11,15173157000
2018-01-12,15249026999
2018-01-16,15087171000
2018-01-17,15188330999
2018-01-18,15278532000
2018-01-19,15483380999
2018-01-22,15774216000
2018-01-23,15668841000
2018-01-24,15639336000
2018-01-25,15335013000
2018-01-26,15626691000
2018-01-29,15213621000
2018-01-30,15354401999
2018-01-31,15267573000
2018-02-01,15144495000
2018-02-02,14609190000
2018-02-05,14053653000
2018-02-06,14443962000
2018-02-07,14632794000
2018-02-08,13655757000
2018-02-09,13847118000
2018-02-12,13998858000
2018-02-13,14021619000
2018-02-14,14081472000
2018-02-15,14098332000
2018-02-16,14164086000
2018-02-20,14520675000
2018-02-21,14491170000
2018-02-22,14765988000
2018-02-23,15097287000
2018-02-26,15227109000
2018-02-27,15040805999
2018-02-28,14760087000
2018-03-01,14604132000
2018-03-02,14887380000
2018-03-05,15233853000
2018-03-06,15594657000
2018-03-07,15287805000
2018-03-08,15457248000
2018-03-09,15966420000
2018-03-12,15732909000
2018-03-13,15734595000
2018-03-14,15580326000
2018-03-15,15419313000
2018-03-16,15704247000
2018-03-19,15629220000
2018-03-20,15608988000
2018-03-21,15786861000
2018-03-22,15195918000
2018-03-23,14683374000
2018-03-26,15222051000
2018-03-27,14933745000
2018-03-28,14255973000
2018-03-29,14561139000
2018-04-02,13903769600
2018-04-03,14145792000
2018-04-04,14494638080
2018-04-05,14850160640
2018-04-06,14366115839
2018-04-09,14349424640
2018-04-10,14852664320
2018-04-11,14518840320
2018-04-12,14714961920
2018-04-13,14433715200
2018-04-16,14532193280
2018-04-17,14816778240
2018-04-18,15022080000
2018-04-19,14038968320
2018-04-20,13621688320
2018-04-23,13654236160
2018-04-24,13055022080
2018-04-25,13176033280
2018-04-26,12964889600
2018-04-27,12961551360
2018-04-30,12518400000
2018-05-01,12404899839
2018-05-02,12459146240
2018-05-03,12501708800
2018-05-04,12787962880
2018-05-07,13310397440
2018-05-08,13297044480
2018-05-09,13546577920
2018-05-10,13883740160
2018-05-11,13927971839
2018-05-14,13816975360
2018-05-15,13816140800
2018-05-16,14144122880
2018-05-17,14217564160
2018-05-18,14172497920
2018-05-21,14502983680
2018-05-22,13918791680
2018-05-23,14001413120
2018-05-24,13971368960
2018-05-25,13514864640
2018-05-29,13391349760
2018-05-30,13550750720
2018-05-31,13317073920
2018-06-01,13625861120
2018-06-04,13465625600
2018-06-05,13680107519
2018-06-06,13757721600
2018-06-07,13872056320
2018-06-08,13920460800
2018-06-11,14014766080
2018-06-12,14170828800
2018-06-13,13907107839
2018-06-14,13725173760
2018-06-15,13423897600
2018-06-18,13630033920
2018-06-19,13302051839
2018-06-20,13494000640
2018-06-21,12783790080
2018-06-22,12931507200
2018-06-25,12364006400
2018-06-26,12308090880
2018-06-27,12232145920
2018-06-28,12307256320
2018-06-29,12319774720
2018-07-02,11912925000
2018-07-03,11945845000
2018-07-05,12221550000
2018-07-06,12306319000
2018-07-09,12765553000
2018-07-10,12698067000
2018-07-11,12484087000
2018-07-12,12535113000
2018-07-13,12742509000
2018-07-16,12489025000
2018-07-17,12526883000
2018-07-18,12749093000
2018-07-19,12885711000
2018-07-20,12436353000
2018-07-23,12289036000
2018-07-24,12175462000
2018-07-25,12045428000
2018-07-26,12424831000
2018-07-27,12123613000
2018-07-30,11970535000
2018-07-31,12246240000
2018-08-01,12086578000
2018-08-02,12108799000
2018-08-03,12214143000
2018-08-06,12453636000
2018-08-07,12675846000
2018-08-08,12497255000
2018-08-09,12407548000
2018-08-10,12228957000
2018-08-13,12195214000
2018-08-14,12444583000
2018-08-15,12087401000
2018-08-16,12261877000
2018-08-17,12386973000
2018-08-20,12710412000
2018-08-21,12998462000
2018-08-22,12947436000
2018-08-23,12684899000
2018-08-24,12852790999
2018-08-27,13111213000
2018-08-28,13042904000
2018-08-29,13149071000
2018-08-30,12894764000
2018-08-31,12828101000
2018-09-04,13011630000
2018-09-05,12889826000
2018-09-06,12659386000
2018-09-07,12534290000
2018-09-10,13167177000
2018-09-11,13857674000
2018-09-12,13752330000
2018-09-13,13731755000
2018-09-14,13904585000
2018-09-17,13574562000
2018-09-18,13748215000
2018-09-19,13905408000
2018-09-20,14135848000
2018-09-21,13911992000
2018-09-24,13832161000
2018-09-25,13874957000
2018-09-26,13814878000
2018-09-27,13915284000
2018-09-28,13464280000
2018-10-01,13111201999
2018-10-02,12928240000
2018-10-03,13341718000
2018-10-04,13153114000
2018-10-05,12833132000
2018-10-08,12579242000
2018-10-09,12310844000
2018-10-10,11674104000
