,PEP
2023-03-06,239083000000
2023-03-07,237897919999
2023-03-08,238545580000
2023-03-09,236740400000
2023-03-10,237057340000
2023-03-13,239372380000
2023-03-14,239124340000
2023-03-15,243396140000
2023-03-16,243230780000
2023-03-17,241329140000
2023-03-20,244719020000
2023-03-21,245297780000
2023-03-22,243230780000
2023-03-23,242045700000
2023-03-24,246786020000
2023-03-27,247337220000
2023-03-28,247254540000
2023-03-29,248963259999
2023-03-30,249183740000
2023-03-31,251209400000
2023-04-03,251485000000
2023-04-04,250589300000
2023-04-05,253055919999
2023-04-06,254048080000
2023-04-10,252449599999
2023-04-11,252063759999
2023-04-12,251567680000
2023-04-13,254075640000
2023-04-14,252876780000
2023-04-17,254172099999
2023-04-18,254695740000
2023-04-19,254544160000
2023-04-20,255384740000
2023-04-21,255494980000
2023-04-24,255619000000
2023-04-25,261420380000
2023-04-26,259808120000
2023-04-27,261392820000
2023-04-28,263046419999
2023-05-01,264135040000
2023-05-02,264920500000
2023-05-03,264824040000
2023-05-04,266477640000
2023-05-05,267704060000
2023-05-08,266436300000
2023-05-09,267524919999
2023-05-10,267704060000
2023-05-11,269178520000
2023-05-12,270253360000
2023-05-15,267704060000
2023-05-16,266546540000
2023-05-17,264658680000
2023-05-18,263969680000
2023-05-19,264355520000
2023-05-22,257189919999
2023-05-23,256404460000
2023-05-24,254778419999
2023-05-25,253276400000
2023-05-26,252973240000
2023-05-30,250258580000
2023-05-31,251278300000
2023-06-01,251057820000
2023-06-02,253634680000
2023-06-05,253813820000
2023-06-06,250189680000
2023-06-07,248191580000
2023-06-08,250933800000
2023-06-09,251278300000
2023-06-12,250658200000
2023-06-13,250162120000
2023-06-14,252408259999
2023-06-15,255908380000
2023-06-16,256363120000
2023-06-20,254986560000
2023-06-21,255151680000
2023-06-22,257793600000
2023-06-23,256032320000
2023-06-26,254408639999
2023-06-27,256238720000
2023-06-28,252771199999
2023-06-29,253018880000
2023-06-30,254862720000
2023-07-03,255385600000
2023-07-05,256734080000
2023-07-06,256761600000
2023-07-07,251918080000
2023-07-10,253596800000
2023-07-11,253156480000
2023-07-12,252041919999
2023-07-13,258041280000
2023-07-14,258976960000
2023-07-17,255426880000
2023-07-18,253803199999
2023-07-19,256293760000
2023-07-20,260476800000
2023-07-21,261660160000
2023-07-24,262705919999
2023-07-25,263311360000
2023-07-26,263641600000
2023-07-27,259417280000
2023-07-28,261866560000
2023-07-31,257944960000
2023-08-01,257064320000
2023-08-02,259114560000
2023-08-03,257477120000
2023-08-04,254009600000
2023-08-07,257160639999
2023-08-08,253789440000
2023-08-09,253156480000
2023-08-10,252840000000
2023-08-11,253239040000
2023-08-14,252661120000
2023-08-15,249537600000
2023-08-16,249344960000
2023-08-17,245547199999
2023-08-18,245175680000
2023-08-21,243620800000
2023-08-22,241763199999
2023-08-23,245093120000
2023-08-24,243799680000
2023-08-25,246881919999
2023-08-28,248024000000
2023-08-29,248959680000
2023-08-30,249166080000
2023-08-31,244817919999
2023-09-01,241240320000
2023-09-05,239644160000
2023-09-06,240428480000
2023-09-07,242726400000
2023-09-08,242547520000
2023-09-11,245849820000
2023-09-12,244942980000
2023-09-13,246880320000
2023-09-14,249010020000
2023-09-15,247100160000
2023-09-18,246468120000
2023-09-19,245011680000
2023-09-20,245094120000
2023-09-21,240972120000
2023-09-22,240820980000
2023-09-25,239529420000
2023-09-26,237042480000
2023-09-27,232989180000
2023-09-28,232893000000
2023-09-29,232810560000
2023-10-02,232439579999
2023-10-03,230419799999
2023-10-04,232082340000
2023-10-05,219977400000
2023-10-06,220238460000
2023-10-09,221708640000
2023-10-10,225885600000
2023-10-11,223439880000
2023-10-12,217201920000
2023-10-13,219840000000
2023-10-16,221323920000
2023-10-17,220348380000
2023-10-18,222629220000
2023-10-19,220609440000
2023-10-20,219840000000
2023-10-23,219949920000
2023-10-24,222849060000
2023-10-25,223068900000
2023-10-26,221777340000
2023-10-27,219317880000
2023-10-30,222972720000
2023-10-31,224346720000
2023-11-01,226531380000
2023-11-02,229224420000
2023-11-03,229169460000
2023-11-06,229045799999
2023-11-07,229705320000
2023-11-08,229993859999
2023-11-09,228303840000
2023-11-10,229348079999
2023-11-13,230515980000
2023-11-14,230983140000
2023-11-15,229801500000
2023-11-16,230433540000
2023-11-17,229128240000
2023-11-20,228798480000
2023-11-21,230557200000
2023-11-22,232508280000
2023-11-24,232714380000
2023-11-27,231271680000
2023-11-28,232013640000
2023-11-29,229677840000
2023-11-30,231230460000
2023-12-01,231780060000
2023-12-04,232398359999
2023-12-05,230749560000
2023-12-06,230158740000
2023-12-07,230090040000
2023-12-08,227644320000
2023-12-11,230584680000
2023-12-12,231477780000
2023-12-13,236341740000
2023-12-14,231175500000
2023-12-15,229458000000
2023-12-18,232082340000
2023-12-19,230763299999
2023-12-20,227658060000
2023-12-21,229416780000
2023-12-22,230392320000
2023-12-26,232013640000
2023-12-27,232755600000
2023-12-28,232741859999
2023-12-29,233360160000
2024-01-02,237751250000
2024-01-03,237806249999
2024-01-04,235771250000
2024-01-05,232292500000
2024-01-08,232526250000
2024-01-09,229858749999
2024-01-10,229514999999
2024-01-11,228428750000
2024-01-12,229996250000
2024-01-16,228483749999
2024-01-17,228855000000
2024-01-18,229858749999
2024-01-19,227947500000
2024-01-22,227026250000
2024-01-23,230504999999
2024-01-24,227700000000
2024-01-25,229020000000
2024-01-26,230807500000
2024-01-29,231206250000
2024-01-30,233227500000
2024-01-31,231728750000
2024-02-01,236087499999
2024-02-02,235083750000
2024-02-05,235014999999
2024-02-06,235702499999
2024-02-07,235771250000
2024-02-08,239043750000
2024-02-09,230546249999
2024-02-12,234588750000
2024-02-13,232210000000
2024-02-14,230340000000
2024-02-15,230807500000
2024-02-16,228690000000
2024-02-20,231893750000
2024-02-21,232141250000
2024-02-22,231343750000
2024-02-23,233200000000
2024-02-26,231357500000
2024-02-27,231220000000
2024-02-28,229666250000
2024-02-29,227342500000
2024-03-01,226311250000
2024-03-04,227383750000
2024-03-05,222805000000
2024-03-06,224125000000
2024-03-07,224276250000
2024-03-08,224193750000
2024-03-11,226503750000
2024-03-12,226242500000
2024-03-13,227287500000
2024-03-14,226572500000
2024-03-15,226407500000
2024-03-18,235482500000
2024-03-19,236225000000
2024-03-20,236307500000
2024-03-21,237118749999
2024-03-22,236527500000
2024-03-25,237325000000
2024-03-26,237503750000
2024-03-27,238658750000
2024-03-28,240638750000
2024-04-01,237847500000
2024-04-02,235730000000
2024-04-03,233310000000
2024-04-04,233268750000
2024-04-05,232567499999
2024-04-08,233172500000
2024-04-09,234588750000
2024-04-10,232306249999
2024-04-11,231495000000
2024-04-12,231137500000
2024-04-15,229556249999
2024-04-16,230312500000
2024-04-17,233035000000
2024-04-18,236871250000
2024-04-19,239428750000
2024-04-22,242632500000
2024-04-23,235427500000
2024-04-24,243938750000
2024-04-25,242935000000
2024-04-26,241422500000
2024-04-29,242192499999
2024-04-30,241876250000
2024-05-01,240831250000
2024-05-02,241243749999
2024-05-03,242206250000
2024-05-06,241752500000
2024-05-07,244777500000
2024-05-08,243938750000
2024-05-09,244832500000
2024-05-10,247211250000
2024-05-13,248737500000
2024-05-14,247321250000
2024-05-15,246757500000
2024-05-16,251776250000
2024-05-17,250511250000
2024-05-20,247926250000
2024-05-21,248985000000
2024-05-22,250373750000
2024-05-23,246496250000
2024-05-24,244736250000
2024-05-28,238397500000
2024-05-29,235331250000
2024-05-30,234410000000
2024-05-31,237737500000
2024-06-03,235441250000
2024-06-04,239098749999
2024-06-05,238548750000
2024-06-06,238149999999
2024-06-07,235180000000
2024-06-10,228112500000
2024-06-11,226971250000
2024-06-12,225266250000
2024-06-13,224578750000
2024-06-14,225238750000
2024-06-17,228442499999
2024-06-18,228910000000
2024-06-20,229185000000
2024-06-21,230010000000
2024-06-24,231110000000
2024-06-25,230106250000
2024-06-26,229267500000
2024-06-27,228607500000
2024-06-28,226778750000
2024-07-01,223973749999
2024-07-02,224922500000
2024-07-03,223575000000
2024-07-05,226036249999
2024-07-08,222915000000
2024-07-09,222612500000
2024-07-10,224936250000
2024-07-11,225431249999
2024-07-12,228772500000
2024-07-15,225307500000
2024-07-16,226545000000
2024-07-17,233598749999
2024-07-18,234258750000
2024-07-19,232870000000
2024-07-22,230532500000
2024-07-23,228635000000
2024-07-24,231233749999
2024-07-25,235152500000
2024-07-26,237531250000
2024-07-29,238163750000
2024-07-30,238122500000
2024-07-31,237421249999
2024-08-01,240570000000
2024-08-02,244805000000
2024-08-05,239305000000
2024-08-06,237173750000
2024-08-07,236211250000
2024-08-08,237008750000
2024-08-09,237036249999
