,KMX
2023-05-03,11174057720
2023-05-04,10762956119
2023-05-05,11164570760
2023-05-08,11502939000
2023-05-09,11468153480
2023-05-10,11607295560
2023-05-11,11427043320
2023-05-12,11251534560
2023-05-15,11336917200
2023-05-16,10919490960
2023-05-17,11376446200
2023-05-18,11563023080
2023-05-19,11344823000
2023-05-22,11417556359
2023-05-23,11381189680
2023-05-24,11091837400
2023-05-25,11229398320
2023-05-26,11460247680
2023-05-30,11694259359
2023-05-31,11443768589
2023-06-01,11380376990
2023-06-02,11832042140
2023-06-05,11927129540
2023-06-06,12532519320
2023-06-07,12540443270
2023-06-08,12660887310
2023-06-09,12489729990
2023-06-12,12603834870
2023-06-13,12774992190
2023-06-14,12630776300
2023-06-15,12813027150
2023-06-16,12619682770
2023-06-20,12454864610
2023-06-21,12408905700
2023-06-22,12412075279
2023-06-23,13662474589
2023-06-26,12876418750
2023-06-27,13061839180
2023-06-28,13370873230
2023-06-29,13366118860
2023-06-30,13264692300
2023-07-03,13020634640
2023-07-05,13033312960
2023-07-06,12841553370
2023-07-07,12898605810
2023-07-10,13098289350
2023-07-11,13362949279
2023-07-12,13343931800
2023-07-13,13220318180
2023-07-14,13217148600
2023-07-17,13263107510
2023-07-18,13599082990
2023-07-19,13492902060
2023-07-20,13464375839
2023-07-21,13198131120
2023-07-24,13278955410
2023-07-25,12963582200
2023-07-26,13155341790
2023-07-27,13004786740
2023-07-28,13077687080
2023-07-31,13091950190
2023-08-01,13324914320
2023-08-02,13191791960
2023-08-03,13088780610
2023-08-04,13199715910
2023-08-07,13431095250
2023-08-08,13602252570
2023-08-09,13451697520
2023-08-10,13182283220
2023-08-11,13500826010
2023-08-14,13540445760
2023-08-15,13500826010
2023-08-16,13442188779
2023-08-17,12939810350
2023-08-18,13072932710
2023-08-21,12820951100
2023-08-22,12542028060
2023-08-23,12554706380
2023-08-24,12413660070
2023-08-25,12427923180
2023-08-28,12670396050
2023-08-29,12909699339
2023-08-30,13034897750
2023-08-31,12941869280
2023-09-01,13242916680
2023-09-05,13048028100
2023-09-06,12922855760
2023-09-07,12927609140
2023-09-08,12862646280
2023-09-11,12856308440
2023-09-12,12922855760
2023-09-13,12761240840
2023-09-14,13285697100
2023-09-15,13189045040
2023-09-18,13057534860
2023-09-19,12998909840
2023-09-20,12900673320
2023-09-21,12501389400
2023-09-22,12146470360
2023-09-25,12322345420
2023-09-26,12398399500
2023-09-27,12626561740
2023-09-28,10934358460
2023-09-29,11206885580
2023-10-02,11050024040
2023-10-03,10931189540
2023-10-04,10804432740
2023-10-05,10473280600
2023-10-06,10490709659
2023-10-09,10723625280
2023-10-10,11097557840
2023-10-11,10948618600
2023-10-12,10829784100
2023-10-13,10810770580
2023-10-16,10817108420
2023-10-17,10848797620
2023-10-18,10276807560
2023-10-19,10048645320
2023-10-20,9956746640
2023-10-23,9804638480
2023-10-24,9823652000
2023-10-25,9590736380
2023-10-26,9568553940
2023-10-27,9587567460
2023-10-30,9612918820
2023-10-31,9679466140
2023-11-01,9742844540
2023-11-02,10083503440
2023-11-03,10611128620
2023-11-06,10465358300
2023-11-07,10192831180
2023-11-08,10153219680
2023-11-09,9904459460
2023-11-10,10040723020
2023-11-13,10075581140
2023-11-14,10810770580
2023-11-15,10763236780
2023-11-16,10164310900
2023-11-17,10135790620
2023-11-20,10305327840
2023-11-21,10175402120
2023-11-22,10118361560
2023-11-24,10165895360
2023-11-27,10124699400
2023-11-28,10089841280
2023-11-29,10007449360
2023-11-30,10091074740
2023-12-01,10635557190
2023-12-04,10776017880
2023-12-05,10307289510
2023-12-06,10405138530
2023-12-07,10555068480
2023-12-08,10608727620
2023-12-11,10577163420
2023-12-12,10409873159
2023-12-13,11213182050
2023-12-14,11836575000
2023-12-15,11795541540
2023-12-18,11898125190
2023-12-19,12095401440
2023-12-20,11786072280
2023-12-21,12396839550
2023-12-22,12076462920
2023-12-26,12022803780
2023-12-27,12310038000
2023-12-28,12284786640
2023-12-29,12111183540
2024-01-02,12025960200
2024-01-03,11446757130
2024-01-04,11336282430
2024-01-05,11520933000
2024-01-08,11522511210
2024-01-09,11446757130
2024-01-10,11454648180
2024-01-11,11344173480
2024-01-12,10982763390
2024-01-16,10987498020
2024-01-17,10706576640
2024-01-18,10820207760
2024-01-19,10913322150
2024-01-22,11072721360
2024-01-23,10924369620
2024-01-24,10645026450
2024-01-25,10902274680
2024-01-26,11064830310
2024-01-29,11513041950
2024-01-30,11481477750
2024-01-31,11233698780
2024-02-01,11495681640
2024-02-02,11487790590
2024-02-05,11203712790
2024-02-06,11336282430
2024-02-07,11410458300
2024-02-08,11568279300
2024-02-09,11803432590
2024-02-12,12144325950
2024-02-13,11448335340
2024-02-14,11483055960
2024-02-15,11730834930
2024-02-16,11344173480
2024-02-20,11151631860
2024-02-21,11145319020
2024-02-22,11503572690
2024-02-23,11573013930
2024-02-26,11672441159
2024-02-27,12098557860
2024-02-28,12106448909
2024-02-29,12467859000
2024-03-01,12515205300
2024-03-04,12559395180
2024-03-05,12644618520
2024-03-06,12717216180
2024-03-07,12729841860
2024-03-08,12905023170
2024-03-11,12804017730
2024-03-12,12942900210
2024-03-13,13133863620
2024-03-14,12774031740
2024-03-15,12742467540
2024-03-18,12598850430
2024-03-19,12759827850
2024-03-20,13111768680
2024-03-21,13642047240
2024-03-22,13498430130
2024-03-25,13537885380
2024-03-26,13533150750
2024-03-27,13727270580
2024-03-28,13747787310
2024-04-01,13563136740
2024-04-02,13226978010
2024-04-03,13196992020
2024-04-04,12731420070
2024-04-05,12860833290
2024-04-08,13078626270
2024-04-09,13160693190
2024-04-10,12515205300
2024-04-11,11359955580
2024-04-12,11269997610
2024-04-15,10962246659
2024-04-16,11015905800
2024-04-17,10815473130
2024-04-18,10717624110
2024-04-19,10785487140
2024-04-22,10712889480
2024-04-23,10998545490
2024-04-24,11090081670
2024-04-25,10924369620
2024-04-26,10982763390
2024-04-29,10944886350
2024-04-30,10727093370
2024-05-01,10607149409
2024-05-02,10738140840
2024-05-03,10843880909
2024-05-06,10982763390
2024-05-07,10925947830
2024-05-08,11101129140
2024-05-09,11211603840
2024-05-10,11317343909
2024-05-13,11820792900
2024-05-14,11956518960
2024-05-15,11733991350
2024-05-16,11517776580
2024-05-17,11492525219
2024-05-20,11453069969
2024-05-21,11358377370
2024-05-22,11009592960
2024-05-23,10878601530
2024-05-24,11028531480
2024-05-28,10913322150
2024-05-29,10641870030
2024-05-30,10992232650
2024-05-31,11088503460
2024-06-03,11131115130
2024-06-04,11202134580
2024-06-05,11410458300
2024-06-06,11058517469
2024-06-07,10916478570
2024-06-10,10806003870
2024-06-11,10870710480
2024-06-12,11063252100
2024-06-13,11093238090
2024-06-14,11033266110
2024-06-17,11312609280
2024-06-18,11237011500
2024-06-20,11215008960
2024-06-21,11257442430
2024-06-24,11501041980
2024-06-25,11279444970
2024-06-26,11430319530
2024-06-27,11524616130
2024-06-28,11526187740
2024-07-01,11191434809
2024-07-02,11516758080
2024-07-03,11453893680
2024-07-05,11249584380
2024-07-08,11472753000
2024-07-09,11356453860
2024-07-10,12090395730
2024-07-11,12527303309
2024-07-12,12719039730
2024-07-15,12887202000
2024-07-16,13204667220
2024-07-17,13028646900
2024-07-18,12858913019
2024-07-19,12574451610
2024-07-22,12697037190
2024-07-23,12627886350
2024-07-24,12557163900
2024-07-25,12816479550
2024-07-26,13047506220
2024-07-29,13085224860
2024-07-30,13251815519
2024-07-31,13270674840
2024-08-01,12824337600
2024-08-02,12318279180
2024-08-05,11739926700
2024-08-06,11843652960
2024-08-07,11587480530
2024-08-08,11917518630
2024-08-09,11895516090
