,SYK
2023-03-06,101344599999
2023-03-07,100317510000
2023-03-08,100658609999
2023-03-09,101704650000
2023-03-10,100317510000
2023-03-13,101083089999
2023-03-14,104486510000
2023-03-15,103478369999
2023-03-16,104304589999
2023-03-17,104012760000
2023-03-20,104918570000
2023-03-21,105407480000
2023-03-22,103216859999
2023-03-23,103952119999
2023-03-24,104865510000
2023-03-27,105403690000
2023-03-28,105138390000
2023-03-29,105752369999
2023-03-30,106389089999
2023-03-31,108392959000
2023-04-03,109186532000
2023-04-04,109011870000
2023-04-05,109364990999
2023-04-06,109232096000
2023-04-10,109444728000
2023-04-11,110314240999
2023-04-12,110150970000
2023-04-13,110724317000
2023-04-14,110781272000
2023-04-17,111168565999
2023-04-18,110462324000
2023-04-19,113648007000
2023-04-20,114707370000
2023-04-21,115254138000
2023-04-24,114684588000
2023-04-25,113716353000
2023-04-26,113454360000
2023-04-27,113234134000
2023-04-28,113777104999
2023-05-01,113868233000
2023-05-02,111590033000
2023-05-03,109027058000
2023-05-04,108074011000
2023-05-05,108104386999
2023-05-08,109456119000
2023-05-09,107701904999
2023-05-10,108442320000
2023-05-11,108260064000
2023-05-12,108392959000
2023-05-15,109702924000
2023-05-16,108571418000
2023-05-17,107827206000
2023-05-18,108313222000
2023-05-19,108354989000
2023-05-22,108658749000
2023-05-23,104098552000
2023-05-24,103491032000
2023-05-25,103430279999
2023-05-26,103498626000
2023-05-30,103084753000
2023-05-31,104637726000
2023-06-01,105773029000
2023-06-02,105670510000
2023-06-05,105541411999
2023-06-06,105006035000
2023-06-07,105545209000
2023-06-08,105089569000
2023-06-09,106559008000
2023-06-12,106285624000
2023-06-13,106976678000
2023-06-14,111468529000
2023-06-15,112258304999
2023-06-16,111764695000
2023-06-20,113074660000
2023-06-21,112987329000
2023-06-22,113108833000
2023-06-23,113105036000
2023-06-26,112710147999
2023-06-27,113435375000
2023-06-28,114016315999
2023-06-29,114582069000
2023-06-30,115873181999
2023-07-03,113180400000
2023-07-05,112941126000
2023-07-06,112299264000
2023-07-07,111763746000
2023-07-10,112154940000
2023-07-11,112576518000
2023-07-12,113191793999
2023-07-13,113803272000
2023-07-14,114862914000
2023-07-17,113415876000
2023-07-18,112663872000
2023-07-19,111843504000
2023-07-20,112435992000
2023-07-21,112265081999
2023-07-24,110419254000
2023-07-25,110487618000
2023-07-26,110187576000
2023-07-27,107107398000
2023-07-28,107483400000
2023-07-31,107639118000
2023-08-01,106066746000
2023-08-02,104281686000
2023-08-03,104680476000
2023-08-04,107753057999
2023-08-07,108725346000
2023-08-08,107228934000
2023-08-09,107103600000
2023-08-10,107487198000
2023-08-11,107145378000
2023-08-14,108163242000
2023-08-15,108189828000
2023-08-16,106955478000
2023-08-17,105557814000
2023-08-18,105550218000
2023-08-21,104915952000
2023-08-22,104627304000
2023-08-23,104809607999
2023-08-24,103852512000
2023-08-25,105629976000
2023-08-28,105702138000
2023-08-29,108250596000
2023-08-30,109055772000
2023-08-31,107692290000
2023-09-01,108034110000
2023-09-05,108732942000
2023-09-06,109800180000
2023-09-07,109769796000
2023-09-08,109967292000
2023-09-11,113833656000
2023-09-12,111953646000
2023-09-13,112922136000
2023-09-14,112041000000
2023-09-15,111194046000
2023-09-18,111364956000
2023-09-19,111551057999
2023-09-20,109750806000
2023-09-21,108034110000
2023-09-22,108349343999
2023-09-25,109146924000
2023-09-26,103894290000
2023-09-27,101231892000
2023-09-28,103841118000
2023-09-29,103787946000
2023-10-02,104059199999
2023-10-03,101030600000
2023-10-04,101156000000
2023-10-05,100627800000
2023-10-06,101023000000
2023-10-09,101384000000
2023-10-10,104287200000
2023-10-11,98819000000
2023-10-12,96463000000
2023-10-13,97994400000
2023-10-16,100354199999
2023-10-17,102147800000
2023-10-18,102668400000
2023-10-19,101999600000
2023-10-20,100962200000
2023-10-23,100156600000
2023-10-24,100722800000
2023-10-25,98442800000
2023-10-26,98260400000
2023-10-27,99525800000
2023-10-30,99780400000
2023-10-31,102683600000
2023-11-01,103379000000
2023-11-02,105727400000
2023-11-03,104963600000
2023-11-06,105199199999
2023-11-07,104500000000
2023-11-08,104416399999
2023-11-09,102919199999
2023-11-10,103975600000
2023-11-13,107099199999
2023-11-14,107551399999
2023-11-15,107783200000
2023-11-16,110789000000
2023-11-17,109584400000
2023-11-20,109930200000
2023-11-21,111590800000
2023-11-22,111739000000
2023-11-24,111583200000
2023-11-27,111704799999
2023-11-28,110975200000
2023-11-29,111860600000
2023-11-30,112605400000
2023-12-01,113160200000
2023-12-04,110561000000
2023-12-05,110393800000
2023-12-06,109390600000
2023-12-07,109964400000
2023-12-08,109858000000
2023-12-11,111351399999
2023-12-12,111921399999
2023-12-13,113441399999
2023-12-14,112898000000
2023-12-15,110256999999
2023-12-18,110758600000
2023-12-19,110952400000
2023-12-20,109557800000
2023-12-21,112491399999
2023-12-22,113050000000
2023-12-26,113646600000
2023-12-27,113623800000
2023-12-28,113665600000
2023-12-29,113794799999
2024-01-02,112685892000
2024-01-03,111814776000
2024-01-04,113378220000
2024-01-05,112343532000
2024-01-08,114112392000
2024-01-09,115356300000
2024-01-10,117079511999
2024-01-11,117539796000
2024-01-12,119027159999
2024-01-16,119555916000
2024-01-17,119323872000
2024-01-18,119719488000
2024-01-19,119845020000
2024-01-22,119167908000
2024-01-23,118753272000
2024-01-24,117068100000
2024-01-25,118650564000
2024-01-26,118441344000
2024-01-29,119635800000
2024-01-30,120449856000
2024-01-31,127616592000
2024-02-01,129549024000
2024-02-02,130115820000
2024-02-05,130442964000
2024-02-06,129248508000
2024-02-07,130370688000
2024-02-08,128967011999
2024-02-09,130081583999
2024-02-12,129750635999
2024-02-13,129259920000
2024-02-14,132919368000
2024-02-15,132679716000
2024-02-16,132873720000
2024-02-20,132405828000
2024-02-21,132211824000
2024-02-22,134338259999
2024-02-23,135053411999
2024-02-26,134075783999
2024-02-27,133980683999
2024-02-28,133824720000
2024-02-29,132786228000
2024-03-01,134364888000
2024-03-04,135365340000
2024-03-05,134049156000
2024-03-06,135042000000
2024-03-07,136038648000
2024-03-08,136133748000
2024-03-11,135266435999
2024-03-12,136331556000
2024-03-13,135760956000
2024-03-14,135285456000
2024-03-15,133988292000
2024-03-18,134692032000
2024-03-19,135760956000
2024-03-20,134353476000
2024-03-21,134475204000
2024-03-22,134136648000
2024-03-25,133531811999
2024-03-26,133284552000
2024-03-27,136453283999
2024-03-28,136133748000
2024-04-01,134916468000
2024-04-02,132904152000
2024-04-03,133520400000
2024-04-04,132143352000
2024-04-05,133528008000
2024-04-08,133044900000
2024-04-09,133486164000
2024-04-10,132124332000
2024-04-11,131728716000
2024-04-12,130115820000
2024-04-15,129005052000
2024-04-16,128445864000
2024-04-17,127825811999
2024-04-18,124561980000
2024-04-19,123793572000
2024-04-22,124649472000
2024-04-23,127399764000
2024-04-24,128137740000
2024-04-25,128251859999
2024-04-26,127666044000
2024-04-29,128906148000
2024-04-30,128004600000
2024-05-01,124816848000
2024-05-02,124250052000
2024-05-03,124942380000
2024-05-06,123820200000
2024-05-07,126346056000
2024-05-08,125258111999
2024-05-09,125859144000
2024-05-10,125752632000
2024-05-13,123462624000
2024-05-14,123363720000
2024-05-15,126288996000
2024-05-16,127045992000
2024-05-17,127312272000
2024-05-20,125429292000
2024-05-21,125726004000
2024-05-22,127593768000
2024-05-23,125577648000
2024-05-24,127639416000
2024-05-28,129073524000
2024-05-29,129769656000
2024-05-30,129533808000
2024-05-31,129750635999
2024-06-03,129103956000
2024-06-04,130096800000
2024-06-05,131614596000
2024-06-06,132999252000
2024-06-07,132885132000
2024-06-10,132443868000
2024-06-11,131770559999
2024-06-12,131774364000
2024-06-13,130484808000
2024-06-14,131230392000
2024-06-17,131123880000
2024-06-18,132634068000
2024-06-20,129849540000
2024-06-21,130340256000
2024-06-24,128982228000
2024-06-25,129164820000
2024-06-26,129530004000
2024-06-27,129541416000
2024-06-28,129431100000
2024-07-01,128004600000
2024-07-02,127167720000
2024-07-03,126300408000
2024-07-05,128289900000
2024-07-08,127095444000
2024-07-09,127650828000
2024-07-10,128324135999
2024-07-11,128609435999
2024-07-12,129096348000
2024-07-15,124984224000
2024-07-16,126836772000
2024-07-17,127297056000
2024-07-18,125999892000
2024-07-19,129697380000
2024-07-22,130245156000
2024-07-23,129994092000
2024-07-24,129495768000
2024-07-25,124558176000
2024-07-26,126167268000
2024-07-29,126979679999
2024-07-30,125813820000
2024-07-31,124758450000
2024-08-01,126937770000
2024-08-02,126324360000
2024-08-05,120373140000
2024-08-06,122937270000
2024-08-07,121767600000
2024-08-08,124202190000
2024-08-09,124903230000
