,ABT
2023-03-03,181924534100
2023-03-06,178963579500
2023-03-07,174138965240
2023-03-08,173128757200
2023-03-09,170429063300
2023-03-10,168878916480
2023-03-13,171021254220
2023-03-14,171648279900
2023-03-15,170341976400
2023-03-16,172484314140
2023-03-17,168966003380
2023-03-20,170463898060
2023-03-21,171265097540
2023-03-22,168704742680
2023-03-23,169018255520
2023-03-24,170777410900
2023-03-27,171491523480
2023-03-28,169140177180
2023-03-29,171770201560
2023-03-30,172571401040
2023-03-31,176228752340
2023-04-03,176803070810
2023-04-04,178908905200
2023-04-05,181362811390
2023-04-06,182615869870
2023-04-10,180475228300
2023-04-11,179761681110
2023-04-12,178491219040
2023-04-13,180318595990
2023-04-14,180927721640
2023-04-17,181902322680
2023-04-18,181258389850
2023-04-19,195424912110
2023-04-20,192048615650
2023-04-21,194328485940
2023-04-24,192135633600
2023-04-25,191387279230
2023-04-26,189264041250
2023-04-27,190569310500
2023-04-28,192257458730
2023-05-01,193371288490
2023-05-02,194050028500
2023-05-03,194502521840
2023-05-04,192936198740
2023-05-05,193632342340
2023-05-08,193005813100
2023-05-09,191874579750
2023-05-10,192640337710
2023-05-11,191526507950
2023-05-12,192292265910
2023-05-15,191161032560
2023-05-16,190377871010
2023-05-17,189385866380
2023-05-18,188776740730
2023-05-19,189577305870
2023-05-22,188393861750
2023-05-23,184025560660
2023-05-24,181066950360
2023-05-25,177760268260
2023-05-26,179030730330
2023-05-30,177011913890
2023-05-31,177516618000
2023-06-01,178943712380
2023-06-02,181345407800
2023-06-05,180579649840
2023-06-06,178595640580
2023-06-07,176924895940
2023-06-08,175393380020
2023-06-09,176977106710
2023-06-12,176472402600
2023-06-13,177272967740
2023-06-14,179692066750
2023-06-15,182772502180
2023-06-16,184826125800
2023-06-20,185696305300
2023-06-21,184913143750
2023-06-22,188393861750
2023-06-23,188045789950
2023-06-26,188846355090
2023-06-27,187593296610
2023-06-28,187280031990
2023-06-29,187367049940
2023-06-30,189553074000
2023-07-03,186423414000
2023-07-05,186684219000
2023-07-06,186388640000
2023-07-07,184910745000
2023-07-10,186075674000
2023-07-11,186910250000
2023-07-12,185780095000
2023-07-13,187327538000
2023-07-14,187657891000
2023-07-17,186040900000
2023-07-18,185953965000
2023-07-19,186527736000
2023-07-20,194438821000
2023-07-21,198716023000
2023-07-24,199289794000
2023-07-25,196351391000
2023-07-26,198350896000
2023-07-27,195864555000
2023-07-28,196003651000
2023-07-31,193569471000
2023-08-01,192178511000
2023-08-02,188857594000
2023-08-03,186979798000
2023-08-04,187171055000
2023-08-07,188562015000
2023-08-08,183571946000
2023-08-09,183085110000
2023-08-10,182111438000
2023-08-11,183102497000
2023-08-14,184476070000
2023-08-15,182459178000
2023-08-16,181746311000
2023-08-17,182441791000
2023-08-18,180320577000
2023-08-21,180598769000
2023-08-22,182824305000
2023-08-23,182789531000
2023-08-24,180390125000
2023-08-25,181189927000
2023-08-28,178720973000
2023-08-29,180598769000
2023-08-30,181537667000
2023-08-31,178912230000
2023-09-01,178825295000
2023-09-05,175400056000
2023-09-06,176582372000
2023-09-07,175034929000
2023-09-08,175139251000
2023-09-11,178129815000
2023-09-12,178042880000
2023-09-13,178547103000
2023-09-14,178477555000
2023-09-15,176895338000
2023-09-18,175608700000
2023-09-19,175034929000
2023-09-20,174356836000
2023-09-21,172009591000
2023-09-22,170653405000
2023-09-25,169471089000
2023-09-26,167315101000
2023-09-27,166098011000
2023-09-28,170601244000
2023-09-29,168393095000
2023-10-02,166003129751
2023-10-03,166107174332
2023-10-04,165864403642
2023-10-05,166818145639
2023-10-06,167997317563
2023-10-09,167789228400
2023-10-10,169176489486
2023-10-11,160644833805
2023-10-12,156396346728
2023-10-13,157575518651
2023-10-16,159847158680
2023-10-17,159777795626
2023-10-18,165708336770
2023-10-19,165500247607
2023-10-20,167823909927
2023-10-23,166089833569
2023-10-24,164407779501
2023-10-25,162257524818
2023-10-26,162968496124
2023-10-27,161008989840
2023-10-30,161269101294
2023-10-31,163956919648
2023-11-01,164754594773
2023-11-02,166401967313
2023-11-03,166193878150
2023-11-06,164737254010
2023-11-07,164390438738
2023-11-08,164286394156
2023-11-09,162222843290
2023-11-10,162951155361
2023-11-13,166107174332
2023-11-14,168344132834
2023-11-15,169939483084
2023-11-16,173858495653
2023-11-17,172627301438
2023-11-20,175488527429
2023-11-21,176719721643
2023-11-22,178089641966
2023-11-24,178384434947
2023-11-27,178106982730
2023-11-28,176979833097
2023-11-29,179702332979
2023-11-30,180846823375
2023-12-01,181869928427
2023-12-04,182407492098
2023-12-05,180950867957
2023-12-06,181973973008
2023-12-07,180430645049
2023-12-08,181228320174
2023-12-11,184193590746
2023-12-12,184991265871
2023-12-13,185979689395
2023-12-14,188320692478
2023-12-15,186049052449
2023-12-18,187384291245
2023-12-19,188008558734
2023-12-20,186239800849
2023-12-21,188112603315
2023-12-22,189066345312
2023-12-26,189413160584
2023-12-27,190384243344
2023-12-28,191442029923
2023-12-29,190869784725
2024-01-02,190488287926
2024-01-03,189916042728
2024-01-04,192447794210
2024-01-05,192135660466
2024-01-08,194910182639
2024-01-09,195482427837
2024-01-10,198378335355
2024-01-11,196817666633
2024-01-12,197545978703
2024-01-16,197268526486
2024-01-17,197563319466
2024-01-18,197719386339
2024-01-19,198881217499
2024-01-22,198014179320
2024-01-23,197684704812
2024-01-24,192083638175
2024-01-25,194996886457
2024-01-26,194233892859
2024-01-29,196730962815
2024-01-30,196782985105
2024-01-31,196210739907
2024-02-01,198534402227
2024-02-02,194407300495
2024-02-05,193609625370
2024-02-06,197684704812
2024-02-07,196488192124
2024-02-08,194962204929
2024-02-09,193887077587
2024-02-12,195135612565
2024-02-13,193072061699
2024-02-14,194320596677
2024-02-15,197060437323
2024-02-16,197702045575
2024-02-20,202262666397
2024-02-21,204395580317
2024-02-22,206389768129
2024-02-23,207152761726
2024-02-26,205817522931
2024-02-27,207048717145
2024-02-28,208175866777
2024-02-29,205730819113
2024-03-01,205696137585
2024-03-04,208158526014
2024-03-05,205453366895
2024-03-06,206944672563
2024-03-07,209684513209
2024-03-08,209753876263
2024-03-11,208418637468
2024-03-12,209407060992
2024-03-13,208366615177
2024-03-14,206094975148
2024-03-15,200268478585
2024-03-18,194979545693
2024-03-19,196228080671
2024-03-20,193349513917
2024-03-21,193366854680
2024-03-22,191736822904
2024-03-25,190765740143
2024-03-26,193349513917
2024-03-27,196782985105
2024-03-28,197095118850
2024-04-01,194372618968
2024-04-02,194251233623
2024-04-03,192968017118
2024-04-04,190939147779
2024-04-05,192829291009
2024-04-08,191650119086
2024-04-09,194979545693
2024-04-10,192777268718
2024-04-11,193262810099
2024-04-12,189205071421
2024-04-15,188823574622
2024-04-16,189378479057
2024-04-17,183638686312
2024-04-18,182546218206
2024-04-19,186031711686
2024-04-22,185667555651
2024-04-23,186569275357
2024-04-24,185355421906
2024-04-25,185303399615
2024-04-26,186465230775
2024-04-29,186014370922
2024-04-30,183760071657
2024-05-01,184314976091
2024-05-02,183673367839
2024-05-03,183638686312
2024-05-06,183187826459
2024-05-07,184106886928
2024-05-08,181973973008
2024-05-09,181505772391
2024-05-10,181627157736
2024-05-13,181679180027
2024-05-14,180361281995
2024-05-15,181367046283
2024-05-16,181852587663
2024-05-17,180500008104
2024-05-20,178974020909
2024-05-21,178540501819
2024-05-22,181765883845
2024-05-23,180742778794
2024-05-24,180257237414
2024-05-28,176789084698
2024-05-29,174673511541
2024-05-30,176424928662
2024-05-31,177205263024
2024-06-03,178384434947
2024-06-04,179355517707
2024-06-05,179008702436
2024-06-06,180812141848
2024-06-07,186551934593
2024-06-10,186395867721
2024-06-11,183482619439
2024-06-12,181002890248
2024-06-13,179390199235
2024-06-14,179789036797
2024-06-17,179390199235
2024-06-18,180326600468
2024-06-20,184800517472
2024-06-21,183326552567
2024-06-24,182598240497
2024-06-25,182927715005
2024-06-26,181869928427
2024-06-27,181471090864
2024-06-28,180187874359
2024-07-01,178956680145
2024-07-02,178956680145
2024-07-03,177448033714
2024-07-05,180378622759
2024-07-08,177083877678
2024-07-09,176251521027
2024-07-10,178696568691
2024-07-11,180656074976
2024-07-12,180725438030
2024-07-15,178540501819
2024-07-16,178124323493
2024-07-17,181523113155
2024-07-18,173529021145
2024-07-19,176927810806
2024-07-22,179858399851
2024-07-23,180205215123
2024-07-24,185997030159
2024-07-25,183742730893
2024-07-26,182494195915
2024-07-29,181679180027
2024-07-30,182632922024
2024-07-31,183708049366
2024-08-01,191008510833
2024-08-02,193020039408
2024-08-05,188372714769
2024-08-06,189881361201
2024-08-07,190644354798
2024-08-08,190332221054
2024-08-09,188511440878
