,MRK
2023-03-06,281971800000
2023-03-07,282403260000
2023-03-08,274814640000
2023-03-09,273088800000
2023-03-10,273317220000
2023-03-13,268342740000
2023-03-14,271489860000
2023-03-15,273164940000
2023-03-16,272428920000
2023-03-17,264205800000
2023-03-20,268647300000
2023-03-21,267860520000
2023-03-22,264967200000
2023-03-23,264535740000
2023-03-24,265982400000
2023-03-27,271388340000
2023-03-28,267835140000
2023-03-29,266286960000
2023-03-30,268824960000
2023-03-31,270124210000
2023-04-03,276420930000
2023-04-04,276319370000
2023-04-05,284139490000
2023-04-06,285205870000
2023-04-10,285916790000
2023-04-11,285612110000
2023-04-12,288811250000
2023-04-13,293457620000
2023-04-14,292772090000
2023-04-17,292010390000
2023-04-18,291553370000
2023-04-19,289776070000
2023-04-20,289877630000
2023-04-21,292924430000
2023-04-24,294371660000
2023-04-25,295869670000
2023-04-26,287998770000
2023-04-27,292391240000
2023-04-28,293178330000
2023-05-01,295387260000
2023-05-02,299322710000
2023-05-03,300160580000
2023-05-04,298002430000
2023-05-05,298789520000
2023-05-08,300566820000
2023-05-09,298154770000
2023-05-10,299348100000
2023-05-11,298459450000
2023-05-12,297418460000
2023-05-15,295463430000
2023-05-16,294727120000
2023-05-17,291375640000
2023-05-18,289446000000
2023-05-19,293229110000
2023-05-22,290690110000
2023-05-23,287592530000
2023-05-24,288430400000
2023-05-25,285129700000
2023-05-26,282006730000
2023-05-30,277182630000
2023-05-31,280330990000
2023-06-01,281651270000
2023-06-02,285688280000
2023-06-05,287186290000
2023-06-06,279315390000
2023-06-07,275760790000
2023-06-08,280102480000
2023-06-09,281092690000
2023-06-12,278934540000
2023-06-13,279264610000
2023-06-14,275887740000
2023-06-15,277766600000
2023-06-16,277563480000
2023-06-20,279873970000
2023-06-21,282235240000
2023-06-22,288735080000
2023-06-23,290969400000
2023-06-26,287110120000
2023-06-27,287719480000
2023-06-28,285485160000
2023-06-29,288278060000
2023-06-30,292744430000
2023-07-03,290055210000
2023-07-05,288456900000
2023-07-06,283509750000
2023-07-07,276533000000
2023-07-10,278968520000
2023-07-11,275771900000
2023-07-12,272651390000
2023-07-13,269733839999
2023-07-14,272321580000
2023-07-17,267831089999
2023-07-18,268795150000
2023-07-19,268795150000
2023-07-20,275163020000
2023-07-21,280059430000
2023-07-24,276000230000
2023-07-25,272803610000
2023-07-26,271814180000
2023-07-27,267069990000
2023-07-28,269784580000
2023-07-31,270571050000
2023-08-01,267095360000
2023-08-02,268160900000
2023-08-03,268237010000
2023-08-04,266385000000
2023-08-07,269150330000
2023-08-08,269962170000
2023-08-09,269175700000
2023-08-10,267831089999
2023-08-11,272575280000
2023-08-14,276304670000
2023-08-15,275670420000
2023-08-16,275848010000
2023-08-17,276330040000
2023-08-18,277040400000
2023-08-21,278156680000
2023-08-22,272042510000
2023-08-23,282368100000
2023-08-24,277674650000
2023-08-25,279602770000
2023-08-28,276355410000
2023-08-29,279044630000
2023-08-30,279602770000
2023-08-31,276482260000
2023-09-01,278664080000
2023-09-05,272752870000
2023-09-06,270165130000
2023-09-07,273843780000
2023-09-08,276659850000
2023-09-11,275518200000
2023-09-12,276583740000
2023-09-13,273513970000
2023-09-14,274604880000
2023-09-15,272778240000
2023-09-18,273539339999
2023-09-19,272372320000
2023-09-20,272245470000
2023-09-21,270774010000
2023-09-22,269784580000
2023-09-25,268516080000
2023-09-26,267374430000
2023-09-27,263695780000
2023-09-28,264609100000
2023-09-29,261184150000
2023-10-02,259759150000
2023-10-03,257783410000
2023-10-04,258796610000
2023-10-05,262418800000
2023-10-06,263128040000
2023-10-09,264698500000
2023-10-10,262444130000
2023-10-11,262064179999
2023-10-12,262393470000
2023-10-13,263457330000
2023-10-16,263786620000
2023-10-17,263862610000
2023-10-18,258340670000
2023-10-19,254389190000
2023-10-20,260063110000
2023-10-23,261785550000
2023-10-24,260974990000
2023-10-25,262494790000
2023-10-26,267358150000
2023-10-27,260443059999
2023-10-30,260088440000
2023-10-31,260139100000
2023-11-01,260519050000
2023-11-02,260519050000
2023-11-03,261861540000
2023-11-06,264293220000
2023-11-07,263432000000
2023-11-08,264445200000
2023-11-09,259328540000
2023-11-10,256820870000
2023-11-13,259556510000
2023-11-14,258796610000
2023-11-15,256719550000
2023-11-16,258340670000
2023-11-17,257732750000
2023-11-20,260088440000
2023-11-21,258897929999
2023-11-22,257555440000
2023-11-24,258036710000
2023-11-27,256922190000
2023-11-28,253755940000
2023-11-29,256162290000
2023-11-30,259581840000
2023-12-01,262064179999
2023-12-04,266116980000
2023-12-05,269080590000
2023-12-06,267560790000
2023-12-07,263128040000
2023-12-08,262798750000
2023-12-11,264369210000
2023-12-12,264343880000
2023-12-13,271309630000
2023-12-14,268194040000
2023-12-15,266243630000
2023-12-18,268599320000
2023-12-19,269739170000
2023-12-20,266876880000
2023-12-21,269485870000
2023-12-22,272804100000
2023-12-26,272626790000
2023-12-27,273513340000
2023-12-28,275514410000
2023-12-29,276147660000
2024-01-02,286836920000
2024-01-03,290712410000
2024-01-04,296386330000
2024-01-05,296918260000
2024-01-08,297323540000
2024-01-09,299983190000
2024-01-10,301072380000
2024-01-11,299983190000
2024-01-12,300489790000
2024-01-16,300135170000
2024-01-17,299223290000
2024-01-18,300261820000
2024-01-19,301148370000
2024-01-22,302516190000
2024-01-23,303554720000
2024-01-24,301123040000
2024-01-25,304289290000
2024-01-26,306037060000
2024-01-29,307202240000
2024-01-30,308164780000
2024-01-31,305935740000
2024-02-01,320120540000
2024-02-02,320196530000
2024-02-05,319613940000
2024-02-06,321387040000
2024-02-07,322881510000
2024-02-08,320703130000
2024-02-09,317764850000
2024-02-12,317486220000
2024-02-13,317714190000
2024-02-14,318702060000
2024-02-15,320525820000
2024-02-16,323692070000
2024-02-20,322628210000
2024-02-21,324527960000
2024-02-22,327415580000
2024-02-23,327896850000
2024-02-26,326351720000
2024-02-27,326832990000
2024-02-28,324705270000
2024-02-29,322070950000
2024-03-01,321589680000
2024-03-04,314218650000
2024-03-05,311128390000
2024-03-06,313458750000
2024-03-07,314066670000
2024-03-08,312825500000
2024-03-11,310976410000
2024-03-12,310697780000
2024-03-13,309431280000
2024-03-14,305251830000
2024-03-15,307810160000
2024-03-18,307607520000
2024-03-19,309532600000
2024-03-20,313712050000
2024-03-21,313129460000
2024-03-22,313712050000
2024-03-25,317410230000
2024-03-26,317942160000
2024-03-27,333722750000
2024-03-28,334229350000
2024-04-01,331797670000
2024-04-02,330176550000
2024-04-03,329036700000
2024-04-04,323362780000
2024-04-05,324198670000
2024-04-08,320576480000
2024-04-09,320956430000
2024-04-10,321057750000
2024-04-11,319537950000
2024-04-12,318499420000
2024-04-15,319639270000
2024-04-16,316776980000
2024-04-17,317562210000
2024-04-18,317207590000
2024-04-19,318600740000
2024-04-22,321539020000
2024-04-23,321387040000
2024-04-24,321691000000
2024-04-25,331113760000
2024-04-26,332329600000
2024-04-29,329593960000
2024-04-30,327314260000
2024-05-01,326250400000
2024-05-02,324882580000
2024-05-03,322982830000
2024-05-06,323134810000
2024-05-07,330252540000
2024-05-08,328150150000
2024-05-09,329872590000
2024-05-10,329441980000
2024-05-13,327491570000
2024-05-14,325895780000
2024-05-15,333672090000
2024-05-16,331519040000
2024-05-17,332304270000
2024-05-20,331797670000
2024-05-21,331215080000
2024-05-22,332076300000
2024-05-23,332050970000
2024-05-24,327998170000
2024-05-28,319385970000
2024-05-29,318904700000
2024-05-30,315434490000
2024-05-31,317992820000
2024-06-03,325287859999
2024-06-04,326022430000
2024-06-05,327896850000
2024-06-06,330607160000
2024-06-07,330987109999
2024-06-10,333064170000
2024-06-11,333950720000
2024-06-12,329796600000
2024-06-13,327694210000
2024-06-14,327972840000
2024-06-17,322957500000
2024-06-18,324198670000
2024-06-20,328454109999
2024-06-21,331113760000
2024-06-24,336787680000
2024-06-25,336686359999
2024-06-26,333089500000
2024-06-27,328834060000
2024-06-28,313585400000
2024-07-01,323970700000
2024-07-02,323514760000
2024-07-03,318778050000
2024-07-05,320297850000
2024-07-08,318600740000
2024-07-09,319259320000
2024-07-10,322450900000
2024-07-11,326681010000
2024-07-12,323616080000
2024-07-15,324527960000
2024-07-16,317739520000
2024-07-17,318879370000
2024-07-18,314725250000
2024-07-19,318575410000
2024-07-22,318372770000
2024-07-23,315054540000
2024-07-24,318955360000
2024-07-25,318778050000
2024-07-26,317283580000
2024-07-29,325072320000
2024-07-30,293196000000
2024-07-31,287802720000
2024-08-01,289558080000
2024-08-02,293068800000
2024-08-05,284593540000
2024-08-06,281654100000
2024-08-07,285049660000
2024-08-08,288673280000
2024-08-09,290269700000
