,IFF
2023-03-03,23913900000
2023-03-06,23409000000
2023-03-07,22712850000
2023-03-08,22437450000
2023-03-09,21947850000
2023-03-10,21583200000
2023-03-13,21315450000
2023-03-14,21473550000
2023-03-15,21093600000
2023-03-16,21346050000
2023-03-17,21103800000
2023-03-20,21389400000
2023-03-21,21588300000
2023-03-22,21172650000
2023-03-23,21295050000
2023-03-24,21488850000
2023-03-27,22853100000
2023-03-28,22715400000
2023-03-29,22799550000
2023-03-30,23082600000
2023-03-31,23449800000
2023-04-03,23103000000
2023-04-04,22970400000
2023-04-05,23031600000
2023-04-06,23319750000
2023-04-10,23477850000
2023-04-11,23671650000
2023-04-12,23600250000
2023-04-13,24227550000
2023-04-14,24138300000
2023-04-17,24566700000
2023-04-18,24492750000
2023-04-19,24617700000
2023-04-20,24332100000
2023-04-21,24576900000
2023-04-24,24750300000
2023-04-25,24360150000
2023-04-26,24066900000
2023-04-27,24276000000
2023-04-28,24724800000
2023-05-01,24663600000
2023-05-02,24518250000
2023-05-03,24038850000
2023-05-04,24245400000
2023-05-05,24594750000
2023-05-08,24770700000
2023-05-09,23029050000
2023-05-10,22121250000
2023-05-11,21766800000
2023-05-12,21205800000
2023-05-15,21511800000
2023-05-16,20685600000
2023-05-17,20978850000
2023-05-18,21463350000
2023-05-19,21338400000
2023-05-22,21267000000
2023-05-23,21172650000
2023-05-24,20484150000
2023-05-25,19956300000
2023-05-26,19956300000
2023-05-30,19943550000
2023-05-31,19708950000
2023-06-01,19533000000
2023-06-02,20412750000
2023-06-05,20305650000
2023-06-06,20621850000
2023-06-07,20706000000
2023-06-08,20336250000
2023-06-09,19951200000
2023-06-12,19851750000
2023-06-13,20323500000
2023-06-14,19966500000
2023-06-15,20272500000
2023-06-16,20489250000
2023-06-20,20198550000
2023-06-21,19930800000
2023-06-22,19693650000
2023-06-23,19196400000
2023-06-26,19591650000
2023-06-27,19545750000
2023-06-28,19563600000
2023-06-29,19841550000
2023-06-30,20295450000
2023-07-03,20331150000
2023-07-05,20040450000
2023-07-06,19897650000
2023-07-07,20040450000
2023-07-10,20048100000
2023-07-11,20512200000
2023-07-12,20815650000
2023-07-13,20670300000
2023-07-14,20425500000
2023-07-17,20267400000
2023-07-18,20989050000
2023-07-19,21437850000
2023-07-20,21274650000
2023-07-21,21420000000
2023-07-24,21667350000
2023-07-25,22190100000
2023-07-26,22202850000
2023-07-27,21460800000
2023-07-28,21748950000
2023-07-31,21575550000
2023-08-01,21501600000
2023-08-02,20996700000
2023-08-03,20440800000
2023-08-04,20527500000
2023-08-07,20486700000
2023-08-08,16518900000
2023-08-09,16263900000
2023-08-10,16131300000
2023-08-11,16388849999
2023-08-14,16567350000
2023-08-15,16467900000
2023-08-16,16151700000
2023-08-17,16019100000
2023-08-18,16240950000
2023-08-21,16465349999
2023-08-22,17082449999
2023-08-23,17138549999
2023-08-24,16674450000
2023-08-25,16840200000
2023-08-28,16934550000
2023-08-29,17579700000
2023-08-30,17799000000
2023-08-31,17964750000
2023-09-01,17913750000
2023-09-05,18036150000
2023-09-06,18102450000
2023-09-07,17646000000
2023-09-08,17526150000
2023-09-11,17426700000
2023-09-12,17365500000
2023-09-13,17220150000
2023-09-14,17620500000
2023-09-15,17607750000
2023-09-18,17187000000
2023-09-19,17301750000
2023-09-20,17850000000
2023-09-21,17475150000
2023-09-22,17299200000
2023-09-25,17378250000
2023-09-26,17110499999
2023-09-27,17136000000
2023-09-28,17385900000
2023-09-29,17383350000
2023-10-02,16822350000
2023-10-03,16592849999
2023-10-04,16682100000
2023-10-05,16457700000
2023-10-06,16062450000
2023-10-09,16248600000
2023-10-10,16771349999
2023-10-11,16715250000
2023-10-12,16322550000
2023-10-13,16524000000
2023-10-16,16929450000
2023-10-17,17227800000
2023-10-18,17082449999
2023-10-19,16932000000
2023-10-20,16738200000
2023-10-23,16513800000
2023-10-24,16850400000
2023-10-25,16855499999
2023-10-26,17128350000
2023-10-27,17301750000
2023-10-30,16641300000
2023-10-31,17429250000
2023-11-01,17355300000
2023-11-02,17709750000
2023-11-03,18541050000
2023-11-06,18446700000
2023-11-07,18255450000
2023-11-08,18110100000
2023-11-09,18242700000
2023-11-10,18293700000
2023-11-13,18163650000
2023-11-14,18783300000
2023-11-15,18870000000
2023-11-16,19033200000
2023-11-17,18854700000
2023-11-20,18836850000
2023-11-21,18768000000
2023-11-22,19122450000
2023-11-24,19056150000
2023-11-27,19084200000
2023-11-28,19295850000
2023-11-29,19183650000
2023-11-30,19221900000
2023-12-01,19578900000
2023-12-04,19456500000
2023-12-05,19232100000
2023-12-06,19306050000
2023-12-07,19635000000
2023-12-08,19589100000
2023-12-11,19550850000
2023-12-12,19497300000
2023-12-13,20076150000
2023-12-14,20448450000
2023-12-15,20303100000
2023-12-18,20160300000
2023-12-19,20397450000
2023-12-20,20298000000
2023-12-21,20514750000
2023-12-22,20578500000
2023-12-26,20930400000
2023-12-27,20759550000
2023-12-28,20871750000
2023-12-29,20647350000
2024-01-02,20762100000
2024-01-03,20397450000
2024-01-04,20285250000
2024-01-05,20392350000
2024-01-08,20461200000
2024-01-09,20412750000
2024-01-10,20537700000
2024-01-11,20343900000
2024-01-12,20463750000
2024-01-16,20282700000
2024-01-17,20114400000
2024-01-18,19979250000
2024-01-19,20277600000
2024-01-22,20338800000
2024-01-23,20267400000
2024-01-24,20155200000
2024-01-25,21004350000
2024-01-26,20976300000
2024-01-29,20912550000
2024-01-30,20655000000
2024-01-31,20573400000
2024-02-01,20955900000
2024-02-02,20723850000
2024-02-05,20445900000
2024-02-06,20596350000
2024-02-07,20996700000
2024-02-08,20530050000
2024-02-09,20384700000
2024-02-12,20481600000
2024-02-13,20524950000
2024-02-14,20241900000
2024-02-15,20665200000
2024-02-16,20703450000
2024-02-20,20917650000
2024-02-21,19578900000
2024-02-22,20262300000
2024-02-23,20522400000
2024-02-26,19739550000
2024-02-27,18982200000
2024-02-28,18668550000
2024-02-29,19252500000
2024-03-01,19349400000
2024-03-04,19390200000
2024-03-05,19563600000
2024-03-06,19660500000
2024-03-07,20106750000
2024-03-08,20081250000
2024-03-11,20670300000
2024-03-12,20706000000
2024-03-13,21063000000
2024-03-14,20808000000
2024-03-15,21126750000
2024-03-18,21371550000
2024-03-19,21177750000
2024-03-20,21399600000
2024-03-21,21246600000
2024-03-22,21185400000
2024-03-25,20912550000
2024-03-26,20767200000
2024-03-27,21838200000
2024-03-28,21927450000
2024-04-01,22024350000
2024-04-02,21483750000
2024-04-03,21802500000
2024-04-04,21384300000
2024-04-05,21251700000
2024-04-08,21697950000
2024-04-09,22026900000
2024-04-10,21981000000
2024-04-11,22075350000
2024-04-12,21320550000
2024-04-15,21060450000
2024-04-16,21154800000
2024-04-17,21126750000
2024-04-18,21318000000
2024-04-19,21412350000
2024-04-22,21646950000
2024-04-23,21784650000
2024-04-24,21710700000
2024-04-25,21506700000
2024-04-26,21575550000
2024-04-29,21868800000
2024-04-30,21585750000
2024-05-01,21417450000
2024-05-02,22136550000
2024-05-03,22093200000
2024-05-06,22608300000
2024-05-07,24054150000
2024-05-08,24793650000
2024-05-09,24750300000
2024-05-10,24780900000
2024-05-13,24612600000
2024-05-14,24640650000
2024-05-15,24610050000
2024-05-16,24946650000
2024-05-17,25420950000
2024-05-20,25199100000
2024-05-21,24964500000
2024-05-22,24464700000
2024-05-23,24089850000
2024-05-24,24515700000
2024-05-28,24258150000
2024-05-29,24151050000
2024-05-30,24362700000
2024-05-31,24525900000
2024-06-03,24502950000
2024-06-04,24559050000
2024-06-05,25000200000
2024-06-06,24964500000
2024-06-07,25112400000
2024-06-10,24676350000
2024-06-11,24775800000
2024-06-12,24678900000
2024-06-13,24240300000
2024-06-14,24107700000
2024-06-17,24174000000
2024-06-18,24515700000
2024-06-20,24523350000
2024-06-21,24474900000
2024-06-24,24954300000
2024-06-25,24454500000
2024-06-26,24528450000
2024-06-27,24408600000
2024-06-28,24278550000
2024-07-01,23750700000
2024-07-02,24158700000
2024-07-03,24230100000
2024-07-05,24298950000
2024-07-08,24808950000
2024-07-09,24686550000
2024-07-10,24548850000
2024-07-11,24880350000
2024-07-12,25071600000
2024-07-15,24531000000
2024-07-16,25018050000
2024-07-17,24673800000
2024-07-18,24638100000
2024-07-19,24395850000
2024-07-22,25025700000
2024-07-23,25255200000
2024-07-24,25010400000
2024-07-25,24775800000
2024-07-26,25204200000
2024-07-29,25387800000
2024-07-30,25408200000
2024-07-31,25367400000
2024-08-01,25204200000
2024-08-02,24515700000
2024-08-05,24125550000
2024-08-06,24602400000
2024-08-07,24023550000
2024-08-08,24365250000
2024-08-09,24533550000
