,ARE
2023-06-30,19394306100
2023-07-03,19843746800
2023-07-05,19989003300
2023-07-06,19989003300
2023-07-07,19995838900
2023-07-10,19833493400
2023-07-11,20229958200
2023-07-12,20124006400
2023-07-13,20323947700
2023-07-14,20433317300
2023-07-17,20076157200
2023-07-18,19971914300
2023-07-19,20407683800
2023-07-20,20720412500
2023-07-21,21058774700
2023-07-24,21038267900
2023-07-25,21147637500
2023-07-26,21762841500
2023-07-27,21497962000
2023-07-28,21619293900
2023-07-31,21477455200
2023-08-01,20858833400
2023-08-02,20886175800
2023-08-03,20913518200
2023-08-04,20634967500
2023-08-07,21227955800
2023-08-08,20932316100
2023-08-09,20922062700
2023-08-10,20795604100
2023-08-11,20869086800
2023-08-14,20472622000
2023-08-15,19920647300
2023-08-16,19947989700
2023-08-17,19854000200
2023-08-18,19669439000
2023-08-21,19527600300
2023-08-22,19553233800
2023-08-23,20041979200
2023-08-24,19850582400
2023-08-25,19710452600
2023-08-28,19783935300
2023-08-29,20035143600
2023-08-30,20134259800
2023-08-31,19881342600
2023-09-01,19985585500
2023-09-05,19886469300
2023-09-06,19814695500
2023-09-07,19884760400
2023-09-08,19654058900
2023-09-11,19252467400
2023-09-12,19098666400
2023-09-13,18934612000
2023-09-14,19503675700
2023-09-15,19435319700
2023-09-18,19194364800
2023-09-19,19103793100
2023-09-20,19180693600
2023-09-21,17589707700
2023-09-22,17304321400
2023-09-25,17241092100
2023-09-26,16832665000
2023-09-27,16899312100
2023-09-28,16971085900
2023-09-29,17106088999
2023-10-02,16798205280
2023-10-03,16628820240
2023-10-04,16738321680
2023-10-05,16767408000
2023-10-06,16728055920
2023-10-09,17186593200
2023-10-10,17186593200
2023-10-11,17359400160
2023-10-12,16813603920
2023-10-13,16917972480
2023-10-16,17263586400
2023-10-17,17268719280
2023-10-18,16693836719
2023-10-19,16206213120
2023-10-20,16264385760
2023-10-23,16146329520
2023-10-24,16351644719
2023-10-25,15739121040
2023-10-26,16083024000
2023-10-27,15682659360
2023-10-30,15917060880
2023-10-31,15934170480
2023-11-01,15894818400
2023-11-02,16745165520
2023-11-03,17506542720
2023-11-06,17323470000
2023-11-07,17041161599
2023-11-08,17099334240
2023-11-09,16182259680
2023-11-10,16367043360
2023-11-13,16136063760
2023-11-14,18019830720
2023-11-15,18086558160
2023-11-16,17761475760
2023-11-17,17746077120
2023-11-20,17876110080
2023-11-21,17754631920
2023-11-22,17894930640
2023-11-24,17995877280
2023-11-27,17968501920
2023-11-28,18430461120
2023-11-29,18651174960
2023-11-30,18717902400
2023-12-01,20213281440
2023-12-04,20512699440
2023-12-05,20481902160
2023-12-06,20844625680
2023-12-07,20866868160
2023-12-08,20435706240
2023-12-11,20435706240
2023-12-12,20007966240
2023-12-13,21481102800
2023-12-14,23003857199
2023-12-15,22266433439
2023-12-18,22086782640
2023-12-19,22163775840
2023-12-20,21640222080
2023-12-21,22052563439
2023-12-22,21857514000
2023-12-26,22090204560
2023-12-27,22117579920
2023-12-28,22054274400
2023-12-29,21689839920
2024-01-02,22234725190
2024-01-03,21553807150
2024-01-04,21608830830
2024-01-05,21753267990
2024-01-08,22310382750
2024-01-09,22067934660
2024-01-10,22203774370
2024-01-11,21643220630
2024-01-12,21708561250
2024-01-16,21761865440
2024-01-17,21182397310
2024-01-18,20970900040
2024-01-19,21209909150
2024-01-22,21220226090
2024-01-23,20976058510
2024-01-24,20766280730
2024-01-25,21221945580
2024-01-26,21381858150
2024-01-29,21741231560
2024-01-30,20840218800
2024-01-31,20788634100
2024-02-01,21058594030
2024-02-02,20884925540
2024-02-05,20291701490
2024-02-06,20226360870
2024-02-07,20155861780
2024-02-08,20272787100
2024-02-09,19980473800
2024-02-12,20281384550
2024-02-13,19390688730
2024-02-14,19488699660
2024-02-15,20527271620
2024-02-16,20510076720
2024-02-20,20432699670
2024-02-21,20878047580
2024-02-22,20817865430
2024-02-23,20965741570
2024-02-26,20480845390
2024-02-27,20926193300
2024-02-28,20874608600
2024-02-29,21447198770
2024-03-01,21368102230
2024-03-04,21667293490
2024-03-05,21342309880
2024-03-06,21252896400
2024-03-07,21347468350
2024-03-08,21866754330
2024-03-11,21815169630
2024-03-12,21656976550
2024-03-13,21526295310
2024-03-14,21233982010
2024-03-15,21278688750
2024-03-18,21225384560
2024-03-19,21237420990
2024-03-20,21693085840
2024-03-21,22110921910
2024-03-22,21584757970
2024-03-25,21746390030
2024-03-26,21354346310
2024-03-27,21954448320
2024-03-28,22165945590
2024-04-01,21579599500
2024-04-02,21316517530
2024-04-03,21235701500
2024-04-04,21065471990
2024-04-05,21421406420
2024-04-08,21787657790
2024-04-09,22284590400
2024-04-10,21108459240
2024-04-11,21304481100
2024-04-12,20950266160
2024-04-15,20492881820
2024-04-16,20116313510
2024-04-17,20023461050
2024-04-18,20033777990
2024-04-19,19892779810
2024-04-22,20387992930
2024-04-23,20546186010
2024-04-24,20573697850
2024-04-25,20169617700
2024-04-26,19987351760
2024-04-29,20487723350
2024-04-30,19923730630
2024-05-01,20081923710
2024-05-02,20319213330
2024-05-03,20721573990
2024-05-06,20611526630
2024-05-07,20584014790
2024-05-08,20307176900
2024-05-09,20726732460
2024-05-10,20907278910
2024-05-13,20757683280
2024-05-14,21325114980
2024-05-15,21522856330
2024-05-16,21331992940
2024-05-17,21350907330
2024-05-20,21271810790
2024-05-21,21233982010
2024-05-22,21111898220
2024-05-23,20391431910
2024-05-24,20358761600
2024-05-28,20112874530
2024-05-29,19817122250
2024-05-30,19997668700
2024-05-31,20461931000
2024-06-03,20233238830
2024-06-04,20205726990
2024-06-05,20001107680
2024-06-06,20016583090
2024-06-07,19686441010
2024-06-10,19588430080
2024-06-11,19526528440
2024-06-12,19899657770
2024-06-13,20131788920
2024-06-14,20001107680
2024-06-17,19803366330
2024-06-18,19889340830
2024-06-20,19832597660
2024-06-21,20042375440
2024-06-24,20295140470
2024-06-25,19992510230
2024-06-26,19891060320
2024-06-27,20013144110
2024-06-28,20112874530
2024-07-01,19913413690
2024-07-02,20128349940
2024-07-03,20133508410
2024-07-05,20083643200
2024-07-08,20057850850
2024-07-09,19952961960
2024-07-10,20107716060
2024-07-11,21464393670
2024-07-12,21669012980
2024-07-15,21847839940
2024-07-16,21938972910
2024-07-17,22195176920
2024-07-18,21720597680
2024-07-19,21537747730
2024-07-22,21646115920
2024-07-23,20884098330
2024-07-24,19879542410
2024-07-25,19955228130
2024-07-26,20455785960
2024-07-29,20197766460
2024-07-30,20472987260
2024-07-31,20175404770
2024-08-01,19784935260
2024-08-02,19499393680
2024-08-05,19289537820
2024-08-06,19819337860
2024-08-07,19315339770
2024-08-08,19485632640
2024-08-09,19549277450
