,LLY
2023-03-06,287382960000
2023-03-07,279877630000
2023-03-08,281598540000
2023-03-09,285481850000
2023-03-10,283833020000
2023-03-13,292365490000
2023-03-14,294690070000
2023-03-15,296852470000
2023-03-16,296906530000
2023-03-17,296591180000
2023-03-20,300573600000
2023-03-21,298303080000
2023-03-22,298203970000
2023-03-23,299708640000
2023-03-24,302853130000
2023-03-27,301474600000
2023-03-28,304222650000
2023-03-29,302618870000
2023-03-30,306961690000
2023-03-31,308974974000
2023-04-03,315560778000
2023-04-04,319051614000
2023-04-05,325907328000
2023-04-06,331350513000
2023-04-10,330189900000
2023-04-11,327526788000
2023-04-12,332034285000
2023-04-13,337522455000
2023-04-14,337144581000
2023-04-17,335003295000
2023-04-18,332808027000
2023-04-19,333311859000
2023-04-20,337216557000
2023-04-21,346600428000
2023-04-24,344899995000
2023-04-25,346240548000
2023-04-26,338530119000
2023-04-27,351197895000
2023-04-28,356155242000
2023-05-01,365107257000
2023-05-02,363658740000
2023-05-03,387941643000
2023-05-04,385467468000
2023-05-05,384900657000
2023-05-08,389318184000
2023-05-09,385413486000
2023-05-10,392197224000
2023-05-11,391864335000
2023-05-12,390856671000
2023-05-15,390928647000
2023-05-16,392854005000
2023-05-17,393591759000
2023-05-18,393969633000
2023-05-19,398009286000
2023-05-22,390460803000
2023-05-23,380762037000
2023-05-24,383065269000
2023-05-25,384450807000
2023-05-26,383083263000
2023-05-30,384387828000
2023-05-31,386385162000
2023-06-01,392710053000
2023-06-02,397964301000
2023-06-05,399700722000
2023-06-06,398630079000
2023-06-07,392602089000
2023-06-08,400960302000
2023-06-09,401302188000
2023-06-12,400645407000
2023-06-13,401014284000
2023-06-14,402813684000
2023-06-15,408400821000
2023-06-16,402804687000
2023-06-20,406619415000
2023-06-21,407564100000
2023-06-22,411774696000
2023-06-23,412818348000
2023-06-26,407348172000
2023-06-27,417910650000
2023-06-28,412692390000
2023-06-29,417901653000
2023-06-30,421988204000
2023-07-03,415185716000
2023-07-05,419036860000
2023-07-06,416796358000
2023-07-07,406781584000
2023-07-10,407753368000
2023-07-11,395363122000
2023-07-12,396451880000
2023-07-13,391143060000
2023-07-14,404424108000
2023-07-17,402336572000
2023-07-18,405989760000
2023-07-19,408113288000
2023-07-20,417345236000
2023-07-21,415743592000
2023-07-24,413296136000
2023-07-25,411694492000
2023-07-26,408140282000
2023-07-27,409400002000
2023-07-28,412540304000
2023-07-31,409004090000
2023-08-01,407690382000
2023-08-02,408941104000
2023-08-03,404154168000
2023-08-04,404451102000
2023-08-07,408581184000
2023-08-08,469335680000
2023-08-09,473501754000
2023-08-10,469101732000
2023-08-11,475346344000
2023-08-14,484092400000
2023-08-15,491848676000
2023-08-16,491506752000
2023-08-17,483786468000
2023-08-18,491677713999
2023-08-21,494934989999
2023-08-22,498183268000
2023-08-23,497913328000
2023-08-24,493090400000
2023-08-25,498174270000
2023-08-28,498417215999
2023-08-29,498399220000
2023-08-30,493081402000
2023-08-31,498669160000
2023-09-01,501287578000
2023-09-05,502259362000
2023-09-06,503843010000
2023-09-07,515792354000
2023-09-08,527696708000
2023-09-11,535884887999
2023-09-12,539250139999
2023-09-13,538872224000
2023-09-14,532330678000
2023-09-15,517978868000
2023-09-18,514037744000
2023-09-19,517349008000
2023-09-20,512562072000
2023-09-21,495006974000
2023-09-22,495375891999
2023-09-25,496950541999
2023-09-26,494898998000
2023-09-27,494674048000
2023-09-28,489896110000
2023-09-29,483309574000
2023-10-02,511041221909
2023-10-03,498604357010
2023-10-04,504556963340
2023-10-05,514069740920
2023-10-06,536607998380
2023-10-09,542816937040
2023-10-10,549984748490
2023-10-11,574640121120
2023-10-12,579595879500
2023-10-13,578361686800
2023-10-16,585425066560
2023-10-17,577516739490
2023-10-18,576500903960
2023-10-19,560893113200
2023-10-20,555044938560
2023-10-23,547459400350
2023-10-24,562440600970
2023-10-25,556772808340
2023-10-26,539342209900
2023-10-27,531870597170
2023-10-30,537073194090
2023-10-31,525889509469
2023-11-01,526392680340
2023-11-02,550915139910
2023-11-03,539066889989
2023-11-06,565060887010
2023-11-07,569560943470
2023-11-08,587789020270
2023-11-09,561386790280
2023-11-10,567453322090
2023-11-13,581694007090
2023-11-14,579899680780
2023-11-15,558747516660
2023-11-16,558946886250
2023-11-17,561757048090
2023-11-20,567348890400
2023-11-21,562601995400
2023-11-22,564965949110
2023-11-24,570671716900
2023-11-27,561586159870
2023-11-28,561652616400
2023-11-29,561899454940
2023-11-30,561120964160
2023-12-01,554475311160
2023-12-04,556032292720
2023-12-05,558377258850
2023-12-06,559421575750
2023-12-07,558491184330
2023-12-08,567776110950
2023-12-11,554475311160
2023-12-12,555158864040
2023-12-13,567253952500
2023-12-14,544630250929
2023-12-15,543082763159
2023-12-18,550411969040
2023-12-19,550459437990
2023-12-20,541345399590
2023-12-21,543044788000
2023-12-22,541516287810
2023-12-26,541782113929
2023-12-27,552073382290
2023-12-28,551446792150
2023-12-29,553412006680
2024-01-02,533453760000
2024-01-03,556424160000
2024-01-04,553541600000
2024-01-05,557189840000
2024-01-08,563927824000
2024-01-09,563432384000
2024-01-10,567675152000
2024-01-11,572656576000
2024-01-12,579142336000
2024-01-16,571620656000
2024-01-17,566522128000
2024-01-18,561513680000
2024-01-19,566224864000
2024-01-22,568296704000
2024-01-23,567215744000
2024-01-24,570836960000
2024-01-25,565360096000
2024-01-26,575836400000
2024-01-29,581016000000
2024-01-30,580997984000
2024-01-31,581565488000
2024-02-01,594915344000
2024-02-02,601419120000
2024-02-05,636144960000
2024-02-06,635091024000
2024-02-07,653422304000
2024-02-08,662700544000
2024-02-09,666736128000
2024-02-12,664123808000
2024-02-13,669267376000
2024-02-14,682184848000
2024-02-15,682608224000
2024-02-16,704479648000
2024-02-20,680698528000
2024-02-21,671915728000
2024-02-22,693291712000
2024-02-23,693201632000
2024-02-26,695345536000
2024-02-27,689112000000
2024-02-28,682482112000
2024-02-29,678914944000
2024-03-01,704533696000
2024-03-04,713685824000
2024-03-05,700453072000
2024-03-06,702416816000
2024-03-07,702768128000
2024-03-08,686535712000
2024-03-11,661520496000
2024-03-12,680058960000
2024-03-13,682662272000
2024-03-14,685265584000
2024-03-15,679356336000
2024-03-18,687004128000
2024-03-19,696120224000
2024-03-20,696192288000
2024-03-21,693850208000
2024-03-22,694165488000
2024-03-25,696444512000
2024-03-26,698029920000
2024-03-27,700984544000
2024-03-28,700786368000
2024-04-01,685103440000
2024-04-02,688175168000
2024-04-03,699011792000
2024-04-04,691886464000
2024-04-05,706416368000
2024-04-08,700182832000
2024-04-09,682121792000
2024-04-10,686391584000
2024-04-11,684238672000
2024-04-12,677077312000
2024-04-15,676293616000
2024-04-16,672663392000
2024-04-17,676293616000
2024-04-18,671951760000
2024-04-19,654260048000
2024-04-22,658782064000
2024-04-23,671717552000
2024-04-24,659565760000
2024-04-25,652962896000
2024-04-26,660745808000
2024-04-29,664069760000
2024-04-30,703614880000
2024-05-01,699696400000
2024-05-02,680923728000
2024-05-03,662060976000
2024-05-06,690625344000
2024-05-07,700615216000
2024-05-08,698120000000
2024-05-09,695012240000
2024-05-10,684608000000
2024-05-13,682536160000
2024-05-14,688193184000
2024-05-15,708947616000
2024-05-16,694624896000
2024-05-17,693616000000
2024-05-20,705488544000
2024-05-21,723495536000
2024-05-22,723261328000
2024-05-23,728251760000
2024-05-24,727332944000
2024-05-28,727720288000
2024-05-29,731026224000
2024-05-30,734206048000
2024-05-31,738962272000
2024-06-03,748799008000
2024-06-04,749997072000
2024-06-05,749249408000
2024-06-06,754230832000
2024-06-07,765670992000
2024-06-10,779192000000
2024-06-11,779930656000
2024-06-12,781263840000
2024-06-13,795703664000
2024-06-14,791307760000
2024-06-17,797217008000
2024-06-18,803027168000
2024-06-20,798099792000
2024-06-21,796199104000
2024-06-24,801811088000
2024-06-25,814872688000
2024-06-26,811855008000
2024-06-27,818863232000
2024-06-28,815566304000
2024-07-01,823664496000
2024-07-02,816764368000
2024-07-03,809008480000
2024-07-05,823844656000
2024-07-08,826934400000
2024-07-09,839996000000
2024-07-10,846553824000
2024-07-11,841473312000
2024-07-12,854318720000
2024-07-15,856174368000
2024-07-16,848193280000
2024-07-17,815755472000
2024-07-18,764689120000
2024-07-19,772408976000
2024-07-22,780065776000
2024-07-23,791163632000
2024-07-24,774579904000
2024-07-25,739727952000
2024-07-26,724801696000
2024-07-29,727657232000
2024-07-30,711821168000
2024-07-31,724486416000
2024-08-01,749861952000
2024-08-02,724657568000
2024-08-05,698431734000
2024-08-06,714575862000
2024-08-07,695620926000
2024-08-08,761539779000
2024-08-09,803314512000
