,FMC
2023-05-11,13696807500
2023-05-12,13706814300
2023-05-15,13779363600
2023-05-16,13546705500
2023-05-17,13511681700
2023-05-18,13567969950
2023-05-19,13623007350
2023-05-22,13487915550
2023-05-23,13339064400
2023-05-24,13122667350
2023-05-25,12992578950
2023-05-26,12957555150
2023-05-30,13035107850
2023-05-31,13018846800
2023-06-01,13045114650
2023-06-02,13392850950
2023-06-05,13439132400
2023-06-06,13785617850
2023-06-07,13940723250
2023-06-08,13754346600
2023-06-09,13212728550
2023-06-12,13146433500
2023-06-13,13235243850
2023-06-14,13076385900
2023-06-15,13246501500
2023-06-16,13355325450
2023-06-20,13168948800
2023-06-21,13616753100
2023-06-22,13497922350
2023-06-23,13225237050
2023-06-26,13332810150
2023-06-27,13146433500
2023-06-28,13001334900
2023-06-29,13075135050
2023-06-30,13030709580
2023-07-03,13249261830
2023-07-05,12805912980
2023-07-06,12908320320
2023-07-07,13019469750
2023-07-10,11568282810
2023-07-11,11718147210
2023-07-12,11922961890
2023-07-13,12011631660
2023-07-14,11892989010
2023-07-17,11915468670
2023-07-18,11935450590
2023-07-19,11942943810
2023-07-20,11944192680
2023-07-21,11884246920
2023-07-24,11915468670
2023-07-25,11959179120
2023-07-26,11900482230
2023-07-27,11890491270
2023-07-28,12031613580
2023-07-31,12017876010
2023-08-01,11743124610
2023-08-02,11592011340
2023-08-03,11363468130
2023-08-04,11425911630
2023-08-07,11370961350
2023-08-08,11067485940
2023-08-09,10858924650
2023-08-10,10958834250
2023-08-11,11122436220
2023-08-14,11214852600
2023-08-15,10925114760
2023-08-16,10883902050
2023-08-17,11092463340
2023-08-18,11114943000
2023-08-21,11008789050
2023-08-22,11054997240
2023-08-23,11012535660
2023-08-24,11021277750
2023-08-25,10983811650
2023-08-28,11066237070
2023-08-29,11076228030
2023-08-30,11040010800
2023-08-31,10769006010
2023-09-01,10751521830
2023-09-05,10318163940
2023-09-06,10264462530
2023-09-07,9503900700
2023-09-08,9423973020
2023-09-11,9225402690
2023-09-12,9372769350
2023-09-13,9405239970
2023-09-14,9442706070
2023-09-15,9447701550
2023-09-18,9209167380
2023-09-19,9054307500
2023-09-20,8864479260
2023-09-21,8715863730
2023-09-22,8541021930
2023-09-25,8483573910
2023-09-26,8372424480
2023-09-27,8243790870
2023-09-28,8231302170
2023-09-29,8363682390
2023-10-02,8149725000
2023-10-03,8137235000
2023-10-04,8099764999
2023-10-05,7932399000
2023-10-06,7842471000
2023-10-09,7912415000
2023-10-10,8071038000
2023-10-11,7838724000
2023-10-12,7727563000
2023-10-13,7795009000
2023-10-16,8021078000
2023-10-17,8398275999
2023-10-18,8263384000
2023-10-19,8317091000
2023-10-20,8362055000
2023-10-23,7259188000
2023-10-24,7008139000
2023-10-25,6965673000
2023-10-26,7161766000
2023-10-27,7104312000
2023-10-30,7239204000
2023-10-31,6644680000
2023-11-01,6246249000
2023-11-02,6830781000
2023-11-03,6918211000
2023-11-06,6918211000
2023-11-07,6665913000
2023-11-08,6547258000
2023-11-09,6258739000
2023-11-10,6399876000
2023-11-13,6398627000
2023-11-14,6587226000
2023-11-15,6832030000
2023-11-16,6673407000
2023-11-17,6700885000
2023-11-20,6708379000
2023-11-21,6644680000
2023-11-22,6634688000
2023-11-24,6630941000
2023-11-27,6494800000
2023-11-28,6541013000
2023-11-29,6579732000
2023-11-30,6702134000
2023-12-01,6963175000
2023-12-04,6921958000
2023-12-05,6717122000
2023-12-06,6895729000
2023-12-07,6915713000
2023-12-08,6979412000
2023-12-11,6969420000
2023-12-12,6825785000
2023-12-13,7214224000
2023-12-14,7522727000
2023-12-15,7432799000
2023-12-18,7355361000
2023-12-19,7616402000
2023-12-20,7460277000
2023-12-21,7756290000
2023-12-22,7836226000
2023-12-26,7961126000
2023-12-27,7947387000
2023-12-28,7907419000
2023-12-29,7874945000
2024-01-02,8101433800
2024-01-03,7645384550
2024-01-04,7530435150
2024-01-05,7594157100
2024-01-08,7694113100
2024-01-09,7570417550
2024-01-10,7435476950
2024-01-11,7363008850
2024-01-12,7273048450
2024-01-16,7126862800
2024-01-17,6930699150
2024-01-18,6876972800
2024-01-19,6953189250
2024-01-22,7046898000
2024-01-23,7224319900
2024-01-24,7123114450
2024-01-25,7180589150
2024-01-26,7290540750
2024-01-29,7221821000
2024-01-30,7183088050
2024-01-31,7021909000
2024-02-01,7764082300
2024-02-02,7675371350
2024-02-05,7549176900
2024-02-06,6678310250
2024-02-07,6828244250
2024-02-08,6502137800
2024-02-09,6465903750
2024-02-12,6698301450
2024-02-13,6433418050
2024-02-14,6388437850
2024-02-15,6464654300
2024-02-16,6539621300
2024-02-20,6370945550
2024-02-21,6385938950
2024-02-22,6453409250
2024-02-23,6544619100
2024-02-26,6564610300
2024-02-27,6594597100
2024-02-28,6408429050
2024-02-29,7045648550
2024-03-01,7160597950
2024-03-04,7346766000
2024-03-05,7460465950
2024-03-06,7686616400
2024-03-07,7921513000
2024-03-08,7832802050
2024-03-11,8016471200
2024-03-12,7977738250
2024-03-13,8210135949
2024-03-14,8005226149
2024-03-15,8127672250
2024-03-18,8253866700
2024-03-19,7705358150
2024-03-20,8010223950
2024-03-21,8110179950
2024-03-22,7791570200
2024-03-25,7849044900
2024-03-26,7801565800
2024-03-27,7834051500
2024-03-28,7958996500
2024-04-01,7841548200
2024-04-02,7539181300
2024-04-03,7500448350
2024-04-04,7397993450
2024-04-05,7339269300
2024-04-08,7514192300
2024-04-09,7966493200
2024-04-10,7774077900
2024-04-11,7689115300
2024-04-12,7090628750
2024-04-15,7089379300
2024-04-16,6925701350
2024-04-17,7004416700
2024-04-18,7114368300
2024-04-19,7224319900
2024-04-22,7278046250
2024-04-23,7328024250
2024-04-24,7296788000
2024-04-25,7221821000
2024-04-26,7304284700
2024-04-29,7522938450
2024-04-30,7373004450
2024-05-01,7218072650
2024-05-02,7562920850
2024-05-03,7727848250
2024-05-06,7619146100
2024-05-07,8340078750
2024-05-08,8101433800
2024-05-09,8373813899
2024-05-10,8437535850
2024-05-13,8335080949
2024-05-14,8280105149
2024-05-15,7986484400
2024-05-16,8015221750
2024-05-17,7993981100
2024-05-20,7980237150
2024-05-21,8000228350
2024-05-22,7949000900
2024-05-23,7502947250
2024-05-24,7716603200
2024-05-28,7857791050
2024-05-29,7559172500
2024-05-30,7641636200
2024-05-31,7615397750
2024-06-03,7363008850
2024-06-04,7078134250
2024-06-05,7225569350
2024-06-06,7331772600
2024-06-07,7079383700
2024-06-10,6870725550
2024-06-11,7145604550
2024-06-12,7161847400
2024-06-13,6924451900
2024-06-14,6845736550
2024-06-17,6990672750
2024-06-18,6939445300
2024-06-20,6794509100
2024-06-21,7045648550
2024-06-24,7139357300
2024-06-25,7061891400
2024-06-26,7093127650
2024-06-27,7131860600
2024-06-28,7190584750
2024-07-01,7073136450
2024-07-02,6949440900
2024-07-03,6954438700
2024-07-05,6886968400
2024-07-08,7025657350
2024-07-09,6814500300
2024-07-10,6853233250
2024-07-11,7084381500
2024-07-12,7173092450
2024-07-15,7254306700
2024-07-16,7401741800
2024-07-17,7740342750
2024-07-18,7490452750
2024-07-19,7224319900
2024-07-22,7235564950
2024-07-23,7181838600
2024-07-24,7115617750
2024-07-25,7364258300
2024-07-26,7446722000
2024-07-29,7412500000
2024-07-30,7308750000
2024-07-31,7295525240
2024-08-01,8043079060
2024-08-02,7774309710
2024-08-05,7708054940
2024-08-06,7651800890
2024-08-07,7656801250
2024-08-08,7680552960
2024-08-09,7644300350
