,MRO
2018-07-17,17010879999
2018-07-18,17273760000
2018-07-19,17417920000
2018-07-20,17367040000
2018-07-23,17350080000
2018-07-24,17680800000
2018-07-25,17960640000
2018-07-26,18011520000
2018-07-27,17663840000
2018-07-30,17901280000
2018-07-31,17909760000
2018-08-01,17222880000
2018-08-02,17663840000
2018-08-03,17417920000
2018-08-06,17477280000
2018-08-07,17570560000
2018-08-08,17078720000
2018-08-09,17036320000
2018-08-10,17282240000
2018-08-13,17027839999
2018-08-14,17341600000
2018-08-15,16112000000
2018-08-16,16383360000
2018-08-17,16815839999
2018-08-20,16943040000
2018-08-21,17138080000
2018-08-22,17697760000
2018-08-23,17621440000
2018-08-24,17477280000
2018-08-27,17697760000
2018-08-28,17553600000
2018-08-29,18460960000
2018-08-30,18342240000
2018-08-31,18240480000
2018-09-04,17858880000
2018-09-05,17986080000
2018-09-06,17265280000
2018-09-07,17400960000
2018-09-10,17256800000
2018-09-11,17417920000
2018-09-12,17434880000
2018-09-13,17528160000
2018-09-14,17706240000
2018-09-17,17697760000
2018-09-18,18232000000
2018-09-19,18452480000
2018-09-20,18274400000
2018-09-21,18537280000
2018-09-24,18944320000
2018-09-25,19071520000
2018-09-26,19029120000
2018-09-27,19275040000
2018-09-28,19741440000
2018-10-01,19541340000
2018-10-02,19254690000
2018-10-03,19647810000
2018-10-04,19426680000
2018-10-05,19172790000
2018-10-08,18738720000
2018-10-09,18779670000
2018-10-10,17330040000
2018-10-11,16347240000
2018-10-12,16805880000
2018-10-15,17067960000
2018-10-16,17346420000
2018-10-17,17108910000
2018-10-18,16830450000
2018-10-19,16928730000
2018-10-22,16756740000
2018-10-23,15954120000
2018-10-24,15028650000
2018-10-25,15389010000
2018-10-26,15307110000
2018-10-29,14864849999
2018-10-30,15298920000
2018-10-31,15552809999
2018-11-01,15241590000
2018-11-02,14913990000
2018-11-05,15307110000
2018-11-06,15012269999
2018-11-07,15159690000
2018-11-08,14782950000
2018-11-09,14610960000
2018-11-12,14135940000
2018-11-13,13488930000
2018-11-14,13660920000
2018-11-15,14045849999
2018-11-16,14078610000
2018-11-19,14021280000
2018-11-20,13046670000
2018-11-21,13439790000
2018-11-23,12817350000
2018-11-26,13292370000
2018-11-27,13185900000
2018-11-28,13505309999
2018-11-29,13554450000
2018-11-30,13669110000
2018-12-03,14373450000
2018-12-04,13775580000
2018-12-06,13284180000
2018-12-07,13144950000
2018-12-10,12530700000
2018-12-11,12555270000
2018-12-12,12710880000
2018-12-13,12792780000
2018-12-14,12317760000
2018-12-17,12055680000
2018-12-18,11662560000
2018-12-19,11351340000
2018-12-20,11146590000
2018-12-21,11015550000
2018-12-24,10368540000
2018-12-26,11605230000
2018-12-27,11703510000
2018-12-28,11531520000
2018-12-31,11744460000
2019-01-02,12055680000
2019-01-03,11973780000
2019-01-04,12620790000
2019-01-07,12792780000
2019-01-08,12678120000
2019-01-09,13161330000
2019-01-10,13390650000
2019-01-11,13194090000
2019-01-14,12964770000
2019-01-15,12964770000
2019-01-16,12727260000
2019-01-17,12932010000
2019-01-18,13185900000
2019-01-22,12850110000
2019-01-23,12743640000
2019-01-24,12940200000
2019-01-25,13022100000
2019-01-28,12964770000
2019-01-29,13030290000
2019-01-30,13120380000
2019-01-31,12932010000
2019-02-01,13104000000
2019-02-04,13226849999
2019-02-05,13054860000
2019-02-06,13030290000
2019-02-07,12506130000
2019-02-08,12391470000
2019-02-11,12506130000
2019-02-12,12653550000
2019-02-13,12735450000
2019-02-14,13849290000
2019-02-15,13988519999
2019-02-19,13947570000
2019-02-20,13988519999
2019-02-21,13660920000
2019-02-22,13832910000
2019-02-25,13652730000
2019-02-26,13529880000
2019-02-27,13751010000
2019-02-28,13595400000
2019-03-01,13988519999
2019-03-04,14152320000
2019-03-05,14144130000
2019-03-06,13808340000
2019-03-07,13808340000
2019-03-08,13325130000
2019-03-11,13570830000
2019-03-12,13841099999
2019-03-13,14185080000
2019-03-14,14135940000
2019-03-15,14144130000
2019-03-18,14242410000
2019-03-19,14021280000
2019-03-20,14414400000
2019-03-21,14488110000
2019-03-22,13660920000
2019-03-25,13685490000
2019-03-26,14013090000
2019-03-27,13972139999
2019-03-28,13775580000
2019-03-29,13685490000
2019-04-01,14138070000
2019-04-02,13926690000
2019-04-03,13764090000
2019-04-04,13934820000
2019-04-05,14390100000
2019-04-08,14308800000
2019-04-09,14032380000
2019-04-10,14186850000
2019-04-11,13975470000
2019-04-12,14438880000
2019-04-15,14129940000
2019-04-16,14203110000
2019-04-17,14422619999
2019-04-18,14325060000
2019-04-22,15268140000
2019-04-23,15186840000
2019-04-24,14755949999
2019-04-25,14577090000
2019-04-26,14129940000
2019-04-29,13942949999
2019-04-30,13853520000
2019-05-01,13438890000
2019-05-02,12617760000
2019-05-03,12747840000
2019-05-06,12821010000
2019-05-07,12609630000
2019-05-08,12650280000
2019-05-09,12414510000
2019-05-10,12406380000
2019-05-13,12219390000
2019-05-14,12568980000
2019-05-15,12544590000
2019-05-16,12772230000
2019-05-17,12577110000
2019-05-20,12634020000
2019-05-21,12877920000
2019-05-22,12544590000
2019-05-23,11837280000
2019-05-24,11731590000
2019-05-28,11650290000
2019-05-29,11455170000
2019-05-30,11073060000
2019-05-31,10690950000
2019-06-03,10837290000
2019-06-04,10934850000
2019-06-05,10723470000
2019-06-06,10772250000
2019-06-07,10821030000
2019-06-10,10934850000
2019-06-11,10902330000
2019-06-12,10585260000
2019-06-13,10796640000
2019-06-14,10552740000
2019-06-17,10837290000
2019-06-18,11113710000
2019-06-19,11081190000
2019-06-20,11471430000
2019-06-21,11422650000
2019-06-24,11325090000
2019-06-25,11300700000
2019-06-26,11699070000
2019-06-27,11544600000
2019-06-28,11552730000
2019-07-01,11428500000
2019-07-02,10867100000
2019-07-03,10955320000
2019-07-05,11035520000
2019-07-08,10843040000
2019-07-09,10859080000
2019-07-10,11147800000
2019-07-11,10947300000
2019-07-12,11163840000
2019-07-15,10810960000
2019-07-16,10682640000
2019-07-17,10602440000
2019-07-18,10730760000
2019-07-19,10955320000
2019-07-22,10963340000
2019-07-23,11035520000
2019-07-24,11203940000
2019-07-25,11027500000
2019-07-26,11027500000
2019-07-29,10827000000
2019-07-30,11332260000
2019-07-31,11284140000
2019-08-01,10851060000
2019-08-02,10650560000
2019-08-05,10025000000
2019-08-06,9752320000
2019-08-07,9664100000
2019-08-08,10313720000
2019-08-09,10321740000
2019-08-12,10217480000
2019-08-13,10385900000
2019-08-14,9864600000
2019-08-15,9640040000
2019-08-16,9984900000
2019-08-19,10329760000
2019-08-20,10121240000
2019-08-21,9960840000
2019-08-22,9832520000
2019-08-23,9423500000
2019-08-26,9327260000
2019-08-27,9247060000
2019-08-28,9575880000
2019-08-29,9784400000
2019-08-30,9495680000
2019-09-03,9439540000
2019-09-04,9712220000
2019-09-05,10057080000
2019-09-06,9984900000
2019-09-09,10345800000
2019-09-10,10289660000
2019-09-11,10434020000
2019-09-12,10089160000
2019-09-13,10185400000
2019-09-16,11364340000
2019-09-17,10482140000
2019-09-18,10450060000
2019-09-19,10458080000
2019-09-20,10570360000
2019-09-23,10506200000
2019-09-24,9800440000
2019-09-25,9880640000
2019-09-26,9575880000
2019-09-27,9784400000
2019-09-30,9766920000
2019-10-01,9384840000
2019-10-02,8994800000
2019-10-03,9281360000
2019-10-04,9201760000
2019-10-07,9082360000
2019-10-08,8827640000
2019-10-09,8907240000
2019-10-10,9074400000
2019-10-11,9345040000
2019-10-14,9376880000
2019-10-15,9424640000
2019-10-16,9249520000
2019-10-17,9193800000
2019-10-18,8994800000
2019-10-21,9177880000
2019-10-22,9337080000
2019-10-23,9559960000
2019-10-24,9504240000
2019-10-25,9536080000
2019-10-28,9504240000
2019-10-29,9559960000
2019-10-30,9201760000
2019-10-31,9177880000
2019-11-01,9591800000
2019-11-04,9965920000
2019-11-05,10061440000
2019-11-06,9695280000
2019-11-07,9997760000
2019-11-08,9973880000
2019-11-11,9679360000
2019-11-12,9559960000
2019-11-13,9448520000
2019-11-14,9464440000
2019-11-15,9631600000
2019-11-18,9376880000
2019-11-19,9122160000
2019-11-20,9305240000
2019-11-21,9464440000
2019-11-22,9711200000
2019-11-25,9639560000
2019-11-26,9416680000
2019-11-27,9456480000
2019-11-29,9273400000
2019-12-02,9520160000
2019-12-03,9360960000
2019-12-04,9687320000
2019-12-05,9583840000
2019-12-06,9910200000
2019-12-09,10021640000
2019-12-10,10021640000
2019-12-11,10037560000
2019-12-12,10371880000
2019-12-13,10125120000
2019-12-16,10451480000
2019-12-17,10642520000
2019-12-18,10682320000
2019-12-19,10491280000
2019-12-20,10515160000
2019-12-23,10793760000
2019-12-24,10841520000
2019-12-26,10897240000
2019-12-27,10730080000
2019-12-30,10682320000
2019-12-31,10411333324
2020-01-02,10487999990
2020-01-03,10541666657
2020-01-06,10702666657
2020-01-07,10572333324
2020-01-08,10181333324
2020-01-09,10311666657
2020-01-10,10104666657
2020-01-13,10112333324
2020-01-14,10181333324
2020-01-15,10150666657
2020-01-16,10227333324
2020-01-17,10127666657
2020-01-21,9851666658
2020-01-22,9544999991
2020-01-23,9368666658
2020-01-24,9146333325
2020-01-27,8962333325
2020-01-28,9023666658
2020-01-29,9008333325
2020-01-30,9092666658
2020-01-31,8716999992
2020-02-03,8793666659
2020-02-04,9023666658
2020-02-05,9322666658
2020-02-06,9138666658
2020-02-07,8954666658
2020-02-10,8724666659
2020-02-11,8870333325
2020-02-12,8900999992
2020-02-13,8517666659
2020-02-14,8157333326
2020-02-18,7896666659
2020-02-19,8026999993
2020-02-20,7858333326
2020-02-21,7750999993
2020-02-24,7252666660
2020-02-25,6838666660
2020-02-26,6447666661
2020-02-27,6079666661
2020-02-28,6347999994
2020-03-02,6393999994
2020-03-03,6194666661
2020-03-04,6217666661
2020-03-05,5979999994
2020-03-06,5236333328
2020-03-09,2782999997
2020-03-10,3373333330
2020-03-11,3135666663
2020-03-12,3051333330
2020-03-13,3472999996
2020-03-16,3066666664
2020-03-17,2775333330
2020-03-18,2644999997
2020-03-19,2936333330
2020-03-20,2729333330
2020-03-23,2568333331
2020-03-24,2767666664
2020-03-25,2744666664
2020-03-26,2974666664
2020-03-27,2698666664
2020-03-30,2483999997
2020-03-31,2597368420
2020-04-01,2463157894
2020-04-02,2739473683
2020-04-03,2881578946
2020-04-06,2857894736
2020-04-07,2905263157
2020-04-08,3118421051
2020-04-09,3252631578
2020-04-13,3465789472
2020-04-14,3355263157
2020-04-15,3339473683
2020-04-16,3071052630
2020-04-17,3434210525
2020-04-20,3323684209
2020-04-21,3347368420
2020-04-22,3576315788
2020-04-23,3821052630
2020-04-24,3892105262
2020-04-27,3828947367
2020-04-28,3939473683
2020-04-29,4618421051
2020-04-30,4831578946
2020-05-01,4342105262
2020-05-04,4586842104
2020-05-05,4365789472
2020-05-06,4421052630
2020-05-07,4349999998
2020-05-08,4563157893
2020-05-11,4539473683
2020-05-12,4705263156
2020-05-13,4389473683
2020-05-14,4452631577
2020-05-15,4428947367
2020-05-18,4799999998
2020-05-19,4594736840
2020-05-20,4697368419
2020-05-21,4689473682
2020-05-22,4649999998
2020-05-26,4760526314
2020-05-27,4855263156
2020-05-28,4499999998
2020-05-29,4215789472
2020-06-01,4492105261
2020-06-02,4626315788
2020-06-03,4697368419
2020-06-04,4918421051
2020-06-05,5778947366
2020-06-08,6655263156
2020-06-09,6047368419
2020-06-10,5613157893
2020-06-11,4942105261
2020-06-12,5194736840
2020-06-15,5210526314
2020-06-16,5321052630
2020-06-17,5028947367
2020-06-18,5123684209
2020-06-19,5021052630
2020-06-22,4949999998
2020-06-23,4997368419
2020-06-24,4571052630
2020-06-25,4721052630
2020-06-26,4531578946
2020-06-29,4705263156
2020-06-30,4834800000
2020-07-01,4700500000
2020-07-02,4834800000
2020-07-06,4629400000
2020-07-07,4400300000
2020-07-08,4479300000
2020-07-09,4163299999
2020-07-10,4226499999
2020-07-13,4052700000
2020-07-14,4242300000
2020-07-15,4495100000
2020-07-16,4518800000
2020-07-17,4352900000
2020-07-20,4337100000
2020-07-21,4629400000
2020-07-22,4574100000
2020-07-23,4550400000
2020-07-24,4518800000
2020-07-27,4447700000
2020-07-28,4368700000
2020-07-29,4534600000
2020-07-30,4352900000
2020-07-31,4337100000
2020-08-03,4360800000
2020-08-04,4566200000
2020-08-05,4724200000
2020-08-06,4487200000
2020-08-07,4534600000
2020-08-10,4771600000
2020-08-11,4692600000
2020-08-12,4724200000
2020-08-13,4653100000
2020-08-14,4779500000
2020-08-17,4676800000
2020-08-18,4700500000
2020-08-19,4526700000
2020-08-20,4352900000
2020-08-21,4163299999
2020-08-24,4305500000
2020-08-25,4337100000
2020-08-26,4187000000
2020-08-27,4234400000
2020-08-28,4258099999
2020-08-31,4171200000
2020-09-01,4202800000
2020-09-02,4044800000
2020-09-03,3942100000
2020-09-04,3894700000
2020-09-08,3555000000
2020-09-09,3586600000
2020-09-10,3444400000
2020-09-11,3531300000
2020-09-14,3476000000
2020-09-15,3428600000
2020-09-16,3602399999
2020-09-17,3697200000
2020-09-18,3807800000
2020-09-21,3602399999
2020-09-22,3531300000
2020-09-23,3325900000
2020-09-24,3404899999
2020-09-25,3270599999
2020-09-28,3389100000
2020-09-29,3286400000
2020-09-30,3227010000
2020-10-01,3116550000
2020-10-02,3250680000
2020-10-05,3337470000
2020-10-06,3187560000
2020-10-07,3258570000
2020-10-08,3455820000
2020-10-09,3361140000
2020-10-12,3384810000
2020-10-13,3337470000
2020-10-14,3313800000
2020-10-15,3369029999
2020-10-16,3211230000
2020-10-19,3140220000
2020-10-20,3274350000
2020-10-21,3234899999
2020-10-22,3447930000
2020-10-23,3503160000
2020-10-26,3258570000
2020-10-27,3258570000
2020-10-28,3037650000
2020-10-29,3148110000
2020-10-30,3124440000
2020-11-02,3274350000
2020-11-03,3266459999
2020-11-04,3369029999
2020-11-05,3384810000
2020-11-06,3258570000
2020-11-09,4016010000
2020-11-10,4000230000
2020-11-11,4000230000
2020-11-12,3802980000
2020-11-13,3992339999
2020-11-16,4323720000
2020-11-17,4339500000
2020-11-18,4331610000
2020-11-19,4489410000
2020-11-20,4418400000
2020-11-23,4868130000
2020-11-24,5089050000
2020-11-25,5073270000
2020-11-27,5010150000
2020-11-30,4670880000
2020-12-01,4623540000
2020-12-02,4781340000
2020-12-03,4883910000
2020-12-04,5404650000
2020-12-07,5278410000
2020-12-08,5578230000
2020-12-09,5641350000
2020-12-10,5759700000
2020-12-11,5570340000
2020-12-14,5302080000
2020-12-15,5451990000
2020-12-16,5499330000
2020-12-17,5451990000
2020-12-18,5309970000
2020-12-21,5167950000
2020-12-22,4978590000
2020-12-23,5373090000
2020-12-24,5231070000
2020-12-28,5231070000
2020-12-29,5183730000
2020-12-30,5365200000
2020-12-31,5262630000
2021-01-04,5388870000
2021-01-05,5878050000
2021-01-06,5917500000
2021-01-07,6067410000
2021-01-08,5956950000
2021-01-11,6027960000
2021-01-12,6619710000
2021-01-13,6343559999
2021-01-14,6840630000
2021-01-15,6509250000
2021-01-19,6761730000
2021-01-20,6801179999
2021-01-21,6509250000
2021-01-22,6430350000
2021-01-25,6169980000
2021-01-26,5893830000
2021-01-27,5949060000
2021-01-28,5964840000
2021-01-29,5712360000
2021-02-01,5791260000
2021-02-02,5822820000
2021-02-03,6154200000
2021-02-04,6162090000
2021-02-05,6264660000
2021-02-08,7085220000
2021-02-09,7014210000
2021-02-10,7172010000
2021-02-11,6903750000
2021-02-12,7077330000
2021-02-16,7534950000
2021-02-17,7558620000
2021-02-18,7195679999
2021-02-19,7456049999
2021-02-22,8047799999
2021-02-23,8805240000
2021-02-24,9341760000
2021-02-25,8915700000
2021-02-26,8757900000
2021-03-01,8836800000
2021-03-02,8860470000
2021-03-03,9176070000
2021-03-04,9752040000
2021-03-05,10241220000
2021-03-08,9767820000
2021-03-09,9468000000
2021-03-10,9641580000
2021-03-11,9870390000
2021-03-12,9625800000
2021-03-15,9507450000
2021-03-16,9041940000
2021-03-17,9199740000
2021-03-18,8426520000
2021-03-19,8694780000
2021-03-22,8544870000
2021-03-23,8024130000
2021-03-24,8237160000
2021-03-25,8308169999
2021-03-26,8750010000
2021-03-29,8600100000
2021-03-30,8663220000
2021-03-31,8426520000
2021-04-01,9302310000
2021-04-05,8828910000
2021-04-06,8789460000
2021-04-07,8631660000
2021-04-08,8600100000
2021-04-09,8607990000
2021-04-12,8497530000
2021-04-13,8489640000
2021-04-14,8750010000
2021-04-15,8552760000
2021-04-16,8308169999
2021-04-19,8387070000
2021-04-20,7976790000
2021-04-21,8237160000
2021-04-22,8150370000
2021-04-23,8418630000
2021-04-26,8505419999
2021-04-27,8710560000
2021-04-28,9270750000
2021-04-29,9254970000
2021-04-30,8884140000
2021-05-03,8781570000
2021-05-04,8931480000
2021-05-05,9231300000
2021-05-06,9073500000
2021-05-07,9381210000
2021-05-10,9191850000
2021-05-11,9065610000
2021-05-12,9105060000
2021-05-13,8734230000
2021-05-14,9310200000
2021-05-17,9665250000
2021-05-18,9412770000
2021-05-19,9160290000
2021-05-20,9097170000
2021-05-21,9152400000
2021-05-24,9444330000
2021-05-25,9199740000
2021-05-26,9389100000
2021-05-27,9539010000
2021-05-28,9554790000
2021-06-01,10856640000
2021-06-02,10959210000
2021-06-03,10888200000
2021-06-04,10888200000
2021-06-07,10793520000
2021-06-08,10722510000
2021-06-09,10541040000
2021-06-10,10627830000
2021-06-11,10619940000
2021-06-14,10588380000
2021-06-15,10919760000
2021-06-16,10777740000
2021-06-17,10170210000
2021-06-18,9917730000
2021-06-21,10604160000
2021-06-22,10627830000
2021-06-23,10698840000
2021-06-24,10927650000
2021-06-25,11101230000
2021-06-28,10564710000
2021-06-29,10517370000
2021-06-30,10746180000
2021-07-01,11180130000
2021-07-02,10927650000
2021-07-06,10422690000
2021-07-07,10201770000
2021-07-08,10217550000
2021-07-09,10462140000
2021-07-12,10517370000
2021-07-13,10351680000
2021-07-14,9878280000
2021-07-15,9657360000
2021-07-16,9270750000
2021-07-19,8773680000
2021-07-20,8947260000
2021-07-21,9365430000
2021-07-22,9231300000
2021-07-23,9073500000
2021-07-26,9333870000
2021-07-27,8970930000
2021-07-28,9294420000
2021-07-29,9318090000
2021-07-30,9144510000
2021-08-02,8915700000
2021-08-03,9112950000
2021-08-04,8718450000
2021-08-05,9302310000
2021-08-06,9436440000
2021-08-09,9325980000
2021-08-10,9744150000
2021-08-11,9783600000
2021-08-12,9783600000
2021-08-13,9546900000
2021-08-16,9207630000
2021-08-17,9065610000
2021-08-18,8789460000
2021-08-19,8426520000
2021-08-20,8458080000
2021-08-23,8915700000
2021-08-24,9160290000
2021-08-25,9310200000
2021-08-26,9089280000
2021-08-27,9475890000
2021-08-30,9278640000
2021-08-31,9270750000
2021-09-01,8884140000
2021-09-02,9247080000
2021-09-03,9176070000
2021-09-07,9136620000
2021-09-08,8828910000
2021-09-09,8955150000
2021-09-10,8892030000
2021-09-13,9531120000
2021-09-14,9254970000
2021-09-15,9965070000
2021-09-16,9720480000
2021-09-17,9468000000
2021-09-20,9057720000
2021-09-21,9002490000
2021-09-22,9483780000
2021-09-23,10043970000
2021-09-24,10138650000
2021-09-27,10777740000
2021-09-28,10856640000
2021-09-29,10880310000
2021-09-30,10156810000
2021-10-01,10580320000
2021-10-04,11018690000
2021-10-05,11427340000
2021-10-06,11211870000
2021-10-07,11412480000
2021-10-08,11940010000
2021-10-11,11850850000
2021-10-12,11798840000
2021-10-13,11731970000
2021-10-14,11992020000
2021-10-15,12021740000
2021-10-18,12207490000
2021-10-19,12177770000
2021-10-20,12252069999
2021-10-21,12021740000
2021-10-22,12318939999
2021-10-25,12467540000
2021-10-26,12519550000
2021-10-27,12036600000
2021-10-28,12222350000
2021-10-29,12125760000
2021-11-01,12653290000
2021-11-02,12571560000
2021-11-03,12252069999
2021-11-04,12311510000
2021-11-05,12683010000
2021-11-08,12794460000
2021-11-09,12824180000
2021-11-10,12333800000
2021-11-11,12430390000
2021-11-12,12393240000
2021-11-15,12445250000
2021-11-16,12422960000
2021-11-17,11954870000
2021-11-18,11977160000
2021-11-19,11375330000
2021-11-22,11635380000
2021-11-23,12266930000
2021-11-24,12504689999
2021-11-26,11665100000
2021-11-29,11776550000
2021-11-30,11509070000
2021-12-01,11234160000
2021-12-02,11575940000
2021-12-03,11360470000
2021-12-06,11590800000
2021-12-07,12118330000
2021-12-08,12029170000
2021-12-09,11917720000
2021-12-10,12051460000
2021-12-13,11434770000
2021-12-14,11278740000
2021-12-15,11256450000
2021-12-16,11412480000
2021-12-17,11256450000
2021-12-20,11040980000
2021-12-21,11709680000
2021-12-22,11917720000
2021-12-23,11888000000
2021-12-27,12304080000
2021-12-28,12244640000
2021-12-29,12311510000
2021-12-30,12148050000
2021-12-31,11986600000
2022-01-03,12315100000
2022-01-04,12855300000
2022-01-05,12563300000
2022-01-06,13161900000
2022-01-07,13315199999
2022-01-10,12950199999
2022-01-11,13621800000
2022-01-12,13658300000
2022-01-13,13556100000
2022-01-14,14213100000
2022-01-18,14183900000
2022-01-19,13943000000
2022-01-20,13636400000
2022-01-21,13213000000
2022-01-24,13359000000
2022-01-25,14235000000
2022-01-26,14315300000
2022-01-27,14490500000
2022-01-28,14483200000
2022-01-31,14213100000
2022-02-01,15074499999
2022-02-02,15308100000
2022-02-03,15213200000
2022-02-04,15695000000
2022-02-07,15775300000
2022-02-08,15410300000
2022-02-09,15716900000
2022-02-10,15629300000
2022-02-11,16213300000
2022-02-14,15483300000
2022-02-15,14994200000
2022-02-16,15381100000
2022-02-17,15979700000
2022-02-18,15965100000
2022-02-22,15768000000
2022-02-23,15870199999
2022-02-24,15643900000
2022-02-25,15972400000
2022-02-28,16468800000
2022-03-01,16709700000
2022-03-02,16790000000
2022-03-03,16709700000
2022-03-04,17381300000
2022-03-07,17760900000
2022-03-08,17585700000
2022-03-09,17081999999
2022-03-10,17432400000
2022-03-11,16914100000
2022-03-14,16191400000
2022-03-15,15804499999
2022-03-16,15760700000
2022-03-17,16841100000
2022-03-18,16848399999
2022-03-21,18286500000
2022-03-22,18001800000
2022-03-23,18673400000
2022-03-24,18636900000
2022-03-25,19009200000
2022-03-28,18461700000
2022-03-29,18250000000
2022-03-30,18615000000
2022-03-31,17652330000
2022-04-01,18102250000
2022-04-04,18053040000
2022-04-05,17434400000
2022-04-06,17167260000
2022-04-07,17525790000
2022-04-08,18207700000
2022-04-11,17729660000
2022-04-12,18467810000
2022-04-13,18678710000
2022-04-14,18706830000
2022-04-18,18896640000
2022-04-19,18826340000
2022-04-20,19437950000
2022-04-21,18341270000
2022-04-22,17575000000
2022-04-25,16970420000
2022-04-26,16928239999
2022-04-27,17335980000
2022-04-28,17898380000
2022-04-29,17518760000
2022-05-02,17539850000
2022-05-03,18453750000
2022-05-04,19466070000
2022-05-05,19459040000
2022-05-06,19789450000
2022-05-09,17012600000
2022-05-10,17146170000
2022-05-11,17694510000
2022-05-12,17666390000
2022-05-13,18981000000
2022-05-16,19669940000
2022-05-17,19937080000
2022-05-18,18819310000
2022-05-19,18896640000
2022-05-20,19163780000
2022-05-23,19775390000
2022-05-24,19740240000
2022-05-25,20394030000
2022-05-26,20914250000
2022-05-27,21842210000
2022-05-31,22095290000
2022-06-01,22060140000
2022-06-02,21933600000
2022-06-03,22271040000
2022-06-06,22081230000
2022-06-07,22615510000
2022-06-08,22446790000
2022-06-09,21968750000
2022-06-10,21293870000
2022-06-13,19958170000
2022-06-14,20239370000
2022-06-15,19733210000
2022-06-16,18038980000
2022-06-17,16977449999
2022-06-21,17504700000
2022-06-22,16239300000
2022-06-23,15480060000
2022-06-24,15501150000
2022-06-27,16253360000
2022-06-28,16963390000
2022-06-29,16021370000
2022-06-30,15061600000
2022-07-01,15108500000
2022-07-05,14157100000
2022-07-06,13855600000
2022-07-07,14626099999
2022-07-08,14552400000
2022-07-11,14284400000
2022-07-12,13842200000
2022-07-13,13895799999
2022-07-14,13674700000
2022-07-15,13969500000
2022-07-18,14451900000
2022-07-19,15088400000
2022-07-20,15356400000
2022-07-21,14847200000
2022-07-22,14572500000
2022-07-25,15530600000
2022-07-26,15349700000
2022-07-27,15999600000
2022-07-28,16046500000
2022-07-29,16616000000
2022-08-01,16073299999
2022-08-02,15999600000
2022-08-03,15336300000
2022-08-04,14384900000
2022-08-05,14585900000
2022-08-08,14626099999
2022-08-09,14713200000
2022-08-10,14967800000
2022-08-11,16019700000
2022-08-12,16120200000
2022-08-15,15671300000
2022-08-16,15443500000
2022-08-17,15684700000
2022-08-18,16482000000
2022-08-19,16388200000
2022-08-22,16515500000
2022-08-23,17225700000
2022-08-24,17614300000
2022-08-25,17667900000
2022-08-26,17527200000
2022-08-29,17949300000
2022-08-30,17138599999
2022-08-31,17145300000
2022-09-01,16696400000
2022-09-02,17225700000
2022-09-06,17098400000
2022-09-07,16696400000
2022-09-08,17158700000
2022-09-09,17654500000
2022-09-12,18224000000
2022-09-13,17748300000
2022-09-14,18331200000
2022-09-15,17956000000
2022-09-16,17567400000
2022-09-19,17373100000
2022-09-20,17259200000
2022-09-21,16870600000
2022-09-22,16475300000
2022-09-23,14673000000
2022-09-26,14130300000
2022-09-27,14331300000
2022-09-28,15188900000
2022-09-29,15276000000
2022-09-30,14383459999
2022-10-03,15905890000
2022-10-04,16880500000
2022-10-05,17320030000
2022-10-06,17995250000
2022-10-07,17797780000
2022-10-10,17530240000
2022-10-11,17224480000
2022-10-12,17479280000
2022-10-13,18046210000
2022-10-14,17230850000
2022-10-17,17288180000
2022-10-18,17555720000
2022-10-19,18058950000
2022-10-20,17982510000
2022-10-21,18568550000
2022-10-24,18772390000
2022-10-25,18887050000
2022-10-26,19224660000
2022-10-27,19441240000
2022-10-28,19211920000
2022-10-31,19396650000
2022-11-01,19702410000
2022-11-02,18957120000
2022-11-03,20014540000
2022-11-04,20403110000
2022-11-07,21040110000
2022-11-08,20849009999
2022-11-09,19511310000
2022-11-10,20129200000
2022-11-11,20944560000
2022-11-14,20702500000
2022-11-15,20982780000
2022-11-16,20033650000
2022-11-17,19938100000
2022-11-18,19619600000
2022-11-21,19135480000
2022-11-22,19868030000
2022-11-23,19524050000
2022-11-25,19352060000
2022-11-28,18988970000
2022-11-29,19332950000
2022-11-30,19511310000
2022-12-01,19167330000
2022-12-02,18944380000
2022-12-05,18167240000
2022-12-06,17485650000
2022-12-07,17460170000
2022-12-08,17097080000
2022-12-09,16670290000
2022-12-12,17313660000
2022-12-13,17632160000
2022-12-14,17498390000
2022-12-15,17746820000
2022-12-16,17409210000
2022-12-19,17218110000
2022-12-20,17294550000
2022-12-21,17670380000
2022-12-22,17007900000
2022-12-23,17479280000
2022-12-27,17613050000
2022-12-28,16931459999
2022-12-29,17058860000
2022-12-30,17243590000
2023-01-03,16101920000
2023-01-04,15900960000
2023-01-05,16246360000
2023-01-06,16704800000
2023-01-09,16974840000
2023-01-10,16962280000
2023-01-11,16987400000
2023-01-12,17194640000
2023-01-13,17006239999
2023-01-17,16830400000
2023-01-18,16880640000
2023-01-19,17200920000
2023-01-20,17508640000
2023-01-23,17646800000
2023-01-24,17489800000
2023-01-25,17496080000
2023-01-26,18061280000
2023-01-27,17778680000
2023-01-30,17012520000
2023-01-31,17251160000
2023-02-01,16817840000
2023-02-02,16447320000
2023-02-03,16346840000
2023-02-06,16196120000
2023-02-07,16874360000
2023-02-08,16704800000
2023-02-09,16409640000
2023-02-10,17427000000
2023-02-13,17163239999
2023-02-14,17056480000
2023-02-15,16371960000
2023-02-16,16817840000
2023-02-17,16240080000
2023-02-21,15963760000
2023-02-22,15769080000
2023-02-23,16001440000
2023-02-24,16070520000
2023-02-27,16221239999
2023-02-28,15794200000
2023-03-01,16196120000
2023-03-02,16390800000
2023-03-03,16660840000
