,WMB
2023-03-13,35376679650
2023-03-14,35669351250
2023-03-15,35096202700
2023-03-16,35144981300
2023-03-17,34510859500
2023-03-20,35230343850
2023-03-21,35583988700
2023-03-22,34925477600
2023-03-23,34510859500
2023-03-24,35047424100
2023-03-27,35279122450
2023-03-28,35205954550
2023-03-29,35693740550
2023-03-30,35864465650
2023-03-31,36359715780
2023-04-03,36347539050
2023-04-04,36128357910
2023-04-05,36457129620
2023-04-06,36104004450
2023-04-10,36335362320
2023-04-11,36737194410
2023-04-12,36932022090
2023-04-13,37139026500
2023-04-14,37005082470
2023-04-17,36919845360
2023-04-18,36725017680
2023-04-19,36627603840
2023-04-20,36323185590
2023-04-21,36444952890
2023-04-24,36932022090
2023-04-25,36444952890
2023-04-26,35848293120
2023-04-27,36298832130
2023-04-28,36846784980
2023-05-01,36968552280
2023-05-02,35677818900
2023-05-03,35263810080
2023-05-04,35434284300
2023-05-05,36749371140
2023-05-08,35994413880
2023-05-09,35860469850
2023-05-10,35507344680
2023-05-11,35312517000
2023-05-12,35653465440
2023-05-15,35434284300
2023-05-16,34886331450
2023-05-17,35251633350
2023-05-18,35568228330
2023-05-19,35604758520
2023-05-22,35592581790
2023-05-23,35775232740
2023-05-24,35641288710
2023-05-25,35409930840
2023-05-26,35008098750
2023-05-30,34776740880
2023-05-31,34898508180
2023-06-01,35446461030
2023-06-02,36810254790
2023-06-05,36700664220
2023-06-06,36956375550
2023-06-07,38234932200
2023-06-08,38600234100
2023-06-09,37005082470
2023-06-12,37212086880
2023-06-13,37114673040
2023-06-14,36773724600
2023-06-15,37224263610
2023-06-16,37175556690
2023-06-20,37309500720
2023-06-21,37528681860
2023-06-22,37224263610
2023-06-23,37248617070
2023-06-26,37833100110
2023-06-27,38198402010
2023-06-28,38989889460
2023-06-29,39610902690
2023-06-30,39709111130
2023-07-03,39818636720
2023-07-05,39502229460
2023-07-06,39392703870
2023-07-07,39830806230
2023-07-10,40049857409
2023-07-11,40828706050
2023-07-12,41510198610
2023-07-13,41692741260
2023-07-14,40621824380
2023-07-17,40171552510
2023-07-18,40573146340
2023-07-19,40548807320
2023-07-20,40889553600
2023-07-21,41193791350
2023-07-24,41327655960
2023-07-25,41351994980
2023-07-26,41461520570
2023-07-27,41437181550
2023-07-28,41449351060
2023-07-31,41923961950
2023-08-01,41498029100
2023-08-02,40986909680
2023-08-03,41911792440
2023-08-04,41814436360
2023-08-07,41948300970
2023-08-08,42386403330
2023-08-09,42909692260
2023-08-10,42666302060
2023-08-11,43055726380
2023-08-14,42629793530
2023-08-15,42301216760
2023-08-16,41948300970
2023-08-17,42118674110
2023-08-18,42313386270
2023-08-21,42386403330
2023-08-22,42143013130
2023-08-23,42228199700
2023-08-24,42009148520
2023-08-25,42191691170
2023-08-28,42435081370
2023-08-29,42447250880
2023-08-30,42593285000
2023-08-31,42021318030
2023-09-01,42216030190
2023-09-05,41911792440
2023-09-06,41181621840
2023-09-07,41607554690
2023-09-08,41157282820
2023-09-11,40999079190
2023-09-12,41571046159
2023-09-13,41692741260
2023-09-14,42252538720
2023-09-15,41790097340
2023-09-18,41899622930
2023-09-19,41729249790
2023-09-20,41729249790
2023-09-21,40707010950
2023-09-22,40913892620
2023-09-25,41327655960
2023-09-26,40865214580
2023-09-27,41498029100
2023-09-28,41875283909
2023-09-29,40999079190
2023-10-02,40075810000
2023-10-03,40124490000
2023-10-04,40075810000
2023-10-05,40599120000
2023-10-06,40988560000
2023-10-09,41816120000
2023-10-10,41889140000
2023-10-11,42217730000
2023-10-12,42351600000
2023-10-13,42826230000
2023-10-16,43483410000
2023-10-17,43690300000
2023-10-18,43386050000
2023-10-19,43288690000
2023-10-20,42497640000
2023-10-23,42400280000
2023-10-24,41937820000
2023-10-25,41937820000
2023-10-26,42083860000
2023-10-27,41438850000
2023-10-30,41657910000
2023-10-31,41864800000
2023-11-01,42254240000
2023-11-02,43556430000
2023-11-03,43909360000
2023-11-06,43507750000
2023-11-07,42960100000
2023-11-08,42741040000
2023-11-09,42400280000
2023-11-10,42448960000
2023-11-13,42509810000
2023-11-14,42947930000
2023-11-15,43057460000
2023-11-16,42290750000
2023-11-17,43118310000
2023-11-20,43337370000
2023-11-21,43751150000
2023-11-22,44091910000
2023-11-24,44201440000
2023-11-27,44286630000
2023-11-28,44213610000
2023-11-29,44347480000
2023-11-30,44773430000
2023-12-01,45369760000
2023-12-04,45016830000
2023-12-05,44128420000
2023-12-06,43617280000
2023-12-07,42509810000
2023-12-08,43227840000
2023-12-11,42461130000
2023-12-12,41876969999
2023-12-13,42181219999
2023-12-14,42181219999
2023-12-15,42132540000
2023-12-18,42229900000
2023-12-19,42680190000
2023-12-20,42193390000
2023-12-21,42558490000
2023-12-22,42765380000
2023-12-26,42741040000
2023-12-27,42631510000
2023-12-28,42509810000
2023-12-29,42388110000
2024-01-02,43268865600
2024-01-03,44231208050
2024-01-04,43634312100
2024-01-05,43305410250
2024-01-08,43427225750
2024-01-09,43147050100
2024-01-10,42915600650
2024-01-11,42367430900
2024-01-12,42537972600
2024-01-16,42111618350
2024-01-17,41405088450
2024-01-18,41234546750
2024-01-19,41246728300
2024-01-22,41380725350
2024-01-23,41356362250
2024-01-24,41453814650
2024-01-25,41953258200
2024-01-26,42477064850
2024-01-29,42403975550
2024-01-30,42879056000
2024-01-31,42221252299
2024-02-01,42477064850
2024-02-02,42391794000
2024-02-05,41941076650
2024-02-06,41782716500
2024-02-07,41770534950
2024-02-08,41465996200
2024-02-09,41453814650
2024-02-12,42087255250
2024-02-13,41465996200
2024-02-14,40260022750
2024-02-15,41648719450
2024-02-16,41794898050
2024-02-20,41551267050
2024-02-21,42245615400
2024-02-22,42513609500
2024-02-23,42562335700
2024-02-26,42294341600
2024-02-27,42684151200
2024-02-28,42952145300
2024-02-29,43780490700
2024-03-01,44340842000
2024-03-04,44304297350
2024-03-05,44694106950
2024-03-06,44499202150
2024-03-07,43756127600
2024-03-08,43914487750
2024-03-11,44633199200
2024-03-12,44742833150
2024-03-13,44998645700
2024-03-14,44925556400
2024-03-15,45071735000
2024-03-18,45339729100
2024-03-19,45985351250
2024-03-20,46131529850
2024-03-21,46813696650
2024-03-22,46594428750
2024-03-25,46545702550
2024-03-26,46399523950
2024-03-27,46947693700
2024-03-28,47471500350
2024-04-01,47349684850
2024-04-02,47873491500
2024-04-03,47934399250
2024-04-04,47642042050
2024-04-05,47788220650
2024-04-08,47447137250
2024-04-09,47800402200
2024-04-10,47361866400
2024-04-11,47020783000
2024-04-12,46387342400
2024-04-15,46094985200
2024-04-16,45863535750
2024-04-17,45900080400
2024-04-18,45778264900
2024-04-19,46911149050
2024-04-22,47093872299
2024-04-23,47240050900
2024-04-24,47812583750
2024-04-25,48056214750
2024-04-26,47824765300
2024-04-29,47763857550
2024-04-30,46728425800
2024-05-01,46155892950
2024-05-02,46947693700
2024-05-03,47106053850
2024-05-06,47581134300
2024-05-07,47642042050
2024-05-08,47897854600
2024-05-09,48214574900
2024-05-10,48287664200
2024-05-13,48312027299
2024-05-14,49164735800
2024-05-15,49298732850
2024-05-16,49883447250
2024-05-17,50273256850
2024-05-20,50480343200
2024-05-21,50894515900
2024-05-22,49603271600
2024-05-23,48860197050
2024-05-24,48884560150
2024-05-28,49542363850
2024-05-29,48848015500
2024-05-30,49505819200
2024-05-31,50565614050
2024-06-03,49919991900
2024-06-04,50334164600
2024-06-05,50650884900
2024-06-06,50455980100
2024-06-07,49578908500
2024-06-10,50504706300
2024-06-11,50395072350
2024-06-12,50614340250
2024-06-13,50577795600
2024-06-14,50151441350
2024-06-17,50261075300
2024-06-18,50931060550
2024-06-20,51649772000
2024-06-21,51235599300
2024-06-24,52514662050
2024-06-25,52246667950
2024-06-26,51515774950
2024-06-27,51454867200
2024-06-28,51771587500
2024-07-01,51637590450
2024-07-02,51527956500
2024-07-03,52137034000
2024-07-05,51747224400
2024-07-08,51588864250
2024-07-09,51637590450
2024-07-10,51771587500
2024-07-11,51978673850
2024-07-12,52356301900
2024-07-15,51844676800
2024-07-16,51588864250
2024-07-17,51954310750
2024-07-18,52721748400
2024-07-19,53598820000
2024-07-22,54536799350
2024-07-23,53696272400
2024-07-24,51759405950
2024-07-25,50943242100
2024-07-26,51795950600
2024-07-29,52295394150
2024-07-30,52319757250
2024-07-31,52307575700
2024-08-01,52514662050
2024-08-02,51457287400
2024-08-05,50286695080
2024-08-06,52225488610
2024-08-07,52432781000
2024-08-08,53481436620
2024-08-09,52749816420
