,DIS
2023-03-06,184006480000
2023-03-07,181081680000
2023-03-08,181520400000
2023-03-09,175743920000
2023-03-10,171045960000
2023-03-13,169272800000
2023-03-14,170662080000
2023-03-15,170186800000
2023-03-16,172362120000
2023-03-17,170369600000
2023-03-20,172234160000
2023-03-21,176475120000
2023-03-22,173477200000
2023-03-23,175177240000
2023-03-24,171978240000
2023-03-27,174793360000
2023-03-28,173330960000
2023-03-29,177078360000
2023-03-30,179326800000
2023-03-31,183037640000
2023-04-03,182461040000
2023-04-04,182113530000
2023-04-05,182735390000
2023-04-06,182845130000
2023-04-10,184381490000
2023-04-11,183668180000
2023-04-12,179132260000
2023-04-13,184436360000
2023-04-14,182717100000
2023-04-17,183448700000
2023-04-18,184600970000
2023-04-19,180613750000
2023-04-20,179370030000
2023-04-21,182113530000
2023-04-24,182314720000
2023-04-25,179260290000
2023-04-26,176699690000
2023-04-27,182771970000
2023-04-28,187472500000
2023-05-01,186942090000
2023-05-02,183997400000
2023-05-03,184472940000
2023-05-04,178236050000
2023-05-05,183851080000
2023-05-08,188332130000
2023-05-09,186887220000
2023-05-10,184985060000
2023-05-11,168834990000
2023-05-12,168249710000
2023-05-15,169840940000
2023-05-16,166402420000
2023-05-17,169676330000
2023-05-18,171487040000
2023-05-19,167079150000
2023-05-22,167938780000
2023-05-23,164280780000
2023-05-24,162909030000
2023-05-25,161208060000
2023-05-26,161482410000
2023-05-30,160622780000
2023-05-31,160878840000
2023-06-01,162031110000
2023-06-02,166018330000
2023-06-05,166439000000
2023-06-06,168560640000
2023-06-07,169219080000
2023-06-08,169237370000
2023-06-09,168139970000
2023-06-12,170353060000
2023-06-13,171651650000
2023-06-14,169091050000
2023-06-15,169987260000
2023-06-16,167024280000
2023-06-20,164152750000
2023-06-21,162122560000
2023-06-22,161848210000
2023-06-23,161134900000
2023-06-26,162232300000
2023-06-27,162890740000
2023-06-28,162470070000
2023-06-29,162689550000
2023-06-30,163293120000
2023-07-03,165705500000
2023-07-05,164405490000
2023-07-06,162482940000
2023-07-07,162299840000
2023-07-10,161311100000
2023-07-11,163856190000
2023-07-12,165064650000
2023-07-13,165650570000
2023-07-14,162263220000
2023-07-17,156660360000
2023-07-18,157374450000
2023-07-19,159370240000
2023-07-20,157850510000
2023-07-21,159626580000
2023-07-24,158564600000
2023-07-25,156788530000
2023-07-26,157209660000
2023-07-27,156294160000
2023-07-28,157704030000
2023-07-31,162757590000
2023-08-01,163013930000
2023-08-02,158015300000
2023-08-03,156532190000
2023-08-04,158015300000
2023-08-07,158985730000
2023-08-08,161366030000
2023-08-09,160194190000
2023-08-10,168012560000
2023-08-11,162995620000
2023-08-14,162611110000
2023-08-15,159406860000
2023-08-16,158106850000
2023-08-17,157319520000
2023-08-18,157392760000
2023-08-21,157246280000
2023-08-22,157081490000
2023-08-23,157154730000
2023-08-24,151002570000
2023-08-25,152632160000
2023-08-28,154096960000
2023-08-29,154536400000
2023-08-30,154316680000
2023-08-31,153218080000
2023-09-01,149482840000
2023-09-05,148658890000
2023-09-06,148274380000
2023-09-07,147523670000
2023-09-08,149372980000
2023-09-11,151094120000
2023-09-12,153218080000
2023-09-13,152851880000
2023-09-14,154682880000
2023-09-15,156696980000
2023-09-18,155671620000
2023-09-19,150032140000
2023-09-20,151167360000
2023-09-21,151478630000
2023-09-22,148768750000
2023-09-25,148329310000
2023-09-26,146571550000
2023-09-27,146296900000
2023-09-28,146718030000
2023-09-29,148402550000
2023-10-02,149619440000
2023-10-03,145717280000
2023-10-04,145314240000
2023-10-05,148043920000
2023-10-06,151946080000
2023-10-09,155170400000
2023-10-10,155701680000
2023-10-11,155445200000
2023-10-12,154529200000
2023-10-13,154529200000
2023-10-16,157020720000
2023-10-17,157918400000
2023-10-18,155133760000
2023-10-19,152514000000
2023-10-20,151414800000
2023-10-23,152239200000
2023-10-24,151249920000
2023-10-25,147640880000
2023-10-26,146156960000
2023-10-27,145332560000
2023-10-30,147805760000
2023-10-31,149472880000
2023-11-01,148520240000
2023-11-02,152587280000
2023-11-03,155848240000
2023-11-06,153924640000
2023-11-07,154968880000
2023-11-08,154804000000
2023-11-09,165502880000
2023-11-10,161710640000
2023-11-13,163854080000
2023-11-14,166840240000
2023-11-15,172079760000
2023-11-16,173142320000
2023-11-17,172482800000
2023-11-20,174094960000
2023-11-21,173032400000
2023-11-22,174168240000
2023-11-24,175981920000
2023-11-27,174351440000
2023-11-28,169460000000
2023-11-29,169460000000
2023-11-30,169808080000
2023-12-01,169606560000
2023-12-04,168562320000
2023-12-05,166327280000
2023-12-06,167628000000
2023-12-07,169185200000
2023-12-08,170046240000
2023-12-11,168910400000
2023-12-12,166840240000
2023-12-13,170064560000
2023-12-14,172098080000
2023-12-15,171218720000
2023-12-18,170119520000
2023-12-19,172079760000
2023-12-20,167206640000
2023-12-21,168580640000
2023-12-22,166748640000
2023-12-26,166620400000
2023-12-27,165576160000
2023-12-28,165612800000
2023-12-29,165411280000
2024-01-02,166362140000
2024-01-03,168086100000
2024-01-04,166087040000
2024-01-05,166710600000
2024-01-08,167902700000
2024-01-09,164454780000
2024-01-10,163757860000
2024-01-11,164051300000
2024-01-12,165701900000
2024-01-16,170653700000
2024-01-17,165683560000
2024-01-18,169113140000
2024-01-19,170672040000
2024-01-22,174376720000
2024-01-23,171974180000
2024-01-24,171479000000
2024-01-25,173973240000
2024-01-26,174890240000
2024-01-29,178796660000
2024-01-30,177787960000
2024-01-31,176155700000
2024-02-01,178008040000
2024-02-02,178136420000
2024-02-05,177256100000
2024-02-06,182097860000
2024-02-07,181822760000
2024-02-08,202730360000
2024-02-09,198787260000
2024-02-12,200437860000
2024-02-13,202583640000
2024-02-14,204601040000
2024-02-15,206233300000
2024-02-16,204674400000
2024-02-20,200712960000
2024-02-21,197466780000
2024-02-22,197411760000
2024-02-23,197595160000
2024-02-26,197485120000
2024-02-27,200676280000
2024-02-28,203207200000
2024-02-29,204637720000
2024-03-01,205316300000
2024-03-04,208507460000
2024-03-05,207003580000
2024-03-06,201850040000
2024-03-07,202070120000
2024-03-08,202326880000
2024-03-11,205976540000
2024-03-12,206251640000
2024-03-13,206325000000
2024-03-14,205518040000
2024-03-15,205316300000
2024-03-18,208800900000
2024-03-19,210011340000
2024-03-20,213587640000
2024-03-21,214027800000
2024-03-22,212505580000
2024-03-25,218906240000
2024-03-26,219951620000
2024-03-27,221877320000
2024-03-28,224408240000
2024-04-01,222886020000
2024-04-02,225251880000
2024-04-03,218209320000
2024-04-04,214743060000
2024-04-05,217108920000
2024-04-08,215219900000
2024-04-09,216356980000
2024-04-10,214926460000
2024-04-11,214853100000
2024-04-12,209094340000
2024-04-15,207150300000
2024-04-16,208855920000
2024-04-17,207131960000
2024-04-18,206196620000
2024-04-19,206526740000
2024-04-22,205389660000
2024-04-23,208544140000
2024-04-24,208929280000
2024-04-25,206820180000
2024-04-26,206746820000
2024-04-29,205554720000
2024-04-30,203757400000
2024-05-01,202620320000
2024-05-02,206545080000
2024-05-03,208452440000
2024-05-06,213605980000
2024-05-07,193285260000
2024-05-08,193376960000
2024-05-09,194037200000
2024-05-10,194018860000
2024-05-13,194092220000
2024-05-14,193211900000
2024-05-15,188480180000
2024-05-16,189580580000
2024-05-17,189360500000
2024-05-20,188718600000
2024-05-21,188920340000
2024-05-22,188938680000
2024-05-23,184610440000
2024-05-24,186627840000
2024-05-28,187874960000
2024-05-29,185013920000
2024-05-30,186517800000
2024-05-31,190570940000
2024-06-03,188480180000
2024-06-04,189507220000
2024-06-05,186151000000
2024-06-06,185619140000
2024-06-07,186224360000
2024-06-10,188425160000
2024-06-11,184995580000
2024-06-12,184867200000
2024-06-13,183565060000
2024-06-14,183344980000
2024-06-17,186187680000
2024-06-18,186151000000
2024-06-20,186774560000
2024-06-21,187563180000
2024-06-24,187031320000
2024-06-25,187434800000
2024-06-26,187398120000
2024-06-27,187379780000
2024-06-28,182097860000
2024-07-01,179805360000
2024-07-02,179713660000
2024-07-03,180850740000
2024-07-05,179713660000
2024-07-08,178576580000
2024-07-09,177989700000
2024-07-10,177842980000
2024-07-11,177164400000
2024-07-12,178136420000
2024-07-15,177659580000
2024-07-16,180593980000
2024-07-17,178466540000
2024-07-18,177512860000
2024-07-19,175587160000
2024-07-22,172634420000
2024-07-23,166783960000
2024-07-24,164693200000
2024-07-25,163611140000
2024-07-26,164931620000
2024-07-29,168984760000
2024-07-30,172010860000
2024-07-31,171827460000
2024-08-01,170653700000
2024-08-02,164271380000
2024-08-05,159847380000
2024-08-06,163835370000
2024-08-07,156533160000
2024-08-08,156533160000
2024-08-09,156988410000
