,HES
2023-03-07,41803152000
2023-03-08,41491644000
2023-03-09,40886952000
2023-03-10,39589002000
2023-03-13,38123082000
2023-03-14,38138352000
2023-03-15,35670720000
2023-03-16,36889266000
2023-03-17,36137982000
2023-03-20,37185504000
2023-03-21,38507886000
2023-03-22,37765764000
2023-03-23,36819024000
2023-03-24,37408446000
2023-03-27,38743044000
2023-03-28,39579840000
2023-03-29,40618200000
2023-03-30,40456338000
2023-03-31,40496040000
2023-04-03,43914060000
2023-04-04,43121519999
2023-04-05,43516260000
2023-04-06,43109280000
2023-04-10,43552980000
2023-04-11,44308800000
2023-04-12,44728019999
2023-04-13,45058500000
2023-04-14,45572580000
2023-04-17,44568900000
2023-04-18,44614800000
2023-04-19,44351640000
2023-04-20,44060940000
2023-04-21,44015040000
2023-04-24,44593380000
2023-04-25,43198019999
2023-04-26,43742700000
2023-04-27,43292880000
2023-04-28,44388360000
2023-05-01,43852860000
2023-05-02,41946480000
2023-05-03,41404860000
2023-05-04,40067640000
2023-05-05,41707800000
2023-05-08,41885280000
2023-05-09,41664960000
2023-05-10,41383440000
2023-05-11,40554180000
2023-05-12,40633740000
2023-05-15,41199839999
2023-05-16,39813660000
2023-05-17,40450140000
2023-05-18,40731660000
2023-05-19,40866300000
2023-05-22,40722480000
2023-05-23,40379760000
2023-05-24,40731660000
2023-05-25,39507660000
2023-05-26,39841200000
2023-05-30,39134340000
2023-05-31,38761020000
2023-06-01,39489300000
2023-06-02,40903019999
2023-06-05,40300200000
2023-06-06,40468500000
2023-06-07,41946480000
2023-06-08,41928120000
2023-06-09,41735339999
2023-06-12,41236560000
2023-06-13,41787360000
2023-06-14,41013180000
2023-06-15,41557860000
2023-06-16,41481360000
2023-06-20,40502160000
2023-06-21,40722480000
2023-06-22,40896900000
2023-06-23,40272660000
2023-06-26,41306940000
2023-06-27,40658220000
2023-06-28,40866300000
2023-06-29,40961160000
2023-06-30,41614295000
2023-07-03,42061201000
2023-07-05,41152084000
2023-07-06,39820549000
2023-07-07,41142901000
2023-07-10,41626539000
2023-07-11,42606059000
2023-07-12,43114185000
2023-07-13,42771353000
2023-07-14,41403086000
2023-07-17,41170450000
2023-07-18,41828565000
2023-07-19,42015286000
2023-07-20,42958074000
2023-07-21,43527420000
2023-07-24,44586526000
2023-07-25,45100774000
2023-07-26,45186482000
2023-07-27,45278311999
2023-07-28,45615022000
2023-07-31,46444553000
2023-08-01,46404760000
2023-08-02,45749706000
2023-08-03,46508834000
2023-08-04,46814934000
2023-08-07,46478224000
2023-08-08,46958801000
2023-08-09,47874040000
2023-08-10,47926077000
2023-08-11,48265848000
2023-08-14,48109736999
2023-08-15,47619977000
2023-08-16,46756775000
2023-08-17,47228169000
2023-08-18,47616916000
2023-08-21,47038386999
2023-08-22,46533322000
2023-08-23,46166002000
2023-08-24,45921122000
2023-08-25,46098660000
2023-08-28,46952678999
2023-08-29,47347548000
2023-08-30,47353670000
2023-08-31,47292450000
2023-09-01,48118920000
2023-09-05,48311763000
2023-09-06,48305641000
2023-09-07,48464813000
2023-09-08,49135172000
2023-09-11,48348495000
2023-09-12,49358625000
2023-09-13,49113745000
2023-09-14,50469768000
2023-09-15,49083135000
2023-09-18,49771860000
2023-09-19,48682144000
2023-09-20,47837308000
2023-09-21,46199673000
2023-09-22,45951732000
2023-09-25,46508834000
2023-09-26,46539444000
2023-09-27,48376044000
2023-09-28,47947503999
2023-09-29,46833300000
2023-10-02,45803441520
2023-10-03,45920161664
2023-10-04,44003494046
2023-10-05,43598045127
2023-10-06,44737602316
2023-10-09,47111935759
2023-10-10,47194868492
2023-10-11,47603388994
2023-10-12,48024195827
2023-10-13,49446338626
2023-10-16,49578416683
2023-10-17,50380099773
2023-10-18,50671900131
2023-10-19,51012845813
2023-10-20,50072941501
2023-10-23,49544629273
2023-10-24,47677106979
2023-10-25,47425237196
2023-10-26,47050504104
2023-10-27,44012708794
2023-10-30,44590166346
2023-10-31,44353654476
2023-11-01,43693264192
2023-11-02,45385706270
2023-11-03,44924968862
2023-11-06,44765246561
2023-11-07,43908274982
2023-11-08,43238669949
2023-11-09,43063589734
2023-11-10,43490539732
2023-11-13,43825342248
2023-11-14,44157073182
2023-11-15,44283008074
2023-11-16,43450609157
2023-11-17,44369012390
2023-11-20,44384370304
2023-11-21,44329081815
2023-11-22,44353654476
2023-11-24,44663884331
2023-11-27,44387441886
2023-11-28,44722244403
2023-11-29,42867008440
2023-11-30,43174166712
2023-12-01,43330817431
2023-12-04,43521255559
2023-12-05,42507633262
2023-12-06,41859529308
2023-12-07,40615538306
2023-12-08,41312787584
2023-12-11,41834956646
2023-12-12,41404935065
2023-12-13,41997750530
2023-12-14,43954348723
2023-12-15,44418157713
2023-12-18,44762174978
2023-12-19,45176838645
2023-12-20,44774461309
2023-12-21,44891181452
2023-12-22,45017116344
2023-12-26,45652933967
2023-12-27,45637576053
2023-12-28,44458088289
2023-12-29,44279936491
2024-01-02,44577763592
2024-01-03,45510700625
2024-01-04,44876426603
2024-01-05,44663975595
2024-01-08,44294495582
2024-01-09,43158344541
2024-01-10,42773469528
2024-01-11,43041342537
2024-01-12,43650984559
2024-01-16,42579492521
2024-01-17,42517912518
2024-01-18,42216170508
2024-01-19,42280829510
2024-01-22,42422463515
2024-01-23,42293145510
2024-01-24,43189134542
2024-01-25,44346838584
2024-01-26,44417655586
2024-01-29,44014306572
2024-01-30,44189809578
2024-01-31,43269188545
2024-02-01,43567851556
2024-02-02,44941085605
2024-02-05,44787135600
2024-02-06,44968796606
2024-02-07,44707081597
2024-02-08,45036534608
2024-02-09,43743354562
2024-02-12,44186730578
2024-02-13,44026622572
2024-02-14,43946568570
2024-02-15,45566122627
2024-02-16,45701598632
2024-02-20,45162773613
2024-02-21,45723151633
2024-02-22,46074157646
2024-02-23,45910970640
2024-02-26,46172685649
2024-02-27,44744029598
2024-02-28,44768661599
2024-02-29,44876426603
2024-03-01,45627702630
2024-03-04,44833320601
2024-03-05,45064245609
2024-03-06,44035859573
2024-03-07,44439208587
2024-03-08,44608553593
2024-03-11,45248985616
2024-03-12,45147378612
2024-03-13,45867864638
2024-03-14,46388215657
2024-03-15,46449795659
2024-03-18,46246581652
2024-03-19,46797722671
2024-03-20,45978708642
2024-03-21,45981787642
2024-03-22,46071078645
2024-03-25,46609903665
2024-03-26,46061841645
2024-03-27,46354346656
2024-03-28,46997857679
2024-04-01,47656763702
2024-04-02,47881530710
2024-04-03,48087823717
2024-04-04,48069349717
2024-04-05,48478856731
2024-04-08,47961584713
2024-04-09,48137087719
2024-04-10,48645122737
2024-04-11,48537357734
2024-04-12,47173360685
2024-04-15,46683799667
2024-04-16,46265055652
2024-04-17,46431321658
2024-04-18,46733063669
2024-04-19,47524366697
2024-04-22,48103218718
2024-04-23,48321827726
2024-04-24,48996128750
2024-04-25,49710456775
2024-04-26,50042988787
2024-04-29,50227728794
2024-04-30,48491172732
2024-05-01,48269484724
2024-05-02,48820625744
2024-05-03,48912995747
2024-05-06,48840160000
2024-05-07,48561336000
2024-05-08,48307024000
2024-05-09,49008680000
2024-05-10,49146560000
2024-05-13,48904504000
2024-05-14,48558272000
2024-05-15,48019008000
2024-05-16,47893384000
2024-05-17,48444904000
2024-05-20,47746312000
2024-05-21,47372504000
2024-05-22,46367512000
2024-05-23,46045792000
2024-05-24,46385895999
2024-05-28,46588120000
2024-05-29,45616832000
2024-05-30,46024344000
2024-05-31,47216240000
2024-06-03,45733264000
2024-06-04,45359456000
2024-06-05,45046928000
2024-06-06,45341072000
2024-06-07,45206256000
2024-06-10,45288984000
2024-06-11,45347200000
2024-06-12,44700695999
2024-06-13,44045000000
2024-06-14,43953080000
2024-06-17,43992912000
2024-06-18,43916312000
2024-06-20,45083695999
2024-06-21,44789552000
2024-06-24,46073368000
2024-06-25,45935487999
2024-06-26,45089824000
2024-06-27,45206256000
2024-06-28,45200128000
2024-07-01,45383968000
2024-07-02,45629087999
2024-07-03,45714880000
2024-07-05,45004032000
2024-07-08,44927432000
2024-07-09,44666992000
2024-07-10,45249152000
2024-07-11,45267536000
2024-07-12,45463632000
2024-07-15,46146904000
2024-07-16,46122392000
2024-07-17,47311224000
2024-07-18,47626816000
2024-07-19,46759704000
2024-07-22,46027408000
2024-07-23,44973392000
2024-07-24,45043864000
2024-07-25,45914040000
2024-07-26,46036600000
2024-07-29,45580064000
2024-07-30,46477816000
2024-07-31,47007887999
2024-08-01,43272872000
2024-08-02,42071784000
2024-08-05,40831261668
2024-08-06,40504463590
2024-08-07,40421222571
2024-08-08,40955805000
2024-08-09,41247360000
