,CDNS
2023-03-13,52894961270
2023-03-14,54848843520
2023-03-15,54692532940
2023-03-16,56007697820
2023-03-17,55754366880
2023-03-20,55805572070
2023-03-21,56023867880
2023-03-22,54978204000
2023-03-23,55786707000
2023-03-24,55107564480
2023-03-27,55320470270
2023-03-28,54784163280
2023-03-29,55517206000
2023-03-30,55789402010
2023-03-31,56664214260
2023-04-03,57014842460
2023-04-04,57047208140
2023-04-05,55981837840
2023-04-06,56240763280
2023-04-10,57613607540
2023-04-11,57689127460
2023-04-12,57227916520
2023-04-13,58530635140
2023-04-14,57867138700
2023-04-17,57492236240
2023-04-18,57656761780
2023-04-19,57629790380
2023-04-20,57645973220
2023-04-21,57449082000
2023-04-24,57443687720
2023-04-25,54994684600
2023-04-26,54916467540
2023-04-27,56062752040
2023-04-28,56491597300
2023-05-01,56815254100
2023-05-02,56362134580
2023-05-03,55952169300
2023-05-04,55299461420
2023-05-05,55356101360
2023-05-08,55442409840
2023-05-09,55029747420
2023-05-10,55072901660
2023-05-11,54336582440
2023-05-12,54255668240
2023-05-15,54565839340
2023-05-16,54606296440
2023-05-17,55062113100
2023-05-18,58484783760
2023-05-19,58449720940
2023-05-22,57079573820
2023-05-23,55496352640
2023-05-24,54932650380
2023-05-25,60548095860
2023-05-26,61583797620
2023-05-30,63315361500
2023-05-31,62279659740
2023-06-01,62678836460
2023-06-02,61950608660
2023-06-05,62662653620
2023-06-06,61705168920
2023-06-07,60003273580
2023-06-08,61516369120
2023-06-09,61845420200
2023-06-12,62902699080
2023-06-13,64461646000
2023-06-14,63668686840
2023-06-15,64129897780
2023-06-16,63609349760
2023-06-20,62716596420
2023-06-21,61497489140
2023-06-22,61225078000
2023-06-23,60771958480
2023-06-26,60148919140
2023-06-27,61710563200
2023-06-28,61861603040
2023-06-29,61640437560
2023-06-30,63139585080
2023-07-03,63376506600
2023-07-05,62601127080
2023-07-06,61941516030
2023-07-07,61085367810
2023-07-10,63112662180
2023-07-11,62426128230
2023-07-12,62660357460
2023-07-13,64483037790
2023-07-14,64814189460
2023-07-17,65810336760
2023-07-18,65716106610
2023-07-19,65285340210
2023-07-20,64289192910
2023-07-21,65384954940
2023-07-24,64956880830
2023-07-25,64154578410
2023-07-26,62988816840
2023-07-27,63241892100
2023-07-28,63064200960
2023-07-31,63002278290
2023-08-01,62899971270
2023-08-02,61583441460
2023-08-03,61543057110
2023-08-04,61653441000
2023-08-07,62579588760
2023-08-08,61634594970
2023-08-09,60657293700
2023-08-10,60740754690
2023-08-11,60864600030
2023-08-14,61357289100
2023-08-15,60888830640
2023-08-16,60102681960
2023-08-17,59313840990
2023-08-18,59378455950
2023-08-21,60576525000
2023-08-22,60713831790
2023-08-23,62886509820
2023-08-24,61394981160
2023-08-25,62598434790
2023-08-28,62878432950
2023-08-29,64019963910
2023-08-30,64582652520
2023-08-31,64733420760
2023-09-01,65573415240
2023-09-05,66098411790
2023-09-06,66418794300
2023-09-07,65008034340
2023-09-08,64073809710
2023-09-11,65487261960
2023-09-12,63661889340
2023-09-13,64919188770
2023-09-14,65374185780
2023-09-15,63021124320
2023-09-18,63761504070
2023-09-19,63688812240
2023-09-20,63053431800
2023-09-21,61540364820
2023-09-22,62100361140
2023-09-25,62259206250
2023-09-26,61723440540
2023-09-27,62097668850
2023-09-28,63002278290
2023-09-29,63080354700
2023-10-02,63636621120
2023-10-03,61537734720
2023-10-04,63249134400
2023-10-05,63173789760
2023-10-06,65644017600
2023-10-09,66556225920
2023-10-10,67204728000
2023-10-11,68073882240
2023-10-12,67863993600
2023-10-13,67339272000
2023-10-16,67654104960
2023-10-17,67277381760
2023-10-18,66346337280
2023-10-19,65942705280
2023-10-20,64215160320
2023-10-23,64559592960
2023-10-24,63884182080
2023-10-25,62167400640
2023-10-26,62008638720
2023-10-27,62124346560
2023-10-30,62891247360
2023-10-31,64540756800
2023-11-01,65894269440
2023-11-02,65786634240
2023-11-03,67148219520
2023-11-06,67210109760
2023-11-07,68275698240
2023-11-08,68994163200
2023-11-09,69007617600
2023-11-10,70382657280
2023-11-13,71023086720
2023-11-14,73358770560
2023-11-15,71520899520
2023-11-16,71843805120
2023-11-17,72188237760
2023-11-20,72721032000
2023-11-21,72758704320
2023-11-22,72747940800
2023-11-24,72817903680
2023-11-27,73070846400
2023-11-28,72847503360
2023-11-29,74055708480
2023-11-30,73533677760
2023-12-01,72747940800
2023-12-04,70899306240
2023-12-05,70549491840
2023-12-06,69338595840
2023-12-07,69820263360
2023-12-08,69944043840
2023-12-11,72317400000
2023-12-12,73792002240
2023-12-13,74421668160
2023-12-14,72680668800
2023-12-15,73062773760
2023-12-18,73595568000
2023-12-19,73818911040
2023-12-20,72866339520
2023-12-21,74152580160
2023-12-22,74219852160
2023-12-26,73988436480
2023-12-27,73902328320
2023-12-28,73525605120
2023-12-29,73291498560
2024-01-02,70879417400
2024-01-03,69364231680
2024-01-04,68997567520
2024-01-05,68132132260
2024-01-08,70612507460
2024-01-09,70569370500
2024-01-10,70976475560
2024-01-11,71928184740
2024-01-12,72389211000
2024-01-16,74831841360
2024-01-17,74246796340
2024-01-18,75222770060
2024-01-19,78762696840
2024-01-22,79730582380
2024-01-23,79679357240
2024-01-24,79509505460
2024-01-25,78506571140
2024-01-26,78382552380
2024-01-29,79363918220
2024-01-30,79431319720
2024-01-31,77770546760
2024-02-01,78325935120
2024-02-02,79951659300
2024-02-05,79978619900
2024-02-06,78940636800
2024-02-07,81078612380
2024-02-08,82866100160
2024-02-09,84100895640
2024-02-12,82655807480
2024-02-13,79353133980
2024-02-14,81081308440
2024-02-15,79714406020
2024-02-16,78266621800
2024-02-20,78743824420
2024-02-21,78390640560
2024-02-22,82383505420
2024-02-23,81833509180
2024-02-26,81876646140
2024-02-27,80884496060
2024-02-28,81038171480
2024-02-29,82062674280
2024-03-01,84990595440
2024-03-04,85548679860
2024-03-05,82957766200
2024-03-06,84292315900
2024-03-07,85745492240
2024-03-08,83200411600
2024-03-11,82429338440
2024-03-12,83922955680
2024-03-13,82556053260
2024-03-14,82564141440
2024-03-15,80461214640
2024-03-18,81132533580
2024-03-19,84076631100
2024-03-20,85427357160
2024-03-21,87028816800
2024-03-22,87012640440
2024-03-25,85252113260
2024-03-26,85198192060
2024-03-27,83939132040
2024-03-28,83922955680
2024-04-01,84152120780
2024-04-02,82596494160
2024-04-03,83734231480
2024-04-04,82628846880
2024-04-05,83044040120
2024-04-08,83871730540
2024-04-09,83958004460
2024-04-10,82119291540
2024-04-11,83604820600
2024-04-12,82458995100
2024-04-15,81302385360
2024-04-16,81100180860
2024-04-17,79185978260
2024-04-18,77080355400
2024-04-19,75557081500
2024-04-22,76843102120
2024-04-23,75964186560
2024-04-24,74858801960
2024-04-25,74702430480
2024-04-26,76139430460
2024-04-29,76160998940
2024-04-30,74311501780
2024-05-01,74020327300
2024-05-02,74529882640
2024-05-03,75929137780
2024-05-06,76888935140
2024-05-07,76578888240
2024-05-08,76182567420
2024-05-09,76913199680
2024-05-10,77506332880
2024-05-13,76692122760
2024-05-14,76387467980
2024-05-15,79021518600
2024-05-16,77897261580
2024-05-17,77864908860
2024-05-20,78851666820
2024-05-21,78212700600
2024-05-22,78951421040
2024-05-23,79450192140
2024-05-24,79339653680
2024-05-28,79859993260
2024-05-29,78644070200
2024-05-30,77713929500
2024-05-31,77190893860
2024-06-03,77147756900
2024-06-04,77411970780
2024-06-05,79916610520
2024-06-06,79733278440
2024-06-07,79377398520
2024-06-10,79851905080
2024-06-11,81105572980
2024-06-12,84036190200
2024-06-13,82914629240
2024-06-14,84144032600
2024-06-17,86834700480
2024-06-18,88026359000
2024-06-20,85877599180
2024-06-21,85839854340
2024-06-24,83345998840
2024-06-25,83990357180
2024-06-26,83397223980
2024-06-27,83017079520
2024-06-28,82971246500
2024-07-01,83825897520
2024-07-02,85405788680
2024-07-03,85052604820
2024-07-05,86573182660
2024-07-08,85562160160
2024-07-09,84995987560
2024-07-10,86219998800
2024-07-11,84675156420
2024-07-12,85106526020
2024-07-15,85095741780
2024-07-16,84044278380
2024-07-17,77678880720
2024-07-18,74904634980
2024-07-19,75841814400
2024-07-22,77773416960
2024-07-23,76665386880
2024-07-24,72154702080
2024-07-25,69998242560
2024-07-26,70109316480
2024-07-29,70179753600
2024-07-30,68570536320
2024-07-31,72512305920
2024-08-01,70656558720
2024-08-02,67627762560
2024-08-05,66871918080
2024-08-06,70382937600
2024-08-07,67811982720
2024-08-08,72788636160
2024-08-09,73181458560
