,MCHP
2023-03-06,44829393000
2023-03-07,44905959000
2023-03-08,46223988000
2023-03-09,45534894000
2023-03-10,44610633000
2023-03-13,44452032000
2023-03-14,45523956000
2023-03-15,44030919000
2023-03-16,44982525000
2023-03-17,44140299000
2023-03-20,45004401000
2023-03-21,45004401000
2023-03-22,44063733000
2023-03-23,45009870000
2023-03-24,43440267000
2023-03-27,42412095000
2023-03-28,42581634000
2023-03-29,44227803000
2023-03-30,45272382000
2023-03-31,45668478000
2023-04-03,45085221000
2023-04-04,44501964000
2023-04-05,43346352000
2023-04-06,42899370000
2023-04-10,43907805000
2023-04-11,43907805000
2023-04-12,43188273000
2023-04-13,43678863000
2023-04-14,43351803000
2023-04-17,43902354000
2023-04-18,44027727000
2023-04-19,43270038000
2023-04-20,42245250000
2023-04-21,41863680000
2023-04-24,42119877000
2023-04-25,40539087000
2023-04-26,40397361000
2023-04-27,39138180000
2023-04-28,39786849000
2023-05-01,41089638000
2023-05-02,41493012000
2023-05-03,41563875000
2023-05-04,41443953000
2023-05-05,40980618000
2023-05-08,40484577000
2023-05-09,39634221000
2023-05-10,40430067000
2023-05-11,39874065000
2023-05-12,40233831000
2023-05-15,41089638000
2023-05-16,40364655000
2023-05-17,41754660000
2023-05-18,42681330000
2023-05-19,42446937000
2023-05-22,43166469000
2023-05-23,42310662000
2023-05-24,40130262000
2023-05-25,40413714000
2023-05-26,42692232000
2023-05-30,41890935000
2023-05-31,41024226000
2023-06-01,41787366000
2023-06-02,42081720000
2023-06-05,41029677000
2023-06-06,42245250000
2023-06-07,44147649000
2023-06-08,44016825000
2023-06-09,43646157000
2023-06-12,45199692000
2023-06-13,46720521000
2023-06-14,47227464000
2023-06-15,46535187000
2023-06-16,46600599000
2023-06-20,46000989000
2023-06-21,45221496000
2023-06-22,45308712000
2023-06-23,44681847000
2023-06-26,45156084000
2023-06-27,47303778000
2023-06-28,46813188000
2023-06-29,47412798000
2023-06-30,48656329000
2023-07-03,49253739000
2023-07-05,48026333000
2023-07-06,47189959000
2023-07-07,47043322000
2023-07-10,48276159000
2023-07-11,48004609000
2023-07-12,49264601000
2023-07-13,50160716000
2023-07-14,48726932000
2023-07-17,50062958000
2023-07-18,50692954000
2023-07-19,49818563000
2023-07-20,47923144000
2023-07-21,48726932000
2023-07-24,48265297000
2023-07-25,49335204000
2023-07-26,47972023000
2023-07-27,49112533000
2023-07-28,50562610000
2023-07-31,51018814000
2023-08-01,50698385000
2023-08-02,49025637000
2023-08-03,48618312000
2023-08-04,45327126000
2023-08-07,46060311000
2023-08-08,45908243000
2023-08-09,45652986000
2023-08-10,45245661000
2023-08-11,44409287000
2023-08-14,45099024000
2023-08-15,43931359000
2023-08-16,43323087000
2023-08-17,42959210000
2023-08-18,43127571000
2023-08-21,43730412000
2023-08-22,43572913000
2023-08-23,43768429000
2023-08-24,42231456000
2023-08-25,43105847000
2023-08-28,43605499000
2023-08-29,44517907000
2023-08-30,44528769000
2023-08-31,44447304000
2023-09-01,44691699000
2023-09-05,44295236000
2023-09-06,44023686000
2023-09-07,42959210000
2023-09-08,42785418000
2023-09-11,43154726000
2023-09-12,42562747000
2023-09-13,42725677000
2023-09-14,43464293000
2023-09-15,42160853000
2023-09-18,42334645000
2023-09-19,42242318000
2023-09-20,41666632000
2023-09-21,41324479000
2023-09-22,41862148000
2023-09-25,42052233000
2023-09-26,41302755000
2023-09-27,41547150000
2023-09-28,42693091000
2023-09-29,42388955000
2023-10-02,42382496000
2023-10-03,41506400000
2023-10-04,42058016000
2023-10-05,41830880000
2023-10-06,43015232000
2023-10-09,42955744000
2023-10-10,43685824000
2023-10-11,43929184000
2023-10-12,43539808000
2023-10-13,41890368000
2023-10-16,42696160000
2023-10-17,42674528000
2023-10-18,42176992000
2023-10-19,41528032000
2023-10-20,40754688000
2023-10-23,40230112000
2023-10-24,41117024000
2023-10-25,38602304000
2023-10-26,39348608000
2023-10-27,39078208000
2023-10-30,38212928000
2023-10-31,38553632000
2023-11-01,38418432000
2023-11-02,39802880000
2023-11-03,41333344000
2023-11-06,40624896000
2023-11-07,40727648000
2023-11-08,40754688000
2023-11-09,39856960000
2023-11-10,41944448000
2023-11-13,41436096000
2023-11-14,43956224000
2023-11-15,44616000000
2023-11-16,44432128000
2023-11-17,45173024000
2023-11-20,45811168000
2023-11-21,44621408000
2023-11-22,44594368000
2023-11-24,45027008000
2023-11-27,44215808000
2023-11-28,44248256000
2023-11-29,44875584000
2023-11-30,45124352000
2023-12-01,45784128000
2023-12-04,45692192000
2023-12-05,45183840000
2023-12-06,45221696000
2023-12-07,46406048000
2023-12-08,46552064000
2023-12-11,48082528000
2023-12-12,48255584000
2023-12-13,48596288000
2023-12-14,50272768000
2023-12-15,49861760000
2023-12-18,49380448000
2023-12-19,49423712000
2023-12-20,47887840000
2023-12-21,48607104000
2023-12-22,48774752000
2023-12-26,49380448000
2023-12-27,49277696000
2023-12-28,49126272000
2023-12-29,48769344000
2024-01-02,46811648000
2024-01-03,45735456000
2024-01-04,45102720000
2024-01-05,45421792000
2024-01-08,46314112000
2024-01-09,46151872000
2024-01-10,46205952000
2024-01-11,46346560000
2024-01-12,46189728000
2024-01-16,46054528000
2024-01-17,45070272000
2024-01-18,46595328000
2024-01-19,48369152000
2024-01-22,49072192000
2024-01-23,49748192000
2024-01-24,48974848000
2024-01-25,48482720000
2024-01-26,47006336000
2024-01-29,47173984000
2024-01-30,46487168000
2024-01-31,46065344000
2024-02-01,46319520000
2024-02-02,45584032000
2024-02-05,46216768000
2024-02-06,45021600000
2024-02-07,45054048000
2024-02-08,45616480000
2024-02-09,46205952000
2024-02-12,45400160000
2024-02-13,43626336000
2024-02-14,43577664000
2024-02-15,44621408000
2024-02-16,44134688000
2024-02-20,44561920000
2024-02-21,45145984000
2024-02-22,45373120000
2024-02-23,44799872000
2024-02-26,44832320000
2024-02-27,44853952000
2024-02-28,44442944000
2024-02-29,45502912000
2024-03-01,47049600000
2024-03-04,47006336000
2024-03-05,46314112000
2024-03-06,47487648000
2024-03-07,50478272000
2024-03-08,48044672000
2024-03-11,48980256000
2024-03-12,49737376000
2024-03-13,48964032000
2024-03-14,48120384000
2024-03-15,47936512000
2024-03-18,47633664000
2024-03-19,47201024000
2024-03-20,47774272000
2024-03-21,48060896000
2024-03-22,47612032000
2024-03-25,47401120000
2024-03-26,46638592000
2024-03-27,48233952000
2024-03-28,48515168000
2024-04-01,48531392000
2024-04-02,47579584000
2024-04-03,47666112000
2024-04-04,46649408000
2024-04-05,47357856000
2024-04-08,48212320000
2024-04-09,49575136000
2024-04-10,47639072000
2024-04-11,48282624000
2024-04-12,46314112000
2024-04-15,46346560000
2024-04-16,46470944000
2024-04-17,46005856000
2024-04-18,45540768000
2024-04-19,44172544000
2024-04-22,45173024000
2024-04-23,46611552000
2024-04-24,49039744000
2024-04-25,49867168000
2024-04-26,50618880000
2024-04-29,50391744000
2024-04-30,49742784000
2024-05-01,48017632000
2024-05-02,48379968000
2024-05-03,49407488000
2024-05-06,50527264000
2024-05-07,49611134000
2024-05-08,49573411000
2024-05-09,49298572000
2024-05-10,49309350000
2024-05-13,49869806000
2024-05-14,50581154000
2024-05-15,51389504000
2024-05-16,50785936000
2024-05-17,50834437000
2024-05-20,51982294000
2024-05-21,51615842000
2024-05-22,53615161000
2024-05-23,52887646000
2024-05-24,52936147000
2024-05-28,53254098000
2024-05-29,51497284000
2024-05-30,51912237000
2024-05-31,52397247000
2024-06-03,51529618000
2024-06-04,50656600000
2024-06-05,50818270000
2024-06-06,50311704000
2024-06-07,50036865000
2024-06-10,50818270000
2024-06-11,50403317000
2024-06-12,50936828000
2024-06-13,50015309000
2024-06-14,49228515000
2024-06-17,49050678000
2024-06-18,50360205000
2024-06-20,47972878000
2024-06-21,49352462000
2024-06-24,48059102000
2024-06-25,48042935000
2024-06-26,48527945000
2024-06-27,48193827000
2024-06-28,49309350000
2024-07-01,49357851000
2024-07-02,49611134000
2024-07-03,50430262000
2024-07-05,49654246000
2024-07-08,50257814000
2024-07-09,49762026000
2024-07-10,51723622000
2024-07-11,49627301000
2024-07-12,49907529000
2024-07-15,49627301000
2024-07-16,51093109000
2024-07-17,49320128000
2024-07-18,49320128000
2024-07-19,47838153000
2024-07-22,50182368000
2024-07-23,48344719000
2024-07-24,46652573000
2024-07-25,45822667000
2024-07-26,46792687000
2024-07-29,47674320000
2024-07-30,46446018000
2024-07-31,47648226000
2024-08-01,45281379000
2024-08-02,40483281000
2024-08-05,39640662000
2024-08-06,40075389000
2024-08-07,38642400000
2024-08-08,41476176000
2024-08-09,40837503000
