,PPL
2023-03-03,20181746310
2023-03-06,20248060920
2023-03-07,19805963520
2023-03-08,19894383000
2023-03-09,19584914820
2023-03-10,19341761250
2023-03-13,19717544040
2023-03-14,19887014710
2023-03-15,20071221960
2023-03-16,20041748800
2023-03-17,19769122070
2023-03-20,20093326830
2023-03-21,19732280620
2023-03-22,19349129540
2023-03-23,19091239390
2023-03-24,19732280620
2023-03-27,19864909840
2023-03-28,19960697610
2023-03-29,20284902370
2023-03-30,20299638950
2023-03-31,20483314250
2023-04-03,20328528500
2023-04-04,20306416250
2023-04-05,20918188500
2023-04-06,21043491250
2023-04-10,21109828000
2023-04-11,21249872250
2023-04-12,21124569500
2023-04-13,21198277000
2023-04-14,21058232750
2023-04-17,21168794000
2023-04-18,20999266750
2023-04-19,21154052500
2023-04-20,21080345000
2023-04-21,21146681750
2023-04-24,21131940250
2023-04-25,21154052500
2023-04-26,20881334750
2023-04-27,21205647750
2023-04-28,21168794000
2023-05-01,21205647750
2023-05-02,21006637500
2023-05-03,20999266750
2023-05-04,21154052500
2023-05-05,21190906250
2023-05-08,21072974250
2023-05-09,21036120500
2023-05-10,21198277000
2023-05-11,20925559250
2023-05-12,20969783750
2023-05-15,20741290500
2023-05-16,20321157750
2023-05-17,20343270000
2023-05-18,20063181500
2023-05-19,19945249500
2023-05-22,19923137250
2023-05-23,19738868500
2023-05-24,19488263000
2023-05-25,19163950000
2023-05-26,19171320750
2023-05-30,19230286750
2023-05-31,19311365000
2023-06-01,19237657500
2023-06-02,19547229000
2023-06-05,19628307250
2023-06-06,19598824250
2023-06-07,19901025000
2023-06-08,19783093000
2023-06-09,19768351500
2023-06-12,19760980750
2023-06-13,19827317500
2023-06-14,19797834500
2023-06-15,19908395750
2023-06-16,19893654250
2023-06-20,19679902500
2023-06-21,19819946750
2023-06-22,19694644000
2023-06-23,19444038500
2023-06-26,19554599750
2023-06-27,19628307250
2023-06-28,19311365000
2023-06-29,19296623500
2023-06-30,19503851220
2023-07-03,19658643690
2023-07-05,19695499040
2023-07-06,19577561920
2023-07-07,19319574470
2023-07-10,19135297720
2023-07-11,19385914100
2023-07-12,19673385830
2023-07-13,19791322950
2023-07-14,19724983320
2023-07-17,19496480150
2023-07-18,19400656240
2023-07-19,19901889000
2023-07-20,20189360730
2023-07-21,20557914230
2023-07-24,20491574600
2023-07-25,20616882790
2023-07-26,20683222420
2023-07-27,20263071430
2023-07-28,20240958220
2023-07-31,20292555710
2023-08-01,20145134310
2023-08-02,20145134310
2023-08-03,19629159410
2023-08-04,19223750560
2023-08-07,19245863770
2023-08-08,19238492700
2023-08-09,19334316610
2023-08-10,19238492700
2023-08-11,19297461260
2023-08-14,19179524140
2023-08-15,18781486360
2023-08-16,18693033520
2023-08-17,18538241050
2023-08-18,18648807100
2023-08-21,18589838540
2023-08-22,18648807100
2023-08-23,18582467470
2023-08-24,18457159280
2023-08-25,18626693890
2023-08-28,18626693890
2023-08-29,18626693890
2023-08-30,18597209610
2023-08-31,18368706440
2023-09-01,18250769320
2023-09-05,17904329030
2023-09-06,17985410800
2023-09-07,18073863640
2023-09-08,18243398250
2023-09-11,18449788210
2023-09-12,18479272490
2023-09-13,18700404590
2023-09-14,18928907760
2023-09-15,18914165620
2023-09-18,18921536690
2023-09-19,18803599570
2023-09-20,18921536690
2023-09-21,18611951750
2023-09-22,18523498910
2023-09-25,18427675000
2023-09-26,17889586890
2023-09-27,17646341580
2023-09-28,17233561660
2023-09-29,17366240920
2023-10-02,16622236400
2023-10-03,16939201440
2023-10-04,16887602480
2023-10-05,16924458880
2023-10-06,17278280320
2023-10-09,17506790000
2023-10-10,17587874080
2023-10-11,17772156080
2023-10-12,17433077200
2023-10-13,17609987920
2023-10-16,17823755040
2023-10-17,17845868880
2023-10-18,17742670960
2023-10-19,17558388960
2023-10-20,17514161280
2023-10-23,17455191040
2023-10-24,17794269920
2023-10-25,17971180640
2023-10-26,18236546720
2023-10-27,17897467840
2023-10-30,17978551920
2023-10-31,18111234960
2023-11-01,18207061600
2023-11-02,18487170240
2023-11-03,18700937360
2023-11-06,18538769200
2023-11-07,19113729040
2023-11-08,18907333200
2023-11-09,18575625600
2023-11-10,18678823520
2023-11-13,18391343600
2023-11-14,18973674720
2023-11-15,19017902400
2023-11-16,19180070560
2023-11-17,19231669520
2023-11-20,19290639760
2023-11-21,19393837680
2023-11-22,19342238720
2023-11-24,19393837680
2023-11-27,19342238720
2023-11-28,19452807920
2023-11-29,19187441840
2023-11-30,19253783360
2023-12-01,19519149440
2023-12-04,19430694080
2023-12-05,19180070560
2023-12-06,19408580240
2023-12-07,19231669520
2023-12-08,19209555680
2023-12-11,19408580240
2023-12-12,19290639760
2023-12-13,20101480560
2023-12-14,19931941120
2023-12-15,19828743200
2023-12-18,19769772960
2023-12-19,19814000640
2023-12-20,19467550480
2023-12-21,19452807920
2023-12-22,19769772960
2023-12-26,19887713440
2023-12-27,19931941120
2023-12-28,20013025200
2023-12-29,19976168800
2024-01-02,20288955120
2024-01-03,20399581920
2024-01-04,20370081440
2024-01-05,20465958000
2024-01-08,20642960880
2024-01-09,20517583840
2024-01-10,20362706320
2024-01-11,19927574240
2024-01-12,19971824960
2024-01-16,19772696720
2024-01-17,19418690960
2024-01-18,19123686160
2024-01-19,19182687120
2024-01-22,19035184720
2024-01-23,18968808640
2024-01-24,18762305280
2024-01-25,19049934960
2024-01-26,19094185680
2024-01-29,19175312000
2024-01-30,19190062240
2024-01-31,19322814400
2024-02-01,19595693840
2024-02-02,19212187600
2024-02-05,18895057440
2024-02-06,18946683280
2024-02-07,18939308160
2024-02-08,18924557920
2024-02-09,19079435440
2024-02-12,19396565600
2024-02-13,19212187600
2024-02-14,19212187600
2024-02-15,19514567520
2024-02-16,19647319680
2024-02-20,19499817280
2024-02-21,19831697680
2024-02-22,19802197200
2024-02-23,19765321600
2024-02-26,19330189520
2024-02-27,19492442160
2024-02-28,19352314880
2024-02-29,19448191440
2024-03-01,19278563680
2024-03-04,19721070880
2024-03-05,19735821120
2024-03-06,19802197200
2024-03-07,19824322560
2024-03-08,20045576160
2024-03-11,20097202000
2024-03-12,19853823040
2024-03-13,19883323520
2024-03-14,19603068960
2024-03-15,19647319680
2024-03-18,19839072800
2024-03-19,19927574240
2024-03-20,19949699600
2024-03-21,19912824000
2024-03-22,19971824960
2024-03-25,19957074720
2024-03-26,19617819200
2024-03-27,20222579040
2024-03-28,20303705360
2024-04-01,20281580000
2024-04-02,20266829760
2024-04-03,20119327360
2024-04-04,20119327360
2024-04-05,20075076640
2024-04-08,20193078560
2024-04-09,20303705360
2024-04-10,19853823040
2024-04-11,19721070880
2024-04-12,19639944560
2024-04-15,19492442160
2024-04-16,19182687120
2024-04-17,19485067040
2024-04-18,19632569440
2024-04-19,19927574240
2024-04-22,20185703440
2024-04-23,20089826880
2024-04-24,20185703440
2024-04-25,20134077600
2024-04-26,19927574240
2024-04-29,20303705360
2024-04-30,20252079520
2024-05-01,20650336000
2024-05-02,20591335040
2024-05-03,20716712080
2024-05-06,20716712080
2024-05-07,20908465200
2024-05-08,21033842240
2024-05-09,21321471920
2024-05-10,21491099680
2024-05-13,21513225040
2024-05-14,21527975280
2024-05-15,21808229840
2024-05-16,21837730320
2024-05-17,21822980080
2024-05-20,21837730320
2024-05-21,22007358080
2024-05-22,21763979120
2024-05-23,21225595360
2024-05-24,21151844160
2024-05-28,21070717840
2024-05-29,20790463280
2024-05-30,21063342720
2024-05-31,21631226960
2024-06-03,21579601120
2024-06-04,21623851840
2024-06-05,21343597280
2024-06-06,21166594400
2024-06-07,20952715920
2024-06-10,20768337920
2024-06-11,20908465200
2024-06-12,20746212560
2024-06-13,20746212560
2024-06-14,20709336960
2024-06-17,20583959920
2024-06-18,20679836480
2024-06-20,20687211600
2024-06-21,20620835520
2024-06-24,20775713040
2024-06-25,20502833600
2024-06-26,20429082400
2024-06-27,20465958000
2024-06-28,20392206800
2024-07-01,20178328320
2024-07-02,20222579040
2024-07-03,20303705360
2024-07-05,20215203920
2024-07-08,20207828800
2024-07-09,20215203920
2024-07-10,20414332160
2024-07-11,20812588640
2024-07-12,20974841280
2024-07-15,20628210640
2024-07-16,20864214480
2024-07-17,21173969520
2024-07-18,21181344640
2024-07-19,21107593440
2024-07-22,21387848000
2024-07-23,21218220240
2024-07-24,21513225040
2024-07-25,21550100640
2024-07-26,21712353280
2024-07-29,21874228200
2024-07-30,22110307560
2024-07-31,21925870560
2024-08-01,22361141880
2024-08-02,22604598720
2024-08-05,22169327400
2024-08-06,22302122040
2024-08-07,22501314000
2024-08-08,22508691480
2024-08-09,22516068960
