,PNW
2023-03-06,8624276640
2023-03-07,8581200600
2023-03-08,8735367480
2023-03-09,8576666280
2023-03-10,8389625580
2023-03-13,8552861100
2023-03-14,8829454620
2023-03-15,8865729180
2023-03-16,8919007440
2023-03-17,8801115120
2023-03-20,9025563960
2023-03-21,8773909200
2023-03-22,8540391720
2023-03-23,8399827799
2023-03-24,8753504760
2023-03-27,8760306240
2023-03-28,8793180060
2023-03-29,8892935100
2023-03-30,8965484220
2023-03-31,8986687640
2023-04-03,8899361170
2023-04-04,8923177480
2023-04-05,9144328930
2023-04-06,9105769190
2023-04-10,9120512620
2023-04-11,9078550550
2023-04-12,9053600130
2023-04-13,9037722590
2023-04-14,8900495280
2023-04-17,8994626410
2023-04-18,8960603110
2023-04-19,9070611780
2023-04-20,9096696310
2023-04-21,9139792490
2023-04-24,9177218120
2023-04-25,9179486340
2023-04-26,8958334890
2023-04-27,9030917930
2023-04-28,8898227060
2023-05-01,8950396120
2023-05-02,8895958840
2023-05-03,8893690620
2023-05-04,9037722590
2023-05-05,9086489320
2023-05-08,9052466020
2023-05-09,9055868350
2023-05-10,9147731260
2023-05-11,9136390160
2023-05-12,9164742910
2023-05-15,9089891650
2023-05-16,8917506930
2023-05-17,8905031720
2023-05-18,8869874310
2023-05-19,8791620720
2023-05-22,8810900590
2023-05-23,8806364150
2023-05-24,8753060980
2023-05-25,8663466290
2023-05-26,8709964800
2023-05-30,8688416710
2023-05-31,8764402080
2023-06-01,8627174770
2023-06-02,8773474960
2023-06-05,8818839360
2023-06-06,9008235730
2023-06-07,9129585500
2023-06-08,9212375530
2023-06-09,9162474690
2023-06-12,9193095660
2023-06-13,9242996500
2023-06-14,9301970220
2023-06-15,9475489050
2023-06-16,9441465750
2023-06-20,9371150930
2023-06-21,9426722320
2023-06-22,9375687370
2023-06-23,9164742910
2023-06-26,9294031450
2023-06-27,9299702000
2023-06-28,9134121940
2023-06-29,9155670030
2023-06-30,9242777440
2023-07-03,9274547360
2023-07-05,9381203520
2023-07-06,9309721200
2023-07-07,9294970880
2023-07-10,9233700320
2023-07-11,9323336880
2023-07-12,9456089760
2023-07-13,9445878000
2023-07-14,9440204800
2023-07-17,9352837520
2023-07-18,9365318560
2023-07-19,9351702880
2023-07-20,9587708000
2023-07-21,9692094880
2023-07-24,9681883120
2023-07-25,9671671360
2023-07-26,9614939360
2023-07-27,9534379920
2023-07-28,9508283200
2023-07-31,9397088480
2023-08-01,9335817920
2023-08-02,9368722480
2023-08-03,8997695200
2023-08-04,8916001120
2023-08-07,8693611680
2023-08-08,8745805120
2023-08-09,8845653440
2023-08-10,8748074400
2023-08-11,8782113600
2023-08-14,8776440400
2023-08-15,8697015600
2023-08-16,8770767200
2023-08-17,8774171120
2023-08-18,8878558000
2023-08-21,8813883520
2023-08-22,8929616800
2023-08-23,8952309600
2023-08-24,8939828560
2023-08-25,8981810240
2023-08-28,8943232480
2023-08-29,8937559280
2023-08-30,8855865200
2023-08-31,8767363280
2023-09-01,8619860080
2023-09-05,8405413120
2023-09-06,8559724160
2023-09-07,8620994720
2023-09-08,8693611680
2023-09-11,8682265280
2023-09-12,8677726720
2023-09-13,8784382880
2023-09-14,8929616800
2023-09-15,8920539680
2023-09-18,8973867760
2023-09-19,8955713520
2023-09-20,9020388000
2023-09-21,8895577600
2023-09-22,8828633840
2023-09-25,8783248240
2023-09-26,8491645760
2023-09-27,8414490240
2023-09-28,8336200080
2023-09-29,8360027520
2023-10-02,8091568180
2023-10-03,8159688580
2023-10-04,8144929159
2023-10-05,8190342760
2023-10-06,8215320240
2023-10-09,8292523360
2023-10-10,8420816780
2023-10-11,8565004960
2023-10-12,8492343200
2023-10-13,8593388460
2023-10-16,8688757020
2023-10-17,8649020120
2023-10-18,8596794480
2023-10-19,8549110200
2023-10-20,8427628820
2023-10-23,8295929379
2023-10-24,8441252899
2023-10-25,8443523580
2023-10-26,8525268060
2023-10-27,8375403180
2023-10-30,8441252899
2023-10-31,8421952120
2023-11-01,8579764379
2023-11-02,8534350780
2023-11-03,8392433280
2023-11-06,8269816560
2023-11-07,8198290139
2023-11-08,8055237300
2023-11-09,8063184680
2023-11-10,7999605639
2023-11-13,7827033960
2023-11-14,8222132280
2023-11-15,8216455580
2023-11-16,8218726260
2023-11-17,8171041980
2023-11-20,8142658480
2023-11-21,8151741200
2023-11-22,8361779100
2023-11-24,8317500840
2023-11-27,8373132500
2023-11-28,8440117560
2023-11-29,8414004740
2023-11-30,8508237960
2023-12-01,8524132720
2023-12-04,8525268060
2023-12-05,8494613879
2023-12-06,8652426140
2023-12-07,8634260700
2023-12-08,8549110200
2023-12-11,8588847100
2023-12-12,8424222800
2023-12-13,8758012760
2023-12-14,8482125139
2023-12-15,8369726480
2023-12-18,8238027040
2023-12-19,8251651120
2023-12-20,8030259820
2023-12-21,8039342540
2023-12-22,8075673419
2023-12-26,8100650899
2023-12-27,8038207200
2023-12-28,8156282560
2023-12-29,8156282560
2024-01-02,8318193409
2024-01-03,8410226420
2024-01-04,8444312719
2024-01-05,8445448930
2024-01-08,8463628289
2024-01-09,8397728110
2024-01-10,8354552130
2024-01-11,8070499630
2024-01-12,8095496250
2024-01-16,7937563060
2024-01-17,7939835479
2024-01-18,7872799090
2024-01-19,7911430229
2024-01-22,7885297400
2024-01-23,7911430229
2024-01-24,7748952200
2024-01-25,7952333789
2024-01-26,8109130770
2024-01-29,7983011460
2024-01-30,8001190820
2024-01-31,7828486900
2024-02-01,7968240729
2024-02-02,7805762700
2024-02-05,7704640010
2024-02-06,7735317680
2024-02-07,7639876039
2024-02-08,7543298190
2024-02-09,7612607000
2024-02-12,7736453890
2024-02-13,7631922570
2024-02-14,7595563849
2024-02-15,7714865900
2024-02-16,7717138320
2024-02-20,7851211099
2024-02-21,7972785570
2024-02-22,7977330409
2024-02-23,8010280500
2024-02-26,7870526670
2024-02-27,7840985210
2024-02-28,7601244900
2024-02-29,7763722930
2024-03-01,7731909050
2024-03-04,7827350690
2024-03-05,7795536810
2024-03-06,7926200960
2024-03-07,8109130770
2024-03-08,8146625700
2024-03-11,8214798300
2024-03-12,8045503010
2024-03-13,8120492870
2024-03-14,8045503010
2024-03-15,8064818580
2024-03-18,8189801680
2024-03-19,8237522500
2024-03-20,8269336380
2024-03-21,8280698479
2024-03-22,8295469210
2024-03-25,8247748390
2024-03-26,8179575789
2024-03-27,8411362630
2024-03-28,8490897330
2024-04-01,8413635050
2024-04-02,8412498840
2024-04-03,8303422680
2024-04-04,8296605420
2024-04-05,8267063960
2024-04-08,8417043680
2024-04-09,8478399020
2024-04-10,8203436200
2024-04-11,8204572409
2024-04-12,8207981039
2024-04-15,8193210310
2024-04-16,8090951409
2024-04-17,8177303370
2024-04-18,8290924370
2024-04-19,8453402400
2024-04-22,8487488700
2024-04-23,8464764500
2024-04-24,8469309340
2024-04-25,8430678200
2024-04-26,8372731490
2024-04-29,8511349110
2024-04-30,8368186650
2024-05-01,8514757740
2024-05-02,8526119840
2024-05-03,8611335590
2024-05-06,8636332210
2024-05-07,8681780610
2024-05-08,8706777230
2024-05-09,8794265400
2024-05-10,8776086040
2024-05-13,8744272160
2024-05-14,8748817000
2024-05-15,8810172340
2024-05-16,8841986220
2024-05-17,8912431240
2024-05-20,8863574210
2024-05-21,8932883020
2024-05-22,8836305170
2024-05-23,8689734080
2024-05-24,8728365220
2024-05-28,8689734080
2024-05-29,8604518330
2024-05-30,8751089420
2024-05-31,8960152060
2024-06-03,8739727320
2024-06-04,8862438000
2024-06-05,8765860150
2024-06-06,8697687550
2024-06-07,8599973490
2024-06-10,8614744220
2024-06-11,8701096180
2024-06-12,8710185860
2024-06-13,8739727320
2024-06-14,8690870290
2024-06-17,8618152850
2024-06-18,8492033539
2024-06-20,8577249289
2024-06-21,8477262810
2024-06-24,8604518330
2024-06-25,8546571620
2024-06-26,8594292440
2024-06-27,8628378740
2024-06-28,8678371980
2024-07-01,8603382120
2024-07-02,8638604630
2024-07-03,8580657920
2024-07-05,8618152850
2024-07-08,8681780610
2024-07-09,8799946450
2024-07-10,8918112290
2024-07-11,9090816210
2024-07-12,9118085250
2024-07-15,9043095390
2024-07-16,9152171550
2024-07-17,9358961770
2024-07-18,9324875470
2024-07-19,9336237570
2024-07-22,9370323870
2024-07-23,9380549760
2024-07-24,9488489710
2024-07-25,9497579390
2024-07-26,9624834910
2024-07-29,9685677050
2024-07-30,9715237750
2024-07-31,9731155050
2024-08-01,10013118650
2024-08-02,10031309850
2024-08-05,9690224850
2024-08-06,9700457400
2024-08-07,9701594350
2024-08-08,9709553000
2024-08-09,9777770000
