,DD
2023-03-07,32634443999
2023-03-08,33079479999
2023-03-09,32492215999
2023-03-10,32271992000
2023-03-13,31771900000
2023-03-14,32253640000
2023-03-15,31124992000
2023-03-16,31758136000
2023-03-17,30991940000
2023-03-20,31625084000
2023-03-21,31964596000
2023-03-22,31290160000
2023-03-23,31363568000
2023-03-24,31473679999
2023-03-27,31629672000
2023-03-28,31923304000
2023-03-29,32496804000
2023-03-30,32405043999
2023-03-31,32956784000
2023-04-03,33011888000
2023-04-04,32245024000
2023-04-05,32309312000
2023-04-06,31978688000
2023-04-10,32056752000
2023-04-11,32456256000
2023-04-12,32525136000
2023-04-13,32727184000
2023-04-14,32355231999
2023-04-17,32672080000
2023-04-18,32892495999
2023-04-19,32699631999
2023-04-20,32277168000
2023-04-21,32093488000
2023-04-24,32396560000
2023-04-25,31221007999
2023-04-26,30936304000
2023-04-27,31547040000
2023-04-28,32015424000
2023-05-01,31859295999
2023-05-02,29861776000
2023-05-03,29572480000
2023-05-04,29416352000
2023-05-05,30082192000
2023-05-08,29742384000
2023-05-09,29512784000
2023-05-10,29453088000
2023-05-11,29324512000
2023-05-12,29283184000
2023-05-15,30132704000
2023-05-16,29848000000
2023-05-17,30123519999
2023-05-18,30715888000
2023-05-19,30651600000
2023-05-22,30803136000
2023-05-23,30945488000
2023-05-24,30431184000
2023-05-25,30550576000
2023-05-26,31041919999
2023-05-30,31556224000
2023-05-31,30853648000
2023-06-01,30968448000
2023-06-02,33232304000
2023-06-05,32864943999
2023-06-06,32621568000
2023-06-07,32616976000
2023-06-08,32346048000
2023-06-09,31992464000
2023-06-12,32015424000
2023-06-13,32497584000
2023-06-14,32116448000
2023-06-15,32010831999
2023-06-16,31873072000
2023-06-20,31547040000
2023-06-21,31418464000
2023-06-22,31152128000
2023-06-23,31124576000
2023-06-26,31133760000
2023-06-27,31776640000
2023-06-28,31992464000
2023-06-29,32538912000
2023-06-30,32269448000
2023-07-03,32328168999
2023-07-05,31524143000
2023-07-06,31424768999
2023-07-07,31804197000
2023-07-10,31763543999
2023-07-11,32224278000
2023-07-12,32806970999
2023-07-13,33064440000
2023-07-14,32797937000
2023-07-17,32784386000
2023-07-18,33674235000
2023-07-19,33949772000
2023-07-20,34067214000
2023-07-21,33936220999
2023-07-24,34098832999
2023-07-25,34690560000
2023-07-26,34613771000
2023-07-27,35146777000
2023-07-28,34916410000
2023-07-31,35065471000
2023-08-01,34798968000
2023-08-02,34500846000
2023-08-03,34839621000
2023-08-04,34794451000
2023-08-07,35268736000
2023-08-08,35047403000
2023-08-09,34500846000
2023-08-10,34392438000
2023-08-11,34473744000
2023-08-14,34640873000
2023-08-15,33990425000
2023-08-16,33769092000
2023-08-17,33800711000
2023-08-18,34058180000
2023-08-21,33787160000
2023-08-22,33376113000
2023-08-23,33660684000
2023-08-24,33538725000
2023-08-25,33714888000
2023-08-28,34098832999
2023-08-29,34649907000
2023-08-30,34776383000
2023-08-31,34731213000
2023-09-01,35219049000
2023-09-05,34053663000
2023-09-06,34311131999
2023-09-07,34130452000
2023-09-08,34062697000
2023-09-11,34071731000
2023-09-12,33963323000
2023-09-13,33507106000
2023-09-14,33954289000
2023-09-15,33678752000
2023-09-18,33778126000
2023-09-19,33638099000
2023-09-20,33425800000
2023-09-21,32910862000
2023-09-22,32901828000
2023-09-25,33136712000
2023-09-26,32874726000
2023-09-27,33186399000
2023-09-28,33669718000
2023-09-29,33692303000
2023-10-02,31549595999
2023-10-03,31622746999
2023-10-04,31704504000
2023-10-05,31691595000
2023-10-06,32401590000
2023-10-09,32388681000
2023-10-10,32801769000
2023-10-11,32883526000
2023-10-12,32646861000
2023-10-13,32440317000
2023-10-16,32397287000
2023-10-17,32560801000
2023-10-18,31936866000
2023-10-19,31833594000
2023-10-20,31416203000
2023-10-23,31102084000
2023-10-24,31325840000
2023-10-25,30826692000
2023-10-26,31076266000
2023-10-27,31046145000
2023-10-30,31364567000
2023-10-31,31360263999
2023-11-01,28795676000
2023-11-02,29316338999
2023-11-03,29979001000
2023-11-06,29923062000
2023-11-07,29445429000
2023-11-08,29436823000
2023-11-09,29187249000
2023-11-10,29578821999
2023-11-13,29488459000
2023-11-14,30284513999
2023-11-15,30495361000
2023-11-16,30374877000
2023-11-17,30645966000
2023-11-20,30706208000
2023-11-21,30486754999
2023-11-22,30684693000
2023-11-24,30775056000
2023-11-27,30645966000
2023-11-28,30676087000
2023-11-29,30740632000
2023-11-30,30783662000
2023-12-01,31158023000
2023-12-04,30878328000
2023-12-05,30499663999
2023-12-06,30392088999
2023-12-07,30430816000
2023-12-08,30503967000
2023-12-11,30714813999
2023-12-12,30512573000
2023-12-13,30934267000
2023-12-14,31592626000
2023-12-15,31510869000
2023-12-18,31665777000
2023-12-19,31893836000
2023-12-20,31528081000
2023-12-21,31997108000
2023-12-22,32500559000
2023-12-26,32922253000
2023-12-27,33102979000
2023-12-28,33150312000
2023-12-29,33102979000
2024-01-02,32771228000
2024-01-03,32564056000
2024-01-04,32369568000
2024-01-05,32424532000
2024-01-08,32416076000
2024-01-09,32263868000
2024-01-10,32208904000
2024-01-11,32031328000
2024-01-12,31934084000
2024-01-16,31168816000
2024-01-17,30898224000
2024-01-18,31008152000
2024-01-19,31151904000
2024-01-22,31452092000
2024-01-23,31578932000
2024-01-24,27143760000
2024-01-25,27105708000
2024-01-26,27342476000
2024-01-29,26852028000
2024-01-30,26615260000
2024-01-31,26129040000
2024-02-01,26196688000
2024-02-02,26365808000
2024-02-05,25879588000
2024-02-06,27794871999
2024-02-07,28107744000
2024-02-08,28369879999
2024-02-09,28615104000
2024-02-12,28949116000
2024-02-13,28259952000
2024-02-14,28602420000
2024-02-15,28940660000
2024-02-16,28940660000
2024-02-20,28737716000
2024-02-21,29198568000
2024-02-22,29566404000
2024-02-23,29579087999
2024-02-26,29557948000
2024-02-27,29426879999
2024-02-28,29439563999
2024-02-29,29253532000
2024-03-01,29409968000
2024-03-04,29443792000
2024-03-05,29173200000
2024-03-06,29714384000
2024-03-07,30099132000
2024-03-08,30187920000
2024-03-11,30505020000
2024-03-12,30458512000
2024-03-13,31194184000
2024-03-14,31206868000
2024-03-15,31046204000
2024-03-18,31084256000
2024-03-19,31168816000
2024-03-20,31502828000
2024-03-21,31735368000
2024-03-22,32022871999
2024-03-25,32107432000
2024-03-26,31938312000
2024-03-27,32344200000
2024-03-28,32416076000
2024-04-01,32640160000
2024-04-02,32483724000
2024-04-03,32606336000
2024-04-04,32027100000
2024-04-05,31934084000
2024-04-08,32251184000
2024-04-09,32673984000
2024-04-10,32213132000
2024-04-11,32234271999
2024-04-12,31202640000
2024-04-15,31050432000
2024-04-16,30682595999
2024-04-17,30902452000
2024-04-18,31088484000
2024-04-19,31240692000
2024-04-22,31249148000
2024-04-23,31202640000
2024-04-24,31270287999
2024-04-25,31075800000
2024-04-26,31164587999
2024-04-29,31244920000
2024-04-30,30653000000
2024-05-01,33109468000
2024-05-02,32872700000
2024-05-03,32838876000
2024-05-06,33202484000
2024-05-07,33523812000
2024-05-08,33062960000
2024-05-09,33316640000
2024-05-10,33299728000
2024-05-13,33346236000
2024-05-14,33126379999
2024-05-15,33071416000
2024-05-16,32796595999
2024-05-17,33785948000
2024-05-20,33769036000
2024-05-21,33621056000
2024-05-22,33210940000
2024-05-23,33371604000
2024-05-24,34297536000
2024-05-28,34707652000
2024-05-29,34360956000
2024-05-30,34593496000
2024-05-31,34737248000
2024-06-03,34090363999
2024-06-04,33967752000
2024-06-05,34086136000
2024-06-06,33929700000
2024-06-07,33828228000
2024-06-10,33773263999
2024-06-11,33680248000
2024-06-12,34048084000
2024-06-13,33857824000
2024-06-14,33680248000
2024-06-17,34001576000
2024-06-18,34128416000
2024-06-20,33769036000
2024-06-21,33752124000
2024-06-24,34280624000
2024-06-25,34018487999
2024-06-26,33836684000
2024-06-27,33815544000
2024-06-28,34031171999
2024-07-01,33515356000
2024-07-02,33553408000
2024-07-03,33481532000
2024-07-05,33396971999
2024-07-08,33599916000
2024-07-09,33202484000
2024-07-10,33642195999
2024-07-11,34124187999
2024-07-12,34196063999
2024-07-15,33908560000
2024-07-16,34758388000
2024-07-17,34640004000
2024-07-18,33971979999
2024-07-19,33671792000
2024-07-22,33959295999
2024-07-23,33900104000
2024-07-24,33650652000
2024-07-25,33413884000
2024-07-26,33900104000
2024-07-29,33804198000
2024-07-30,33595298000
2024-07-31,34969860000
2024-08-01,34535348000
2024-08-02,33056336000
2024-08-05,32521552000
2024-08-06,32609290000
2024-08-07,32262516000
2024-08-08,32805656000
2024-08-09,32809834000
