,BRO
2023-03-15,14885598000
2023-03-16,15353646000
2023-03-17,14988680000
2023-03-20,15141910000
2023-03-21,15543094000
2023-03-22,15289568000
2023-03-23,15339716000
2023-03-24,15423296000
2023-03-27,15543094000
2023-03-28,15540308000
2023-03-29,15718612000
2023-03-30,15774332000
2023-03-31,16043148000
2023-04-03,16107410000
2023-04-04,16146526000
2023-04-05,16439896000
2023-04-06,16523716000
2023-04-10,16322548000
2023-04-11,16459454000
2023-04-12,16339312000
2023-04-13,16473424000
2023-04-14,16420338000
2023-04-17,16710914000
2023-04-18,16861790000
2023-04-19,16872966000
2023-04-20,17001490000
2023-04-21,17155160000
2023-04-24,17060164000
2023-04-25,17604994000
2023-04-26,17551908000
2023-04-27,17892776000
2023-04-28,17990566000
2023-05-01,18392902000
2023-05-02,18138648000
2023-05-03,18077180000
2023-05-04,17912334000
2023-05-05,18247614000
2023-05-08,18370550000
2023-05-09,18320258000
2023-05-10,18325846000
2023-05-11,18345404000
2023-05-12,18350992000
2023-05-15,18404078000
2023-05-16,18359374000
2023-05-17,18261584000
2023-05-18,18515838000
2023-05-19,18540984000
2023-05-22,18359374000
2023-05-23,17658080000
2023-05-24,17627346000
2023-05-25,17627346000
2023-05-26,17565878000
2023-05-30,17596612000
2023-05-31,17415002000
2023-06-01,17532350000
2023-06-02,17822926000
2023-06-05,17792192000
2023-06-06,17822926000
2023-06-07,17725136000
2023-06-08,17842484000
2023-06-09,17889982000
2023-06-12,17968214000
2023-06-13,18021300000
2023-06-14,18049240000
2023-06-15,18454370000
2023-06-16,18510250000
2023-06-20,18454370000
2023-06-21,18552160000
2023-06-22,18443194000
2023-06-23,18560542000
2023-06-26,18554954000
2023-06-27,18669508000
2023-06-28,18663920000
2023-06-29,18912586000
2023-06-30,19268316000
2023-07-03,18870858000
2023-07-05,18870858000
2023-07-06,18851265000
2023-07-07,18977220000
2023-07-10,19220733000
2023-07-11,19436256000
2023-07-12,19217934000
2023-07-13,19181547000
2023-07-14,19234728000
2023-07-17,19562211000
2023-07-18,19517427000
2023-07-19,19489437000
2023-07-20,19881297000
2023-07-21,19928880000
2023-07-24,19769337000
2023-07-25,20284353000
2023-07-26,20054835000
2023-07-27,19749744000
2023-07-28,19758141000
2023-07-31,19718955000
2023-08-01,19593000000
2023-08-02,19794528000
2023-08-03,19766538000
2023-08-04,19593000000
2023-08-07,19912086000
2023-08-08,19660176000
2023-08-09,19772136000
2023-08-10,19716156000
2023-08-11,19811322000
2023-08-14,19942875000
2023-08-15,19758141000
2023-08-16,20245167000
2023-08-17,19945674000
2023-08-18,19982061000
2023-08-21,20052036000
2023-08-22,20071629000
2023-08-23,20407509000
2023-08-24,20236770000
2023-08-25,20452292999
2023-08-28,20497077000
2023-08-29,20634228000
2023-08-30,20746188000
2023-08-31,20740590000
2023-09-01,20768580000
2023-09-05,20292750000
2023-09-06,20357127000
2023-09-07,20709801000
2023-09-08,20466288000
2023-09-11,20544660000
2023-09-12,20586645000
2023-09-13,20471886000
2023-09-14,20511072000
2023-09-15,20329137000
2023-09-18,20525067000
2023-09-19,20665017000
2023-09-20,20667816000
2023-09-21,20256363000
2023-09-22,20228373000
2023-09-25,20180790000
2023-09-26,19895292000
2023-09-27,19861704000
2023-09-28,19836513000
2023-09-29,19548216000
2023-10-02,19493408000
2023-10-03,19426112000
2023-10-04,19734552000
2023-10-05,19841104000
2023-10-06,19914008000
2023-10-09,20087856000
2023-10-10,19891576000
2023-10-11,20037384000
2023-10-12,19684080000
2023-10-13,19546684000
2023-10-16,19574724000
2023-10-17,19350404000
2023-10-18,19305540000
2023-10-19,19142908000
2023-10-20,18834468000
2023-10-23,18725112000
2023-10-24,19543880000
2023-10-25,19353208000
2023-10-26,19193380000
2023-10-27,18963452000
2023-10-30,19311148000
2023-10-31,19465368000
2023-11-01,19431720000
2023-11-02,19883164000
2023-11-03,19776612000
2023-11-06,19883164000
2023-11-07,19947656000
2023-11-08,20079444000
2023-11-09,20141132000
2023-11-10,20427140000
2023-11-13,20615008000
2023-11-14,20525280000
2023-11-15,20275724000
2023-11-16,20525280000
2023-11-17,20472004000
2023-11-20,20592576000
2023-11-21,20780444000
2023-11-22,20901016000
2023-11-24,20898212000
2023-11-27,21021588000
2023-11-28,20586968000
2023-11-29,20460788000
2023-11-30,20957096000
2023-12-01,20788856000
2023-12-04,20889800000
2023-12-05,20763620000
2023-12-06,20727168000
2023-12-07,20687912000
2023-12-08,20791660000
2023-12-11,21027196000
2023-12-12,21240300000
2023-12-13,21245908000
2023-12-14,20177584000
2023-12-15,19479388000
2023-12-18,19916812000
2023-12-19,19888772000
2023-12-20,19535468000
2023-12-21,19742964000
2023-12-22,19762592000
2023-12-26,19728944000
2023-12-27,19796240000
2023-12-28,19885968000
2023-12-29,19939244000
2024-01-02,19880750000
2024-01-03,19515450000
2024-01-04,19804880000
2024-01-05,19557600000
2024-01-08,20285390000
2024-01-09,20195470000
2024-01-10,20496140000
2024-01-11,20470850000
2024-01-12,20928880000
2024-01-16,20948550000
2024-01-17,20926070000
2024-01-18,20836150000
2024-01-19,21027230000
2024-01-22,21156490000
2024-01-23,22173710000
2024-01-24,21805600000
2024-01-25,21690390000
2024-01-26,21603280000
2024-01-29,21659480000
2024-01-30,22002300000
2024-01-31,21794360000
2024-02-01,21858990000
2024-02-02,21830890000
2024-02-05,21802790000
2024-02-06,22033210000
2024-02-07,22179330000
2024-02-08,22465950000
2024-02-09,22761000000
2024-02-12,22744140000
2024-02-13,22746950000
2024-02-14,23098200000
2024-02-15,23247130000
2024-02-16,23235890000
2024-02-20,23238700000
2024-02-21,23278040000
2024-02-22,23637720000
2024-02-23,23671440000
2024-02-26,23618050000
2024-02-27,23634910000
2024-02-28,23823180000
2024-02-29,23663010000
2024-03-01,23530940000
2024-03-04,23589950000
2024-03-05,23632100000
2024-03-06,23915910000
2024-03-07,24123850000
2024-03-08,23938390000
2024-03-11,23851280000
2024-03-12,24137900000
2024-03-13,24028310000
2024-03-14,23882190000
2024-03-15,23868140000
2024-03-18,23887810000
2024-03-19,24019880000
2024-03-20,24362700000
2024-03-21,24177240000
2024-03-22,24166000000
2024-03-25,24137900000
2024-03-26,24284020000
2024-03-27,24520060000
2024-03-28,24598740000
2024-04-01,24255919999
2024-04-02,24028310000
2024-04-03,24022690000
2024-04-04,23587140000
2024-04-05,23927150000
2024-04-08,24028310000
2024-04-09,23761360000
2024-04-10,23491600000
2024-04-11,23224650000
2024-04-12,23013900000
2024-04-15,22769430000
2024-04-16,22738520000
2024-04-17,22654220000
2024-04-18,22797530000
2024-04-19,23089770000
2024-04-22,23182500000
2024-04-23,23303330000
2024-04-24,23078530000
2024-04-25,23120680000
2024-04-26,22890260000
2024-04-29,22912740000
2024-04-30,22912740000
2024-05-01,23238700000
2024-05-02,23280850000
2024-05-03,23463500000
2024-05-06,23663010000
2024-05-07,23952440000
2024-05-08,23831610000
2024-05-09,24056410000
2024-05-10,24466669999
2024-05-13,24579070000
2024-05-14,24854450000
2024-05-15,24924700000
2024-05-16,25121400000
2024-05-17,25242230000
2024-05-20,25250660000
2024-05-21,25247850000
2024-05-22,25615960000
2024-05-23,25039910000
2024-05-24,25110160000
2024-05-28,24609980000
2024-05-29,24255919999
2024-05-30,24657750000
2024-05-31,25152310000
2024-06-03,24978090000
2024-06-04,25261900000
2024-06-05,25290000000
2024-06-06,25157930000
2024-06-07,25368680000
2024-06-10,25188840000
2024-06-11,25183220000
2024-06-12,25422070000
2024-06-13,25436120000
2024-06-14,25312480000
2024-06-17,25852000000
2024-06-18,25967210000
2024-06-20,26102090000
2024-06-21,26138620000
2024-06-24,26228540000
2024-06-25,25610340000
2024-06-26,25452980000
2024-06-27,25334960000
2024-06-28,25124210000
2024-07-01,25039910000
2024-07-02,25191650000
2024-07-03,25301240000
2024-07-05,25436120000
2024-07-08,25450169999
2024-07-09,25312480000
2024-07-10,25551330000
2024-07-11,25843570000
2024-07-12,26340940000
2024-07-15,26197630000
2024-07-16,26220110000
2024-07-17,26284740000
2024-07-18,26197630000
2024-07-19,25981260000
2024-07-22,26271120000
2024-07-23,27650100000
2024-07-24,27511920000
2024-07-25,27475260000
2024-07-26,27965940000
2024-07-29,27822120000
2024-07-30,28154880000
2024-07-31,28039260000
2024-08-01,28425600000
2024-08-02,28544040000
2024-08-05,27743160000
2024-08-06,28022340000
2024-08-07,27858780000
2024-08-08,28287420000
2024-08-09,28290239999
