,UNH
2023-03-06,448567740000
2023-03-07,442130040000
2023-03-08,439069800000
2023-03-09,433761030000
2023-03-10,429487890000
2023-03-13,432613440000
2023-03-14,433453140000
2023-03-15,434246190000
2023-03-16,440394660000
2023-03-17,438043500000
2023-03-20,445003680000
2023-03-21,447933300000
2023-03-22,443660160000
2023-03-23,438426030000
2023-03-24,444098670000
2023-03-27,449612700000
2023-03-28,440917140000
2023-03-29,435328470000
2023-03-30,438565980000
2023-03-31,439508700000
2023-04-03,459596700000
2023-04-04,458722500000
2023-04-05,473583900000
2023-04-06,476913299999
2023-04-10,479117399999
2023-04-11,484502100000
2023-04-12,484706700000
2023-04-13,489393900000
2023-04-14,475964700000
2023-04-17,469975500000
2023-04-18,469166400000
2023-04-19,452166000000
2023-04-20,453337800000
2023-04-21,449952600000
2023-04-24,454714200000
2023-04-25,457485600000
2023-04-26,449143500000
2023-04-27,456137100000
2023-04-28,457643700000
2023-05-01,461001000000
2023-05-02,458852700000
2023-05-03,455179200000
2023-05-04,453170400000
2023-05-05,459680400000
2023-05-08,458136600000
2023-05-09,456053400000
2023-05-10,455765100000
2023-05-11,454546800000
2023-05-12,456843900000
2023-05-15,452779800000
2023-05-16,446139600000
2023-05-17,450873300000
2023-05-18,445683900000
2023-05-19,445302600000
2023-05-22,446976600000
2023-05-23,445879200000
2023-05-24,447171900000
2023-05-25,444261000000
2023-05-26,447813600000
2023-05-30,446260500000
2023-05-31,453133200000
2023-06-01,459075900000
2023-06-02,464609400000
2023-06-05,463316700000
2023-06-06,453440100000
2023-06-07,448380900000
2023-06-08,455913900000
2023-06-09,459066600000
2023-06-12,458108700000
2023-06-13,456918300000
2023-06-14,427669800000
2023-06-15,433277700000
2023-06-16,426395700000
2023-06-20,436532700000
2023-06-21,443377500000
2023-06-22,445516500000
2023-06-23,443610000000
2023-06-26,445525800000
2023-06-27,448780800000
2023-06-28,441238500000
2023-06-29,443089200000
2023-06-30,445072640000
2023-07-03,442516880000
2023-07-05,436349720000
2023-07-06,434627360000
2023-07-07,427423080000
2023-07-10,428784300000
2023-07-11,428636140000
2023-07-12,418274200000
2023-07-13,414616500000
2023-07-14,444637420000
2023-07-17,448258080000
2023-07-18,463000000000
2023-07-19,466426200000
2023-07-20,466926240000
2023-07-21,469046780000
2023-07-24,471037680000
2023-07-25,473121180000
2023-07-26,470408000000
2023-07-27,467842980000
2023-07-28,465694660000
2023-07-31,468898620000
2023-08-01,467389240000
2023-08-02,467444800000
2023-08-03,467500360000
2023-08-04,465527980000
2023-08-07,472945240000
2023-08-08,468426360000
2023-08-09,464953860000
2023-08-10,466222480000
2023-08-11,470417260000
2023-08-14,473121180000
2023-08-15,469194940000
2023-08-16,466296560000
2023-08-17,457406960000
2023-08-18,461555440000
2023-08-21,460851680000
2023-08-22,455906840000
2023-08-23,453221440000
2023-08-24,451980600000
2023-08-25,452925120000
2023-08-28,454925280000
2023-08-29,456360580000
2023-08-30,455156780000
2023-08-31,441313080000
2023-09-01,440998240000
2023-09-05,445230060000
2023-09-06,441646440000
2023-09-07,448934060000
2023-09-08,445193020000
2023-09-11,443905880000
2023-09-12,444387400000
2023-09-13,444331840000
2023-09-14,447813600000
2023-09-15,450684200000
2023-09-18,450091560000
2023-09-19,445091160000
2023-09-20,455712380000
2023-09-21,464055640000
2023-09-22,468648600000
2023-09-25,472519280000
2023-09-26,468046700000
2023-09-27,466453980000
2023-09-28,472352600000
2023-09-29,466879940000
2023-10-02,475938808019
2023-10-03,471221689024
2023-10-04,472285353111
2023-10-05,477474184005
2023-10-06,485410043019
2023-10-09,486982416017
2023-10-10,484882835602
2023-10-11,484781093820
2023-10-12,486085238483
2023-10-13,498904703044
2023-10-16,497637555392
2023-10-17,496361158488
2023-10-18,495815452565
2023-10-19,491718033517
2023-10-20,487463377169
2023-10-23,482413285070
2023-10-24,485585778825
2023-10-25,490404639601
2023-10-26,488693527809
2023-10-27,485271304225
2023-10-30,490201156037
2023-10-31,495352989919
2023-11-01,491690285758
2023-11-02,495880197336
2023-11-03,491042838053
2023-11-06,493410646803
2023-11-07,497452570334
2023-11-08,496435152511
2023-11-09,498534732927
2023-11-10,500578817824
2023-11-13,501836716223
2023-11-14,499885123854
2023-11-15,497989027004
2023-11-16,499293171667
2023-11-17,496028185382
2023-11-20,494927524284
2023-11-21,499080438849
2023-11-22,502937377321
2023-11-24,506026627800
2023-11-27,502780140021
2023-11-28,499949868625
2023-11-29,494816533249
2023-11-30,511455939270
2023-12-01,506082123317
2023-12-04,507118039646
2023-12-05,508949391726
2023-12-06,508274196262
2023-12-07,507108790393
2023-12-08,508496178332
2023-12-11,502863383298
2023-12-12,504750230895
2023-12-13,507793235109
2023-12-14,494132088532
2023-12-15,491246321618
2023-12-18,487019413029
2023-12-19,484697850543
2023-12-20,477196706417
2023-12-21,480850161324
2023-12-22,481247879200
2023-12-26,480988900118
2023-12-27,483541693927
2023-12-28,485493286295
2023-12-29,486945419005
2024-01-02,496686313358
2024-01-03,499163574794
2024-01-04,502285476753
2024-01-05,494881319896
2024-01-08,494089332968
2024-01-09,495793025777
2024-01-10,495120757804
2024-01-11,496999424469
2024-01-12,480266398338
2024-01-16,478093038862
2024-01-17,483425136898
2024-01-18,475505267622
2024-01-19,463735973513
2024-01-22,472420202265
2024-01-23,474750117296
2024-01-24,472641221873
2024-01-25,454379476788
2024-01-26,463404444102
2024-01-29,464638470245
2024-01-30,463782019265
2024-01-31,471269058475
2024-02-01,467032849328
2024-02-02,469878476777
2024-02-05,463183424494
2024-02-06,470283679391
2024-02-07,478314058470
2024-02-08,478958698992
2024-02-09,477236587883
2024-02-12,476702457164
2024-02-13,475974934289
2024-02-14,476057816642
2024-02-15,479686221868
2024-02-16,480303234939
2024-02-20,479851986573
2024-02-21,480690019253
2024-02-22,484861764348
2024-02-23,485543241471
2024-02-26,483775084610
2024-02-27,472816195729
2024-02-28,458873542144
2024-02-29,454563659795
2024-03-01,450815535614
2024-03-04,443761326469
2024-03-05,435730947390
2024-03-06,435224444123
2024-03-07,440915699020
2024-03-08,438880476800
2024-03-11,450465587902
2024-03-12,450649770909
2024-03-13,449406535616
2024-03-14,450327450648
2024-03-15,452003516006
2024-03-18,448531666335
2024-03-19,454305803586
2024-03-20,455143836265
2024-03-21,452804712084
2024-03-22,451312829732
2024-03-25,447454195748
2024-03-26,453375679403
2024-03-27,454103202279
2024-03-28,455576666330
2024-04-01,450972091170
2024-04-02,421908012760
2024-04-03,423381476811
2024-04-04,419366287272
2024-04-05,419697816683
2024-04-08,419937254592
2024-04-09,423363058511
2024-04-10,414457810151
2024-04-11,406786587935
2024-04-12,404465882054
2024-04-15,410387365710
2024-04-16,431807849354
2024-04-17,441109091177
2024-04-18,454176875481
2024-04-19,461498149986
2024-04-22,452381091169
2024-04-23,447730470257
2024-04-24,448761895093
2024-04-25,454803097703
2024-04-26,456175261101
2024-04-29,450355078098
2024-04-30,445446600978
2024-05-01,445824176141
2024-05-02,453983483325
2024-05-03,453504607508
2024-05-06,455281973520
2024-05-07,461341594430
2024-05-08,463413653252
2024-05-09,466931548674
2024-05-10,472254437559
2024-05-13,471269058475
2024-05-14,473239816644
2024-05-15,476619574811
2024-05-16,480045378730
2024-05-17,483139653238
2024-05-20,476324882001
2024-05-21,482145065003
2024-05-22,480119051933
2024-05-23,475956515988
2024-05-24,467981391811
2024-05-28,463846483317
2024-05-29,446385934311
2024-05-30,443558725162
2024-05-31,456193679401
2024-06-03,458099973518
2024-06-04,465513339525
2024-06-05,463330770899
2024-06-06,462225672861
2024-06-07,451883797052
2024-06-10,455852940840
2024-06-11,456976457179
2024-06-12,454075574828
2024-06-13,457971045413
2024-06-14,457805280707
2024-06-17,450539261105
2024-06-18,443006176143
2024-06-20,446201751304
2024-06-21,444424385292
2024-06-24,451229947379
2024-06-25,446183333004
2024-06-26,445759712089
2024-06-27,447969908166
2024-06-28,468985189196
2024-07-01,455530620578
2024-07-02,458836705543
2024-07-03,451147065026
2024-07-05,449415744766
2024-07-08,450640561758
2024-07-09,453191496397
2024-07-10,461313966979
2024-07-11,464472705539
2024-07-12,471075666318
2024-07-15,474611980041
2024-07-16,505462633613
2024-07-17,527942169544
2024-07-18,519709189158
2024-07-19,520620895040
2024-07-22,514358672822
2024-07-23,510831568250
2024-07-24,515482189162
2024-07-25,515417725109
2024-07-26,524663712031
2024-07-29,521928594386
2024-07-30,530750960392
2024-07-31,530594404837
2024-08-01,527472502878
2024-08-02,543183313324
2024-08-05,524884731638
2024-08-06,523402058437
2024-08-07,521311581314
2024-08-08,521458927719
2024-08-09,514570483280
