,CTSH
2023-05-10,31655360000
2023-05-11,31311280000
2023-05-12,31199960000
2023-05-15,31756560000
2023-05-16,31361880000
2023-05-17,31756560000
2023-05-18,32191720000
2023-05-19,31883060000
2023-05-22,32389060000
2023-05-23,32029800000
2023-05-24,31680660000
2023-05-25,31452960000
2023-05-26,31817280000
2023-05-30,31599700000
2023-05-31,31619940000
2023-06-01,31468140000
2023-06-02,32262560000
2023-06-05,31017800000
2023-06-06,31458020000
2023-06-07,31675600000
2023-06-08,31523800000
2023-06-09,31397300000
2023-06-12,32039920000
2023-06-13,32500380000
2023-06-14,32237260000
2023-06-15,32758439999
2023-06-16,32930480000
2023-06-20,32707840000
2023-06-21,31969080000
2023-06-22,31675600000
2023-06-23,31392240000
2023-06-26,31604760000
2023-06-27,31943780000
2023-06-28,32065220000
2023-06-29,32657240000
2023-06-30,32901120000
2023-07-03,33042240000
2023-07-05,33027120000
2023-07-06,32613839999
2023-07-07,32931360000
2023-07-10,33586560000
2023-07-11,33858720000
2023-07-12,33853680000
2023-07-13,34115760000
2023-07-14,34574400000
2023-07-17,34493760000
2023-07-18,34861680000
2023-07-19,34821360000
2023-07-20,33647040000
2023-07-21,33672240000
2023-07-24,33994800000
2023-07-25,34191360000
2023-07-26,34151040000
2023-07-27,33410160000
2023-07-28,33143040000
2023-07-31,33279120000
2023-08-01,33188399999
2023-08-02,32931360000
2023-08-03,35516880000
2023-08-04,35784000000
2023-08-07,35950320000
2023-08-08,35411040000
2023-08-09,35249760000
2023-08-10,35824320000
2023-08-11,35320320000
2023-08-14,35834400000
2023-08-15,34967520000
2023-08-16,34891920000
2023-08-17,34816320000
2023-08-18,34675200000
2023-08-21,34655040000
2023-08-22,35073360000
2023-08-23,35511840000
2023-08-24,35295120000
2023-08-25,35310240000
2023-08-28,35592480000
2023-08-29,35985600000
2023-08-30,36030960000
2023-08-31,36091440000
2023-09-01,36151920000
2023-09-05,35768880000
2023-09-06,35935200000
2023-09-07,35910000000
2023-09-08,35955360000
2023-09-11,35950320000
2023-09-12,35345520000
2023-09-13,35632800000
2023-09-14,35768880000
2023-09-15,35365680000
2023-09-18,35390880000
2023-09-19,35325360000
2023-09-20,35033040000
2023-09-21,34881840000
2023-09-22,35083440000
2023-09-25,35143920000
2023-09-26,34594560000
2023-09-27,34372800000
2023-09-28,34191360000
2023-09-29,34140959999
2023-10-02,33880000000
2023-10-03,33650000000
2023-10-04,33770000000
2023-10-05,33850000000
2023-10-06,33920000000
2023-10-09,34090000000
2023-10-10,33930000000
2023-10-11,34170000000
2023-10-12,32979999999
2023-10-13,32890000000
2023-10-16,33384999999
2023-10-17,33585000000
2023-10-18,33015000000
2023-10-19,32720000000
2023-10-20,32869999999
2023-10-23,32509999999
2023-10-24,32575000000
2023-10-25,32045000000
2023-10-26,31710000000
2023-10-27,31650000000
2023-10-30,31875000000
2023-10-31,32235000000
2023-11-01,32479999999
2023-11-02,31825000000
2023-11-03,33134999999
2023-11-06,33140000000
2023-11-07,32884999999
2023-11-08,32759999999
2023-11-09,32325000000
2023-11-10,32975000000
2023-11-13,32840000000
2023-11-14,33689999999
2023-11-15,34205000000
2023-11-16,34240000000
2023-11-17,34765000000
2023-11-20,34900000000
2023-11-21,35125000000
2023-11-22,35440000000
2023-11-24,35585000000
2023-11-27,35385000000
2023-11-28,35650000000
2023-11-29,35060000000
2023-11-30,35190000000
2023-12-01,35410000000
2023-12-04,35580000000
2023-12-05,35065000000
2023-12-06,35060000000
2023-12-07,35210000000
2023-12-08,35165000000
2023-12-11,35840000000
2023-12-12,36025000000
2023-12-13,36590000000
2023-12-14,37340000000
2023-12-15,38085000000
2023-12-18,37950000000
2023-12-19,37715000000
2023-12-20,37015000000
2023-12-21,37080000000
2023-12-22,37575000000
2023-12-26,37735000000
2023-12-27,37800000000
2023-12-28,37920000000
2023-12-29,37765000000
2024-01-02,36976800000
2024-01-03,36613990000
2024-01-04,36574230000
2024-01-05,36201480000
2024-01-08,36623930000
2024-01-09,36360520000
2024-01-10,36454950000
2024-01-11,37215360000
2024-01-12,38751090000
2024-01-16,37871400000
2024-01-17,37622900000
2024-01-18,37603020000
2024-01-19,38209360000
2024-01-22,38403190000
2024-01-23,38323670000
2024-01-24,38244150000
2024-01-25,38915100000
2024-01-26,38408160000
2024-01-29,38701390000
2024-01-30,38567200000
2024-01-31,38328640000
2024-02-01,38706360000
2024-02-02,38711330000
2024-02-05,38562230000
2024-02-06,39128810000
2024-02-07,38766000000
2024-02-08,38915100000
2024-02-09,38318700000
2024-02-12,38035410000
2024-02-13,37523500000
2024-02-14,38139780000
2024-02-15,38775940000
2024-02-16,38269000000
2024-02-20,38139780000
2024-02-21,38502590000
2024-02-22,39491620000
2024-02-23,39670540000
2024-02-26,39516470000
2024-02-27,39332580000
2024-02-28,39004560000
2024-02-29,39272940000
2024-03-01,39069170000
2024-03-04,39302760000
2024-03-05,38656660000
2024-03-06,38114930000
2024-03-07,38497620000
2024-03-08,38154690000
2024-03-11,38249120000
2024-03-12,38313730000
2024-03-13,38278940000
2024-03-14,37945950000
2024-03-15,37439010000
2024-03-18,37319730000
2024-03-19,37101050000
2024-03-20,37349550000
2024-03-21,36072260000
2024-03-22,35734300000
2024-03-25,35788970000
2024-03-26,35982800000
2024-03-27,36589140000
2024-03-28,36425130000
2024-04-01,35659750000
2024-04-02,35624960000
2024-04-03,35704480000
2024-04-04,35590170000
2024-04-05,35351610000
2024-04-08,35316820000
2024-04-09,35565320000
2024-04-10,34775090000
2024-04-11,35073290000
2024-04-12,34422220000
2024-04-15,34004740000
2024-04-16,33761210000
2024-04-17,33567380000
2024-04-18,33363609999
2024-04-19,33517680000
2024-04-22,33895400000
2024-04-23,33681689999
2024-04-24,33557439999
2024-04-25,33179720000
2024-04-26,33269180000
2024-04-29,33065410000
2024-04-30,32642960000
2024-05-01,32488890000
2024-05-02,32936189999
2024-05-03,32926250000
2024-05-06,33010740000
2024-05-07,33627020000
2024-05-08,33656840000
2024-05-09,33199600000
2024-05-10,33289060000
2024-05-13,33731390000
2024-05-14,33686660000
2024-05-15,34223420000
2024-05-16,34954010000
2024-05-17,34173720000
2024-05-20,34581260000
2024-05-21,34188630000
2024-05-22,34317850000
2024-05-23,34029590000
2024-05-24,33955039999
2024-05-28,33229420000
2024-05-29,32861640000
2024-05-30,32195660000
2024-05-31,32876550000
2024-06-03,32692660000
2024-06-04,32478949999
2024-06-05,32563439999
2024-06-06,32956070000
2024-06-07,32772180000
2024-06-10,33423250000
2024-06-11,33284090000
2024-06-12,32951100000
2024-06-13,32111170000
2024-06-14,31937220000
2024-06-17,32563439999
2024-06-18,32707570000
2024-06-20,33865580000
2024-06-21,33964980000
2024-06-24,34133960000
2024-06-25,34243300000
2024-06-26,33945100000
2024-06-27,33661810000
2024-06-28,33796000000
2024-07-01,33666779999
2024-07-02,34099170000
2024-07-03,33945100000
2024-07-05,33796000000
2024-07-08,33572350000
2024-07-09,33244330000
2024-07-10,33711510000
2024-07-11,34859580000
2024-07-12,35550410000
2024-07-15,35997710000
2024-07-16,36673630000
2024-07-17,37125900000
2024-07-18,37757090000
2024-07-19,36942010000
2024-07-22,37354520000
2024-07-23,36723330000
2024-07-24,36126930000
2024-07-25,36385370000
2024-07-26,37061290000
2024-07-29,37046380000
2024-07-30,37682540000
2024-07-31,37612960000
2024-08-01,37926070000
2024-08-02,36778000000
2024-08-05,35649810000
2024-08-06,36107050000
2024-08-07,36365490000
2024-08-08,36643810000
2024-08-09,36986740000
