,FNMA
2023-03-13,2640150000
2023-03-14,2494061700
2023-03-15,2405470000
2023-03-16,2376135000
2023-03-17,2346213300
2023-03-20,2347386700
2023-03-21,2346800000
2023-03-22,2352667000
2023-03-23,2346800000
2023-03-24,2321571900
2023-03-27,2374374900
2023-03-28,2340933000
2023-03-29,2370854700
2023-03-30,2382002000
2023-03-31,2405470000
2023-04-03,2426004500
2023-04-04,2376135000
2023-04-05,2357067250
2023-04-06,2347386700
2023-04-10,2370268000
2023-04-11,2405470000
2023-04-12,2434805000
2023-04-13,2446539000
2023-04-14,2552145000
2023-04-17,2822027000
2023-04-18,2716421000
2023-04-19,2585000200
2023-04-20,2636043100
2023-04-21,2610815000
2023-04-24,2581480000
2023-04-25,2516943000
2023-04-26,2510782650
2023-04-27,2561238850
2023-04-28,2538944250
2023-05-01,2516943000
2023-05-02,2554491800
2023-05-03,2581480000
2023-05-04,2528677000
2023-05-05,2590280500
2023-05-08,2845495000
2023-05-09,2804132650
2023-05-10,2816160000
2023-05-11,2734902050
2023-05-12,2816160000
2023-05-15,2758076700
2023-05-16,2701753500
2023-05-17,2751623000
2023-05-18,2669485000
2023-05-19,2681219000
2023-05-22,2668898300
2023-05-23,2668898300
2023-05-24,2647777100
2023-05-25,2640736700
2023-05-26,2679752250
2023-05-30,2641323400
2023-05-31,2581480000
2023-06-01,2552145000
2023-06-02,2559185400
2023-06-05,2552145000
2023-06-06,2610815000
2023-06-07,2639563300
2023-06-08,2622549000
2023-06-09,2647747765
2023-06-12,2599081000
2023-06-13,2563879000
2023-06-14,2558422690
2023-06-15,2607881500
2023-06-16,2576786400
2023-06-20,2546571350
2023-06-21,2556838600
2023-06-22,2569159300
2023-06-23,2534544000
2023-06-26,2560945500
2023-06-27,2587933700
2023-06-28,2529850400
2023-06-29,2530437100
2023-06-30,2581480000
2023-07-03,2558598700
2023-07-05,2566812500
2023-07-06,2593214000
2023-07-07,2565639100
2023-07-10,2552145000
2023-07-11,2604654650
2023-07-12,2581480000
2023-07-13,2599081000
2023-07-14,2581480000
2023-07-17,2587347000
2023-07-18,2572679500
2023-07-19,2625775850
2023-07-20,2581480000
2023-07-21,2710436660
2023-07-24,2669485000
2023-07-25,2612809780
2023-07-26,2590280500
2023-07-27,2593800700
2023-07-28,2581480000
2023-07-31,2587347000
2023-08-01,2757490000
2023-08-02,2658337700
2023-08-03,2617268700
2023-08-04,2658836395
2023-08-07,2645723650
2023-08-08,2640736700
2023-08-09,2655990900
2023-08-10,2654230800
2023-08-11,2668311600
2023-08-14,2903871650
2023-08-15,2933500000
2023-08-16,3579456700
2023-08-17,5274433000
2023-08-18,3643407000
2023-08-21,3338909700
2023-08-22,3520200000
2023-08-23,3379391999
2023-08-24,3358857500
2023-08-25,3229783500
2023-08-28,3233303700
2023-08-29,3220983000
2023-08-30,3607618300
2023-08-31,3680369100
2023-09-01,3631673000
2023-09-05,3593244150
2023-09-06,3872220000
2023-09-07,4247708000
2023-09-08,4277043000
2023-09-11,4057030500
2023-09-12,4121567500
2023-09-13,4060550700
2023-09-14,3786561800
2023-09-15,3837018000
2023-09-18,3860075310
2023-09-19,3757813499
2023-09-20,3784508350
2023-09-21,3797122400
2023-09-22,3788908600
2023-09-25,3847578600
2023-09-26,3549535000
2023-09-27,3651620799
2023-09-28,3754293300
2023-09-29,3631673000
2023-10-02,707591503
2023-10-03,692536365
2023-10-04,660225721
2023-10-05,651366352
2023-10-06,658662303
2023-10-09,684719273
2023-10-10,715119072
2023-10-11,745576775
2023-10-12,744650305
2023-10-13,752756918
2023-10-16,781421902
2023-10-17,775802861
2023-10-18,761153053
2023-10-19,748703612
2023-10-20,741176042
2023-10-23,744071261
2023-10-24,746966480
2023-10-25,767233013
2023-10-26,778813888
2023-10-27,839613486
2023-10-30,843064587
2023-10-31,865091412
2023-11-01,869723762
2023-11-02,873429643
2023-11-03,876672288
2023-11-06,856868990
2023-11-07,864049133
2023-11-08,854668624
2023-11-09,845403923
2023-11-10,845403923
2023-11-13,804870859
2023-11-14,839613486
2023-11-15,836139223
2023-11-16,833707239
2023-11-17,825716435
2023-11-20,812977472
2023-11-21,836718267
2023-11-22,828611654
2023-11-24,824326730
2023-11-27,821084085
2023-11-28,822126363
2023-11-29,832363857
2023-11-30,859300974
2023-12-01,860922297
2023-12-04,841929661
2023-12-05,822937025
2023-12-06,829422315
2023-12-07,833741982
2023-12-08,827800992
2023-12-11,822473790
2023-12-12,827974706
2023-12-13,822821216
2023-12-14,824789965
2023-12-15,828032610
2023-12-18,833823048
2023-12-19,842508704
2023-12-20,851773405
2023-12-21,868565675
2023-12-22,993060088
2023-12-26,1320219826
2023-12-27,1049157850
2023-12-28,1113153769
2023-12-29,1239153696
2024-01-02,6101680000
2024-01-03,5720325000
2024-01-04,5790318310
2024-01-05,5842065250
2024-01-08,5867000000
2024-01-09,5867000000
2024-01-10,5837665000
2024-01-11,5640533800
2024-01-12,5603278350
2024-01-16,5984340000
2024-01-17,6336360000
2024-01-18,6453700000
2024-01-19,6453700000
2024-01-22,7979120000
2024-01-23,7920450000
2024-01-24,8213799999
2024-01-25,7685770000
2024-01-26,7861780000
2024-01-29,7979120000
2024-01-30,7744440000
2024-01-31,7392420000
2024-02-01,7333750000
2024-02-02,7803110000
2024-02-05,7685770000
2024-02-06,7275080000
2024-02-07,7275080000
2024-02-08,7627100000
2024-02-09,7744440000
2024-02-12,7568430000
2024-02-13,7275080000
2024-02-14,7568430000
2024-02-15,7568430000
2024-02-16,7451090000
2024-02-20,7451090000
2024-02-21,7333750000
2024-02-22,7392420000
2024-02-23,7333750000
2024-02-26,7451090000
2024-02-27,7568430000
2024-02-28,7509760000
2024-02-29,7451090000
2024-03-01,7451090000
2024-03-04,7509760000
2024-03-05,7275080000
2024-03-06,7509760000
2024-03-07,7685770000
2024-03-08,8565820000
2024-03-11,9035180000
2024-03-12,8565820000
2024-03-13,8741830000
2024-03-14,9035180000
2024-03-15,8917840000
2024-03-18,9797890000
2024-03-19,9797890000
2024-03-20,10560600000
2024-03-21,11440650000
2024-03-22,11088630000
2024-03-25,11029960000
2024-03-26,11440650000
2024-03-27,10912620000
2024-03-28,9211190000
2024-04-01,9856560000
2024-04-02,9504540000
2024-04-03,9152520000
2024-04-04,9152520000
2024-04-05,7568430000
2024-04-08,8683160000
2024-04-09,9211190000
2024-04-10,8976510000
2024-04-11,9328530000
2024-04-12,9269860000
2024-04-15,8507150000
2024-04-16,8389810000
2024-04-17,8507150000
2024-04-18,7744440000
2024-04-19,7861780000
2024-04-22,8389810000
2024-04-23,8565820000
2024-04-24,8624490000
2024-04-25,8565820000
2024-04-26,8565820000
2024-04-29,8976510000
2024-04-30,8624490000
2024-05-01,8917840000
2024-05-02,8683160000
2024-05-03,8741830000
2024-05-06,8741830000
2024-05-07,8565820000
2024-05-08,8448480000
2024-05-09,8096459999
2024-05-10,8683160000
2024-05-13,8624490000
2024-05-14,8800500000
2024-05-15,8917840000
2024-05-16,9211190000
2024-05-17,9387200000
2024-05-20,9739220000
2024-05-21,9387200000
2024-05-22,9387200000
2024-05-23,8859170000
2024-05-24,8917840000
2024-05-28,8800500000
2024-05-29,8624490000
2024-05-30,9211190000
2024-05-31,9035180000
2024-06-03,9035180000
2024-06-04,8976510000
2024-06-05,9152520000
2024-06-06,9387200000
2024-06-07,9387200000
2024-06-10,9387200000
2024-06-11,8917840000
2024-06-12,8800500000
2024-06-13,8331140000
2024-06-14,8331140000
2024-06-17,8155129999
2024-06-18,7627100000
2024-06-20,7627100000
2024-06-21,6629709999
2024-06-24,7333750000
2024-06-25,7392420000
2024-06-26,7685770000
2024-06-27,7685770000
2024-06-28,8389810000
2024-07-01,8565820000
2024-07-02,8213799999
2024-07-03,8683160000
2024-07-05,8565820000
2024-07-08,8565820000
2024-07-09,8272470000
2024-07-10,7920450000
2024-07-11,7979120000
2024-07-12,7979120000
2024-07-15,8741830000
2024-07-16,9035180000
2024-07-17,8565820000
2024-07-18,8624490000
2024-07-19,8213799999
2024-07-22,8037790000
2024-07-23,8213799999
2024-07-24,8155129999
2024-07-25,7920450000
2024-07-26,8096459999
2024-07-29,7744440000
2024-07-30,7627100000
2024-07-31,7509760000
2024-08-01,7392420000
2024-08-02,6629709999
2024-08-05,6101680000
2024-08-06,6864390000
2024-08-07,6571040000
2024-08-08,6512370000
2024-08-09,6747049999
