,HBAN
2023-03-10,19296493160
2023-03-13,16049140159
2023-03-14,15948111400
2023-03-15,15659457800
2023-03-16,16063572840
2023-03-17,14923391120
2023-03-20,15356371520
2023-03-21,16222332320
2023-03-22,15385236880
2023-03-23,15414102240
2023-03-24,15558429040
2023-03-27,16049140159
2023-03-28,16049140159
2023-03-29,16366659120
2023-03-30,16078005520
2023-03-31,16199366399
2023-04-03,16155975240
2023-04-04,15881164560
2023-04-05,15967946879
2023-04-06,16184902680
2023-04-10,16344003600
2023-04-11,16488640800
2023-04-12,16372931040
2023-04-13,16387394760
2023-04-14,16503104520
2023-04-17,16937016120
2023-04-18,16777915200
2023-04-19,17125044480
2023-04-20,16821306360
2023-04-21,16546495680
2023-04-24,16199366399
2023-04-25,15823309680
2023-04-26,15664208760
2023-04-27,16127047800
2023-04-28,16199366399
2023-05-01,15895628280
2023-05-02,14897631600
2023-05-03,14564966040
2023-05-04,13653751680
2023-05-05,14246764200
2023-05-08,14102127000
2023-05-09,14174445600
2023-05-10,13856243760
2023-05-11,13422332160
2023-05-12,13422332160
2023-05-15,13827316320
2023-05-16,13711606560
2023-05-17,14521574879
2023-05-18,14796385560
2023-05-19,14709603240
2023-05-22,15230297160
2023-05-23,15230297160
2023-05-24,14984413920
2023-05-25,15071196240
2023-05-26,15215833440
2023-05-30,15374934360
2023-05-31,14912095320
2023-06-01,15129051120
2023-06-02,15750991080
2023-06-05,15577426440
2023-06-06,16300612440
2023-06-07,16517568240
2023-06-08,16199366399
2023-06-09,15837773399
2023-06-12,15852237120
2023-06-13,16257221280
2023-06-14,15664208760
2023-06-15,15750991080
2023-06-16,15794382240
2023-06-20,15505107840
2023-06-21,15389398080
2023-06-22,14912095320
2023-06-23,14767458120
2023-06-26,14969950200
2023-06-27,15244760879
2023-06-28,15259224600
2023-06-29,15606353879
2023-06-30,15609364540
2023-07-03,15841043420
2023-07-05,15623844469
2023-07-06,15450085310
2023-07-07,15768643770
2023-07-10,15696244120
2023-07-11,15971362790
2023-07-12,16145121950
2023-07-13,16420240620
2023-07-14,16289921250
2023-07-17,16507120200
2023-07-18,16869118450
2023-07-19,17202156840
2023-07-20,17173196980
2023-07-21,17057357540
2023-07-24,17535195230
2023-07-25,17332476210
2023-07-26,17622074810
2023-07-27,17375916000
2023-07-28,17622074810
2023-07-31,17723434320
2023-08-01,17723434320
2023-08-02,17462795580
2023-08-03,17679994530
2023-08-04,17651034670
2023-08-07,17766874110
2023-08-08,17375916000
2023-08-09,17231116700
2023-08-10,17317996280
2023-08-11,17375916000
2023-08-14,16941518099
2023-08-15,16362320900
2023-08-16,16405760690
2023-08-17,16275441320
2023-08-18,16130642020
2023-08-21,16130642020
2023-08-22,15421125450
2023-08-23,15768643770
2023-08-24,15855523349
2023-08-25,15710724050
2023-08-28,15956882860
2023-08-29,16130642020
2023-08-30,15927923000
2023-08-31,16058242370
2023-09-01,16246481460
2023-09-05,16159601880
2023-09-06,15812083560
2023-09-07,15479045170
2023-09-08,15739683909
2023-09-11,15565924750
2023-09-12,15855523349
2023-09-13,15435605380
2023-09-14,15725203980
2023-09-15,15493525099
2023-09-18,15334245870
2023-09-19,15305286010
2023-09-20,15203926500
2023-09-21,15044647270
2023-09-22,14928807830
2023-09-25,15073607130
2023-09-26,14798488460
2023-09-27,14653689159
2023-09-28,14784008530
2023-09-29,15059127200
2023-10-02,14523440000
2023-10-03,14262800000
2023-10-04,14320720000
2023-10-05,14523440000
2023-10-06,14653759999
2023-10-09,14581360000
2023-10-10,14827520000
2023-10-11,14711680000
2023-10-12,14523440000
2023-10-13,14407599999
2023-10-16,14740640000
2023-10-17,15030240000
2023-10-18,14639280000
2023-10-19,14523440000
2023-10-20,13958720000
2023-10-23,13857360000
2023-10-24,13799440000
2023-10-25,13712560000
2023-10-26,14060080000
2023-10-27,13669120000
2023-10-30,13842880000
2023-10-31,13973200000
2023-11-01,13944240000
2023-11-02,14972320000
2023-11-03,15377759999
2023-11-06,15204000000
2023-11-07,15117120000
2023-11-08,15001280000
2023-11-09,14755120000
2023-11-10,14870960000
2023-11-13,14813040000
2023-11-14,15667360000
2023-11-15,15928000000
2023-11-16,15797680000
2023-11-17,16043840000
2023-11-20,16029360000
2023-11-21,15783200000
2023-11-22,15739759999
2023-11-24,15754240000
2023-11-27,15638400000
2023-11-28,15797680000
2023-11-29,16116240000
2023-11-30,16304480000
2023-12-01,16999520000
2023-12-04,17057440000
2023-12-05,16854720000
2023-12-06,16941599999
2023-12-07,17173280000
2023-12-08,17361520000
2023-12-11,17303600000
2023-12-12,17158800000
2023-12-13,17853840000
2023-12-14,19084640000
2023-12-15,18621280000
2023-12-18,18375120000
2023-12-19,18505440000
2023-12-20,18056560000
2023-12-21,18302720000
2023-12-22,18331680000
2023-12-26,18577840000
2023-12-27,18534400000
2023-12-28,18548880000
2023-12-29,18418560000
2024-01-02,18627607120
2024-01-03,18135119840
2024-01-04,18439303160
2024-01-05,18830396000
2024-01-08,18960760280
2024-01-09,18685546800
2024-01-10,18729001560
2024-01-11,18424818240
2024-01-12,18135119840
2024-01-16,17744027000
2024-01-17,17729542080
2024-01-18,17729542080
2024-01-19,18424818240
2024-01-22,18729001560
2024-01-23,18482757920
2024-01-24,18946275360
2024-01-25,18743486480
2024-01-26,18902820600
2024-01-29,19018699960
2024-01-30,19004215040
2024-01-31,18439303160
2024-02-01,18048210320
2024-02-02,18236514280
2024-02-05,17961300800
2024-02-06,17917846040
2024-02-07,17888876200
2024-02-08,17845421440
2024-02-09,17975785720
2024-02-12,18337908720
2024-02-13,17874391280
2024-02-14,18424818240
2024-02-15,18598637280
2024-02-16,18642092040
2024-02-20,18482757920
2024-02-21,18642092040
2024-02-22,18627607120
2024-02-23,18627607120
2024-02-26,18511727760
2024-02-27,18859365840
2024-02-28,18685546800
2024-02-29,18888335680
2024-03-01,18757971400
2024-03-04,19351853120
2024-03-05,19786400720
2024-03-06,19627066600
2024-03-07,19598096760
2024-03-08,19554642000
2024-03-11,19496702320
2024-03-12,19467732480
2024-03-13,19467732480
2024-03-14,18917305520
2024-03-15,18902820600
2024-03-18,18859365840
2024-03-19,18830396000
2024-03-20,19293913440
2024-03-21,19713976120
2024-03-22,19279428520
2024-03-25,19366338040
2024-03-26,19322883280
2024-03-27,19974704680
2024-03-28,20206463400
2024-04-01,19887795160
2024-04-02,19699491200
2024-04-03,19713976120
2024-04-04,19583611840
2024-04-05,19699491200
2024-04-08,20293372920
2024-04-09,20336827680
2024-04-10,19670521360
2024-04-11,19540157080
2024-04-12,19279428520
2024-04-15,19207003920
2024-04-16,18888335680
2024-04-17,19047669800
2024-04-18,19091124560
2024-04-19,19235973760
2024-04-22,19598096760
2024-04-23,19742945960
2024-04-24,19931249920
2024-04-25,19670521360
2024-04-26,19627066600
2024-04-29,19656036440
2024-04-30,19511187240
2024-05-01,19771915800
2024-05-02,19800885640
2024-05-03,19989189600
2024-05-06,20163008640
2024-05-07,20061614200
2024-05-08,20351312600
2024-05-09,20307857840
2024-05-10,20365797520
2024-05-13,20220948320
2024-05-14,20394767360
2024-05-15,20655495920
2024-05-16,20525131640
2024-05-17,20583071320
2024-05-20,20293372920
2024-05-21,20496161800
2024-05-22,20163008640
2024-05-23,19670521360
2024-05-24,19902280080
2024-05-28,19786400720
2024-05-29,19511187240
2024-05-30,19786400720
2024-05-31,20163008640
2024-06-03,19800885640
2024-06-04,19525672160
2024-06-05,19453247560
2024-06-06,19380822960
2024-06-07,19409792800
2024-06-10,18222029360
2024-06-11,17888876200
2024-06-12,18019240480
2024-06-13,17874391280
2024-06-14,17917846040
2024-06-17,17946815880
2024-06-18,18048210320
2024-06-20,18135119840
2024-06-21,18294453960
2024-06-24,18801426160
2024-06-25,18468273000
2024-06-26,18410333320
2024-06-27,18511727760
2024-06-28,19091124560
2024-07-01,19062154720
2024-07-02,19134579320
2024-07-03,18888335680
2024-07-05,18598637280
2024-07-08,18815911080
2024-07-09,18786941240
2024-07-10,18931790440
2024-07-11,19496702320
2024-07-12,19612581680
2024-07-15,19887795160
2024-07-16,20705770000
2024-07-17,20952440000
2024-07-18,20749300000
2024-07-19,21561860000
2024-07-22,21779510000
2024-07-23,21866570000
2024-07-24,21648920000
2024-07-25,21852060000
2024-07-26,21953630000
2024-07-29,21797129140
2024-07-30,21985786050
2024-07-31,21695544650
2024-08-01,20853844590
2024-08-02,19954096250
2024-08-05,19272028960
2024-08-06,19460685870
2024-08-07,19228492750
2024-08-08,19576782430
2024-08-09,19750927270
