,UNP
2023-03-06,127511598000
2023-03-07,125417240000
2023-03-08,124299842000
2023-03-09,121857442000
2023-03-10,119714236000
2023-03-13,119128060000
2023-03-14,119158590000
2023-03-15,117259624000
2023-03-16,117790846000
2023-03-17,116020106000
2023-03-20,115824714000
2023-03-21,115733124000
2023-03-22,113400632000
2023-03-23,113693720000
2023-03-24,115104206000
2023-03-27,117986238000
2023-03-28,120031748000
2023-03-29,121564354000
2023-03-30,121118616000
2023-03-31,122506962000
2023-04-03,121459998000
2023-04-04,119232156000
2023-04-05,118215627000
2023-04-06,120912167999
2023-04-10,120747819000
2023-04-11,121070430000
2023-04-12,120966951000
2023-04-13,120473904000
2023-04-14,120845211000
2023-04-17,121764348000
2023-04-18,121417389000
2023-04-19,122957400000
2023-04-20,123322620000
2023-04-21,121039995000
2023-04-24,121910436000
2023-04-25,118544325000
2023-04-26,116566050000
2023-04-27,117807798000
2023-04-28,119122590000
2023-05-01,120906081000
2023-05-02,119347809000
2023-05-03,118897371000
2023-05-04,119950422000
2023-05-05,122488701000
2023-05-08,121703478000
2023-05-09,122099133000
2023-05-10,121167822000
2023-05-11,120571296000
2023-05-12,121125213000
2023-05-15,121520867999
2023-05-16,119834769000
2023-05-17,121033908000
2023-05-18,121015647000
2023-05-19,121113039000
2023-05-22,120699123000
2023-05-23,119536506000
2023-05-24,116815617000
2023-05-25,117606927000
2023-05-26,117539970000
2023-05-30,118209540000
2023-05-31,117186924000
2023-06-01,119110416000
2023-06-02,120924342000
2023-06-05,120966951000
2023-06-06,119524332000
2023-06-07,122628702000
2023-06-08,122342613000
2023-06-09,121539129000
2023-06-12,121106952000
2023-06-13,121088691000
2023-06-14,123407838000
2023-06-15,125343504000
2023-06-16,124582629000
2023-06-20,122580006000
2023-06-21,123961755000
2023-06-22,123791319000
2023-06-23,121673042999
2023-06-26,122549571000
2023-06-27,123553926000
2023-06-28,123620883000
2023-06-29,124570455000
2023-06-30,124552194000
2023-07-03,125471331000
2023-07-05,124120017000
2023-07-06,123267837000
2023-07-07,123456534000
2023-07-10,124698282000
2023-07-11,125873073000
2023-07-12,127169604000
2023-07-13,128198307000
2023-07-14,128429613000
2023-07-17,127741782000
2023-07-18,129421794000
2023-07-19,130413975000
2023-07-20,131953986000
2023-07-21,131953986000
2023-07-24,132051378000
2023-07-25,131205285000
2023-07-26,144870600000
2023-07-27,141279270000
2023-07-28,141687099000
2023-07-31,141230574000
2023-08-01,140914050000
2023-08-02,140122740000
2023-08-03,139934043000
2023-08-04,139106211000
2023-08-07,139818390000
2023-08-08,139167081000
2023-08-09,139544475000
2023-08-10,140183610000
2023-08-11,139690563000
2023-08-14,139879260000
2023-08-15,137286198000
2023-08-16,136726194000
2023-08-17,136580106000
2023-08-18,137115762000
2023-08-21,136330539000
2023-08-22,135380967000
2023-08-23,135819231000
2023-08-24,135447924000
2023-08-25,136458366000
2023-08-28,136677498000
2023-08-29,136007928000
2023-08-30,135673142999
2023-08-31,134260959000
2023-09-01,134540961000
2023-09-05,131302677000
2023-09-06,129549621000
2023-09-07,128173959000
2023-09-08,128922660000
2023-09-11,128807007000
2023-09-12,130182669000
2023-09-13,129123531000
2023-09-14,131296590000
2023-09-15,129847884000
2023-09-18,129744405000
2023-09-19,128904399000
2023-09-20,129640926000
2023-09-21,128679180000
2023-09-22,127364388000
2023-09-25,126901776000
2023-09-26,124686108000
2023-09-27,123200880000
2023-09-28,124241757000
2023-09-29,123949581000
2023-10-02,123387495999
2023-10-03,124081642000
2023-10-04,123162203000
2023-10-05,122169695999
2023-10-06,123277894000
2023-10-09,124398270000
2023-10-10,125646515000
2023-10-11,127552372000
2023-10-12,126645111000
2023-10-13,126498975000
2023-10-16,128374387000
2023-10-17,128684926000
2023-10-18,125384688000
2023-10-19,128069937000
2023-10-20,128684926000
2023-10-23,126505064000
2023-10-24,125092416000
2023-10-25,124958458000
2023-10-26,123143936000
2023-10-27,122827308000
2023-10-30,125311620000
2023-10-31,126413729000
2023-11-01,126383284000
2023-11-02,128715370999
2023-11-03,129165957000
2023-11-06,129756590000
2023-11-07,128727549000
2023-11-08,129086800000
2023-11-09,128009047000
2023-11-10,128776261000
2023-11-13,127503660000
2023-11-14,131333641000
2023-11-15,132788912000
2023-11-16,133568304000
2023-11-17,133476969000
2023-11-20,134627790000
2023-11-21,135175800000
2023-11-22,136083061000
2023-11-24,136564092000
2023-11-27,133866665000
2023-11-28,134706947000
2023-11-29,134853083000
2023-11-30,137166903000
2023-12-01,140881193000
2023-12-04,142421710000
2023-12-05,141368313000
2023-12-06,141855433000
2023-12-07,140954261000
2023-12-08,139906953000
2023-12-11,141283067000
2023-12-12,141818899000
2023-12-13,144120541000
2023-12-14,147877454000
2023-12-15,147341622000
2023-12-18,146805790000
2023-12-19,147749585000
2023-12-20,144820776000
2023-12-21,147420779000
2023-12-22,148315862000
2023-12-26,149357081000
2023-12-27,149673709000
2023-12-28,149801578000
2023-12-29,149558018000
2024-01-02,148297556000
2024-01-03,147243640000
2024-01-04,146853752000
2024-01-05,146153172000
2024-01-08,146585704000
2024-01-09,144630172000
2024-01-10,145598800000
2024-01-11,144002696000
2024-01-12,144812932000
2024-01-16,143899132000
2024-01-17,143655452000
2024-01-18,144983508000
2024-01-19,145763284000
2024-01-22,148102612000
2024-01-23,148236636000
2024-01-24,147627436000
2024-01-25,147164444000
2024-01-26,146445588000
2024-01-29,149357564000
2024-01-30,150289640000
2024-01-31,148602156000
2024-02-01,151855284000
2024-02-02,151282636000
2024-02-05,150253088000
2024-02-06,152220804000
2024-02-07,151788272000
2024-02-08,151581144000
2024-02-09,151964940000
2024-02-12,150716080000
2024-02-13,149625612000
2024-02-14,152367012000
2024-02-15,152635060000
2024-02-16,150222628000
2024-02-20,150557688000
2024-02-21,153104144000
2024-02-22,155047492000
2024-02-23,156509572000
2024-02-26,153908288000
2024-02-27,154304268000
2024-02-28,154730708000
2024-02-29,154547948000
2024-03-01,154115416000
2024-03-04,154413924000
2024-03-05,154554040000
2024-03-06,152909200000
2024-03-07,151715168000
2024-03-08,152884832000
2024-03-11,152220804000
2024-03-12,153018856000
2024-03-13,151843100000
2024-03-14,149899752000
2024-03-15,148723996000
2024-03-18,148864112000
2024-03-19,147858932000
2024-03-20,150052052000
2024-03-21,151148612000
2024-03-22,149235724000
2024-03-25,148553420000
2024-03-26,146628348000
2024-03-27,149028596000
2024-03-28,149820556000
2024-04-01,148218360000
2024-04-02,147749276000
2024-04-03,147152260000
2024-04-04,146628348000
2024-04-05,147432492000
2024-04-08,146384668000
2024-04-09,146689268000
2024-04-10,144289020000
2024-04-11,143868672000
2024-04-12,142796480000
2024-04-15,142516248000
2024-04-16,140883592000
2024-04-17,139646916000
2024-04-18,140000252000
2024-04-19,141383136000
2024-04-22,142839124000
2024-04-23,143947868000
2024-04-24,141322216000
2024-04-25,148370660000
2024-04-26,147907668000
2024-04-29,146786740000
2024-04-30,144477872000
2024-05-01,143137632000
2024-05-02,144800748000
2024-05-03,146427312000
2024-05-06,145726732000
2024-05-07,147657896000
2024-05-08,149802280000
2024-05-09,150234812000
2024-05-10,150716080000
2024-05-13,149668256000
2024-05-14,149217448000
2024-05-15,150192168000
2024-05-16,149802280000
2024-05-17,149235724000
2024-05-20,148419396000
2024-05-21,143137632000
2024-05-22,142985332000
2024-05-23,141766932000
2024-05-24,141364860000
2024-05-28,139512892000
2024-05-29,137606096000
2024-05-30,139653008000
2024-05-31,141833944000
2024-06-03,139092544000
2024-06-04,138666104000
2024-06-05,138538172000
2024-06-06,139086452000
2024-06-07,138879324000
2024-06-10,139476340000
2024-06-11,138538172000
2024-06-12,137965524000
2024-06-13,135315504000
2024-06-14,135303320000
2024-06-17,134864696000
2024-06-18,135595736000
2024-06-20,137173564000
2024-06-21,137746212000
2024-06-24,137898512000
2024-06-25,136497352000
2024-06-26,136223212000
2024-06-27,136137924000
2024-06-28,137837592000
2024-07-01,136984712000
2024-07-02,137374600000
2024-07-03,137417244000
2024-07-05,137173564000
2024-07-08,136089187999
2024-07-09,135108376000
2024-07-10,136710572000
2024-07-11,139336224000
2024-07-12,140250024000
2024-07-15,143765108000
2024-07-16,148072152000
2024-07-17,148577788000
2024-07-18,148041692000
2024-07-19,147621344000
2024-07-22,148248738000
2024-07-23,145951300000
2024-07-24,144659372000
2024-07-25,143422290000
2024-07-26,146475384000
2024-07-29,147566210000
2024-07-30,149565042000
2024-07-31,150357262000
2024-08-01,148980018000
2024-08-02,146237718000
2024-08-05,143129778000
2024-08-06,145372370000
2024-08-07,144330296000
2024-08-08,146585076000
2024-08-09,144744688000
