,GPS
2023-03-06,4381200000
2023-03-07,4359600000
2023-03-08,4305600000
2023-03-09,4168800000
2023-03-10,3913199999
2023-03-13,3733199999
2023-03-14,3592800000
2023-03-15,3510000000
2023-03-16,3610800000
2023-03-17,3491999999
2023-03-20,3391200000
2023-03-21,3448800000
2023-03-22,3322800000
2023-03-23,3182400000
2023-03-24,3240000000
2023-03-27,3250800000
2023-03-28,3272400000
2023-03-29,3337200000
2023-03-30,3423600000
2023-03-31,3614399999
2023-04-03,3682800000
2023-04-04,3491999999
2023-04-05,3333600000
2023-04-06,3366000000
2023-04-10,3592800000
2023-04-11,3715200000
2023-04-12,3448800000
2023-04-13,3366000000
2023-04-14,3362400000
2023-04-17,3434399999
2023-04-18,3463199999
2023-04-19,3477600000
2023-04-20,3362400000
2023-04-21,3466800000
2023-04-24,3625200000
2023-04-25,3394800000
2023-04-26,3362400000
2023-04-27,3380400000
2023-04-28,3456000000
2023-05-01,3368970000
2023-05-02,3287790000
2023-05-03,3213990000
2023-05-04,3055320000
2023-05-05,3199230000
2023-05-08,3118049999
2023-05-09,3125430000
2023-05-10,3081150000
2023-05-11,3036870000
2023-05-12,2915100000
2023-05-15,2926170000
2023-05-16,2760120000
2023-05-17,2870820000
2023-05-18,2992590000
2023-05-19,2870820000
2023-05-22,2933550000
2023-05-23,2804400000
2023-05-24,2808090000
2023-05-25,2737980000
2023-05-26,3077460000
2023-05-30,3103290000
2023-05-31,2959380000
2023-06-01,2981520000
2023-06-02,3210299999
2023-06-05,3162330000
2023-06-06,3346830000
2023-06-07,3453840000
2023-06-08,3494430000
2023-06-09,3546090000
2023-06-12,3594060000
2023-06-13,3597750000
2023-06-14,3527640000
2023-06-15,3582990000
2023-06-16,3535020000
2023-06-20,3302549999
2023-06-21,3380040000
2023-06-22,3232440000
2023-06-23,3206610000
2023-06-26,3254580000
2023-06-27,3291480000
2023-06-28,3151259999
2023-06-29,3254580000
2023-06-30,3295170000
2023-07-03,3280410000
2023-07-05,3243509999
2023-07-06,3309930000
2023-07-07,3287790000
2023-07-10,3346830000
2023-07-11,3535020000
2023-07-12,3505500000
2023-07-13,3498120000
2023-07-14,3409560000
2023-07-17,3413250000
2023-07-18,3413250000
2023-07-19,3457529999
2023-07-20,3380040000
2023-07-21,3368970000
2023-07-24,3475980000
2023-07-25,3398490000
2023-07-26,3660480000
2023-07-27,3734279999
2023-07-28,3819150000
2023-07-31,3821300000
2023-08-01,3940019999
2023-08-02,3839850000
2023-08-03,3917760000
2023-08-04,3947440000
2023-08-07,3906630000
2023-08-08,3891790000
2023-08-09,3858400000
2023-08-10,3914050000
2023-08-11,3954860000
2023-08-14,3902920000
2023-08-15,3902920000
2023-08-16,3787910000
2023-08-17,3761940000
2023-08-18,3843560000
2023-08-21,3806460000
2023-08-22,3550470000
2023-08-23,3580150000
2023-08-24,3535630000
2023-08-25,3791620000
2023-08-28,3862110000
2023-08-29,4118100000
2023-08-30,4203430000
2023-08-31,4296180000
2023-09-01,4325860000
2023-09-05,4240530000
2023-09-06,4196010000
2023-09-07,4273920000
2023-09-08,4181170000
2023-09-11,4073580000
2023-09-12,4155199999
2023-09-13,4040190000
2023-09-14,4077290000
2023-09-15,4155199999
2023-09-18,3758230000
2023-09-19,3695160000
2023-09-20,3643220000
2023-09-21,3795330000
2023-09-22,3687740000
2023-09-25,3802750000
2023-09-26,3784199999
2023-09-27,3817589999
2023-09-28,3925180000
2023-09-29,3943730000
2023-10-02,3995670000
2023-10-03,3799040000
2023-10-04,3858400000
2023-10-05,3710000000
2023-10-06,3802750000
2023-10-09,3862110000
2023-10-10,4058740000
2023-10-11,4277630000
2023-10-12,4188589999
2023-10-13,4225690000
2023-10-16,4470550000
2023-10-17,4622660000
2023-10-18,4511360000
2023-10-19,4444580000
2023-10-20,4392640000
2023-10-23,4392640000
2023-10-24,4604110000
2023-10-25,4845260000
2023-10-26,4848970000
2023-10-27,4737670000
2023-10-30,4705800000
2023-10-31,4761600000
2023-11-01,4809960000
2023-11-02,5033160000
2023-11-03,5222880000
2023-11-06,5144760000
2023-11-07,5062920000
2023-11-08,5029440000
2023-11-09,5014560000
2023-11-10,5014560000
2023-11-13,4902960000
2023-11-14,5122440000
2023-11-15,5234040000
2023-11-16,5085240000
2023-11-17,6640200000
2023-11-20,6855960000
2023-11-21,7030799999
2023-11-22,6993600000
2023-11-24,7015920000
2023-11-27,7231680000
2023-11-28,7272600000
2023-11-29,7499520000
2023-11-30,7466040000
2023-12-01,7819440000
2023-12-04,7752480000
2023-12-05,7730160000
2023-12-06,7789680000
2023-12-07,7949640000
2023-12-08,8064960000
2023-12-11,8157960000
2023-12-12,7923600000
2023-12-13,7897560000
2023-12-14,7923600000
2023-12-15,7927320000
2023-12-18,7800840000
2023-12-19,8035200000
2023-12-20,7692960000
2023-12-21,7905000000
2023-12-22,7875240000
2023-12-26,7975680000
2023-12-27,7916160000
2023-12-28,7849200000
2023-12-29,7778520000
2024-01-02,7771080000
2024-01-03,7533000000
2024-01-04,7484640000
2024-01-05,7733880000
2024-01-08,8057520000
2024-01-09,7927320000
2024-01-10,7919880000
2024-01-11,7797120000
2024-01-12,7529279999
2024-01-16,7376759999
2024-01-17,7220520000
2024-01-18,6893160000
2024-01-19,7045680000
2024-01-22,7056840000
2024-01-23,7056840000
2024-01-24,7056840000
2024-01-25,7257720000
2024-01-26,7343279999
2024-01-29,7220520000
2024-01-30,7198200000
2024-01-31,6952680000
2024-02-01,7194480000
2024-02-02,7369320000
2024-02-05,7428840000
2024-02-06,7358160000
2024-02-07,7391640000
2024-02-08,7454880000
2024-02-09,7462320000
2024-02-12,7648320000
2024-02-13,7354440000
2024-02-14,7484640000
2024-02-15,7454880000
2024-02-16,7350720000
2024-02-20,7082880000
2024-02-21,7120080000
2024-02-22,7101480000
2024-02-23,7235400000
2024-02-26,7201920000
2024-02-27,7328400000
2024-02-28,7157279999
2024-02-29,7045680000
2024-03-01,7090320000
2024-03-04,7149840000
2024-03-05,7440000000
2024-03-06,7090320000
2024-03-07,7190759999
2024-03-08,7782240000
2024-03-11,8050080000
2024-03-12,8448120000
2024-03-13,8526240000
2024-03-14,8556000000
2024-03-15,8775480000
2024-03-18,9184680000
2024-03-19,9448800000
2024-03-20,10040280000
2024-03-21,10594560000
2024-03-22,10445760000
2024-03-25,10382520000
2024-03-26,10311840000
2024-03-27,10151880000
2024-03-28,10248600000
2024-04-01,10137000000
2024-04-02,9898920000
2024-04-03,9627360000
2024-04-04,9184680000
2024-04-05,9021000000
2024-04-08,8734560000
2024-04-09,8608080000
2024-04-10,8604360000
2024-04-11,8701080000
2024-04-12,8370000000
2024-04-15,8139360000
2024-04-16,7804560000
2024-04-17,7886400000
2024-04-18,7823160000
2024-04-19,7722720000
2024-04-22,7719000000
2024-04-23,7778520000
2024-04-24,7480920000
2024-04-25,7521840000
2024-04-26,7942200000
2024-04-29,7905000000
2024-04-30,7633440000
2024-05-01,7376759999
2024-05-02,7733880000
2024-05-03,8031480000
2024-05-06,8262120000
2024-05-07,8224920000
2024-05-08,8336520000
2024-05-09,8589480000
2024-05-10,8466720000
2024-05-13,8280720000
2024-05-14,8005440000
2024-05-15,8161680000
2024-05-16,8094720000
2024-05-17,8035200000
2024-05-20,7893840000
2024-05-21,7994279999
2024-05-22,7644600000
2024-05-23,7759920000
2024-05-24,7804560000
2024-05-28,7610900000
2024-05-29,8097099999
2024-05-30,8422480000
2024-05-31,10831040000
2024-06-03,10857220000
2024-06-04,10045640000
2024-06-05,9948400000
2024-06-06,9634240000
2024-06-07,9525780000
2024-06-10,9753920000
2024-06-11,10030680000
2024-06-12,9892300000
2024-06-13,9667900000
2024-06-14,9346260000
2024-06-17,9724000000
2024-06-18,9660420000
2024-06-20,9424800000
2024-06-21,9237800000
2024-06-24,9275200000
2024-06-25,9207880000
2024-06-26,9144300000
2024-06-27,8987220000
2024-06-28,8934860000
2024-07-01,8702980000
2024-07-02,8602000000
2024-07-03,8931120000
2024-07-05,8702980000
2024-07-08,8766560000
2024-07-09,8702980000
2024-07-10,8482320000
2024-07-11,9095680000
2024-07-12,8964780000
2024-07-15,8587040000
2024-07-16,8998440000
2024-07-17,8583300000
2024-07-18,8538419999
2024-07-19,8471099999
2024-07-22,8190599999
2024-07-23,8235480000
2024-07-24,7977419999
2024-07-25,7895140000
2024-07-26,8018560000
2024-07-29,8317759999
2024-07-30,8519720000
2024-07-31,8781520000
2024-08-01,8684280000
2024-08-02,8115800000
2024-08-05,7872700000
2024-08-06,8007340000
2024-08-07,7719360000
2024-08-08,8156939999
2024-08-09,8471099999
