,CAT
2023-03-03,131791022000
2023-03-06,131104476000
2023-03-07,127057468000
2023-03-08,128389264000
2023-03-09,124383552000
2023-03-10,117182562000
2023-03-13,115990140000
2023-03-14,116490854000
2023-03-15,112149612000
2023-03-16,112898102000
2023-03-17,110988162000
2023-03-20,113724022000
2023-03-21,116103704000
2023-03-22,113538190000
2023-03-23,113274928000
2023-03-24,112020562000
2023-03-27,112531600000
2023-03-28,113646592000
2023-03-29,115112600000
2023-03-30,115907548000
2023-03-31,117372036000
2023-04-03,117900323000
2023-04-04,111530105000
2023-04-05,109519537000
2023-04-06,107283293000
2023-04-10,110545337000
2023-04-11,113145740000
2023-04-12,113094450000
2023-04-13,113694543000
2023-04-14,114725472000
2023-04-17,115525596000
2023-04-18,115505080000
2023-04-19,115222985000
2023-04-20,114002283000
2023-04-21,112976483000
2023-04-24,114597247000
2023-04-25,112135327000
2023-04-26,110883851000
2023-04-27,109929857000
2023-04-28,112222520000
2023-05-01,111437783000
2023-05-02,110350435000
2023-05-03,110601756000
2023-05-04,107903902000
2023-05-05,110319661000
2023-05-08,110165791000
2023-05-09,109499021000
2023-05-10,109334893000
2023-05-11,107724387000
2023-05-12,107473066000
2023-05-15,108370641000
2023-05-16,106272880000
2023-05-17,108786090000
2023-05-18,110129888000
2023-05-19,110160662000
2023-05-22,109893954000
2023-05-23,109098959000
2023-05-24,107555130000
2023-05-25,107698742000
2023-05-26,108632220000
2023-05-30,107657710000
2023-05-31,105529175000
2023-06-01,107232003000
2023-06-02,116238527000
2023-06-05,114104863000
2023-06-06,116264172000
2023-06-07,120813595000
2023-06-08,120249405000
2023-06-09,120546887000
2023-06-12,122018910000
2023-06-13,125886176000
2023-06-14,124798828000
2023-06-15,127029943000
2023-06-16,125798983000
2023-06-20,123685835000
2023-06-21,123855092000
2023-06-22,121731686000
2023-06-23,120244276000
2023-06-26,121531655000
2023-06-27,123449901000
2023-06-28,124055123000
2023-06-29,125270696000
2023-06-30,125436290000
2023-07-03,126088834000
2023-07-05,124814334000
2023-07-06,122647684000
2023-07-07,124992764000
2023-07-10,126843338000
2023-07-11,128902930000
2023-07-12,129285280000
2023-07-13,130437428000
2023-07-14,130315076000
2023-07-17,131253107999
2023-07-18,134490338000
2023-07-19,133949950000
2023-07-20,133103681999
2023-07-21,131349969999
2023-07-24,132226826000
2023-07-25,133598188000
2023-07-26,131691536000
2023-07-27,131681340000
2023-07-28,132767214000
2023-07-31,135183666000
2023-08-01,147153770000
2023-08-02,146603186000
2023-08-03,143483210000
2023-08-04,140929112000
2023-08-07,143585170000
2023-08-08,144217322000
2023-08-09,145053394000
2023-08-10,144691436000
2023-08-11,145405156000
2023-08-14,145058492000
2023-08-15,141403226000
2023-08-16,139945198000
2023-08-17,140281666000
2023-08-18,139583240000
2023-08-21,139047950000
2023-08-22,137747960000
2023-08-23,139190694000
2023-08-24,137289140000
2023-08-25,138951088000
2023-08-28,140087942000
2023-08-29,142759294000
2023-08-30,143931834000
2023-08-31,143320074000
2023-09-01,145930250000
2023-09-05,143574974000
2023-09-06,144222420000
2023-09-07,143473014000
2023-09-08,143906344000
2023-09-11,143789090000
2023-09-12,143666738000
2023-09-13,140664016000
2023-09-14,144049088000
2023-09-15,142310670000
2023-09-18,143223212000
2023-09-19,142575766000
2023-09-20,142035378000
2023-09-21,138680894000
2023-09-22,139205988000
2023-09-25,139822846000
2023-09-26,137401295999
2023-09-27,139027558000
2023-09-28,140827152000
2023-09-29,139175400000
2023-10-02,137055568000
2023-10-03,135668468000
2023-10-04,133681131999
2023-10-05,131547520000
2023-10-06,134190576000
2023-10-09,136843720000
2023-10-10,137807124000
2023-10-11,137615452000
2023-10-12,135991284000
2023-10-13,135148936000
2023-10-16,136586476000
2023-10-17,137524660000
2023-10-18,130750568000
2023-10-19,127557716000
2023-10-20,125696480000
2023-10-23,124748208000
2023-10-24,125873020000
2023-10-25,123547736000
2023-10-26,122281692000
2023-10-27,120329664000
2023-10-30,122145504000
2023-10-31,114019620000
2023-11-01,116935052000
2023-11-02,120612128000
2023-11-03,121434300000
2023-11-06,120188432000
2023-11-07,118493648000
2023-11-08,118443208000
2023-11-09,118105260000
2023-11-10,120894592000
2023-11-13,121898348000
2023-11-14,125020584000
2023-11-15,126649796000
2023-11-16,125197124000
2023-11-17,127648508000
2023-11-20,126326980000
2023-11-21,125802404000
2023-11-22,124087444000
2023-11-24,124768384000
2023-11-27,124783516000
2023-11-28,124839000000
2023-11-29,125822580000
2023-11-30,126463168000
2023-12-01,129509744000
2023-12-04,128495900000
2023-12-05,128717836000
2023-12-06,129111268000
2023-12-07,129837604000
2023-12-08,130891800000
2023-12-11,131608048000
2023-12-12,131865292000
2023-12-13,135164068000
2023-12-14,143839748000
2023-12-15,144127256000
2023-12-18,144112124000
2023-12-19,147769024000
2023-12-20,146129724000
2023-12-21,146311308000
2023-12-22,146457584000
2023-12-26,149115772000
2023-12-27,150371728000
2023-12-28,149746272000
2023-12-29,149135948000
2024-01-02,144569469000
2024-01-03,140415770000
2024-01-04,141304790000
2024-01-05,142702527000
2024-01-08,144342275000
2024-01-09,144362031000
2024-01-10,144885565000
2024-01-11,144248434000
2024-01-12,143433499000
2024-01-16,141862897000
2024-01-17,137615357000
2024-01-18,139230410000
2024-01-19,140899792000
2024-01-22,142574113000
2024-01-23,142653137000
2024-01-24,143566852000
2024-01-25,148550303000
2024-01-26,147888477000
2024-01-29,149775175000
2024-01-30,150520964000
2024-01-31,148323109000
2024-02-01,151968091000
2024-02-02,155622951000
2024-02-05,158739460000
2024-02-06,159391408000
2024-02-07,159821101000
2024-02-08,159035800000
2024-02-09,156645324000
2024-02-12,158853057000
2024-02-13,154511676000
2024-02-14,156423069000
2024-02-15,159564273000
2024-02-16,158991349000
2024-02-20,154956186000
2024-02-21,156635446000
2024-02-22,159080251000
2024-02-23,159964332000
2024-02-26,160705182000
2024-02-27,161816457000
2024-02-28,162769684000
2024-02-29,164942844000
2024-03-01,166296130000
2024-03-04,167259235000
2024-03-05,164730467000
2024-03-06,165767657000
2024-03-07,168034658000
2024-03-08,167525941000
2024-03-11,165441683000
2024-03-12,166562836000
2024-03-13,168676728000
2024-03-14,168874288000
2024-03-15,171368483000
2024-03-18,173803410000
2024-03-19,174791210000
2024-03-20,176050655000
2024-03-21,180056184000
2024-03-22,176870529000
2024-03-25,175803705000
2024-03-26,176021021000
2024-03-27,180100635000
2024-03-28,180979777000
2024-04-01,179651186000
2024-04-02,180189537000
2024-04-03,185602681000
2024-04-04,182639281000
2024-04-05,187336270000
2024-04-08,184456833000
2024-04-09,183681410000
2024-04-10,183765373000
2024-04-11,183720922000
2024-04-12,180584657000
2024-04-15,179735149000
2024-04-16,177744732000
2024-04-17,176974248000
2024-04-18,176781627000
2024-04-19,175166574000
2024-04-22,176623579000
2024-04-23,179409175000
2024-04-24,179542528000
2024-04-25,166938200000
2024-04-26,169595382000
2024-04-29,172766220000
2024-04-30,165244123000
2024-05-01,163515473000
2024-05-02,165673816000
2024-05-03,166320825000
2024-05-06,168963190000
2024-05-07,170395500000
2024-05-08,170148550000
2024-05-09,173744142000
2024-05-10,175230781000
2024-05-13,176164252000
2024-05-14,176905102000
2024-05-15,177823756000
2024-05-16,173220608000
2024-05-17,175961753000
2024-05-20,179162225000
2024-05-21,177344673000
2024-05-22,175798766000
2024-05-23,173210730000
2024-05-24,172321710000
2024-05-28,171121533000
2024-05-29,166992529000
2024-05-30,167555575000
2024-05-31,167195028000
2024-06-03,163658704000
2024-06-04,161786823000
2024-06-05,162715355000
2024-06-06,162142431000
2024-06-07,162463466000
2024-06-10,162794379000
2024-06-11,161658409000
2024-06-12,162359747000
2024-06-13,161189204000
2024-06-14,158774033000
2024-06-17,159233360000
2024-06-18,160586646000
2024-06-20,162557307000
2024-06-21,161920176000
2024-06-24,162987000000
2024-06-25,161702860000
2024-06-26,161371947000
2024-06-27,161732494000
2024-06-28,164518090000
2024-07-01,162532612000
2024-07-02,161880664000
2024-07-03,163288279000
2024-07-05,162172065000
2024-07-08,162522734000
2024-07-09,161041034000
2024-07-10,162236272000
2024-07-11,163545107000
2024-07-12,165747901000
2024-07-15,170775803000
2024-07-16,178090462000
2024-07-17,176717420000
2024-07-18,175843217000
2024-07-19,171694457000
2024-07-22,171812993000
2024-07-23,169985563000
2024-07-24,165970156000
2024-07-25,170049770000
2024-07-26,173102072000
2024-07-29,170163367000
2024-07-30,168775508000
2024-07-31,170988180000
2024-08-01,163737728000
2024-08-02,158477693000
2024-08-05,154344960000
2024-08-06,159041568000
2024-08-07,158729760000
2024-08-08,163777152000
2024-08-09,164800272000
