,SBNY
2020-05-21,5159222400.0
2020-05-22,5059672320.0
2020-05-26,5366223360.0
2020-05-27,5793393280.0
2020-05-28,5612201600.0
2020-05-29,5420475520.0
2020-06-01,5522132480.0
2020-06-02,5460506240.0
2020-06-03,5714912000.0
2020-06-04,5822362880.0
2020-06-05,6087303040.0
2020-06-08,6238998400.0
2020-06-09,6167891200.0
2020-06-10,5878195200.0
2020-06-11,5397826560.0
2020-06-12,5682255360.0
2020-06-15,5650125440.0
2020-06-16,5811828480.0
2020-06-17,5576911360.0
2020-06-18,5645911680.0
2020-06-19,5604300800.0
2020-06-22,5611674880.0
2020-06-23,5578491520.0
2020-06-24,5335146880.0
2020-06-25,5556369280.0
2020-06-26,5405727360.0
2020-06-29,5515285120.0
2020-06-30,5631690240.0
2020-07-01,5546466900.0
2020-07-02,5504855230.0
2020-07-06,5527504620.0
2020-07-07,5415311130.0
2020-07-08,5514336370.0
2020-07-09,5294689960.0
2020-07-10,5483259300.0
2020-07-13,5569643020.0
2020-07-14,5423212080.0
2020-07-15,5745044110.0
2020-07-16,5662347500.0
2020-07-17,5494320630.0
2020-07-20,5368958890.0
2020-07-21,5770853880.0
2020-07-22,5750838140.0
2020-07-23,5877253340.0
2020-07-24,5772434070.0
2020-07-27,5617048720.0
2020-07-28,5499061200.0
2020-07-29,5533298650.0
2020-07-30,5402669610.0
2020-07-31,5400562690.0
2020-08-03,5327873950.0
2020-08-04,5299957260.0
2020-08-05,5505908690.0
2020-08-06,5438487250.0
2020-08-07,5697111680.0
2020-08-10,5698165140.0
2020-08-11,5789816160.0
2020-08-12,5845122810.0
2020-08-13,5657606930.0
2020-08-14,5658660390.0
2020-08-17,5592292410.0
2020-08-18,5406356720.0
2020-08-19,5374226190.0
2020-08-20,5119288870.0
2020-08-21,5091898910.0
2020-08-24,5185656850.0
2020-08-25,5245177340.0
2020-08-26,5043966480.0
2020-08-27,5239383310.0
2020-08-28,5284155360.0
2020-08-31,5110861190.0
2020-09-01,5066615870.0
2020-09-02,5051340700.0
2020-09-03,5175648980.0
2020-09-04,5332087790.0
2020-09-08,5086104880.0
2020-09-09,5025530930.0
2020-09-10,4853816950.0
2020-09-11,4911230520.0
2020-09-14,4925452230.0
2020-09-15,4766379770.0
2020-09-16,4793769730.0
2020-09-17,4777967830.0
2020-09-18,4753738250.0
2020-09-21,4477731730.0
2020-09-22,4447181390.0
2020-09-23,4383447060.0
2020-09-24,4429272570.0
2020-09-25,4424532000.0
2020-09-28,4505648420.0
2020-09-29,4344995770.0
2020-09-30,4371332270.0
2020-10-01,4314281610.0
2020-10-02,4372746420.0
2020-10-05,4519171800.0
2020-10-06,4482302100.0
2020-10-07,4532339550.0
2020-10-08,4577109900.0
2020-10-09,4459126860.0
2020-10-12,4527072450.0
2020-10-13,4455966600.0
2020-10-14,4461760410.0
2020-10-15,4579743450.0
2020-10-16,4571316090.0
2020-10-19,4525492320.0
2020-10-20,4378013520.0
2020-10-21,4331136330.0
2020-10-22,4529179290.0
2020-10-23,4454386470.0
2020-10-26,4398555210.0
2020-10-27,4193665020.0
2020-10-28,4087269599.0
2020-10-29,4127826270.0
2020-10-30,4252656539.0
2020-11-02,4254236670.0
2020-11-03,4237908659.0
2020-11-04,4014056909.0
2020-11-05,4131513240.0
2020-11-06,4003522710.0
2020-11-09,5159651160.0
2020-11-10,5346633210.0
2020-11-11,5236550820.0
2020-11-12,5282374590.0
2020-11-13,5406678150.0
2020-11-16,5853328230.0
2020-11-17,5788542900.0
2020-11-18,5562057600.0
2020-11-19,5584179420.0
2020-11-20,5585759550.0
2020-11-23,5750619780.0
2020-11-24,6134064660.0
2020-11-25,6071912880.0
2020-11-27,6067699200.0
2020-11-30,5909159490.0
2020-12-01,6108782580.0
2020-12-02,6405847020.0
2020-12-03,6494334300.0
2020-12-04,6554905950.0
2020-12-07,6496441140.0
2020-12-08,6366870480.0
2020-12-09,6689217000.0
2020-12-10,6847230000.0
2020-12-11,6754002329.0
2020-12-14,6749788650.0
2020-12-15,6904114680.0
2020-12-16,6959419230.0
2020-12-17,6901481130.0
2020-12-18,6905168100.0
2020-12-21,6982594470.0
2020-12-22,6960999360.0
2020-12-23,7111638420.0
2020-12-24,7068448199.0
2020-12-28,7202759250.0
2020-12-29,7045272959.0
2020-12-30,7070028329.0
2020-12-31,7125859590.0
2021-01-04,7476428120.0
2021-01-05,7448379140.0
2021-01-06,7857014280.0
2021-01-07,8028058060.0
2021-01-08,7972510080.0
2021-01-11,7990109440.0
2021-01-12,8275549060.0
2021-01-13,8454292560.0
2021-01-14,8789780360.0
2021-01-15,8487841340.0
2021-01-19,8542289360.0
2021-01-20,8454292560.0
2021-01-21,8346496479.0
2021-01-22,8814529460.0
2021-01-25,9026271760.0
2021-01-26,9030671600.0
2021-01-27,8763931300.0
2021-01-28,9063120420.0
2021-01-29,9085119620.0
2021-02-01,9160466880.0
2021-02-02,9743445680.0
2021-02-03,9771494660.0
2021-02-04,10081683380.0
2021-02-05,10059134200.0
2021-02-08,10748259140.0
2021-02-09,11582578800.0
2021-02-10,11654076200.0
2021-02-11,11701374480.0
2021-02-12,11771771920.0
2021-02-16,11825669960.0
2021-02-17,11820170160.0
2021-02-18,11566629380.0
2021-02-19,12145758320.0
2021-02-22,11942815700.0
2021-02-23,11740423060.0
2021-02-24,12432297900.0
2021-02-25,12189206740.0
2021-02-26,12008263320.0
2021-03-01,12304702540.0
2021-03-02,12117159360.0
2021-03-03,12222205540.0
2021-03-04,11915866680.0
2021-03-05,12243654760.0
2021-03-08,12465846680.0
2021-03-09,12254654360.0
2021-03-10,12547243720.0
2021-03-11,13037275900.0
2021-03-12,13289166740.0
2021-03-15,13526758100.0
2021-03-16,13285866860.0
2021-03-17,13160471420.0
2021-03-18,12865682140.0
2021-03-19,13108223320.0
2021-03-22,12633865570.0
2021-03-23,11964814900.0
2021-03-24,11673875480.0
2021-03-25,11869668360.0
2021-03-26,12100659960.0
2021-03-29,11808070600.0
2021-03-30,12293152960.0
2021-03-31,12435047800.0
2021-04-01,12853800000.0
2021-04-05,13036038320.0
2021-04-06,12774392080.0
2021-04-07,12779533600.0
2021-04-08,12837804160.0
2021-04-09,13040037280.0
2021-04-12,13222846880.0
2021-04-13,13107448320.0
2021-04-14,13129156960.0
2021-04-15,13251982160.0
2021-04-16,13000047680.0
2021-04-19,13016043520.0
2021-04-20,12524171440.0
2021-04-21,13669016560.0
2021-04-22,13761563920.0
2021-04-23,13644451520.0
2021-04-26,14443672240.0
2021-04-27,14387686800.0
2021-04-28,14440815840.0
2021-04-29,14572781520.0
2021-04-30,14368263280.0
2021-05-03,14196879280.0
2021-05-04,14499086400.0
2021-05-05,14668185280.0
2021-05-06,14484233120.0
2021-05-07,14571067680.0
2021-05-10,14447099920.0
2021-05-11,14282000000.0
2021-05-12,13795269440.0
2021-05-13,13663303760.0
2021-05-14,14094048880.0
2021-05-17,14079195600.0
2021-05-18,14102046800.0
2021-05-19,13437648160.0
2021-05-20,13559330800.0
2021-05-21,13722716880.0
2021-05-24,13683869840.0
2021-05-25,13593036320.0
2021-05-26,13928377680.0
2021-05-27,14291140480.0
2021-05-28,14267718000.0
2021-06-01,14300280960.0
2021-06-02,14191166480.0
2021-06-03,14152319440.0
2021-06-04,14303708640.0
2021-06-07,14248865760.0
2021-06-08,14055773120.0
2021-06-09,14185453680.0
2021-06-10,13900956240.0
2021-06-11,14186596240.0
2021-06-14,13802124800.0
2021-06-15,13829546240.0
2021-06-16,14759018800.0
2021-06-17,13954085280.0
2021-06-18,13396516000.0
2021-06-21,14118613920.0
2021-06-22,13954656560.0
2021-06-23,14113472400.0
2021-06-24,14359122800.0
2021-06-25,14649904320.0
2021-06-28,14116328800.0
2021-06-29,13939232000.0
2021-06-30,14033493200.0
2021-07-01,14816257280.0
2021-07-02,14705989040.0
2021-07-06,14297522280.0
2021-07-07,14292779560.0
2021-07-08,14242981000.0
2021-07-09,15159511640.0
2021-07-12,15275115440.0
2021-07-13,15019601400.0
2021-07-14,14795507880.0
2021-07-15,14758158960.0
2021-07-16,13984502760.0
2021-07-19,13501931000.0
2021-07-20,13961382000.0
2021-07-21,14273808680.0
2021-07-22,14052086520.0
2021-07-23,14182511320.0
2021-07-26,13955453600.0
2021-07-27,13637691360.0
2021-07-28,13717724760.0
2021-07-29,13651326680.0
2021-07-30,13455689480.0
2021-08-02,13447389720.0
2021-08-03,13732545760.0
2021-08-04,13635912840.0
2021-08-05,14198518000.0
2021-08-06,14659154680.0
2021-08-09,14952017640.0
2021-08-10,15087185160.0
2021-08-11,15558492960.0
2021-08-12,15295272000.0
2021-08-13,15263258639.0
2021-08-16,15211681559.0
2021-08-17,14594535120.0
2021-08-18,14514501720.0
2021-08-19,14136269800.0
2021-08-20,14579714120.0
2021-08-23,14917040080.0
2021-08-24,15281043840.0
2021-08-25,15382419480.0
2021-08-26,15090742200.0
2021-08-27,15599398920.0
2021-08-30,15210495880.0
2021-08-31,15374119720.0
2021-09-01,15330842400.0
2021-09-02,15563235679.0
2021-09-03,15523515400.0
2021-09-07,15662239960.0
2021-09-08,15273929760.0
2021-09-09,15455338800.0
2021-09-10,15579835200.0
2021-09-13,15930203639.0
2021-09-14,15627855240.0
2021-09-15,15571535440.0
2021-09-16,15626669559.0
2021-09-17,15513437120.0
2021-09-20,14873169920.0
2021-09-21,14812107400.0
2021-09-22,14984623840.0
2021-09-23,15471938320.0
2021-09-24,15460674360.0
2021-09-27,16400325760.0
2021-09-28,16145997400.0
2021-09-29,16341634599.0
2021-09-30,16141847519.0
2021-10-01,16960559559.0
2021-10-04,17169832080.0
2021-10-05,17142561440.0
2021-10-06,17229116080.0
2021-10-07,17355983840.0
2021-10-08,17782828640.0
2021-10-11,17509529400.0
2021-10-12,17511307920.0
2021-10-13,17659517920.0
2021-10-14,17837962760.0
2021-10-15,18113040520.0
2021-10-18,18285556960.0
2021-10-19,17591934160.0
2021-10-20,18365590360.0
2021-10-21,18359661960.0
2021-10-22,18700544960.0
2021-10-25,18520321600.0
2021-10-26,18255322120.0
2021-10-27,17521979040.0
2021-10-28,17832627200.0
2021-10-29,17655960880.0
2021-11-01,18440288200.0
2021-11-02,18681574080.0
2021-11-03,19308205960.0
2021-11-04,18940645160.0
2021-11-05,19008821760.0
2021-11-08,19032535360.0
2021-11-09,19162367320.0
2021-11-10,18696987920.0
2021-11-11,18701137800.0
2021-11-12,18673867160.0
2021-11-15,19056841800.0
2021-11-16,19095376400.0
2021-11-17,19173631280.0
2021-11-18,19445152000.0
2021-11-19,19681695160.0
2021-11-22,19718451240.0
2021-11-23,19927723760.0
2021-11-24,20134624920.0
2021-11-26,19323619800.0
2021-11-29,19390610720.0
2021-11-30,17921553200.0
2021-12-01,18082212840.0
2021-12-02,18947166400.0
2021-12-03,18124897320.0
2021-12-06,18457480560.0
2021-12-07,18865947320.0
2021-12-08,19020678560.0
2021-12-09,18695209400.0
2021-12-10,18078655800.0
2021-12-13,17523164720.0
2021-12-14,17774528880.0
2021-12-15,17978465840.0
2021-12-16,18037749840.0
2021-12-17,17990915480.0
2021-12-20,17773343200.0
2021-12-21,18723072880.0
2021-12-22,18988665200.0
2021-12-23,18954873320.0
2021-12-27,19362154400.0
2021-12-28,19220465640.0
2021-12-29,19025421280.0
2021-12-30,18953094800.0
2021-12-31,19176595480.0
2022-01-03,20187057800.0
2022-01-04,20664383600.0
2022-01-05,21029470000.0
2022-01-06,22352908200.0
2022-01-07,22553335700.0
2022-01-10,21784310800.0
2022-01-11,22244985700.0
2022-01-12,22571220000.0
2022-01-13,22518800500.0
2022-01-14,22533601300.0
2022-01-18,21936019000.0
2022-01-19,21672688100.0
2022-01-20,20967800000.0
2022-01-21,20124771100.0
2022-01-24,19374863900.0
2022-01-25,19136817700.0
2022-01-26,18842651800.0
2022-01-27,18283921600.0
2022-01-28,18566986900.0
2022-01-31,18786532100.0
2022-02-01,19649912100.0
2022-02-02,19514854800.0
2022-02-03,19165802600.0
2022-02-04,19788052900.0
2022-02-07,19937911000.0
2022-02-08,20805607900.0
2022-02-09,20976433800.0
2022-02-10,21212013200.0
2022-02-11,20757505300.0
2022-02-14,20435587900.0
2022-02-15,21105940800.0
2022-02-16,21575866200.0
2022-02-17,20880845300.0
2022-02-18,20674867500.0
2022-02-22,21023919700.0
2022-02-23,20444838400.0
2022-02-24,20085919000.0
2022-02-25,21583883300.0
2022-02-28,21269366300.0
2022-03-01,19533972500.0
2022-03-02,20793890600.0
2022-03-03,20234543700.0
2022-03-04,18798866100.0
2022-03-07,17141176500.0
2022-03-08,17618502300.0
2022-03-09,18901238300.0
2022-03-10,19076381100.0
2022-03-11,17838047500.0
2022-03-14,17870732600.0
2022-03-15,18190183200.0
2022-03-16,19765851700.0
2022-03-17,19511771300.0
2022-03-18,19281125500.0
2022-03-21,19171969600.0
2022-03-22,19807170600.0
2022-03-23,18500383300.0
2022-03-24,18842035100.0
2022-03-25,19025811700.0
2022-03-28,18713144800.0
2022-03-29,19492036900.0
2022-03-30,18900004900.0
2022-03-31,18099528300.0
2022-04-01,18096360800.0
2022-04-04,18045784400.0
2022-04-05,17649914800.0
2022-04-06,17257791600.0
2022-04-07,16855678000.0
2022-04-08,16639011200.0
2022-04-11,16868790400.0
2022-04-12,16777003600.0
2022-04-13,17121672399.0
2022-04-14,16603420400.0
2022-04-18,16647128400.0
2022-04-19,17995208000.0
2022-04-20,17927148400.0
2022-04-21,16620903600.0
2022-04-22,16202555600.0
2022-04-25,16300586400.0
2022-04-26,15473256400.0
2022-04-27,15453275600.0
2022-04-28,15706157600.0
2022-04-29,15126090000.0
2022-05-02,15524457200.0
2022-05-03,15804188400.0
2022-05-04,16443574000.0
2022-05-05,15358366800.0
2022-05-06,14664658400.0
2022-05-09,13738673200.0
2022-05-10,13612544400.0
2022-05-11,12144580000.0
2022-05-12,11812399200.0
2022-05-13,12562928000.0
2022-05-16,11671909200.0
2022-05-17,12290689600.0
2022-05-18,11856731600.0
2022-05-19,11800535600.0
2022-05-20,11919171600.0
2022-05-23,12346885600.0
2022-05-24,11918547200.0
2022-05-25,12364368800.0
2022-05-26,12704042400.0
2022-05-27,13205435600.0
2022-05-31,13503898800.0
2022-06-01,13226665200.0
2022-06-02,13742419600.0
2022-06-03,13614417600.0
2022-06-06,13945974000.0
2022-06-07,14106444800.0
2022-06-08,13957213200.0
2022-06-09,13419604800.0
2022-06-10,12589152800.0
2022-06-13,10867682000.0
2022-06-14,11118066400.0
2022-06-15,11296020400.0
2022-06-16,10461822000.0
2022-06-17,10719699200.0
2022-06-21,10961342000.0
2022-06-22,11093714800.0
2022-06-23,11434637200.0
2022-06-24,11997221600.0
2022-06-27,11817394400.0
2022-06-28,11710622000.0
2022-06-29,11488960000.0
2022-06-30,11189872400.0
2022-07-01,11496452800.0
2022-07-05,11828633600.0
2022-07-06,11606347200.0
2022-07-07,12069652000.0
2022-07-08,12079642400.0
2022-07-11,11751208000.0
2022-07-12,11794291600.0
2022-07-13,11791794000.0
2022-07-14,11447749600.0
2022-07-15,11961630800.0
2022-07-18,12245732800.0
2022-07-19,11693763200.0
2022-07-20,11715617200.0
2022-07-21,11337230800.0
2022-07-22,10982571600.0
2022-07-25,11327864800.0
2022-07-26,10926375600.0
2022-07-27,11271044400.0
2022-07-28,11580122400.0
2022-07-29,11586990800.0
2022-08-01,11443378800.0
2022-08-02,11553897600.0
2022-08-03,11776808400.0
2022-08-04,11635694000.0
2022-08-05,11693763200.0
2022-08-08,11786798800.0
2022-08-09,11676280000.0
2022-08-10,12309421600.0
2022-08-11,12616626400.0
2022-08-12,12888240400.0
2022-08-15,12783965600.0
2022-08-16,12932572800.0
2022-08-17,12597894400.0
2022-08-18,12591026000.0
2022-08-19,11861102400.0
2022-08-22,11574502800.0
2022-08-23,11618835200.0
2022-08-24,11668162800.0
2022-08-25,11916674000.0
2022-08-26,11310381600.0
2022-08-29,11116817600.0
2022-08-30,11025030800.0
2022-08-31,10887038400.0
2022-09-01,10724694400.0
2022-09-02,10694723200.0
2022-09-06,10513022800.0
2022-09-07,10950727200.0
2022-09-08,11306635200.0
2022-09-09,11473974400.0
2022-09-12,11726856400.0
2022-09-13,11104954000.0
2022-09-14,11068738800.0
2022-09-15,11164272000.0
2022-09-16,10734060400.0
2022-09-19,10749046000.0
2022-09-20,10557355200.0
2022-09-21,10525510800.0
2022-09-22,9991024400.0
2022-09-23,9749381600.0
2022-09-26,9428440000.0
2022-09-27,9374741600.0
2022-09-28,9677575600.0
2022-09-29,9545827200.0
2022-09-30,9428440000.0
2022-10-03,9802145160.0
2022-10-04,10246107780.0
2022-10-05,10038175920.0
2022-10-06,9840234780.0
2022-10-07,9553001580.0
2022-10-10,9518658480.0
2022-10-11,9283876560.0
2022-10-12,9269514900.0
2022-10-13,9602955180.0
2022-10-14,9054090000.0
2022-10-17,9557372520.0
2022-10-18,9821502180.0
2022-10-19,9509292180.0
2022-10-20,8907975720.0
2022-10-21,8886121020.0
2022-10-24,9253279980.0
2022-10-25,9525527100.0
2022-10-26,9729712440.0
2022-10-27,9454343220.0
2022-10-28,9909545400.0
2022-10-31,9898930260.0
2022-11-01,9991344420.0
2022-11-02,9157743720.0
2022-11-03,9002887560.0
2022-11-04,9274510260.0
2022-11-07,9265143960.0
2022-11-08,8875505880.0
2022-11-09,8243592840.0
2022-11-10,8800575480.0
2022-11-11,8990399160.0
2022-11-14,8665076340.0
2022-11-15,9237669480.0
2022-11-16,8617620420.0
2022-11-17,8242968419.0
2022-11-18,8244217260.0
2022-11-21,8242344000.0
2022-11-22,8503975980.0
2022-11-23,8711283420.0
2022-11-25,8756866080.0
2022-11-28,8384087340.0
2022-11-29,8465886360.0
2022-11-30,8710659000.0
2022-12-01,8619493680.0
2022-12-02,8492112000.0
2022-12-05,7860198960.0
2022-12-06,7421856120.0
2022-12-07,7305089580.0
2022-12-08,7449330600.0
2022-12-09,7403123520.0
2022-12-12,7663506660.0
2022-12-13,7493040000.0
2022-12-14,7283859300.0
2022-12-15,7206431220.0
2022-12-16,7110270540.0
2022-12-19,7118388000.0
2022-12-20,7113392640.0
2022-12-21,7195816080.0
2022-12-22,7218919620.0
2022-12-23,7180830000.0
2022-12-27,7117139160.0
2022-12-28,6974146980.0
2022-12-29,7250765040.0
2022-12-30,7194567240.0
2023-01-03,7066561140.0
2023-01-04,7364409480.0
2023-01-05,6921071280.0
2023-01-06,7262004600.0
2023-01-09,7230159180.0
2023-01-10,7150233420.0
2023-01-11,7350672240.0
2023-01-12,7308211680.0
2023-01-13,7391259540.0
2023-01-17,7566721560.0
2023-01-18,7390635120.0
2023-01-19,7424978220.0
2023-01-20,7979463180.0
2023-01-23,8061886620.0
2023-01-24,7956984060.0
2023-01-25,7864569900.0
2023-01-26,7833973320.0
2023-01-27,7954486380.0
2023-01-30,7645398480.0
2023-01-31,8051895899.0
2023-02-01,8460891000.0
2023-02-02,8939821140.0
2023-02-03,8675067060.0
2023-02-06,8420303700.0
2023-02-07,8663203080.0
2023-02-08,8479623600.0
2023-02-09,8382838500.0
2023-02-10,8113089060.0
2023-02-13,8159296139.0
2023-02-14,8126826300.0
2023-02-15,8415932760.0
2023-02-16,7931382840.0
2023-02-17,7762165020.0
2023-02-21,7291976760.0
2023-02-22,7304465160.0
2023-02-23,7260755760.0
2023-02-24,7131500820.0
2023-02-27,7106524020.0
2023-02-28,7183952100.0
2023-03-01,7031593620.0
2023-03-02,6841145520.0
2023-03-03,7099655400.0
2023-03-06,6924193380.0
2023-03-07,6549541380.0
2023-03-08,6453380700.0
2023-03-09,5667235920.0
2023-03-10,4370940000.0
2023-03-21,4370940000.0
2023-03-22,4370940000.0
2023-03-23,4370940000.0
2023-03-24,4370940000.0
2023-03-27,4370940000.0
2023-03-28,8117460.0
2023-03-29,14986080.0
2023-03-30,11785927.0
2023-03-31,11426886.0
2023-04-03,10608895.0
2023-04-04,10490256.0
2023-04-05,9909545.4
2023-04-06,10302930.0
2023-04-10,9366300.0
2023-04-11,8866764.0
2023-04-12,9372544.2
2023-04-13,9990720.0
2023-04-14,10677582.0
2023-04-17,10302930.0
2023-04-18,9553626.0
2023-04-19,12038817.0
2023-04-20,10115604.0
2023-04-21,9865836.0
2023-04-24,9740952.0
2023-04-25,8211123.0
2023-04-26,7930134.0
2023-04-27,7836471.0
2023-04-28,5813350.2
2023-05-01,4895452.8
2023-05-02,4121172.0
2023-05-03,5613535.8
2023-05-04,4995360.0
2023-05-05,5619780.0
2023-05-08,5969455.2
2023-05-09,7493040.0
2023-05-10,8117460.0
2023-05-11,8050022.64
2023-05-12,7180830.0
2023-05-15,7368156.0
2023-05-16,7617924.0
2023-05-17,8554554.0
2023-05-18,9116532.0
2023-05-19,8735635.8
2023-05-22,7799005.8
2023-05-23,8423425.8
2023-05-24,7680366.0
2023-05-25,8111215.8
2023-05-26,8154925.2
2023-05-30,8242344.0
2023-05-31,7505528.4
2023-06-01,7555482.0
2023-06-02,6806178.0
2023-06-05,6937306.2
2023-06-06,7149609.0
2023-06-07,7493040.0
2023-06-08,7493040.0
2023-06-09,8117460.0
2023-06-12,7592947.2
2023-06-13,7867692.0
2023-06-14,7493040.0
2023-06-15,8179902.0
2023-06-16,8398449.0
2023-06-20,8492112.0
2023-06-21,8835543.0
2023-06-22,8373472.2
2023-06-23,8735635.8
2023-06-26,8741880.0
2023-06-27,8317274.4
2023-06-28,13456251.0
2023-06-29,14986080.0
2023-06-30,13112820.0
2023-07-03,12563330.0
2023-07-05,12182434.0
2023-07-06,12488400.0
2023-07-07,13112820.0
2023-07-10,13312634.0
2023-07-11,12675726.0
2023-07-12,12301074.0
2023-07-13,11701630.0
2023-07-14,9990720.0
2023-07-17,8616996.0
2023-07-18,6868620.0
2023-07-19,7705342.8
2023-07-20,6743736.0
2023-07-21,7805250.0
2023-07-24,6244200.0
2023-07-25,8367228.0
2023-07-26,5307570.0
2023-07-27,6475235.4
2023-07-28,5619780.0
2023-07-31,3122100.0
2023-08-01,2497680.0
2023-08-02,2560122.0
2023-08-03,3122100.0
2023-08-04,2497680.0
2023-08-07,1873260.0
2023-08-08,2497680.0
2023-08-09,2497680.0
2023-08-10,1436166.0
2023-08-11,1873260.0
2023-08-14,2185470.0
2023-08-15,2060586.0
2023-08-16,2123028.0
2023-08-17,2060586.0
2023-08-18,2060586.0
2023-08-21,2060586.0
2023-08-22,2060586.0
2023-08-23,2060586.0
2023-08-24,2060586.0
2023-08-25,2497680.0
2023-08-28,2497680.0
2023-08-29,3746520.0
2023-08-30,3684078.0
2023-08-31,3434310.0
2023-09-01,3434310.0
2023-09-05,2497680.0
2023-09-06,3122100.0
2023-09-07,1873260.0
2023-09-08,3059658.0
2023-09-11,1873260.0
2023-09-12,3122100.0
2023-09-13,1623492.0
2023-09-14,2497680.0
2023-09-15,3122100.0
2023-09-18,2809890.0
2023-09-19,2809890.0
2023-09-20,2185470.0
2023-09-21,2185470.0
2023-09-22,999072.0
2023-09-25,999072.0
2023-09-26,2185470.0
2023-09-27,1561050.0
2023-09-28,1561050.0
2023-09-29,1498608.0
2023-10-02,1498608.0
2023-10-03,1436166.0
2023-10-04,1436166.0
2023-10-05,1436166.0
2023-10-06,686862.0
2023-10-09,686862.0
2023-10-10,1061514.0
2023-10-11,811746.0
2023-10-12,686862.0
2023-10-13,749304.0
2023-10-16,686862.0
2023-10-17,749304.0
2023-10-18,749304.0
2023-10-19,312210.0
2023-10-20,312210.0
2023-10-23,137372.4
2023-10-24,249768.0
2023-10-25,280989.0
2023-10-26,443338.2
2023-10-27,624420.0
2023-10-30,374652.0
2023-10-31,693106.2
2023-11-01,312210.0
2023-11-02,999072.0
2023-11-03,936630.0
2023-11-06,1248840.0
2023-11-07,1248840.0
2023-11-08,624420.0
2023-11-09,337186.8
2023-11-10,889798.5
2023-11-13,1123956.0
2023-11-14,1061514.0
2023-11-15,992827.8
2023-11-16,1061514.0
2023-11-17,1061514.0
2023-11-20,999072.0
2023-11-21,1061514.0
2023-11-22,380896.2
2023-11-24,193570.2
2023-11-27,1061514.0
2023-11-28,318454.2
2023-11-29,936630.0
2023-11-30,3122100.0
2023-12-01,3746520.0
2023-12-04,4995360.0
2023-12-05,1561050.0
2023-12-06,1123956.0
2023-12-07,4995360.0
2023-12-08,4995360.0
2023-12-11,4370940.0
2023-12-12,1904481.0
2023-12-13,3746520.0
2023-12-14,4995360.0
2023-12-15,12482155.0
2023-12-18,10927350.0
2023-12-19,16859340.0
2023-12-20,31533210.0
2023-12-21,46831500.0
2023-12-22,53700120.0
2023-12-26,56204044.0
2023-12-27,68686200.0
2023-12-28,115517700.0
2023-12-29,99963397.0
2024-01-02,118639800.0
2024-01-03,100531620.0
2024-01-04,121761900.0
2024-01-05,115517700.0
2024-01-08,121761900.0
2024-01-09,156105000.0
2024-01-10,165471300.0
2024-01-11,118639800.0
2024-01-12,115517700.0
2024-01-16,96785100.0
2024-01-17,81174600.0
2024-01-18,79925760.0
2024-01-19,81174600.0
2024-01-22,87418800.0
2024-01-23,96785100.0
2024-01-24,106151400.0
2024-01-25,112395600.0
2024-01-26,112395600.0
2024-01-29,109273500.0
2024-01-30,103029300.0
2024-01-31,93663000.0
2024-02-01,81174600.0
2024-02-02,81174600.0
2024-02-05,74930400.0
2024-02-06,68686200.0
2024-02-07,63066420.0
2024-02-08,62442000.0
2024-02-09,56822220.0
2024-02-12,63690840.0
2024-02-13,77428080.0
2024-02-14,87418800.0
2024-02-15,99907200.0
2024-02-16,124884000.0
2024-02-20,125196210.0
2024-02-21,146738700.0
2024-02-22,131128200.0
2024-02-23,124884000.0
2024-02-26,131128200.0
2024-02-27,124259580.0
2024-02-28,124884000.0
2024-02-29,124884000.0
2024-03-01,124884000.0
2024-03-04,128006099.0
2024-03-05,128006099.0
2024-03-06,121761900.0
2024-03-07,93663000.0
2024-03-08,108336870.0
2024-03-11,108649080.0
2024-03-12,109273500.0
2024-03-13,112707810.0
2024-03-14,118639800.0
2024-03-15,128006099.0
2024-03-18,127069470.0
2024-03-19,128006099.0
2024-03-20,131128200.0
2024-03-21,131128200.0
2024-03-22,131128200.0
2024-03-25,133625880.0
2024-03-26,143616600.0
2024-03-27,149860800.0
2024-03-28,143616600.0
2024-04-01,143616600.0
2024-04-02,143616600.0
2024-04-03,159227100.0
2024-04-04,190448100.0
2024-04-05,198565560.0
2024-04-08,202936500.0
2024-04-09,212302800.0
2024-04-10,207307440.0
2024-04-11,206058600.0
2024-04-12,219795840.0
2024-04-15,202936500.0
2024-04-16,196692300.0
2024-04-17,206058600.0
2024-04-18,215424900.0
2024-04-19,224166780.0
2024-04-22,218547000.0
2024-04-23,204497550.0
2024-04-24,215424900.0
2024-04-25,209180700.0
2024-04-26,209180700.0
2024-04-29,206683020.0
2024-04-30,193570200.0
2024-05-01,193570200.0
2024-05-02,202312080.0
2024-05-03,202936500.0
2024-05-06,206058600.0
2024-05-07,199814400.0
2024-05-08,205434180.0
2024-05-09,199814400.0
2024-05-10,199814400.0
2024-05-13,209180700.0
2024-05-14,215424900.0
2024-05-15,212302800.0
2024-05-16,194819040.0
2024-05-17,209180700.0
2024-05-20,202936500.0
2024-05-21,237279600.0
2024-05-22,235718550.0
2024-05-23,243523800.0
2024-05-24,252890100.0
2024-05-28,244772640.0
2024-05-29,241026120.0
2024-05-30,241026120.0
2024-05-31,152982900.0
2024-06-03,162349200.0
2024-06-04,149860800.0
2024-06-05,149860800.0
2024-06-06,143616600.0
2024-06-07,142992180.0
2024-06-10,131128200.0
2024-06-11,131128200.0
2024-06-12,128006099.0
2024-06-13,124259580.0
2024-06-14,146738700.0
2024-06-17,129879360.0
2024-06-18,123635160.0
2024-06-20,124884000.0
2024-06-21,128006099.0
2024-06-24,128006099.0
2024-06-25,124884000.0
