,MAS
2023-03-06,11738440000
2023-03-07,11555380000
2023-03-08,11605100000
2023-03-09,11537300000
2023-03-10,11322600000
2023-03-13,11356500000
2023-03-14,11451420000
2023-03-15,11336160000
2023-03-16,11399440000
2023-03-17,11146320000
2023-03-20,11329380000
2023-03-21,11593800000
2023-03-22,11114680000
2023-03-23,10938400000
2023-03-24,10861560000
2023-03-27,10791500000
2023-03-28,10852520000
2023-03-29,11019760000
2023-03-30,10945180000
2023-03-31,11187000000
2023-04-03,11229750000
2023-04-04,10921500000
2023-04-05,10660500000
2023-04-06,10584000000
2023-04-10,10689750000
2023-04-11,10910250000
2023-04-12,10887750000
2023-04-13,10973250000
2023-04-14,10944000000
2023-04-17,11112750000
2023-04-18,11263500000
2023-04-19,11310750000
2023-04-20,11475000000
2023-04-21,11427750000
2023-04-24,11481750000
2023-04-25,11304000000
2023-04-26,11441250000
2023-04-27,11900250000
2023-04-28,12039750000
2023-05-01,12006000000
2023-05-02,11999250000
2023-05-03,12096000000
2023-05-04,11864250000
2023-05-05,12026250000
2023-05-08,12127500000
2023-05-09,12096000000
2023-05-10,11979000000
2023-05-11,11830500000
2023-05-12,11700000000
2023-05-15,11783250000
2023-05-16,11574000000
2023-05-17,11891250000
2023-05-18,12060000000
2023-05-19,11823750000
2023-05-22,11711250000
2023-05-23,11502000000
2023-05-24,11313000000
2023-05-25,11301750000
2023-05-26,11423250000
2023-05-30,11247750000
2023-05-31,10872000000
2023-06-01,11038500000
2023-06-02,11580750000
2023-06-05,11450250000
2023-06-06,11936250000
2023-06-07,12341250000
2023-06-08,12296250000
2023-06-09,12141000000
2023-06-12,12406500000
2023-06-13,12584250000
2023-06-14,12440250000
2023-06-15,12604500000
2023-06-16,12487500000
2023-06-20,12602250000
2023-06-21,12638250000
2023-06-22,12462750000
2023-06-23,12433500000
2023-06-26,12478500000
2023-06-27,12825000000
2023-06-28,12777750000
2023-06-29,12901500000
2023-06-30,12910500000
2023-07-03,12791250000
2023-07-05,12633750000
2023-07-06,12420000000
2023-07-07,12422250000
2023-07-10,12791250000
2023-07-11,12998250000
2023-07-12,13277250000
2023-07-13,13513500000
2023-07-14,13495500000
2023-07-17,13605750000
2023-07-18,13675500000
2023-07-19,13628250000
2023-07-20,13437000000
2023-07-21,13329000000
2023-07-24,13360500000
2023-07-25,13626000000
2023-07-26,13862250000
2023-07-27,13952250000
2023-07-28,13781250000
2023-07-31,13653000000
2023-08-01,13826250000
2023-08-02,13621500000
2023-08-03,13347000000
2023-08-04,13360500000
2023-08-07,13527000000
2023-08-08,13459500000
2023-08-09,13349250000
2023-08-10,13232250000
2023-08-11,13189500000
2023-08-14,13329000000
2023-08-15,13277250000
2023-08-16,13047750000
2023-08-17,12701250000
2023-08-18,12777750000
2023-08-21,12629250000
2023-08-22,12624750000
2023-08-23,12834000000
2023-08-24,12721500000
2023-08-25,12748500000
2023-08-28,12780000000
2023-08-29,13128750000
2023-08-30,13234500000
2023-08-31,13277250000
2023-09-01,13437000000
2023-09-05,12888000000
2023-09-06,12978000000
2023-09-07,12762000000
2023-09-08,12651750000
2023-09-11,12744000000
2023-09-12,12564000000
2023-09-13,12483000000
2023-09-14,12573000000
2023-09-15,12300750000
2023-09-18,12379500000
2023-09-19,12478500000
2023-09-20,12278250000
2023-09-21,12057750000
2023-09-22,11945250000
2023-09-25,11988000000
2023-09-26,11841750000
2023-09-27,11972250000
2023-09-28,12222000000
2023-09-29,12026250000
2023-10-02,11599148000
2023-10-03,11393990000
2023-10-04,11535174000
2023-10-05,11519732000
2023-10-06,11515320000
2023-10-09,11517526000
2023-10-10,11610178000
2023-10-11,11830778000
2023-10-12,11387372000
2023-10-13,11277072000
2023-10-16,11585912000
2023-10-17,11592530000
2023-10-18,11204274000
2023-10-19,11056472000
2023-10-20,11003528000
2023-10-23,10981468000
2023-10-24,10840284000
2023-10-25,10661598000
2023-10-26,11367518000
2023-10-27,11259424000
2023-10-30,11433698000
2023-10-31,11491054000
2023-11-01,11627826000
2023-11-02,11883722000
2023-11-03,12152854000
2023-11-06,12053584000
2023-11-07,12174914000
2023-11-08,12446252000
2023-11-09,12241094000
2023-11-10,12391102000
2023-11-13,12269772000
2023-11-14,13035254000
2023-11-15,13068344000
2023-11-16,13097022000
2023-11-17,13260266000
2023-11-20,13273502000
2023-11-21,13024224000
2023-11-22,13077168000
2023-11-24,13057314000
2023-11-27,13187468000
2023-11-28,13123494000
2023-11-29,13317622000
2023-11-30,13357330000
2023-12-01,13712496000
2023-12-04,13774264000
2023-12-05,13738968000
2023-12-06,13992658000
2023-12-07,13983834000
2023-12-08,14118400000
2023-12-11,14113988000
2023-12-12,14193404000
2023-12-13,14627986000
2023-12-14,15291991999
2023-12-15,15141984000
2023-12-18,14989770000
2023-12-19,15022859999
2023-12-20,14789024000
2023-12-21,14864027999
2023-12-22,14828732000
2023-12-26,14839762000
2023-12-27,14841968000
2023-12-28,14817702000
2023-12-29,14775788000
2024-01-02,14711969999
2024-01-03,14203670000
2024-01-04,14194830000
2024-01-05,14371630000
2024-01-08,14765010000
2024-01-09,14855620000
2024-01-10,15067780000
2024-01-11,15054520000
2024-01-12,14868880000
2024-01-16,14908659999
2024-01-17,14873300000
2024-01-18,15072200000
2024-01-19,15041260000
2024-01-22,15257840000
2024-01-23,14813630000
2024-01-24,14468870000
2024-01-25,14846780000
2024-01-26,14862250000
2024-01-29,15114190000
2024-01-30,15140710000
2024-01-31,14871090000
2024-02-01,15275520000
2024-02-02,15176070000
2024-02-05,15025789999
2024-02-06,15200380000
2024-02-07,15567240000
2024-02-08,16203719999
2024-02-09,16046810000
2024-02-12,16188250000
2024-02-13,16015870000
2024-02-14,16236870000
2024-02-15,16239080000
2024-02-16,16168360000
2024-02-20,16347370000
2024-02-21,16263390000
2024-02-22,16426930000
2024-02-23,16561740000
2024-02-26,16643510000
2024-02-27,16935229999
2024-02-28,16950700000
2024-02-29,16963960000
2024-03-01,17149599999
2024-03-04,17211480000
2024-03-05,16928599999
2024-03-06,16888820000
2024-03-07,17047940000
2024-03-08,16990479999
2024-03-11,16610360000
2024-03-12,16698760000
2024-03-13,16594890000
2024-03-14,16336320000
2024-03-15,16389360000
2024-03-18,16327479999
2024-03-19,16654560000
2024-03-20,16846830000
2024-03-21,17277780000
2024-03-22,17039099999
2024-03-25,16798210000
2024-03-26,16926390000
2024-03-27,17204850000
2024-03-28,17432480000
2024-04-01,17169490000
2024-04-02,17056780000
2024-04-03,17215900000
2024-04-04,16924180000
2024-04-05,16994900000
2024-04-08,17043520000
2024-04-09,16957330000
2024-04-10,16351789999
2024-04-11,16239080000
2024-04-12,16254550000
2024-04-15,16146260000
2024-04-16,16035760000
2024-04-17,15991560000
2024-04-18,15960620000
2024-04-19,15892110000
2024-04-22,15916420000
2024-04-23,16135210000
2024-04-24,15412539999
2024-04-25,15441270000
2024-04-26,15436849999
2024-04-29,15485469999
2024-04-30,15127450000
2024-05-01,15156180000
2024-05-02,15244580000
2024-05-03,15372760000
2024-05-06,15520830000
2024-05-07,15620280000
2024-05-08,15618070000
2024-05-09,15920840000
2024-05-10,15980510000
2024-05-13,15644590000
2024-05-14,15713099999
2024-05-15,15956200000
2024-05-16,15545140000
2024-05-17,15505360000
2024-05-20,15366130000
2024-05-21,15447900000
2024-05-22,15304250000
2024-05-23,15191539999
2024-05-24,15271099999
2024-05-28,14913080000
2024-05-29,14879930000
2024-05-30,15111979999
2024-05-31,15452320000
2024-06-03,15182700000
2024-06-04,14860039999
2024-06-05,14974960000
2024-06-06,14833520000
2024-06-07,14592630000
2024-06-10,14837940000
2024-06-11,14851200000
2024-06-12,15244580000
2024-06-13,15569450000
2024-06-14,15279940000
2024-06-17,15363920000
2024-06-18,15335190000
2024-06-20,15081039999
2024-06-21,14992640000
2024-06-24,15047890000
2024-06-25,14471080000
2024-06-26,14656719999
2024-06-27,14674400000
2024-06-28,14734070000
2024-07-01,14300909999
2024-07-02,14309750000
2024-07-03,14316380000
2024-07-05,14298700000
2024-07-08,14539590000
2024-07-09,14502020000
2024-07-10,14619150000
2024-07-11,15297620000
2024-07-12,15631330000
2024-07-15,15598180000
2024-07-16,16420300000
2024-07-17,16172780000
2024-07-18,16230240000
2024-07-19,16073330000
2024-07-22,16097640000
2024-07-23,15608130000
2024-07-24,15457020000
2024-07-25,16608960000
2024-07-26,16961550000
2024-07-29,17014110000
2024-07-30,17152079999
2024-07-31,17049149999
2024-08-01,16689989999
2024-08-02,16418430000
2024-08-05,16078980000
2024-08-06,16184100000
2024-08-07,15800850000
2024-08-08,15956340000
2024-08-09,15864360000
