,LNC
2023-03-03,5319529942
2023-03-06,5136623469
2023-03-07,5062106016
2023-03-08,4953716995
2023-03-09,4630243509
2023-03-10,4345722328
2023-03-13,3913859821
2023-03-14,3983296537
2023-03-15,3788535015
2023-03-16,3744501975
2023-03-17,3437964273
2023-03-20,3607322119
2023-03-21,3815632270
2023-03-22,3514175304
2023-03-23,3453206479
2023-03-24,3505707412
2023-03-27,3559901922
2023-03-28,3517562461
2023-03-29,3685226728
2023-03-30,3697081778
2023-03-31,3810499360
2023-04-03,3793541197
2023-04-04,3661267521
2023-04-05,3571389254
2023-04-06,3478119354
2023-04-10,3552735274
2023-04-11,3578172519
2023-04-12,3498469150
2023-04-13,3515427314
2023-04-14,3556126906
2023-04-17,3718925277
2023-04-18,3627351194
2023-04-19,3724012726
2023-04-20,3571389254
2023-04-21,3554431090
2023-04-24,3593434866
2023-04-25,3467944456
2023-04-26,3471336088
2023-04-27,3556126906
2023-04-28,3685008950
2023-05-01,3676529868
2023-05-02,3484902619
2023-05-03,3474727721
2023-05-04,3281404656
2023-05-05,3469640272
2023-05-08,3595130683
2023-05-09,3556126906
2023-05-10,3417069965
2023-05-11,3381457821
2023-05-12,3240705063
2023-05-15,3320408432
2023-05-16,3286492105
2023-05-17,3554431090
2023-05-18,3630742826
2023-05-19,3552735274
2023-05-22,3707054562
2023-05-23,3717229461
2023-05-24,3583259968
2023-05-25,3544256192
2023-05-26,3625655377
2023-05-30,3676529868
2023-05-31,3547647825
2023-06-01,3642613541
2023-06-02,3813890993
2023-06-05,3825761708
2023-06-06,3942773037
2023-06-07,4061480182
2023-06-08,3981776813
2023-06-09,3917335791
2023-06-12,3959731200
2023-06-13,4166620796
2023-06-14,4042826202
2023-06-15,4144575183
2023-06-16,4132704469
2023-06-20,4112354673
2023-06-21,4156445898
2023-06-22,4092004876
2023-06-23,4032651304
2023-06-26,4127617020
2023-06-27,4203928756
2023-06-28,4239540900
2023-06-29,4322635901
2023-06-30,4370077894
2023-07-03,4422668117
2023-07-05,4397221235
2023-07-06,4346327471
2023-07-07,4424364576
2023-07-10,4398917694
2023-07-11,4529545022
2023-07-12,4446418541
2023-07-13,4556688363
2023-07-14,4471865423
2023-07-17,4507491058
2023-07-18,4570260034
2023-07-19,4614367963
2023-07-20,4646600680
2023-07-21,4604189210
2023-07-24,4734816538
2023-07-25,4653386515
2023-07-26,4787406761
2023-07-27,4668654645
2023-07-28,4711066115
2023-07-31,4756870503
2023-08-01,4795889055
2023-08-02,4728030703
2023-08-03,4751781126
2023-08-04,4566867116
2023-08-07,4690708609
2023-08-08,4678833397
2023-08-09,4519366269
2023-08-10,4463383129
2023-08-11,4548206069
2023-08-14,4515973352
2023-08-15,4417578741
2023-08-16,4388738941
2023-08-17,4309005377
2023-08-18,4368381435
2023-08-21,4393828317
2023-08-22,4281862036
2023-08-23,4344631012
2023-08-24,4341238094
2023-08-25,4322577047
2023-08-28,4310701836
2023-08-29,4407399988
2023-08-30,4356506224
2023-08-31,4353113306
2023-09-01,4446418541
2023-09-05,4298826624
2023-09-06,4329362883
2023-09-07,4200432013
2023-09-08,4354809765
2023-09-11,4173288672
2023-09-12,4249629319
2023-09-13,4183467425
2023-09-14,4361595600
2023-09-15,4415882282
2023-09-18,4407399988
2023-09-19,4500705222
2023-09-20,4415882282
2023-09-21,4244539942
2023-09-22,4181770966
2023-09-25,4222485978
2023-09-26,4071501144
2023-09-27,4064715308
2023-09-28,4071501144
2023-09-29,4188556801
2023-10-02,4107516947
2023-10-03,3948034670
2023-10-04,3949731290
2023-10-05,3944641430
2023-10-06,3919192130
2023-10-09,3922585370
2023-10-10,4034562288
2023-10-11,4088854127
2023-10-12,4015899468
2023-10-13,3919192130
2023-10-16,4075281167
2023-10-17,4183864846
2023-10-18,4082067647
2023-10-19,3970090729
2023-10-20,3730867314
2023-10-23,3635856595
2023-10-24,3718990974
2023-10-25,3607014056
2023-10-26,3707114634
2023-10-27,3617193776
2023-10-30,3635856595
2023-10-31,3693541674
2023-11-01,3637553215
2023-11-02,3922585370
2023-11-03,4166898646
2023-11-06,4039652148
2023-11-07,3907315790
2023-11-08,3830967892
2023-11-09,3708811254
2023-11-10,3734260553
2023-11-13,3710507874
2023-11-14,3941248190
2023-11-15,4019292708
2023-11-16,3953124530
2023-11-17,4034562288
2023-11-20,4014202849
2023-11-21,3988753549
2023-11-22,4073584547
2023-11-24,4082067647
2023-11-27,4083764267
2023-11-28,4066798068
2023-11-29,4076977787
2023-11-30,4034562288
2023-12-01,4093943987
2023-12-04,4180471606
2023-12-05,4027775808
2023-12-06,4080371027
2023-12-07,4138056106
2023-12-08,4127876387
2023-12-11,4160112166
2023-12-12,4202527665
2023-12-13,4423088261
2023-12-14,4608019838
2023-12-15,4719996756
2023-12-18,4631772518
2023-12-19,4721693376
2023-12-20,4584267158
2023-12-21,4662311677
2023-12-22,4619896178
2023-12-26,4631772518
2023-12-27,4613109698
2023-12-28,4631772518
2023-12-29,4575784059
2024-01-02,4645765836
2024-01-03,4491020341
2024-01-04,4565842338
2024-01-05,4785206831
2024-01-08,4853226828
2024-01-09,4698481334
2024-01-10,4803912330
2024-01-11,4718887333
2024-01-12,4723988833
2024-01-16,4610055337
2024-01-17,4565842338
2024-01-18,4586248338
2024-01-19,4676374835
2024-01-22,4771602831
2024-01-23,4768201831
2024-01-24,4735892332
2024-01-25,4792008830
2024-01-26,4827719329
2024-01-29,4820917329
2024-01-30,4854927328
2024-01-31,4667872335
2024-02-01,4513126840
2024-02-02,4538634339
2024-02-05,4523329840
2024-02-06,4560740839
2024-02-07,4604953837
2024-02-08,4491020341
2024-02-09,4360081846
2024-02-12,4650867335
2024-02-13,4562441339
2024-02-14,4632161836
2024-02-15,4754597832
2024-02-16,4650867335
2024-02-20,4618557837
2024-02-21,4587948838
2024-02-22,4599852337
2024-02-23,4649166835
2024-02-26,4574344838
2024-02-27,4708684333
2024-02-28,4632161836
2024-02-29,4683176834
2024-03-01,4710384833
2024-03-04,4407695844
2024-03-05,4479116841
2024-03-06,4557339839
2024-03-07,4576045338
2024-03-08,4603253337
2024-03-11,4623659336
2024-03-12,4552238339
2024-03-13,4649166835
2024-03-14,4559040339
2024-03-15,4606654337
2024-03-18,4620258336
2024-03-19,4644065336
2024-03-20,4790308330
2024-03-21,5103200319
2024-03-22,5011373323
2024-03-25,5081093820
2024-03-26,5178022317
2024-03-27,5455203807
2024-03-28,5429696308
2024-04-01,5373579810
2024-04-02,5285153813
2024-04-03,5378681310
2024-04-04,5223935815
2024-04-05,5225636315
2024-04-08,5252844314
2024-04-09,5074291820
2024-04-10,4984165324
2024-04-11,4933150325
2024-04-12,4809013830
2024-04-15,4740993832
2024-04-16,4642364836
2024-04-17,4565842338
2024-04-18,4630461336
2024-04-19,4701882334
2024-04-22,4805612830
2024-04-23,4885536327
2024-04-24,4871932328
2024-04-25,4754597832
2024-04-26,4729090333
2024-04-29,4763100331
2024-04-30,4637263336
2024-05-01,4708684333
2024-05-02,4579446338
2024-05-03,4778404831
2024-05-06,4926348326
2024-05-07,4955256825
2024-05-08,4980764324
2024-05-09,4973962324
2024-05-10,4984165324
2024-05-13,5019875822
2024-05-14,5058987321
2024-05-15,5096398320
2024-05-16,5111702819
2024-05-17,5145712818
2024-05-20,5108301819
2024-05-21,5215433315
2024-05-22,5416092308
2024-05-23,5382082310
2024-05-24,5553832804
2024-05-28,5480711306
2024-05-29,5507919305
2024-05-30,5538528304
2024-05-31,5609949302
2024-06-03,5664365300
2024-06-04,5504518305
2024-06-05,5581040803
2024-06-06,5504518305
2024-06-07,5514721305
2024-06-10,5484112306
2024-06-11,5312361812
2024-06-12,5373579810
2024-06-13,5280052313
2024-06-14,5176321817
2024-06-17,5237539815
2024-06-18,5324265312
2024-06-20,5422894308
2024-06-21,5436498308
2024-06-24,5489213806
2024-06-25,5431396808
2024-06-26,5346371811
2024-06-27,5312361812
2024-06-28,5288554813
2024-07-01,5325965812
2024-07-02,5336168811
2024-07-03,5354874311
2024-07-05,5249443314
2024-07-08,5229037315
2024-07-09,5235839315
2024-07-10,5353173811
2024-07-11,5433097308
2024-07-12,5473909306
2024-07-15,5579340303
2024-07-16,5577639803
2024-07-17,5574238803
2024-07-18,5473909306
2024-07-19,5426295308
2024-07-22,5494315306
2024-07-23,5550431804
2024-07-24,5429696308
2024-07-25,5523223805
2024-07-26,5603147302
2024-07-29,5626954301
2024-07-30,5710278798
2024-07-31,5681651361
2024-08-01,5809616482
2024-08-02,5122017233
2024-08-05,4970165289
2024-08-06,5021351338
2024-08-07,4930922652
2024-08-08,4973577693
2024-08-09,5048650563
