,PKG
2023-03-31,12369753000
2023-04-03,12500730000
2023-04-04,12378663000
2023-04-05,12508748999
2023-04-06,12576465000
2023-04-10,12558644999
2023-04-11,12762684000
2023-04-12,12669129000
2023-04-13,12688731000
2023-04-14,12577356000
2023-04-17,12731498999
2023-04-18,12730608000
2023-04-19,12685167000
2023-04-20,12771594000
2023-04-21,12761793000
2023-04-24,12911481000
2023-04-25,11973258000
2023-04-26,11769219000
2023-04-27,11877921000
2023-04-28,12051666000
2023-05-01,12309165000
2023-05-02,11899305000
2023-05-03,11908215000
2023-05-04,11854755000
2023-05-05,12061467000
2023-05-08,12120273000
2023-05-09,11881485000
2023-05-10,11875248000
2023-05-11,11791494000
2023-05-12,11798621999
2023-05-15,11622204000
2023-05-16,11315700000
2023-05-17,11490336000
2023-05-18,11514393000
2023-05-19,11533994999
2023-05-22,11500137000
2023-05-23,11398563000
2023-05-24,11352231000
2023-05-25,11345103000
2023-05-26,11333520000
2023-05-30,11261349000
2023-05-31,11051073000
2023-06-01,11122353000
2023-06-02,11411928000
2023-06-05,11329065000
2023-06-06,11544687000
2023-06-07,11836935000
2023-06-08,11656062000
2023-06-09,11654280000
2023-06-12,11657844000
2023-06-13,11757636000
2023-06-14,11704176000
2023-06-15,11820006000
2023-06-16,11798621999
2023-06-20,11732688000
2023-06-21,11730906000
2023-06-22,11655171000
2023-06-23,11477862000
2023-06-26,11664971999
2023-06-27,11730906000
2023-06-28,11529540000
2023-06-29,11748726000
2023-06-30,11775456000
2023-07-03,11815551000
2023-07-05,11585673000
2023-07-06,11596365000
2023-07-07,11805750000
2023-07-10,11754963000
2023-07-11,11806641000
2023-07-12,11889504000
2023-07-13,11944746000
2023-07-14,11958111000
2023-07-17,11938509000
2023-07-18,12065031000
2023-07-19,12106017000
2023-07-20,12115818000
2023-07-21,12237885000
2023-07-24,12355496999
2023-07-25,13601115000
2023-07-26,13414005000
2023-07-27,13581513000
2023-07-28,13616262000
2023-07-31,13663485000
2023-08-01,13641210000
2023-08-02,13778423999
2023-08-03,13830102000
2023-08-04,13711598999
2023-08-07,13636755000
2023-08-08,13583294999
2023-08-09,13560129000
2023-08-10,13618044000
2023-08-11,13544982000
2023-08-14,13439844000
2023-08-15,13160961000
2023-08-16,13125321000
2023-08-17,13070969999
2023-08-18,13095918000
2023-08-21,12940884000
2023-08-22,12925737000
2023-08-23,12955140000
2023-08-24,12882078000
2023-08-25,13012164000
2023-08-28,13170762000
2023-08-29,13281246000
2023-08-30,13311540000
2023-08-31,13284810000
2023-09-01,13325796000
2023-09-05,12965832000
2023-09-06,12899898000
2023-09-07,12897225000
2023-09-08,13058496000
2023-09-11,13031766000
2023-09-12,13094136000
2023-09-13,13147596000
2023-09-14,13431825000
2023-09-15,13342725000
2023-09-18,13520925000
2023-09-19,13445190000
2023-09-20,13375692000
2023-09-21,13348071000
2023-09-22,13281246000
2023-09-25,13440735000
2023-09-26,13286592000
2023-09-27,13533398999
2023-09-28,13701798000
2023-09-29,13681305000
2023-10-02,13737720000
2023-10-03,13593423749
2023-10-04,13742201250
2023-10-05,13672293750
2023-10-06,13581772500
2023-10-09,13778051250
2023-10-10,13858713750
2023-10-11,13830033750
2023-10-12,13587150000
2023-10-13,13566536250
2023-10-16,13662435000
2023-10-17,13700973750
2023-10-18,13717106250
2023-10-19,13403418750
2023-10-20,12949020000
2023-10-23,12954397500
2023-10-24,13347851250
2023-10-25,13343370000
2023-10-26,13501109999
2023-10-27,13459882500
2023-10-30,13596112499
2023-10-31,13717106250
2023-11-01,13766400000
2023-11-02,13929517499
2023-11-03,14184948750
2023-11-06,14095323750
2023-11-07,14038859999
2023-11-08,13993151250
2023-11-09,13953716250
2023-11-10,13948338750
2023-11-13,13754748750
2023-11-14,14149995000
2023-11-15,14196600000
2023-11-16,13935791250
2023-11-17,13919658750
2023-11-20,13719795000
2023-11-21,13757437500
2023-11-22,13821071250
2023-11-24,13903526250
2023-11-27,14223487499
2023-11-28,14173297499
2023-11-29,14505806250
2023-11-30,15057896250
2023-12-01,15210258750
2023-12-04,15088368750
2023-12-05,14814116250
2023-12-06,14717321250
2023-12-07,14727180000
2023-12-08,14687745000
2023-12-11,14806049999
2023-12-12,14495947500
2023-12-13,14857136250
2023-12-14,14998743750
2023-12-15,14766615000
2023-12-18,14717321250
2023-12-19,14737038750
2023-12-20,14567647500
2023-12-21,14630385000
2023-12-22,14669820000
2023-12-26,14697603750
2023-12-27,14789021250
2023-12-28,14638451250
2023-12-29,14600808750
2024-01-02,14680146995
2024-01-03,14658649434
2024-01-04,14839587239
2024-01-05,15025899435
2024-01-08,15104723825
2024-01-09,14971259800
2024-01-10,14864667727
2024-01-11,14910350044
2024-01-12,14883478093
2024-01-16,14787634800
2024-01-17,14714184800
2024-01-18,14716871995
2024-01-19,14724037848
2024-01-22,14801070776
2024-01-23,14913037239
2024-01-24,14780468946
2024-01-25,15377921997
2024-01-26,15403002485
2024-01-29,15200567118
2024-01-30,15144136020
2024-01-31,14858397605
2024-02-01,14612967116
2024-02-02,14454422604
2024-02-05,14562806141
2024-02-06,14603114068
2024-02-07,14807340898
2024-02-08,14947075044
2024-02-09,15077851874
2024-02-12,15067103093
2024-02-13,14764345775
2024-02-14,14815402483
2024-02-15,14949762239
2024-02-16,15046501264
2024-02-20,15192505533
2024-02-21,15365381753
2024-02-22,15514073217
2024-02-23,15712029925
2024-02-26,15592897607
2024-02-27,15655598827
2024-02-28,15797124437
2024-02-29,16229762853
2024-03-01,16140189682
2024-03-04,16609553098
2024-03-05,16524458586
2024-03-06,16422345171
2024-03-07,16555809195
2024-03-08,16667775659
2024-03-11,16811092733
2024-03-12,16725102489
2024-03-13,16519084195
2024-03-14,16392786024
2024-03-15,16383828707
2024-03-18,16210952487
2024-03-19,16413387854
2024-03-20,16501169561
2024-03-21,16571932366
2024-03-22,16545956147
2024-03-25,16777950660
2024-03-26,16738538464
2024-03-27,16923954928
2024-03-28,16999196392
2024-04-01,16906936026
2024-04-02,16794969562
2024-04-03,16900665904
2024-04-04,16809301269
2024-04-05,16810197001
2024-04-08,17082499441
2024-04-09,17006362246
2024-04-10,16823632977
2024-04-11,16685690293
2024-04-12,16320231756
2024-04-15,16155417121
2024-04-16,16085550048
2024-04-17,15989706755
2024-04-18,15966417730
2024-04-19,16113317731
2024-04-22,16059573828
2024-04-23,15306263460
2024-04-24,15578565900
2024-04-25,15339405533
2024-04-26,15482722607
2024-04-29,15858929925
2024-04-30,15494367119
2024-05-01,15603646388
2024-05-02,15705759803
2024-05-03,15789062852
2024-05-06,15778314071
2024-05-07,16047033584
2024-05-08,15992393950
2024-05-09,16157208584
2024-05-10,16069426877
2024-05-13,16251260414
2024-05-14,16270070780
2024-05-15,16305004317
2024-05-16,16338146390
2024-05-17,16403534805
2024-05-20,16262904926
2024-05-21,16288881146
2024-05-22,16239615902
2024-05-23,16144668341
2024-05-24,16460861634
2024-05-28,16205578097
2024-05-29,16047929316
2024-05-30,16255739073
2024-05-31,16435781146
2024-06-03,16380245780
2024-06-04,16305004317
2024-06-05,16366809805
2024-06-06,16399951878
2024-06-07,16443842732
2024-06-10,16518188464
2024-06-11,16489525049
2024-06-12,16554017732
2024-06-13,16581785415
2024-06-14,16363226878
2024-06-17,16574619561
2024-06-18,16649861025
2024-06-20,16611344561
2024-06-21,16421449439
2024-06-24,16997404928
2024-06-25,16786907977
2024-06-26,16715249440
2024-06-27,16408909195
2024-06-28,16352478097
2024-07-01,16128545170
2024-07-02,15900133584
2024-07-03,16085550048
2024-07-05,15905507974
2024-07-08,16082862853
2024-07-09,15793541510
2024-07-10,16093611633
2024-07-11,16371288463
2024-07-12,16610448830
2024-07-15,16639112244
2024-07-16,17106684197
2024-07-17,17158636636
2024-07-18,17248209807
2024-07-19,17127286026
2024-07-22,17327034198
2024-07-23,17271498832
2024-07-24,17312702490
2024-07-25,17398692735
2024-07-26,17825061029
2024-07-29,17771317126
2024-07-30,17712198833
2024-07-31,17902989687
2024-08-01,17735487858
2024-08-02,17618147003
2024-08-05,17169385417
2024-08-06,17616355540
2024-08-07,17325242734
2024-08-08,17625312857
2024-08-09,17383465295
