,TMO
2023-03-06,215588720000
2023-03-07,211848380000
2023-03-08,214133500000
2023-03-09,213539060000
2023-03-10,209918380000
2023-03-13,209042159999
2023-03-14,214600560000
2023-03-15,209482200000
2023-03-16,215036740000
2023-03-17,211273240000
2023-03-20,212520020000
2023-03-21,214886200000
2023-03-22,213967520000
2023-03-23,214303340000
2023-03-24,215488360000
2023-03-27,216812340000
2023-03-28,213932780000
2023-03-29,214287900000
2023-03-30,217306420000
2023-03-31,222478820000
2023-04-03,220047020000
2023-04-04,222405479999
2023-04-05,223825960000
2023-04-06,222085100000
2023-04-10,221702960000
2023-04-11,222482680000
2023-04-12,223629100000
2023-04-13,228176180000
2023-04-14,227292240000
2023-04-17,227199600000
2023-04-18,225755960000
2023-04-19,223849119999
2023-04-20,218448979999
2023-04-21,220668479999
2023-04-24,221679799999
2023-04-25,211674680000
2023-04-26,205788180000
2023-04-27,209605720000
2023-04-28,214191400000
2023-05-01,211721000000
2023-05-02,209914520000
2023-05-03,212462119999
2023-05-04,210617040000
2023-05-05,210902680000
2023-05-08,209435880000
2023-05-09,206378760000
2023-05-10,205931000000
2023-05-11,204498940000
2023-05-12,202514900000
2023-05-15,202140479999
2023-05-16,200623500000
2023-05-17,201364619999
2023-05-18,202086440000
2023-05-19,203568680000
2023-05-22,204201720000
2023-05-23,202688600000
2023-05-24,197137920000
2023-05-25,200967040000
2023-05-26,201499720000
2023-05-30,198488920000
2023-05-31,196265560000
2023-06-01,200480680000
2023-06-02,200774040000
2023-06-05,200171880000
2023-06-06,199276360000
2023-06-07,201021080000
2023-06-08,198886500000
2023-06-09,200017479999
2023-06-12,202144340000
2023-06-13,203055299999
2023-06-14,200766320000
2023-06-15,206552460000
2023-06-16,207397799999
2023-06-20,203576400000
2023-06-21,203016700000
2023-06-22,203927659999
2023-06-23,202345060000
2023-06-26,201503580000
2023-06-27,196713320000
2023-06-28,196917900000
2023-06-29,198554540000
2023-06-30,201395500000
2023-07-03,200376460000
2023-07-05,200951600000
2023-07-06,199685520000
2023-07-07,198299780000
2023-07-10,199504100000
2023-07-11,200434360000
2023-07-12,203005119999
2023-07-13,203286900000
2023-07-14,204332960000
2023-07-17,202750360000
2023-07-18,202140479999
2023-07-19,206722299999
2023-07-20,207772220000
2023-07-21,217005340000
2023-07-24,220606720000
2023-07-25,220371260000
2023-07-26,221722260000
2023-07-27,216167720000
2023-07-28,216874100000
2023-07-31,211782760000
2023-08-01,210694240000
2023-08-02,213751360000
2023-08-03,211674680000
2023-08-04,211775040000
2023-08-07,212990940000
2023-08-08,214531080000
2023-08-09,211365880000
2023-08-10,211250080000
2023-08-11,209899080000
2023-08-14,208571240000
2023-08-15,206289979999
2023-08-16,204143820000
2023-08-17,206880560000
2023-08-18,205498680000
2023-08-21,205452360000
2023-08-22,203441299999
2023-08-23,210462640000
2023-08-24,207671860000
2023-08-25,209053740000
2023-08-28,210443340000
2023-08-29,214388260000
2023-08-30,215774000000
2023-08-31,215040600000
2023-09-01,215086920000
2023-09-05,209215860000
2023-09-06,207166200000
2023-09-07,205220760000
2023-09-08,200052220000
2023-09-11,198766840000
2023-09-12,197242140000
2023-09-13,197207400000
2023-09-14,199037040000
2023-09-15,198994580000
2023-09-18,195983780000
2023-09-19,196373640000
2023-09-20,194887540000
2023-09-21,193613740000
2023-09-22,194076940000
2023-09-25,195184760000
2023-09-26,193613740000
2023-09-27,192339940000
2023-09-28,194165720000
2023-09-29,195381620000
2023-10-02,191870730000
2023-10-03,193349070000
2023-10-04,194448150000
2023-10-05,192733740000
2023-10-06,192938850000
2023-10-09,192002310000
2023-10-10,192010050000
2023-10-11,190647810000
2023-10-12,186750720000
2023-10-13,186862950000
2023-10-16,189064980000
2023-10-17,187605990000
2023-10-18,180829620000
2023-10-19,181762290000
2023-10-20,179707320000
2023-10-23,178720470000
2023-10-24,177346620000
2023-10-25,167640660000
2023-10-26,170341920000
2023-10-27,166955670000
2023-10-30,168000570000
2023-10-31,172125990000
2023-11-01,170709570000
2023-11-02,173209590000
2023-11-03,175984380000
2023-11-06,176092740000
2023-11-07,177725880000
2023-11-08,175817970000
2023-11-09,171932490000
2023-11-10,173542410000
2023-11-13,172273050000
2023-11-14,177733620000
2023-11-15,182098980000
2023-11-16,182845890000
2023-11-17,180504540000
2023-11-20,181514610000
2023-11-21,186684930000
2023-11-22,188674110000
2023-11-24,189931860000
2023-11-27,189680310000
2023-11-28,188051040000
2023-11-29,190760040000
2023-11-30,191859120000
2023-12-01,192002310000
2023-12-04,191696580000
2023-12-05,190249200000
2023-12-06,191104470000
2023-12-07,191216700000
2023-12-08,189540990000
2023-12-11,191561130000
2023-12-12,192482190000
2023-12-13,200674980000
2023-12-14,201828240000
2023-12-15,200477610000
2023-12-18,200705940000
2023-12-19,204390180000
2023-12-20,201019409999
2023-12-21,203778719999
2023-12-22,204742349999
2023-12-26,204993900000
2023-12-27,205748550000
2023-12-28,206247780000
2023-12-29,205415730000
2024-01-02,207865300000
2024-01-03,202009240000
2024-01-04,205271520000
2024-01-05,202929860000
2024-01-08,206807160000
2024-01-09,206986700000
2024-01-10,207781259999
2024-01-11,208572000000
2024-01-12,207930240000
2024-01-16,207044000000
2024-01-17,205993500000
2024-01-18,207968439999
2024-01-19,210768500000
2024-01-22,211394980000
2024-01-23,210382680000
2024-01-24,206276180000
2024-01-25,205596220000
2024-01-26,209080060000
2024-01-29,213068140000
2024-01-30,216639840000
2024-01-31,205890360000
2024-02-01,210951860000
2024-02-02,210795240000
2024-02-05,210718840000
2024-02-06,214026960000
2024-02-07,210982419999
2024-02-08,210439980000
2024-02-09,210386500000
2024-02-12,208900520000
2024-02-13,205745200000
2024-02-14,209439140000
2024-02-15,209553740000
2024-02-16,209274880000
2024-02-20,209389480000
2024-02-21,211188700000
2024-02-22,214107180000
2024-02-23,215719220000
2024-02-26,215249360000
2024-02-27,216276939999
2024-02-28,218515460000
2024-02-29,217808759999
2024-03-01,220158060000
2024-03-04,222186480000
2024-03-05,223321020000
2024-03-06,225953000000
2024-03-07,228306120000
2024-03-08,228287020000
2024-03-11,228982259999
2024-03-12,228149500000
2024-03-13,226648240000
2024-03-14,223435620000
2024-03-15,223145300000
2024-03-18,221579099999
2024-03-19,222599040000
2024-03-20,221579099999
2024-03-21,223137660000
2024-03-22,222740380000
2024-03-25,219099919999
2024-03-26,217289240000
2024-03-27,221319340000
2024-03-28,222022220000
2024-04-01,220585900000
2024-04-02,218335919999
2024-04-03,220032000000
2024-04-04,217973020000
2024-04-05,221353720000
2024-04-08,221101599999
2024-04-09,225074400000
2024-04-10,219157220000
2024-04-11,219485740000
2024-04-12,215917860000
2024-04-15,213106340000
2024-04-16,211838099999
2024-04-17,209049500000
2024-04-18,206860640000
2024-04-19,208105960000
2024-04-22,209481160000
2024-04-23,219493380000
2024-04-24,220562980000
2024-04-25,218400860000
2024-04-26,219115200000
2024-04-29,220371980000
2024-04-30,217251040000
2024-05-01,219646180000
2024-05-02,218217500000
2024-05-03,218649160000
2024-05-06,219096099999
2024-05-07,218836340000
2024-05-08,219130480000
2024-05-09,220769259999
2024-05-10,226537460000
2024-05-13,225647400000
2024-05-14,227213599999
2024-05-15,228825640000
2024-05-16,228111300000
2024-05-17,227404599999
2024-05-20,226911820000
2024-05-21,225425840000
2024-05-22,225685599999
2024-05-23,223481460000
2024-05-24,223107099999
2024-05-28,218721740000
2024-05-29,216708599999
2024-05-30,214974320000
2024-05-31,216968360000
2024-06-03,217579560000
2024-06-04,217613939999
2024-06-05,219756960000
2024-06-06,221498880000
2024-06-07,221976380000
2024-06-10,222125360000
2024-06-11,219989980000
2024-06-12,219913580000
2024-06-13,218744660000
2024-06-14,218523099999
2024-06-17,216976000000
2024-06-18,217422939999
2024-06-20,212854220000
2024-06-21,215677200000
2024-06-24,216192900000
2024-06-25,212590640000
2024-06-26,213220939999
2024-06-27,210397960000
2024-06-28,211246000000
2024-07-01,206937040000
2024-07-02,203961259999
2024-07-03,204603020000
2024-07-05,206318200000
2024-07-08,204862780000
2024-07-09,203170520000
2024-07-10,205084340000
2024-07-11,207307580000
2024-07-12,209370380000
2024-07-15,208067759999
2024-07-16,212170439999
2024-07-17,212032919999
2024-07-18,206516840000
2024-07-19,204121700000
2024-07-22,208732439999
2024-07-23,210955680000
2024-07-24,219546860000
2024-07-25,227099000000
2024-07-26,231927480000
2024-07-29,230773840000
2024-07-30,234952919999
2024-07-31,234295880000
2024-08-01,237516140000
2024-08-02,235193580000
2024-08-05,228447460000
2024-08-06,229971640000
2024-08-07,224375340000
2024-08-08,229215280000
2024-08-09,227740759999
