,ES
2023-03-07,25863021906
2023-03-08,26163348653
2023-03-09,25936357507
2023-03-10,25450945673
2023-03-13,26121442595
2023-03-14,26516057971
2023-03-15,26826861232
2023-03-16,26819876889
2023-03-17,26509073628
2023-03-20,26603362258
2023-03-21,26163348653
2023-03-22,25674444647
2023-03-23,25580156017
2023-03-24,26446214542
2023-03-27,26491612771
2023-03-28,26603362258
2023-03-29,27081789749
2023-03-30,27277351352
2023-03-31,27348924215
2023-04-03,27051881210
2023-04-04,27275537119
2023-04-05,28138709146
2023-04-06,28243547854
2023-04-10,28117741405
2023-04-11,28044354309
2023-04-12,27876612377
2023-04-13,27824193023
2023-04-14,27418816687
2023-04-17,27656451091
2023-04-18,27390859698
2023-04-19,27604031737
2023-04-20,27471236040
2023-04-21,27551612383
2023-04-24,27726343563
2023-04-25,27806719905
2023-04-26,27086827446
2023-04-27,27251074754
2023-04-28,27121773681
2023-05-01,27160214541
2023-05-02,26712902721
2023-05-03,26782795193
2023-05-04,26810752182
2023-05-05,27062365080
2023-05-08,26821236053
2023-05-09,26716397345
2023-05-10,26901612395
2023-05-11,26646504873
2023-05-12,26936558631
2023-05-15,26852687665
2023-05-16,26041934992
2023-05-17,25891666178
2023-05-18,25727418869
2023-05-19,25570160808
2023-05-22,25423386617
2023-05-23,25423386617
2023-05-24,25091397376
2023-05-25,24762902758
2023-05-26,24004569439
2023-05-30,23735483423
2023-05-31,24193279113
2023-06-01,24053494169
2023-06-02,24465859753
2023-06-05,24640590933
2023-06-06,24462365130
2023-06-07,25066935011
2023-06-08,25018010280
2023-06-09,24591666202
2023-06-12,24542741472
2023-06-13,24483332871
2023-06-14,24427418894
2023-06-15,24815322112
2023-06-16,25189246836
2023-06-20,24686021039
2023-06-21,24892203831
2023-06-22,24724461899
2023-06-23,24368010293
2023-06-26,24748924264
2023-06-27,24920160820
2023-06-28,24319085562
2023-06-29,24364515669
2023-06-30,24801018672
2023-07-03,24846480212
2023-07-05,25052805664
2023-07-06,24961882583
2023-07-07,24769545298
2023-07-10,24612178428
2023-07-11,24954888500
2023-07-12,25325574905
2023-07-13,25542391481
2023-07-14,25465456567
2023-07-17,25241645907
2023-07-18,24972373708
2023-07-19,25231154783
2023-07-20,25717243558
2023-07-21,25986515758
2023-07-24,25773196223
2023-07-25,25839640012
2023-07-26,25745219891
2023-07-27,25273119281
2023-07-28,25213669575
2023-07-31,25294101531
2023-08-01,24601687304
2023-08-02,24409350019
2023-08-03,23821847038
2023-08-04,23514107382
2023-08-07,23458154717
2023-08-08,23409196135
2023-08-09,23531592589
2023-08-10,23199373642
2023-08-11,23444166551
2023-08-14,23199373642
2023-08-15,22471989000
2023-08-16,22527941665
2023-08-17,22513953498
2023-08-18,22545426872
2023-08-21,22328610296
2023-08-22,22335604379
2023-08-23,22426527460
2023-08-24,22370574795
2023-08-25,22790219781
2023-08-28,22790219781
2023-08-29,22846172446
2023-08-30,22527941665
2023-08-31,22318119172
2023-09-01,22048846972
2023-09-05,21464841033
2023-09-06,21324959371
2023-09-07,21454349909
2023-09-08,21709633942
2023-09-11,21807551105
2023-09-12,21818042230
2023-09-13,22153758219
2023-09-14,22534935748
2023-09-15,22454503792
2023-09-18,22482480124
2023-09-19,22307628047
2023-09-20,22367077753
2023-09-21,22384562961
2023-09-22,21884486019
2023-09-25,21615213820
2023-09-26,20880835095
2023-09-27,20552113189
2023-09-28,20059030330
2023-09-29,20335296613
2023-10-02,19502094395
2023-10-03,19614074840
2023-10-04,19635071174
2023-10-05,19320126172
2023-10-06,19530089506
2023-10-09,20030502120
2023-10-10,20394438567
2023-10-11,20635896402
2023-10-12,19092665892
2023-10-13,19257137171
2023-10-16,19666565674
2023-10-17,19407610894
2023-10-18,19068170170
2023-10-19,18861706224
2023-10-20,18721730668
2023-10-23,18357794221
2023-10-24,18907198280
2023-10-25,18973686670
2023-10-26,18952690336
2023-10-27,18602751445
2023-10-30,18683237390
2023-10-31,18823212946
2023-11-01,18578255723
2023-11-02,18994683003
2023-11-03,19397112728
2023-11-06,19792543674
2023-11-07,19719056507
2023-11-08,19488096839
2023-11-09,18980685447
2023-11-10,18826712335
2023-11-13,18557259389
2023-11-14,19677063840
2023-11-15,20034001509
2023-11-16,20114487454
2023-11-17,20474924512
2023-11-20,20401437345
2023-11-21,20583405568
2023-11-22,20831862181
2023-11-24,20737378680
2023-11-27,20660392124
2023-11-28,20971837737
2023-11-29,20894851181
2023-11-30,20789869514
2023-12-01,21269285794
2023-12-04,21237791294
2023-12-05,21062821849
2023-12-06,21206296794
2023-12-07,21125810849
2023-12-08,20873854848
2023-12-11,21272785183
2023-12-12,21069820627
2023-12-13,22077644633
2023-12-14,22231617745
2023-12-15,21633222241
2023-12-18,21689212464
2023-12-19,21556235685
2023-12-20,21181801072
2023-12-21,21314777850
2023-12-22,21374267462
2023-12-26,21500245463
2023-12-27,21472250351
2023-12-28,21682213686
2023-12-29,21598228352
2024-01-02,22354708846
2024-01-03,22547603259
2024-01-04,22056599299
2024-01-05,21769011265
2024-01-08,22049584957
2024-01-09,20341592612
2024-01-10,20467850773
2024-01-11,20032961551
2024-01-12,19948789444
2024-01-16,19724330491
2024-01-17,19205269162
2024-01-18,18938724156
2024-01-19,18731801058
2024-01-22,18510849276
2024-01-23,18545920988
2024-01-24,18644121780
2024-01-25,19240340874
2024-01-26,19331527323
2024-01-29,19345556008
2024-01-30,19222805018
2024-01-31,19015881921
2024-02-01,19626129699
2024-02-02,19359584692
2024-02-05,18830001850
2024-02-06,18847537706
2024-02-07,18865073562
2024-02-08,18963274353
2024-02-09,19282426927
2024-02-12,19454278313
2024-02-13,19114082713
2024-02-14,20011918524
2024-02-15,20559037222
2024-02-16,20646716501
2024-02-20,20173248397
2024-02-21,20488893799
2024-02-22,20380171494
2024-02-23,20646716501
2024-02-26,20215334450
2024-02-27,20787003346
2024-02-28,20555530051
2024-02-29,20587094591
2024-03-01,20485386628
2024-03-04,20660745185
2024-03-05,20390693007
2024-03-06,20516951169
2024-03-07,20839610913
2024-03-08,21071084209
2024-03-11,21270992964
2024-03-12,20976390588
2024-03-13,20741410121
2024-03-14,20713352752
2024-03-15,20664252356
2024-03-18,20678281041
2024-03-19,20622166303
2024-03-20,20765960319
2024-03-21,20303013729
2024-03-22,20303013729
2024-03-25,20173248397
2024-03-26,19741866347
2024-03-27,20685295383
2024-03-28,20962361903
2024-04-01,20650223672
2024-04-02,20787003346
2024-04-03,20492400971
2024-04-04,20664252356
2024-04-05,20520458340
2024-04-08,20857146769
2024-04-09,21028998155
2024-04-10,20716859923
2024-04-11,20744917293
2024-04-12,20618659132
2024-04-15,20425764719
2024-04-16,20061018920
2024-04-17,20520458340
2024-04-18,20688802554
2024-04-19,20934304534
2024-04-22,21148241974
2024-04-23,21165777829
2024-04-24,21337629215
2024-04-25,21225399739
2024-04-26,20853639598
2024-04-29,21204356712
2024-04-30,21260471450
2024-05-01,21611188564
2024-05-02,21306064675
2024-05-03,21046534011
2024-05-06,20941318876
2024-05-07,21453365863
2024-05-08,21407772638
2024-05-09,21660288960
2024-05-10,21716403698
2024-05-13,21491944745
2024-05-14,21358672242
2024-05-15,21228906910
2024-05-16,21555073826
2024-05-17,21379715269
2024-05-20,21316586188
2024-05-21,21470901719
2024-05-22,20976390588
2024-05-23,20176755568
2024-05-24,20176755568
2024-05-28,19920732075
2024-05-29,19910210561
2024-05-30,20190784252
2024-05-31,20772974662
2024-06-03,20930797363
2024-06-04,21330614873
2024-06-05,20874682625
2024-06-06,20632687816
2024-06-07,20545008538
2024-06-10,20706338410
2024-06-11,20723874266
2024-06-12,20671266699
2024-06-13,20590601762
2024-06-14,20695816897
2024-06-17,20218841622
2024-06-18,20341592612
2024-06-20,20338085440
2024-06-21,20054004578
2024-06-24,20341592612
2024-06-25,20022440038
2024-06-26,19980353984
2024-06-27,20057511749
2024-06-28,19889167534
2024-07-01,19836559967
2024-07-02,19822531283
2024-07-03,20099597803
2024-07-05,20085569118
2024-07-08,20099597803
2024-07-09,20285477873
2024-07-10,20373157152
2024-07-11,20832596571
2024-07-12,21162270658
2024-07-15,20783496175
2024-07-16,20944826048
2024-07-17,21586638366
2024-07-18,21530523628
2024-07-19,21428815665
2024-07-22,21660288960
2024-07-23,21330614873
2024-07-24,22105699695
2024-07-25,22305608450
2024-07-26,22621253853
2024-07-29,22775569383
2024-07-30,23297888452
2024-07-31,22927015455
2024-08-01,23336741814
2024-08-02,23704082687
2024-08-05,22965868817
2024-08-06,23131878635
2024-08-07,23078896778
2024-08-08,22905822713
2024-08-09,22927015455
