,JPM
2023-03-06,423961170000
2023-03-07,411493470000
2023-03-08,409059300000
2023-03-09,386914290000
2023-03-10,396740025000
2023-03-13,389615625000
2023-03-14,399619470000
2023-03-15,380739810000
2023-03-16,388131375000
2023-03-17,373466985000
2023-03-20,377415090000
2023-03-21,387537675000
2023-03-22,377533830000
2023-03-23,376524540000
2023-03-24,370795335000
2023-03-27,381422565000
2023-03-28,382580280000
2023-03-29,383352089999
2023-03-30,382194375000
2023-03-31,383606578000
2023-04-03,383165008000
2023-04-04,378042795999
2023-04-05,375658318000
2023-04-06,375246186000
2023-04-10,376482582000
2023-04-11,378337176000
2023-04-12,378278300000
2023-04-13,379720762000
2023-04-14,408393374000
2023-04-17,411631554000
2023-04-18,416253320000
2023-04-19,415723436000
2023-04-20,414516478000
2023-04-21,413721652000
2023-04-24,414280974000
2023-04-25,405272945999
2023-04-26,398090074000
2023-04-27,403447790000
2023-04-28,406950912000
2023-05-01,415664559999
2023-05-02,408952695999
2023-05-03,400297924000
2023-05-04,394822456000
2023-05-05,402535212000
2023-05-08,403506666000
2023-05-09,401563758000
2023-05-10,401769824000
2023-05-11,400503990000
2023-05-12,394763580000
2023-05-15,398090074000
2023-05-16,395411216000
2023-05-17,407569109999
2023-05-18,410660100000
2023-05-19,409718084000
2023-05-22,406332714000
2023-05-23,402093642000
2023-05-24,398413892000
2023-05-25,399385345999
2023-05-26,403123972000
2023-05-30,404654748000
2023-05-31,399503098000
2023-06-01,405008004000
2023-06-02,413515586000
2023-06-05,409453142000
2023-06-06,410189092000
2023-06-07,414163222000
2023-06-08,414280974000
2023-06-09,415105238000
2023-06-12,415075800000
2023-06-13,418078476000
2023-06-14,416518262000
2023-06-15,421228342000
2023-06-16,421728788000
2023-06-20,419579814000
2023-06-21,418961616000
2023-06-22,410895604000
2023-06-23,408746630000
2023-06-26,409747522000
2023-06-27,409776959999
2023-06-28,407981242000
2023-06-29,422229234000
2023-06-30,425775600000
2023-07-03,429200775000
2023-07-05,423433599999
2023-07-06,419247275000
2023-07-07,422555350000
2023-07-10,424926625000
2023-07-11,431572049999
2023-07-12,433709125000
2023-07-13,435816925000
2023-07-14,438451675000
2023-07-17,449019950000
2023-07-18,449839650000
2023-07-19,451566875000
2023-07-20,457129125000
2023-07-21,453616124999
2023-07-24,462545000000
2023-07-25,459090550000
2023-07-26,461842400000
2023-07-27,456748550000
2023-07-28,459354025000
2023-07-31,462427900000
2023-08-01,460144450000
2023-08-02,454933500000
2023-08-03,457714625000
2023-08-04,456748550000
2023-08-07,458914900000
2023-08-08,456338700000
2023-08-09,450220225000
2023-08-10,449546900000
2023-08-11,452152374999
2023-08-14,453089175000
2023-08-15,441554825000
2023-08-16,439681225000
2023-08-17,435114325000
2023-08-18,436109675000
2023-08-21,437602700000
2023-08-22,428527450000
2023-08-23,431425675000
2023-08-24,431015825000
2023-08-25,430488875000
2023-08-28,431981900000
2023-08-29,435494900000
2023-08-30,433738400000
2023-08-31,428381075000
2023-09-01,429815550000
2023-09-05,425072999999
2023-09-06,424370400000
2023-09-07,420740300000
2023-09-08,421062325000
2023-09-11,422906650000
2023-09-12,428410350000
2023-09-13,428615275000
2023-09-14,436929375000
2023-09-15,435641275000
2023-09-18,436548800000
2023-09-19,435992575000
2023-09-20,434148250000
2023-09-21,430752349999
2023-09-22,426624575000
2023-09-25,428732374999
2023-09-26,424282575000
2023-09-27,426770950000
2023-09-28,432069725000
2023-09-29,424546050000
2023-10-02,419003288000
2023-10-03,415914024000
2023-10-04,417779240000
2023-10-05,416467760000
2023-10-06,422879440000
2023-10-09,421917688000
2023-10-10,424482360000
2023-10-11,425939560000
2023-10-12,424948664000
2023-10-13,431331200000
2023-10-16,430894040000
2023-10-17,429961432000
2023-10-18,425240104000
2023-10-19,423433176000
2023-10-20,416613479999
2023-10-23,410930400000
2023-10-24,411425847999
2023-10-25,409181760000
2023-10-26,410230944000
2023-10-27,395454936000
2023-10-30,400496847999
2023-10-31,405276464000
2023-11-01,404926736000
2023-11-02,412154447999
2023-11-03,416759200000
2023-11-06,419906752000
2023-11-07,419702744000
2023-11-08,421771968000
2023-11-09,420518776000
2023-11-10,426755592000
2023-11-13,424861232000
2023-11-14,432613536000
2023-11-15,436402256000
2023-11-16,441385879999
2023-11-17,445378608000
2023-11-20,446748376000
2023-11-21,445815768000
2023-11-22,446864952000
2023-11-24,447476976000
2023-11-27,446456936000
2023-11-28,447476976000
2023-11-29,449750208000
2023-11-30,454879552000
2023-12-01,457094496000
2023-12-04,460446056000
2023-12-05,460387768000
2023-12-06,455549864000
2023-12-07,456948776000
2023-12-08,461990688000
2023-12-11,463681040000
2023-12-12,467819488000
2023-12-13,469393264000
2023-12-14,477932456000
2023-12-15,481546312000
2023-12-18,484460712000
2023-12-19,490930679999
2023-12-20,485393320000
2023-12-21,488162000000
2023-12-22,487870560000
2023-12-26,490755815999
2023-12-27,493699360000
2023-12-28,496322320000
2023-12-29,495739440000
2024-01-02,500460264000
2024-01-03,498279039000
2024-01-04,498511703000
2024-01-05,501012841000
2024-01-08,500285766000
2024-01-09,496330478000
2024-01-10,497377466000
2024-01-11,495283490000
2024-01-12,491648115000
2024-01-16,488565317000
2024-01-17,485947847000
2024-01-18,486907585999
2024-01-19,495312573000
2024-01-22,494730913000
2024-01-23,491473617000
2024-01-24,495865150000
2024-01-25,502961402000
2024-01-26,501041924000
2024-01-29,502350659000
2024-01-30,512646041000
2024-01-31,507091188000
2024-02-01,505258959000
2024-02-02,508167259000
2024-02-05,507498350000
2024-02-06,509243330000
2024-02-07,510203069000
2024-02-08,508370840000
2024-02-09,508981583000
2024-02-12,511250057000
2024-02-13,506800358000
2024-02-14,511948049000
2024-02-15,523115921000
2024-02-16,520672949000
2024-02-20,522708759000
2024-02-21,526111470000
2024-02-22,532422481000
2024-02-23,535098117000
2024-02-26,533265888000
2024-02-27,533527634999
2024-02-28,536232354000
2024-02-29,541118298000
2024-03-01,538878907000
2024-03-04,542921444000
2024-03-05,548359965000
2024-03-06,551210099000
2024-03-07,546382321000
2024-03-08,547400226000
2024-03-11,547603807000
2024-03-12,552111672000
2024-03-13,556590454000
2024-03-14,546673151000
2024-03-15,553449490000
2024-03-18,560313078000
2024-03-19,563599457000
2024-03-20,570986539000
2024-03-21,578926198000
2024-03-22,571829946000
2024-03-25,566595006000
2024-03-26,569241559000
2024-03-27,580264016000
2024-03-28,582532490000
2024-04-01,578577202000
2024-04-02,578344538000
2024-04-03,576715890000
2024-04-04,569008895000
2024-04-05,574243835000
2024-04-08,577239384000
2024-04-09,573371345000
2024-04-10,568485401000
2024-04-11,568369069000
2024-04-12,531608157000
2024-04-15,531898986999
2024-04-16,525820640000
2024-04-17,523726664000
2024-04-18,527129375000
2024-04-19,540362140000
2024-04-22,550861103000
2024-04-23,558800762000
2024-04-24,561534564000
2024-04-25,562377971000
2024-04-26,562726967000
2024-04-29,562116224000
2024-04-30,557637442000
2024-05-01,557986438000
2024-05-02,557404778000
2024-05-03,554060233000
2024-05-06,558393600000
2024-05-07,557666525000
2024-05-08,569008895000
2024-05-09,574389250000
2024-05-10,578082791000
2024-05-13,577966459000
2024-05-14,586051533000
2024-05-15,587796513000
2024-05-16,588843501000
2024-05-17,595590757000
2024-05-20,568805314000
2024-05-21,580264016000
2024-05-22,576744973000
2024-05-23,572702436000
2024-05-24,583724893000
2024-05-28,580205850000
2024-05-29,576163313000
2024-05-30,579711439000
2024-05-31,589308829000
2024-06-03,586953106000
2024-06-04,579217028000
2024-06-05,573691258000
2024-06-06,572673353000
2024-06-07,581514585000
2024-06-10,580525763000
2024-06-11,565257188000
2024-06-12,557026699000
2024-06-13,563221378000
2024-06-14,563570374000
2024-06-17,567060334000
2024-06-18,572935100000
2024-06-20,577791961000
2024-06-21,570899290000
2024-06-24,578402704000
2024-06-25,576046981000
2024-06-26,574185669000
2024-06-27,579246111000
2024-06-28,588232758000
2024-07-01,597510235000
2024-07-02,607340289000
2024-07-03,606933127000
2024-07-05,595590757000
2024-07-08,596695911000
2024-07-09,600009174000
2024-07-10,600500440000
2024-07-11,599489010000
2024-07-12,592235612000
2024-07-15,607002490000
2024-07-16,617319076000
2024-07-17,626710926000
2024-07-18,606800204000
2024-07-19,606222244000
2024-07-22,607667144000
2024-07-23,607811634000
2024-07-24,602783382000
2024-07-25,603014566000
2024-07-26,613331152000
2024-07-29,609314330000
2024-07-30,621856062000
2024-07-31,614949440000
2024-08-01,600962808000
2024-08-02,575474772000
2024-08-05,563222020000
2024-08-06,578942532000
2024-08-07,579115920000
2024-08-08,589692588000
2024-08-09,594720840000
