,UPS
2023-03-06,160771620000
2023-03-07,157978740000
2023-03-08,158866600000
2023-03-09,157642560000
2023-03-10,156487480000
2023-03-13,157082260000
2023-03-14,159521720000
2023-03-15,158918320000
2023-03-16,161987040000
2023-03-17,161012980000
2023-03-20,158168380000
2023-03-21,161012980000
2023-03-22,159935480000
2023-03-23,159719980000
2023-03-24,160392340000
2023-03-27,161469840000
2023-03-28,161823260000
2023-03-29,165047140000
2023-03-30,164719580000
2023-03-31,166831400000
2023-04-03,166599200000
2023-04-04,163924600000
2023-04-05,162884000000
2023-04-06,162178800000
2023-04-10,163623600000
2023-04-11,165507000000
2023-04-12,163271000000
2023-04-13,164260000000
2023-04-14,165868200000
2023-04-17,166229400000
2023-04-18,166943200000
2023-04-19,168585800000
2023-04-20,167682800000
2023-04-21,167880600000
2023-04-24,168431000000
2023-04-25,151609400000
2023-04-26,148410200000
2023-04-27,152873600000
2023-04-28,154636600000
2023-05-01,156692000000
2023-05-02,152942400000
2023-05-03,151213800000
2023-05-04,149029400000
2023-05-05,151136400000
2023-05-08,149975400000
2023-05-09,148788600000
2023-05-10,147550200000
2023-05-11,146397800000
2023-05-12,144910000000
2023-05-15,145211000000
2023-05-16,143284600000
2023-05-17,147369600000
2023-05-18,147094400000
2023-05-19,146999800000
2023-05-22,147498600000
2023-05-23,146019400000
2023-05-24,144239200000
2023-05-25,147257800000
2023-05-26,147550200000
2023-05-30,145993600000
2023-05-31,143620000000
2023-06-01,144333800000
2023-06-02,146320400000
2023-06-05,144351000000
2023-06-06,144127400000
2023-06-07,147490000000
2023-06-08,147472800000
2023-06-09,146621400000
2023-06-12,147490000000
2023-06-13,148685400000
2023-06-14,150396800000
2023-06-15,153940000000
2023-06-16,153578800000
2023-06-20,152452200000
2023-06-21,149321800000
2023-06-22,147386800000
2023-06-23,145589400000
2023-06-26,148565000000
2023-06-27,150216200000
2023-06-28,151067600000
2023-06-29,151403000000
2023-06-30,153617250000
2023-07-03,157490890000
2023-07-05,154234290000
2023-07-06,153642960000
2023-07-07,154054320000
2023-07-10,155399810000
2023-07-11,158750680000
2023-07-12,159821930000
2023-07-13,158853520000
2023-07-14,158767820000
2023-07-17,156608180000
2023-07-18,158176490000
2023-07-19,159419140000
2023-07-20,160207580000
2023-07-21,160516100000
2023-07-24,161407380000
2023-07-25,158279330000
2023-07-26,158022230000
2023-07-27,159847640000
2023-07-28,161021730000
2023-07-31,160370410000
2023-08-01,158973500000
2023-08-02,157130950000
2023-08-03,155545500000
2023-08-04,155065580000
2023-08-07,156102550000
2023-08-08,154731350000
2023-08-09,153720090000
2023-08-10,154585660000
2023-08-11,151363340000
2023-08-14,150412070000
2023-08-15,148483820000
2023-08-16,146324180000
2023-08-17,146324180000
2023-08-18,146752680000
2023-08-21,144395930000
2023-08-22,142999020000
2023-08-23,144730160000
2023-08-24,143119000000
2023-08-25,144721590000
2023-08-28,144695880000
2023-08-29,147189750000
2023-08-30,147412570000
2023-08-31,145175800000
2023-09-01,143976000000
2023-09-05,140522290000
2023-09-06,139099670000
2023-09-07,139039680000
2023-09-08,138011280000
2023-09-11,137882730000
2023-09-12,134180490000
2023-09-13,135268880000
2023-09-14,137745610000
2023-09-15,137539930000
2023-09-18,135783080000
2023-09-19,135414569999
2023-09-20,135097479999
2023-09-21,133203510000
2023-09-22,131789460000
2023-09-25,132243670000
2023-09-26,130178300000
2023-09-27,130615370000
2023-09-28,133263500000
2023-09-29,133580590000
2023-10-02,132748480000
2023-10-03,131610000000
2023-10-04,131584320000
2023-10-05,131293280000
2023-10-06,132055120000
2023-10-09,132115040000
2023-10-10,133150800000
2023-10-11,132936800000
2023-10-12,133005280000
2023-10-13,132748480000
2023-10-16,134092400000
2023-10-17,134546080000
2023-10-18,131669920000
2023-10-19,130163360000
2023-10-20,130077760000
2023-10-23,126824960000
2023-10-24,127817920000
2023-10-25,125772080000
2023-10-26,118307760000
2023-10-27,115414480000
2023-10-30,118795680000
2023-10-31,120910000000
2023-11-01,119668800000
2023-11-02,121543440000
2023-11-03,122288160000
2023-11-06,121783120000
2023-11-07,121423600000
2023-11-08,121509199999
2023-11-09,119797199999
2023-11-10,118222160000
2023-11-13,118273519999
2023-11-14,122553519999
2023-11-15,125977519999
2023-11-16,125754960000
2023-11-17,126670879999
2023-11-20,128031920000
2023-11-21,128203120000
2023-11-22,129042000000
2023-11-24,130137680000
2023-11-27,128049040000
2023-11-28,129033440000
2023-11-29,130360240000
2023-11-30,129778160000
2023-12-01,132602960000
2023-12-04,133467519999
2023-12-05,131960960000
2023-12-06,132928240000
2023-12-07,133964000000
2023-12-08,133792800000
2023-12-11,133347680000
2023-12-12,132996720000
2023-12-13,134606000000
2023-12-14,138980160000
2023-12-15,139476640000
2023-12-18,138303920000
2023-12-19,138346720000
2023-12-20,134357760000
2023-12-21,134528960000
2023-12-22,135462000000
2023-12-26,135273680000
2023-12-27,134255040000
2023-12-28,134657360000
2023-12-29,134588879999
2024-01-02,135563399975
2024-01-03,134878476898
2024-01-04,134407592283
2024-01-05,135888738437
2024-01-08,136916123052
2024-01-09,136933246129
2024-01-10,138029123052
2024-01-11,136342499975
2024-01-12,135537715360
2024-01-16,132986376899
2024-01-17,132327138437
2024-01-18,134013761514
2024-01-19,134321976898
2024-01-22,135785999975
2024-01-23,137035984590
2024-01-24,134056569206
2024-01-25,136736330744
2024-01-26,136385307667
2024-01-29,135289430744
2024-01-30,124193676900
2024-01-31,121488230747
2024-02-01,121924869208
2024-02-02,121445423055
2024-02-05,119073876901
2024-02-06,124929969208
2024-02-07,126060092285
2024-02-08,126642276900
2024-02-09,125221061515
2024-02-12,126239884592
2024-02-13,124056692285
2024-02-14,123474507670
2024-02-15,125837492285
2024-02-16,127061792284
2024-02-20,127258707669
2024-02-21,126941930746
2024-02-22,128191915361
2024-02-23,127250146130
2024-02-26,126282692285
2024-02-27,126941930746
2024-02-28,126513853823
2024-02-29,126933369207
2024-03-01,126762138438
2024-03-04,128945330746
2024-03-05,128131984592
2024-03-06,130606269207
2024-03-07,131342561514
2024-03-08,131813446130
2024-03-11,132489807668
2024-03-12,134741492283
2024-03-13,132498369206
2024-03-14,131753515360
2024-03-15,131308315361
2024-03-18,129869976899
2024-03-19,131162769207
2024-03-20,132498369206
2024-03-21,132977815360
2024-03-22,133791161514
2024-03-25,134048007668
2024-03-26,123106361516
2024-03-27,126137146131
2024-03-28,127250146130
2024-04-01,126385430746
2024-04-02,127695346130
2024-04-03,130366546130
2024-04-04,128423076900
2024-04-05,129587446130
2024-04-08,128517253823
2024-04-09,128911084592
2024-04-10,126077215361
2024-04-11,127575484592
2024-04-12,124065253823
2024-04-15,124013884593
2024-04-16,122335823054
2024-04-17,121787884593
2024-04-18,122207399978
2024-04-19,122233084593
2024-04-22,124450523054
2024-04-23,127455623054
2024-04-24,125529276900
2024-04-25,126188515361
2024-04-26,126359746131
2024-04-29,127181653823
2024-04-30,126265569208
2024-05-01,124929969208
2024-05-02,126042969208
2024-05-03,125366607669
2024-05-06,125572084592
2024-05-07,125931669208
2024-05-08,126513853823
2024-05-09,126762138438
2024-05-10,126171392285
2024-05-13,128913600000
2024-05-14,126636640000
2024-05-15,126636640000
2024-05-16,128108960000
2024-05-17,127749440000
2024-05-20,126337040000
2024-05-21,124479519999
2024-05-22,123067120000
2024-05-23,119069600000
2024-05-24,118692960000
2024-05-28,117768480000
2024-05-29,115054960000
2024-05-30,117152160000
2024-05-31,118924080000
2024-06-03,118487519999
2024-06-04,116099280000
2024-06-05,117759920000
2024-06-06,117751360000
2024-06-07,117819839999
2024-06-10,117854080000
2024-06-11,117571600000
2024-06-12,116784080000
2024-06-13,115465839999
2024-06-14,116116400000
2024-06-17,116287600000
2024-06-18,114875199999
2024-06-20,117160720000
2024-06-21,116929600000
2024-06-24,118641600000
2024-06-25,115012160000
2024-06-26,118256400000
2024-06-27,116270480000
2024-06-28,117143600000
2024-07-01,116373199999
2024-07-02,115482960000
2024-07-03,116030800000
2024-07-05,116715600000
2024-07-08,116013680000
2024-07-09,114943680000
2024-07-10,116116400000
2024-07-11,118333440000
2024-07-12,121851600000
2024-07-15,123392400000
2024-07-16,126114480000
2024-07-17,126157280000
2024-07-18,123914559999
2024-07-19,124274080000
2024-07-22,124274080000
2024-07-23,109294080000
2024-07-24,110021680000
2024-07-25,108780480000
2024-07-26,110278480000
2024-07-29,110090160000
2024-07-30,110449680000
2024-07-31,111596720000
2024-08-01,111776480000
2024-08-02,109619360000
2024-08-05,107873120000
2024-08-06,106572000000
2024-08-07,105561920000
2024-08-08,108035760000
2024-08-09,107701920000
