,MTCH
2023-03-31,11071604594
2023-04-03,11088908483
2023-04-04,10679383124
2023-04-05,10385217021
2023-04-06,10301581560
2023-04-10,10287161653
2023-04-11,10411172854
2023-04-12,9915128053
2023-04-13,10304465542
2023-04-14,10197758230
2023-04-17,10399636928
2023-04-18,10154498509
2023-04-19,10128542676
2023-04-20,9984343606
2023-04-21,10070863048
2023-04-24,9943967867
2023-04-25,9566166303
2023-04-26,9554630378
2023-04-27,10091050918
2023-04-28,10641891366
2023-05-01,10373681095
2023-05-02,9975691662
2023-05-03,9681525559
2023-05-04,9687293522
2023-05-05,9580586210
2023-05-08,9367171587
2023-05-09,9202784647
2023-05-10,9332563810
2023-05-11,9142221038
2023-05-12,8899966600
2023-05-15,9355635661
2023-05-16,9078773447
2023-05-17,9110497242
2023-05-18,9234508442
2023-05-19,9182596777
2023-05-22,9799768797
2023-05-23,10001647495
2023-05-24,9796884815
2023-05-25,9701713429
2023-05-26,9837260555
2023-05-30,10062211104
2023-05-31,9949735830
2023-06-01,10964897282
2023-06-02,11238875515
2023-06-05,11169659962
2023-06-06,11455174120
2023-06-07,11339814864
2023-06-08,11261947367
2023-06-09,11994478642
2023-06-12,11905075219
2023-06-13,12392468075
2023-06-14,12721241955
2023-06-15,12487639462
2023-06-16,12184821415
2023-06-20,12233849098
2023-06-21,11827207721
2023-06-22,11841627628
2023-06-23,11893539293
2023-06-26,11985826698
2023-06-27,12112721880
2023-06-28,12098301973
2023-06-29,12078114103
2023-06-30,12044971831
2023-07-03,12209025211
2023-07-05,11829112121
2023-07-06,11837746510
2023-07-07,12148584492
2023-07-10,12516985065
2023-07-11,12911288802
2023-07-12,13414961459
2023-07-13,13705652536
2023-07-14,13835168362
2023-07-17,13956049800
2023-07-18,13800630808
2023-07-19,13679749370
2023-07-20,13187589231
2023-07-21,12905532543
2023-07-24,13124270383
2023-07-25,12709819739
2023-07-26,12951582615
2023-07-27,12744357293
2023-07-28,13124270383
2023-07-31,13386180164
2023-08-01,13282567504
2023-08-02,13167442325
2023-08-03,13285445633
2023-08-04,12614841467
2023-08-07,12502594417
2023-08-08,12891141896
2023-08-09,13158807936
2023-08-10,13060951534
2023-08-11,12940070097
2023-08-14,12971729521
2023-08-15,13104123476
2023-08-16,12894020025
2023-08-17,12824944918
2023-08-18,12778894846
2023-08-21,12776016717
2023-08-22,12899776284
2023-08-23,13069585923
2023-08-24,12842213695
2023-08-25,12603328949
2023-08-28,12735722904
2023-08-29,12891141896
2023-08-30,13296958151
2023-08-31,13489792825
2023-09-01,13371789517
2023-09-05,13233639303
2023-09-06,13026413981
2023-09-07,12801919882
2023-09-08,12678160315
2023-09-11,12528497582
2023-09-12,12462300605
2023-09-13,12234928376
2023-09-14,12675282185
2023-09-15,12706941610
2023-09-18,12321272261
2023-09-19,12209025211
2023-09-20,11967262336
2023-09-21,11808965215
2023-09-22,11875162193
2023-09-25,11944237300
2023-09-26,11772988597
2023-09-27,11506761621
2023-09-28,11362855147
2023-09-29,11275072198
2023-10-02,10311651360
2023-10-03,10322474400
2023-10-04,10279182240
2023-10-05,9968019840
2023-10-06,10092484800
2023-10-09,10124953920
2023-10-10,10219655520
2023-10-11,10368472320
2023-10-12,10116836640
2023-10-13,9616271040
2023-10-16,9846260640
2023-10-17,9857083680
2023-10-18,9605448000
2023-10-19,9794851200
2023-10-20,9610859520
2023-10-23,9554038560
2023-10-24,9978842880
2023-10-25,9453925440
2023-10-26,9448513920
2023-10-27,9194172480
2023-10-30,9210407040
2023-10-31,9361929600
2023-11-01,7925171040
2023-11-02,7895407680
2023-11-03,7965757440
2023-11-06,7697887200
2023-11-07,8114574240
2023-11-08,8073987840
2023-11-09,7816940640
2023-11-10,8036107200
2023-11-13,7879173120
2023-11-14,8325623520
2023-11-15,8653020480
2023-11-16,8544790080
2023-11-17,8774779680
2023-11-20,8818071840
2023-11-21,8615139840
2023-11-22,8677372320
2023-11-24,8666549280
2023-11-27,8563730400
2023-11-28,8796425760
2023-11-29,8788308480
2023-11-30,8761250880
2023-12-01,9037238400
2023-12-04,8888421600
2023-12-05,8745016320
2023-12-06,8888421600
2023-12-07,8723370240
2023-12-08,8685489600
2023-12-11,8734193280
2023-12-12,8663843520
2023-12-13,9050767200
2023-12-14,9342989280
2023-12-15,9280756800
2023-12-18,9204995520
2023-12-19,9383575680
2023-12-20,9248287680
2023-12-21,9508040640
2023-12-22,9524275200
2023-12-26,9572978880
2023-12-27,9689326560
2023-12-28,9938256480
2023-12-29,9876024000
2024-01-02,9851672160
2024-01-03,9702855360
2024-01-04,9840849120
2024-01-05,9924727680
2024-01-08,10252124640
2024-01-09,10563287040
2024-01-10,10492937280
2024-01-11,10184480640
2024-01-12,9978842880
2024-01-16,9922021920
2024-01-17,9694738080
2024-01-18,9840849120
2024-01-19,9756970560
2024-01-22,9800262720
2024-01-23,9889552800
2024-01-24,9995077440
2024-01-25,10295416800
2024-01-26,10271064960
2024-01-29,10384706880
2024-01-30,10208832480
2024-01-31,10384706880
2024-02-01,10349532000
2024-02-02,10124953920
2024-02-05,9594624960
2024-02-06,9751559040
2024-02-07,9421456320
2024-02-08,9478277280
2024-02-09,9583801920
2024-02-12,10008606240
2024-02-13,9637917120
2024-02-14,9835437600
2024-02-15,10187186400
2024-02-16,10170951840
2024-02-20,9781322400
2024-02-21,9797556960
2024-02-22,9773205120
2024-02-23,9973431360
2024-02-26,9908493120
2024-02-27,10097896320
2024-02-28,9716384160
2024-02-29,9751559040
2024-03-01,9716384160
2024-03-04,9486394560
2024-03-05,9356518080
2024-03-06,9156291840
2024-03-07,9229347360
2024-03-08,9172526400
2024-03-11,9226641600
2024-03-12,9075119040
2024-03-13,9007475040
2024-03-14,9015592320
2024-03-15,9077824800
2024-03-18,9505334880
2024-03-19,9662268960
2024-03-20,9743441760
2024-03-21,9656857440
2024-03-22,9673092000
2024-03-25,9562155840
2024-03-26,9651445920
2024-03-27,9708266880
2024-03-28,9816497280
2024-04-01,9716384160
2024-04-02,9529686720
2024-04-03,9678503520
2024-04-04,9123822720
2024-04-05,9121116960
2024-04-08,9213112800
2024-04-09,9499923360
2024-04-10,9056178720
2024-04-11,9148174560
2024-04-12,8842423680
2024-04-15,8647608960
2024-04-16,8585376480
2024-04-17,8734193280
2024-04-18,8717958720
2024-04-19,8707135680
2024-04-22,8647608960
2024-04-23,8574553440
2024-04-24,8642197440
2024-04-25,8574553440
2024-04-26,8628668640
2024-04-29,8531261280
2024-04-30,8339152320
2024-05-01,8436559680
2024-05-02,8466323040
2024-05-03,8639491680
2024-05-06,8644898080
2024-05-07,8449154420
2024-05-08,7995994440
2024-05-09,8199782360
2024-05-10,8229277980
2024-05-13,8301676320
2024-05-14,8564455480
2024-05-15,8408933120
2024-05-16,8408933120
2024-05-17,8368711820
2024-05-20,8146153960
2024-05-21,8052304260
2024-05-22,7939684620
2024-05-23,7904826160
2024-05-24,7883374800
2024-05-28,7869967700
2024-05-29,7920914680
2024-05-30,8033534320
2024-05-31,8213189460
2024-06-03,8317764840
2024-06-04,8333853360
2024-06-05,8430384480
2024-06-06,8768243400
2024-06-07,8585906840
2024-06-10,8540322700
2024-06-11,8502782820
2024-06-12,8325809100
2024-06-13,8475968620
2024-06-14,8459880100
2024-06-17,8189056680
2024-06-18,8170286740
2024-06-20,8122021180
2024-06-21,8315083420
2024-06-24,8258773600
2024-06-25,8108614080
2024-06-26,8130065440
2024-06-27,8164923900
2024-06-28,8146153960
2024-07-01,7867286280
2024-07-02,7896781900
2024-07-03,7915551840
2024-07-05,7888737640
2024-07-08,8097888400
2024-07-09,8296313480
2024-07-10,8272180700
2024-07-11,8459880100
2024-07-12,8655623760
2024-07-15,8585906840
2024-07-16,9226766220
2024-07-17,9532448100
2024-07-18,9382288580
2024-07-19,9296483140
2024-07-22,9226766220
2024-07-23,9210677700
2024-07-24,8846004580
2024-07-25,8915721500
2024-07-26,8915721500
2024-07-29,8777980400
2024-07-30,9033703980
2024-07-31,10084101580
2024-08-01,10074094940
2024-08-02,9695437990
2024-08-05,9561943720
2024-08-06,9433684960
2024-08-07,9371562900
2024-08-08,9219523390
2024-08-09,9214235450
