,WHR
2023-03-03,7602952000
2023-03-06,7520752000
2023-03-07,7381559999
2023-03-08,7490612000
2023-03-09,7356900000
2023-03-10,7200171999
2023-03-13,7222640000
2023-03-14,7231956000
2023-03-15,7057144000
2023-03-16,7094408000
2023-03-17,7039059999
2023-03-20,7179347999
2023-03-21,7178252000
2023-03-22,6968368000
2023-03-23,6909732000
2023-03-24,6968916000
2023-03-27,7005084000
2023-03-28,6961244000
2023-03-29,7055500000
2023-03-30,7052759999
2023-03-31,7261100000
2023-04-03,7244050000
2023-04-04,7174749999
2023-04-05,7119749999
2023-04-06,7009750000
2023-04-10,7099400000
2023-04-11,7371100000
2023-04-12,7367249999
2023-04-13,7392000000
2023-04-14,7422249999
2023-04-17,7533899999
2023-04-18,7677450000
2023-04-19,7674700000
2023-04-20,7736849999
2023-04-21,7753899999
2023-04-24,7738499999
2023-04-25,7290250000
2023-04-26,7096100000
2023-04-27,7446449999
2023-04-28,7677450000
2023-05-01,7688450000
2023-05-02,7645000000
2023-05-03,7763250000
2023-05-04,7466250000
2023-05-05,7536100000
2023-05-08,7527850000
2023-05-09,7476700000
2023-05-10,7343600000
2023-05-11,7283099999
2023-05-12,7182450000
2023-05-15,7222050000
2023-05-16,7046050000
2023-05-17,7223700000
2023-05-18,7350750000
2023-05-19,7228650000
2023-05-22,7229749999
2023-05-23,7301250000
2023-05-24,7299050000
2023-05-25,7275950000
2023-05-26,7382100000
2023-05-30,7301799999
2023-05-31,7110950000
2023-06-01,7227000000
2023-06-02,7462950000
2023-06-05,7340850000
2023-06-06,7548200000
2023-06-07,8028899999
2023-06-08,7915599999
2023-06-09,7813300000
2023-06-12,7939800000
2023-06-13,8067950000
2023-06-14,8027800000
2023-06-15,8154850000
2023-06-16,8058049999
2023-06-20,8054749999
2023-06-21,7956300000
2023-06-22,7842450000
2023-06-23,7732450000
2023-06-26,7852900000
2023-06-27,8139450000
2023-06-28,8066849999
2023-06-29,8220300000
2023-06-30,8183450000
2023-07-03,8203800000
2023-07-05,8102600000
2023-07-06,8060800000
2023-07-07,8155400000
2023-07-10,8436449999
2023-07-11,8688900000
2023-07-12,8689450000
2023-07-13,8636100000
2023-07-14,8458450000
2023-07-17,8343499999
2023-07-18,8531050000
2023-07-19,8585500000
2023-07-20,8330850000
2023-07-21,8235149999
2023-07-24,8291799999
2023-07-25,8047050000
2023-07-26,7896350000
2023-07-27,7797900000
2023-07-28,7842450000
2023-07-31,7934299999
2023-08-01,7880400000
2023-08-02,8004700000
2023-08-03,7785800000
2023-08-04,7782500000
2023-08-07,7857850000
2023-08-08,7796799999
2023-08-09,7688450000
2023-08-10,7697800000
2023-08-11,7730800000
2023-08-14,7654900000
2023-08-15,7614200000
2023-08-16,7478350000
2023-08-17,7387600000
2023-08-18,7433250000
2023-08-21,7327649999
2023-08-22,7480000000
2023-08-23,7466250000
2023-08-24,7345250000
2023-08-25,7370000000
2023-08-28,7507500000
2023-08-29,7588899999
2023-08-30,7624650000
2023-08-31,7697800000
2023-09-01,7807249999
2023-09-05,7571300000
2023-09-06,7599900000
2023-09-07,7486600000
2023-09-08,7507500000
2023-09-11,7532800000
2023-09-12,7499800000
2023-09-13,7429950000
2023-09-14,7510800000
2023-09-15,7588899999
2023-09-18,7536100000
2023-09-19,7547649999
2023-09-20,7499250000
2023-09-21,7295750000
2023-09-22,7200599999
2023-09-25,7248450000
2023-09-26,7158250000
2023-09-27,7184650000
2023-09-28,7323250000
2023-09-29,7353499999
2023-10-02,7277057000
2023-10-03,7057759000
2023-10-04,7094125000
2023-10-05,6929927000
2023-10-06,6846726000
2023-10-09,6933233000
2023-10-10,7046739000
2023-10-11,7061616000
2023-10-12,6806503000
2023-10-13,6793279000
2023-10-16,6974007000
2023-10-17,7213141000
2023-10-18,7179530000
2023-10-19,7116165000
2023-10-20,7107900000
2023-10-23,7030760000
2023-10-24,7000455000
2023-10-25,6921111000
2023-10-26,5825723000
2023-10-27,5625710000
2023-10-30,5649403000
2023-10-31,5761256000
2023-11-01,5760154000
2023-11-02,5928209000
2023-11-03,6141446000
2023-11-06,6132630000
2023-11-07,6114447000
2023-11-08,6180016000
2023-11-09,5946943000
2023-11-10,6049429000
2023-11-13,5909475000
2023-11-14,6227953000
2023-11-15,6334296000
2023-11-16,6186628000
2023-11-17,6198199000
2023-11-20,6137038000
2023-11-21,5984962000
2023-11-22,6000941000
2023-11-24,6015818000
2023-11-27,5972289000
2023-11-28,5968983000
2023-11-29,6040613000
2023-11-30,6000390000
2023-12-01,6263768000
2023-12-04,6167343000
2023-12-05,5955759000
2023-12-06,6018022000
2023-12-07,6112243000
2023-12-08,6137589000
2023-12-11,6050531000
2023-12-12,6052735000
2023-12-13,6322725000
2023-12-14,6756362000
2023-12-15,6559655000
2023-12-18,6495188000
2023-12-19,6603184000
2023-12-20,6427966000
2023-12-21,6520534000
2023-12-22,6564063000
2023-12-26,6710078000
2023-12-27,6749750000
2023-12-28,6779504000
2023-12-29,6709527000
2024-01-02,6747210000
2024-01-03,6471063000
2024-01-04,6486984000
2024-01-05,6640155000
2024-01-08,6694506000
2024-01-09,6636312000
2024-01-10,6623136000
2024-01-11,6607764000
2024-01-12,6267384000
2024-01-16,6183387000
2024-01-17,6153192000
2024-01-18,6170211000
2024-01-19,6182838000
2024-01-22,6272325000
2024-01-23,6124644000
2024-01-24,6058764000
2024-01-25,6273423000
2024-01-26,6366204000
2024-01-29,6466671000
2024-01-30,6039549000
2024-01-31,6012648000
2024-02-01,6115860000
2024-02-02,6063156000
2024-02-05,5940180000
2024-02-06,5996727000
2024-02-07,5986845000
2024-02-08,6049431000
2024-02-09,5987394000
2024-02-12,6155388000
2024-02-13,5871006000
2024-02-14,5973669000
2024-02-15,6028020000
2024-02-16,5937984000
2024-02-20,6006060000
2024-02-21,6039549000
2024-02-22,6119703000
2024-02-23,6069744000
2024-02-26,5893515000
2024-02-27,5919318000
2024-02-28,5908887000
2024-02-29,5895711000
2024-03-01,5863869000
2024-03-04,5849595000
2024-03-05,5661837000
2024-03-06,5834772000
2024-03-07,5936886000
2024-03-08,6002217000
2024-03-11,5965434000
2024-03-12,5917122000
2024-03-13,5967081000
2024-03-14,5801832000
2024-03-15,5771088000
2024-03-18,5774931000
2024-03-19,5896260000
2024-03-20,6020334000
2024-03-21,6132879000
2024-03-22,6084567000
2024-03-25,6227307000
2024-03-26,6161427000
2024-03-27,6472161000
2024-03-28,6567687000
2024-04-01,6544080000
2024-04-02,6306912000
2024-04-03,6359067000
2024-04-04,6293187000
2024-04-05,6332166000
2024-04-08,6366753000
2024-04-09,6411771000
2024-04-10,6090606000
2024-04-11,6115311000
2024-04-12,5932494000
2024-04-15,5848497000
2024-04-16,5794695000
2024-04-17,5701365000
2024-04-18,5715639000
2024-04-19,5746383000
2024-04-22,5788656000
2024-04-23,5785911000
2024-04-24,5801832000
2024-04-25,5213853000
2024-04-26,5193540000
2024-04-29,5319810000
2024-04-30,5207814000
2024-05-01,5191893000
2024-05-02,5188599000
2024-05-03,5246244000
2024-05-06,5227029000
2024-05-07,5216598000
2024-05-08,5209461000
2024-05-09,5223735000
2024-05-10,5217696000
2024-05-13,5242401000
2024-05-14,5269851000
2024-05-15,5212206000
2024-05-16,5049702000
2024-05-17,5016762000
2024-05-20,4975038000
2024-05-21,4914648000
2024-05-22,4869630000
2024-05-23,4746654000
2024-05-24,4749948000
2024-05-28,4763124000
2024-05-29,4654422000
2024-05-30,4944843000
2024-05-31,5107347000
2024-06-03,5063976000
2024-06-04,4898727000
2024-06-05,4914648000
2024-06-06,4888845000
2024-06-07,4837788000
2024-06-10,4846572000
2024-06-11,4860846000
2024-06-12,5163345000
2024-06-13,5095269000
2024-06-14,4984920000
2024-06-17,5037075000
2024-06-18,4892139000
2024-06-20,4919040000
2024-06-21,4964607000
2024-06-24,5040369000
2024-06-25,4777947000
2024-06-26,5594859000
2024-06-27,5538312000
2024-06-28,5610780000
2024-07-01,5537763000
2024-07-02,5612427000
2024-07-03,5536665000
2024-07-05,5511960000
2024-07-08,5649210000
2024-07-09,5563017000
2024-07-10,5648112000
2024-07-11,5953356000
2024-07-12,6030765000
2024-07-15,6075783000
2024-07-16,6167466000
2024-07-17,6126291000
2024-07-18,5775480000
2024-07-19,5798538000
2024-07-22,5836419000
2024-07-23,5564664000
2024-07-24,5421375000
2024-07-25,5576193000
2024-07-26,5464197000
2024-07-29,5455413000
2024-07-30,5618466000
2024-07-31,5598153000
2024-08-01,5413140000
2024-08-02,5314320000
2024-08-05,5118327000
2024-08-06,5070564000
2024-08-07,4954725000
2024-08-08,5132052000
2024-08-09,5112288000
