,MDT
2023-03-06,108999672000
2023-03-07,106086096000
2023-03-08,104303360000
2023-03-09,103771200000
2023-03-10,102068288000
2023-03-13,103744592000
2023-03-14,103584944000
2023-03-15,104316664000
2023-03-16,105460808000
2023-03-17,104157016000
2023-03-20,105913144000
2023-03-21,108068392000
2023-03-22,106352176000
2023-03-23,103199127999
2023-03-24,105593848000
2023-03-27,105953056000
2023-03-28,105780104000
2023-03-29,105194727999
2023-03-30,105341072000
2023-03-31,107256848000
2023-04-03,105992968000
2023-04-04,105726888000
2023-04-05,106791208000
2023-04-06,106831120000
2023-04-10,106751296000
2023-04-11,107762400000
2023-04-12,107509624000
2023-04-13,108547336000
2023-04-14,107376583999
2023-04-17,109252448000
2023-04-18,108627160000
2023-04-19,112911048000
2023-04-20,111075096000
2023-04-21,114055192000
2023-04-24,119323576000
2023-04-25,119323576000
2023-04-26,119696088000
2023-04-27,121571952000
2023-04-28,121008975000
2023-05-01,120649740000
2023-05-02,120051015000
2023-05-03,120663045000
2023-05-04,118773735000
2023-05-05,119824830000
2023-05-08,119997795000
2023-05-09,119212800000
2023-05-10,118960005000
2023-05-11,118441110000
2023-05-12,118254840000
2023-05-15,118826955000
2023-05-16,118281450000
2023-05-17,117855690000
2023-05-18,118441110000
2023-05-19,118853565000
2023-05-22,119079750000
2023-05-23,115926465000
2023-05-24,116405445000
2023-05-25,111149970000
2023-05-26,108382529999
2023-05-30,109766250000
2023-05-31,110112180000
2023-06-01,110098875000
2023-06-02,111442680000
2023-06-05,111402765000
2023-06-06,111229800000
2023-06-07,110285145000
2023-06-08,110564550000
2023-06-09,111402765000
2023-06-12,112134540000
2023-06-13,114090375000
2023-06-14,116964255000
2023-06-15,117416625000
2023-06-16,118614075000
2023-06-20,118334670000
2023-06-21,117509759999
2023-06-22,116299005000
2023-06-23,116392140000
2023-06-26,115753500000
2023-06-27,115953075000
2023-06-28,114901980000
2023-06-29,115447485000
2023-06-30,117217050000
2023-07-03,115939770000
2023-07-05,115580535000
2023-07-06,114516134999
2023-07-07,114276645000
2023-07-10,115021725000
2023-07-11,116139345000
2023-07-12,116511884999
2023-07-13,117150525000
2023-07-14,116618325000
2023-07-17,115367654999
2023-07-18,115221300000
2023-07-19,114582660000
2023-07-20,118880175000
2023-07-21,118361279999
2023-07-24,118095180000
2023-07-25,118361279999
2023-07-26,120277200000
2023-07-27,117762555000
2023-07-28,117390150000
2023-07-31,116738352000
2023-08-01,116631936000
2023-08-02,113678891999
2023-08-03,112388598000
2023-08-04,111790008000
2023-08-07,112694544000
2023-08-08,109395648000
2023-08-09,110326788000
2023-08-10,110566224000
2023-08-11,111005190000
2023-08-14,110619432000
2023-08-15,110193768000
2023-08-16,108504413999
2023-08-17,108491112000
2023-08-18,108437904000
2023-08-21,108557622000
2023-08-22,111364344000
2023-08-23,111311136000
2023-08-24,107826012000
2023-08-25,109329138000
2023-08-28,108264978000
2023-08-29,109182816000
2023-08-30,109488762000
2023-08-31,108411300000
2023-09-01,109249326000
2023-09-05,106682040000
2023-09-06,107360441999
2023-09-07,106322886000
2023-09-08,106362791999
2023-09-11,108278280000
2023-09-12,107719596000
2023-09-13,108171863999
2023-09-14,109023191999
2023-09-15,108770454000
2023-09-18,110140560000
2023-09-19,109914426000
2023-09-20,108384696000
2023-09-21,107027891999
2023-09-22,106775154000
2023-09-25,106376094000
2023-09-26,105019290000
2023-09-27,104048244000
2023-09-28,104673438000
2023-09-29,104234472000
2023-10-02,103449654000
2023-10-03,101813508000
2023-10-04,101454354000
2023-10-05,101294730000
2023-10-06,101254824000
2023-10-09,99937926000
2023-10-10,101334636000
2023-10-11,96958278000
2023-10-12,94829958000
2023-10-13,95721191999
2023-10-16,95441850000
2023-10-17,96851862000
2023-10-18,96705540000
2023-10-19,96239970000
2023-10-20,96705540000
2023-10-23,96293178000
2023-10-24,95721191999
2023-10-25,94976280000
2023-10-26,93606174000
2023-10-27,92321071000
2023-10-30,93039109000
2023-10-31,93823632000
2023-11-01,94209245000
2023-11-02,95858073000
2023-11-03,96483032000
2023-11-06,97626574000
2023-11-07,96376656000
2023-11-08,95352786999
2023-11-09,93198673000
2023-11-10,93983196000
2023-11-13,95844776000
2023-11-14,96522923000
2023-11-15,98424394000
2023-11-16,99567936000
2023-11-17,99408372000
2023-11-20,99940252000
2023-11-21,104541014000
2023-11-22,104208589000
2023-11-24,105006409000
2023-11-27,105046300000
2023-11-28,104554311000
2023-11-29,104860142000
2023-11-30,105405319000
2023-12-01,106362703000
2023-12-04,106056872000
2023-12-05,104806953999
2023-12-06,105099488000
2023-12-07,105777635000
2023-12-08,105511695000
2023-12-11,106003684000
2023-12-12,106482376000
2023-12-13,108902430000
2023-12-14,110936871000
2023-12-15,109846517000
2023-12-18,110444882000
2023-12-19,109128478999
2023-12-20,107187117000
2023-12-21,108982211999
2023-12-22,108929024000
2023-12-26,109434310000
2023-12-27,109593874000
2023-12-28,110006081000
2023-12-29,109540686000
2024-01-02,110152348000
2024-01-03,110631040000
2024-01-04,111601721000
2024-01-05,112452728999
2024-01-08,115112128999
2024-01-09,115231802000
2024-01-10,115790276000
2024-01-11,115803573000
2024-01-12,116242374000
2024-01-16,115072238000
2024-01-17,114420685000
2024-01-18,114739813000
2024-01-19,115005753000
2024-01-22,114979159000
2024-01-23,114806298000
2024-01-24,112652184000
2024-01-25,114074963000
2024-01-26,115072238000
2024-01-29,116268968000
2024-01-30,115644009000
2024-01-31,116401938000
2024-02-01,117133273000
2024-02-02,116521611000
2024-02-05,115351475000
2024-02-06,116667878000
2024-02-07,115896652000
2024-02-08,114593546000
2024-02-09,113011203000
2024-02-12,113117578999
2024-02-13,111149623000
2024-02-14,111269296000
2024-02-15,112652184000
2024-02-16,112253274000
2024-02-20,114154745000
2024-02-21,114221230000
2024-02-22,113104282000
2024-02-23,113915399000
2024-02-26,111255999000
2024-02-27,111482048000
2024-02-28,110843792000
2024-02-29,110843792000
2024-03-01,111162920000
2024-03-04,113104282000
2024-03-05,112492620000
2024-03-06,113755835000
2024-03-07,113223955000
2024-03-08,113197361000
2024-03-11,113689350000
2024-03-12,114008478000
2024-03-13,113130876000
2024-03-14,112213383000
2024-03-15,111123028999
2024-03-18,111242702000
2024-03-19,111841067000
2024-03-20,111747988000
2024-03-21,110910277000
2024-03-22,110471476000
2024-03-25,110684228000
2024-03-26,111295890000
2024-03-27,115577524000
2024-03-28,115883355000
2024-04-01,115710494000
2024-04-02,113290440000
2024-04-03,113024500000
2024-04-04,111588424000
2024-04-05,112439432000
2024-04-08,110245427000
2024-04-09,111428860000
2024-04-10,109474201000
2024-04-11,109261449000
2024-04-12,106548861000
2024-04-15,106681831000
2024-04-16,105378725000
2024-04-17,105152676000
2024-04-18,105298943000
2024-04-19,105684556000
2024-04-22,107133928999
2024-04-23,108091313000
2024-04-24,106881286000
2024-04-25,105378725000
2024-04-26,106030278000
2024-04-29,107519542000
2024-04-30,106695128000
2024-05-01,107559433000
2024-05-02,107599324000
2024-05-03,108623193000
2024-05-06,108716272000
2024-05-07,108902430000
2024-05-08,108437035000
2024-05-09,110045972000
2024-05-10,110152348000
2024-05-13,111056544000
2024-05-14,112093710000
2024-05-15,112652184000
2024-05-16,113875508000
2024-05-17,114247824000
2024-05-20,111747573000
2024-05-21,112620291000
2024-05-22,113400448000
2024-05-23,107608774000
2024-05-24,108812067000
2024-05-28,108428600000
2024-05-29,107754227000
2024-05-30,106577380000
2024-05-31,107595551000
2024-06-03,108587276000
2024-06-04,110107921000
2024-06-05,108838513000
2024-06-06,108878182000
2024-06-07,111165760999
2024-06-10,109936022000
2024-06-11,108362485000
2024-06-12,108732729000
2024-06-13,107979018000
2024-06-14,107159192000
2024-06-17,105717885000
2024-06-18,105453425000
2024-06-20,106008791000
2024-06-21,107952572000
2024-06-24,107159192000
2024-06-25,106326143000
2024-06-26,105850115000
2024-06-27,104898059000
2024-06-28,104078232999
2024-07-01,101975776000
2024-07-02,102306351000
2024-07-03,102041891000
2024-07-05,102623703000
2024-07-08,101605532000
2024-07-09,101658424000
2024-07-10,101896438000
2024-07-11,103231960999
2024-07-12,103073285000
2024-07-15,101922884000
2024-07-16,103271630000
2024-07-17,107450098000
2024-07-18,107383982999
2024-07-19,105096404000
2024-07-22,104858390000
2024-07-23,104990620000
2024-07-24,105744331000
2024-07-25,103747657999
2024-07-26,104065010000
2024-07-29,105784000000
2024-07-30,106855063000
2024-07-31,106207135999
2024-08-01,106431927000
2024-08-02,107780673000
2024-08-05,106220359000
2024-08-06,106815394000
2024-08-07,107225307000
2024-08-08,108706282999
2024-08-09,108481492000
