,MGM
2023-03-08,16901160300
2023-03-09,16152990300
2023-03-10,15965947800
2023-03-13,15614307900
2023-03-14,15835018050
2023-03-15,15352448400
2023-03-16,15692865750
2023-03-17,15431006250
2023-03-20,15633012150
2023-03-21,15965947800
2023-03-22,15558195150
2023-03-23,15423524549
2023-03-24,15378634350
2023-03-27,15610567049
2023-03-28,15640493850
2023-03-29,16115581800
2023-03-30,16209103050
2023-03-31,16037841000
2023-04-03,15976462500
2023-04-04,15897031500
2023-04-05,15590139000
2023-04-06,15517928999
2023-04-10,15590139000
2023-04-11,15655128000
2023-04-12,15517928999
2023-04-13,15741780000
2023-04-14,15723727499
2023-04-17,15842874000
2023-04-18,16099219500
2023-04-19,16117272000
2023-04-20,16102830000
2023-04-21,16203924000
2023-04-24,16156987500
2023-04-25,15684012000
2023-04-26,15297688500
2023-04-27,15665959500
2023-04-28,16218366000
2023-05-01,16622742000
2023-05-02,16590247500
2023-05-03,15792327000
2023-05-04,15456550500
2023-05-05,15575697000
2023-05-08,15684012000
2023-05-09,15665959500
2023-05-10,15481824000
2023-05-11,15351846000
2023-05-12,15153268500
2023-05-15,15413224500
2023-05-16,14857207500
2023-05-17,15232699500
2023-05-18,15503487000
2023-05-19,15337403999
2023-05-22,15283246500
2023-05-23,14503378500
2023-05-24,14380621500
2023-05-25,14427558000
2023-05-26,14582809500
2023-05-30,14312022000
2023-05-31,14185654500
2023-06-01,14124276000
2023-06-02,14698345500
2023-06-05,14716398000
2023-06-06,14914975500
2023-06-07,14994406500
2023-06-08,15008848500
2023-06-09,14922196500
2023-06-12,15452939999
2023-06-13,15969241499
2023-06-14,15828432000
2023-06-15,15785106000
2023-06-16,15395172000
2023-06-20,15546813000
2023-06-21,15499876500
2023-06-22,15344625000
2023-06-23,14940249000
2023-06-26,15073837500
2023-06-27,15322962000
2023-06-28,15294078000
2023-06-29,15528760500
2023-06-30,15255392400
2023-07-03,15213710999
2023-07-05,14758689050
2023-07-06,14619751050
2023-07-07,14967096050
2023-07-10,15804197500
2023-07-11,16193223900
2023-07-12,16346055700
2023-07-13,17016431550
2023-07-14,16762869700
2023-07-17,16738555550
2023-07-18,17329042050
2023-07-19,17342935850
2023-07-20,17280413750
2023-07-21,17235258900
2023-07-24,17019905000
2023-07-25,17266519950
2023-07-26,17426298650
2023-07-27,17398511050
2023-07-28,17679860500
2023-07-31,17634705650
2023-08-01,17377670350
2023-08-02,17110214700
2023-08-03,15894507200
2023-08-04,15627051550
2023-08-07,15873666500
2023-08-08,15974396550
2023-08-09,15891033750
2023-08-10,16144595599
2023-08-11,15918821350
2023-08-14,15859772699
2023-08-15,15345702100
2023-08-16,15189396849
2023-08-17,14779529749
2023-08-18,14776056300
2023-08-21,14689220050
2023-08-22,14810790800
2023-08-23,14967096050
2023-08-24,14727428000
2023-08-25,14647538650
2023-08-28,14980989850
2023-08-29,15137295100
2023-08-30,15293600350
2023-08-31,15276233099
2023-09-01,15404750750
2023-09-05,15012250900
2023-09-06,15099087150
2023-09-07,15074773000
2023-09-08,15192870300
2023-09-11,14831631500
2023-09-12,14585016550
2023-09-13,14404397150
2023-09-14,14442605100
2023-09-15,14268932600
2023-09-18,13994530050
2023-09-19,13615924000
2023-09-20,13466565650
2023-09-21,12862185350
2023-09-22,12691986300
2023-09-25,12803136700
2023-09-26,12799663250
2023-09-27,12674619050
2023-09-28,12726720800
2023-09-29,12768402200
2023-10-02,12423651890
2023-10-03,12062322520
2023-10-04,11873215559
2023-10-05,11748269890
2023-10-06,12318967679
2023-10-09,12555351380
2023-10-10,12626266490
2023-10-11,12835634910
2023-10-12,12548597559
2023-10-13,12305460040
2023-10-16,12477682450
2023-10-17,12440536440
2023-10-18,12031930330
2023-10-19,12153499090
2023-10-20,11903607750
2023-10-23,12372998240
2023-10-24,12379752059
2023-10-25,11694239330
2023-10-26,11765154440
2023-10-27,11559162929
2023-10-30,11761777530
2023-10-31,11792169720
2023-11-01,11809054270
2023-11-02,12241298750
2023-11-03,12886288559
2023-11-06,12926811480
2023-11-07,12923434570
2023-11-08,13051757150
2023-11-09,12903173110
2023-11-10,13082149340
2023-11-13,12811996540
2023-11-14,13595439660
2023-11-15,13720385330
2023-11-16,13578555110
2023-11-17,13440101799
2023-11-20,13612324210
2023-11-21,13460363260
2023-11-22,13625831850
2023-11-24,13581932020
2023-11-27,13524524549
2023-11-28,13416463429
2023-11-29,13315156130
2023-11-30,13318533040
2023-12-01,13791300440
2023-12-04,13625831850
2023-12-05,13213848830
2023-12-06,13294894670
2023-12-07,13443478710
2023-12-08,13987161220
2023-12-11,14703066140
2023-12-12,14645658670
2023-12-13,14773981250
2023-12-14,15081280059
2023-12-15,14554482100
2023-12-18,14703066140
2023-12-19,15202848820
2023-12-20,14686181590
2023-12-21,15023872590
2023-12-22,14986726580
2023-12-26,15081280059
2023-12-27,15125179890
2023-12-28,15212979549
2023-12-29,15088033880
2024-01-02,14575794239
2024-01-03,14181594000
2024-01-04,14213642800
2024-01-05,14367477040
2024-01-08,14713604079
2024-01-09,14296969680
2024-01-10,13938023120
2024-01-11,13912384079
2024-01-12,13579076560
2024-01-16,13547027760
2024-01-17,13341915440
2024-01-18,13736115680
2024-01-19,13780984000
2024-01-22,13639969280
2024-01-23,13797008400
2024-01-24,13736115680
2024-01-25,13979686560
2024-01-26,13989301200
2024-01-29,14053398800
2024-01-30,13992506079
2024-01-31,13899564560
2024-02-01,14329018480
2024-02-02,14383501440
2024-02-05,14264920880
2024-02-06,14322608720
2024-02-07,14332223360
2024-02-08,14880257840
2024-02-09,14979609120
2024-02-12,15069345760
2024-02-13,14633482079
2024-02-14,13716886400
2024-02-15,13813032800
2024-02-16,13633559520
2024-02-20,13575871680
2024-02-21,13556642400
2024-02-22,13598305840
2024-02-23,13646379040
2024-02-26,13380374000
2024-02-27,13460496000
2024-02-28,13521388720
2024-02-29,13870720640
2024-03-01,13768164480
2024-03-04,13463700880
2024-03-05,13457291120
2024-03-06,13470110640
2024-03-07,13752140079
2024-03-08,13611125360
2024-03-11,13665608320
2024-03-12,13716886400
2024-03-13,13736115680
2024-03-14,13707271760
2024-03-15,13742525440
2024-03-18,14139930560
2024-03-19,14252101360
2024-03-20,14296969680
2024-03-21,14341838000
2024-03-22,14252101360
2024-03-25,14277740400
2024-03-26,14889872480
2024-03-27,14934740800
2024-03-28,15130238480
2024-04-01,15312916640
2024-04-02,14877052960
2024-04-03,14982814000
2024-04-04,14697579680
2024-04-05,14912306640
2024-04-08,14838594400
2024-04-09,14873848079
2024-04-10,14319403840
2024-04-11,14332223360
2024-04-12,13614330239
2024-04-15,13732910800
2024-04-16,13684837600
2024-04-17,13470110640
2024-04-18,13473315520
2024-04-19,13595100960
2024-04-22,13598305840
2024-04-23,13732910800
2024-04-24,13688042480
2024-04-25,13518183840
2024-04-26,13168851920
2024-04-29,13335505680
2024-04-30,12640046720
2024-05-01,12739398000
2024-05-02,13098344560
2024-05-03,13152827520
2024-05-06,13143212880
2024-05-07,13024632320
2024-05-08,12832339520
2024-05-09,13091934800
2024-05-10,13002198160
2024-05-13,13117573840
2024-05-14,13232949520
2024-05-15,13316276400
2024-05-16,13348325200
2024-05-17,13149622640
2024-05-20,13255383680
2024-05-21,13079115280
2024-05-22,12883617600
2024-05-23,12476597840
2024-05-24,12729783360
2024-05-28,12492622239
2024-05-29,12402885600
2024-05-30,12348402640
2024-05-31,12874002960
2024-06-03,12886822480
2024-06-04,12640046720
2024-06-05,12941305440
2024-06-06,12848363920
2024-06-07,13040656720
2024-06-10,13066295760
2024-06-11,13066295760
2024-06-12,12970149360
2024-06-13,12989378640
2024-06-14,12771446800
2024-06-17,12944510320
2024-06-18,12989378640
2024-06-20,13364349600
2024-06-21,13460496000
2024-06-24,13604715600
2024-06-25,13447676480
2024-06-26,13598305840
2024-06-27,13899564560
2024-06-28,14242486720
2024-07-01,13736115680
2024-07-02,13566257040
2024-07-03,13870720640
2024-07-05,13793803520
2024-07-08,14002120720
2024-07-09,14018145120
2024-07-10,14072628079
2024-07-11,14691169920
2024-07-12,14777701680
2024-07-15,14790521200
2024-07-16,14992428640
2024-07-17,14803340720
2024-07-18,14518106400
2024-07-19,14540540560
2024-07-22,14027759760
2024-07-23,14030964640
2024-07-24,13601510720
2024-07-25,13281022720
2024-07-26,13409217920
2024-07-29,13312237620
2024-07-30,13312237620
2024-07-31,13371361630
2024-08-01,11603864910
2024-08-02,11040630919
2024-08-05,10601868530
2024-08-06,11015736600
2024-08-07,11339362760
2024-08-08,11666100710
2024-08-09,11554076270
