,HST
2018-07-18,15619289000
2018-07-19,15885653000
2018-07-20,15745072000
2018-07-23,15967041999
2018-07-24,15634087000
2018-07-25,15574895000
2018-07-26,15589693000
2018-07-27,15397319000
2018-07-30,15308531000
2018-07-31,15493506000
2018-08-01,15915249000
2018-08-02,16233406000
2018-08-03,16004037000
2018-08-06,16011436000
2018-08-07,15819062000
2018-08-08,15204945000
2018-08-09,15160550999
2018-08-10,14997773000
2018-08-13,14871990000
2018-08-14,15012571000
2018-08-15,15382521000
2018-08-16,15463909999
2018-08-17,15486107000
2018-08-20,15463909999
2018-08-21,15582294000
2018-08-22,15759870000
2018-08-23,15449112000
2018-08-24,15508304000
2018-08-27,15486107000
2018-08-28,15833859999
2018-08-29,16018834999
2018-08-30,16092825000
2018-08-31,15930047000
2018-09-04,15700678000
2018-09-05,15715475999
2018-09-06,15737673000
2018-09-07,15841259000
2018-09-10,15745072000
2018-09-11,15752471000
2018-09-12,15789466000
2018-09-13,15885653000
2018-09-14,15959643000
2018-09-17,15833859999
2018-09-18,15900450999
2018-09-19,15641486000
2018-09-20,15700678000
2018-09-21,15626688000
2018-09-24,15456511000
2018-09-25,15663683000
2018-09-26,15552698000
2018-09-27,15671082000
2018-09-28,15611890000
2018-10-01,15524091000
2018-10-02,15331613000
2018-10-03,15390837000
2018-10-04,14998478000
2018-10-05,14880030000
2018-10-08,15139135000
2018-10-09,14917044999
2018-10-10,14650537000
2018-10-11,14243371999
2018-10-12,14198954000
2018-10-15,14198954000
2018-10-16,14384029000
2018-10-17,14309998999
2018-10-18,14117521000
2018-10-19,14139730000
2018-10-22,13969461000
2018-10-23,13851013000
2018-10-24,13584505000
2018-10-25,13851013000
2018-10-26,13643729000
2018-10-29,13828804000
2018-10-30,14043491000
2018-10-31,14147133000
2018-11-01,14309998999
2018-11-02,13828804000
2018-11-05,14250775000
2018-11-06,13695550000
2018-11-07,14058296999
2018-11-08,14080506000
2018-11-09,13991669999
2018-11-12,13917640000
2018-11-13,13947252000
2018-11-14,13939848999
2018-11-15,14102715000
2018-11-16,14258178000
2018-11-19,14176744999
2018-11-20,14198954000
2018-11-21,14095312000
2018-11-23,14013879000
2018-11-26,14191551000
2018-11-27,14176744999
2018-11-28,14221163000
2018-11-29,14287790000
2018-11-30,14065700000
2018-12-03,14324805000
2018-12-04,13858416000
2018-12-06,13954655000
2018-12-07,13614117000
2018-12-10,13406833000
2018-12-11,13303191000
2018-12-12,13214355000
2018-12-13,13162534000
2018-12-14,13162534000
2018-12-17,12821996000
2018-12-18,13021877000
2018-12-19,12747966000
2018-12-20,12229756000
2018-12-21,12244562000
2018-12-24,11800382000
2018-12-26,12466652000
2018-12-27,12466652000
2018-12-28,12348204000
2018-12-31,12345802000
2019-01-02,12138434000
2019-01-03,12108810000
2019-01-04,12493922000
2019-01-07,12575388000
2019-01-08,12886439999
2019-01-09,12930876000
2019-01-10,13093808000
2019-01-11,13138243999
2019-01-14,12960500000
2019-01-15,12930876000
2019-01-16,12938282000
2019-01-17,12982718000
2019-01-18,12975312000
2019-01-22,12782756000
2019-01-23,12627230000
2019-01-24,12730914000
2019-01-25,12953093999
2019-01-28,13093808000
2019-01-29,13249334000
2019-01-30,13449296000
2019-01-31,13375236000
2019-02-01,13360424000
2019-02-04,13493732000
2019-02-05,13567792000
2019-02-06,13486326000
2019-02-07,13471514000
2019-02-08,13308582000
2019-02-11,13256739999
2019-02-12,13315988000
2019-02-13,13597416000
2019-02-14,13582604000
2019-02-15,13804784000
2019-02-19,13715912000
2019-02-20,14575008000
2019-02-21,14656474000
2019-02-22,14915684000
2019-02-25,14663880000
2019-02-26,14589820000
2019-02-27,14441700000
2019-02-28,14523166000
2019-03-01,14478730000
2019-03-04,14663880000
2019-03-05,14693504000
2019-03-06,14612038000
2019-03-07,14352828000
2019-03-08,14286174000
2019-03-11,14397264000
2019-03-12,14189896000
2019-03-13,14197302000
2019-03-14,14234332000
2019-03-15,14189896000
2019-03-18,14219520000
2019-03-19,14138054000
2019-03-20,14160272000
2019-03-21,14182489999
2019-03-22,13923280000
2019-03-25,13849220000
2019-03-26,14138054000
2019-03-27,14071400000
2019-03-28,14049182000
2019-03-29,13997339999
2019-04-01,14249848000
2019-04-02,14368104000
2019-04-03,14264630000
2019-04-04,14227675000
2019-04-05,14286802999
2019-04-08,14331149000
2019-04-09,14005945000
2019-04-10,14161156000
2019-04-11,14094637000
2019-04-12,14205502000
2019-04-15,14057682000
2019-04-16,14042900000
2019-04-17,13902471000
2019-04-18,13968989999
2019-04-22,13813779000
2019-04-23,13983772000
2019-04-24,14005945000
2019-04-25,13968989999
2019-04-26,14175938000
2019-04-29,14212893000
2019-04-30,14220283999
2019-05-01,14397668000
2019-05-02,14486360000
2019-05-03,14693308000
2019-05-06,14693308000
2019-05-07,14308976000
2019-05-08,14094637000
2019-05-09,14050291000
2019-05-10,14198111000
2019-05-13,13917252999
2019-05-14,14035508999
2019-05-15,14249848000
2019-05-16,14294194000
2019-05-17,14175938000
2019-05-20,14020727000
2019-05-21,14175938000
2019-05-22,14131592000
2019-05-23,14146374000
2019-05-24,14235066000
2019-05-28,13954208000
2019-05-29,13732477999
2019-05-30,13599439999
2019-05-31,13385101000
2019-06-03,13340755000
2019-06-04,13377710000
2019-06-05,13459011000
2019-06-06,13399883000
2019-06-07,13555094000
2019-06-10,13658568000
2019-06-11,13732477999
2019-06-12,13621613000
2019-06-13,13702914000
2019-06-14,13532921000
2019-06-17,13702914000
2019-06-18,13784214999
2019-06-19,13651177000
2019-06-20,13784214999
2019-06-21,13429447000
2019-06-24,13207717000
2019-06-25,13155980000
2019-06-26,13170762000
2019-06-27,13311191000
2019-06-28,13466402000
2019-07-01,13182335000
2019-07-02,13233119999
2019-07-03,13392730000
2019-07-05,13356455000
2019-07-08,13305670000
2019-07-09,13117039999
2019-07-10,13305670000
2019-07-11,13175080000
2019-07-12,13204100000
2019-07-15,13153315000
2019-07-16,13276650000
2019-07-17,12986449999
2019-07-18,12913900000
2019-07-19,12819585000
2019-07-22,12674485000
2019-07-23,12950175000
2019-07-24,12950175000
2019-07-25,12855860000
2019-07-26,12776055000
2019-07-29,12696250000
2019-07-30,12826840000
2019-07-31,12616445000
2019-08-01,12377030000
2019-08-02,12384285000
2019-08-05,12043300000
2019-08-06,12159380000
2019-08-07,12057810000
2019-08-08,12188400000
2019-08-09,12072320000
2019-08-12,11840160000
2019-08-13,11970750000
2019-08-14,11477410000
2019-08-15,11317800000
2019-08-16,11499175000
2019-08-19,11600745000
2019-08-20,11571725000
2019-08-21,11564470000
2019-08-22,11673295000
2019-08-23,11383095000
2019-08-26,11441135000
2019-08-27,11419370000
2019-08-28,11448390000
2019-08-29,11593490000
2019-08-30,11637020000
2019-09-03,11629765000
2019-09-04,11854670000
2019-09-05,12130360000
2019-09-06,12086830000
2019-09-09,12435070000
2019-09-10,12645465000
2019-09-11,12638210000
2019-09-12,12391539999
2019-09-13,12565660000
2019-09-16,12630955000
2019-09-17,12514875000
2019-09-18,12551150000
2019-09-19,12529385000
2019-09-20,12507619999
2019-09-23,12493110000
2019-09-24,12406050000
2019-09-25,12377030000
2019-09-26,12260949999
2019-09-27,12413305000
2019-09-30,12384827000
2019-10-01,12162774000
2019-10-02,11883417000
2019-10-03,11926394999
2019-10-04,11904906000
2019-10-07,12033840000
2019-10-08,11783135000
2019-10-09,11768809000
2019-10-10,11826113000
2019-10-11,11933558000
2019-10-14,11682853000
2019-10-15,11754483000
2019-10-16,11711505000
2019-10-17,11761646000
2019-10-18,11775972000
2019-10-21,12033840000
2019-10-22,12019514000
2019-10-23,12069655000
2019-10-24,12026677000
2019-10-25,11947884000
2019-10-28,11962210000
2019-10-29,11897743000
2019-10-30,11933558000
2019-10-31,11740157000
2019-11-01,12005188000
2019-11-04,12270219000
2019-11-05,12470783000
2019-11-06,12485109000
2019-11-07,12141285000
2019-11-08,12298871000
2019-11-11,12205752000
2019-11-12,12026677000
2019-11-13,12069655000
2019-11-14,12220078000
2019-11-15,12277382000
2019-11-18,12334686000
2019-11-19,12313197000
2019-11-20,12069655000
2019-11-21,12005188000
2019-11-22,12112633000
2019-11-25,12277382000
2019-11-26,12520924000
2019-11-27,12714325000
2019-11-29,12528086999
2019-12-02,12535250000
2019-12-03,12563902000
2019-12-04,12571065000
2019-12-05,12692836000
2019-12-06,12814607000
2019-12-09,12857585000
2019-12-10,12821769999
2019-12-11,12828933000
2019-12-12,12793118000
2019-12-13,12857585000
2019-12-16,13086801000
2019-12-17,13136942000
2019-12-18,13258713000
2019-12-19,13351832000
2019-12-20,13401973000
2019-12-23,13394810000
2019-12-24,13409136000
2019-12-26,13480766000
2019-12-27,13509418000
2019-12-30,13344669000
2019-12-31,13135255000
2020-01-02,12908663000
2020-01-03,12774124000
2020-01-06,12441317000
2020-01-07,12405912000
2020-01-08,12490884000
2020-01-09,12342183000
2020-01-10,12405912000
2020-01-13,12512127000
2020-01-14,12519208000
2020-01-15,12490884000
2020-01-16,12660828000
2020-01-17,12660828000
2020-01-21,12455479000
2020-01-22,12405912000
2020-01-23,12356345000
2020-01-24,12094347999
2020-01-27,11796946000
2020-01-28,11959809000
2020-01-29,11874837000
2020-01-30,11719055000
2020-01-31,11570354000
2020-02-03,11577435000
2020-02-04,11924404000
2020-02-05,12066024000
2020-02-06,12037700000
2020-02-07,11825270000
2020-02-10,11818189000
2020-02-11,11988133000
2020-02-12,12101429000
2020-02-13,11945647000
2020-02-14,11973971000
2020-02-18,11931485000
2020-02-19,11832351000
2020-02-20,12165158000
2020-02-21,12306778000
2020-02-24,11634083000
2020-02-25,10897659000
2020-02-26,10543609000
2020-02-27,10465718000
2020-02-28,10253288000
2020-03-02,10600257000
2020-03-03,10033777000
2020-03-04,10104587000
2020-03-05,9311515000
2020-03-06,9531026000
2020-03-09,8546767000
2020-03-10,8936222000
2020-03-11,8178555000
2020-03-12,7442131000
2020-03-13,8079421000
2020-03-16,6811921999
2020-03-17,7130567000
2020-03-18,6592411000
2020-03-19,7328835000
2020-03-20,7534184000
2020-03-23,7562508000
2020-03-24,7866991000
2020-03-25,8596334000
2020-03-26,8822926000
2020-03-27,7987368000
2020-03-30,8086502000
2020-03-31,7772159999
2020-04-01,7237120000
2020-04-02,6723200000
2020-04-03,6378240000
2020-04-06,7335680000
2020-04-07,7525760000
2020-04-08,7927040000
2020-04-09,8384640000
2020-04-13,8032640000
2020-04-14,8053760000
2020-04-15,7934080000
2020-04-16,7744000000
2020-04-17,8004479999
2020-04-20,7603200000
2020-04-21,7434240000
2020-04-22,7476479999
2020-04-23,7610240000
2020-04-24,7814400000
2020-04-27,8145280000
2020-04-28,8229760000
2020-04-29,8849280000
2020-04-30,8666240000
2020-05-01,8053760000
2020-05-04,7821440000
2020-05-05,7722880000
2020-05-06,7413120000
2020-05-07,7779200000
2020-05-08,7786240000
2020-05-11,7159680000
2020-05-12,6920320000
2020-05-13,6652799999
2020-05-14,7068159999
2020-05-15,7082240000
2020-05-18,8293120000
2020-05-19,8131200000
2020-05-20,8124159999
2020-05-21,8046720000
2020-05-22,7905920000
2020-05-26,8567680000
2020-05-27,8814080000
2020-05-28,8469120000
2020-05-29,8405760000
2020-06-01,8624000000
2020-06-02,8645120000
2020-06-03,8877440000
2020-06-04,9194240000
2020-06-05,9863040000
2020-06-08,10433280000
2020-06-09,10172800000
2020-06-10,9356160000
2020-06-11,8567680000
2020-06-12,8898560000
2020-06-15,8764800000
2020-06-16,9018240000
2020-06-17,8666240000
2020-06-18,8588799999
2020-06-19,8215680000
2020-06-22,7948159999
2020-06-23,7912960000
2020-06-24,7729920000
2020-06-25,7645440000
2020-06-26,7560960000
2020-06-29,7715840000
2020-06-30,7609107999
2020-07-01,7679628000
2020-07-02,7721939999
2020-07-06,7905292000
2020-07-07,7644368000
2020-07-08,7566796000
2020-07-09,7411652000
2020-07-10,7644368000
2020-07-13,7630264000
2020-07-14,7482172000
2020-07-15,8194423999
2020-07-16,7933500000
2020-07-17,7764252000
2020-07-20,7475120000
2020-07-21,7679628000
2020-07-22,7665523999
2020-07-23,7566796000
2020-07-24,7404600000
2020-07-27,7277664000
2020-07-28,7418704000
2020-07-29,7771304000
2020-07-30,7644368000
2020-07-31,7602056000
2020-08-03,7270612000
2020-08-04,7693732000
2020-08-05,7679628000
2020-08-06,7587952000
2020-08-07,8109800000
2020-08-10,8377776000
2020-08-11,8229684000
2020-08-12,8159164000
2020-08-13,7947604000
2020-08-14,7933500000
2020-08-17,7679628000
2020-08-18,7602056000
2020-08-19,7609107999
2020-08-20,7573848000
2020-08-21,7475120000
2020-08-24,7820668000
2020-08-25,7968760000
2020-08-26,7764252000
2020-08-27,7989916000
2020-08-28,8243788000
2020-08-31,7919396000
2020-09-01,7954656000
2020-09-02,8053384000
2020-09-03,8159164000
2020-09-04,8420088000
2020-09-08,8208528000
2020-09-09,8215580000
2020-09-10,8039280000
2020-09-11,7848876000
2020-09-14,8405984000
2020-09-15,8476504000
2020-09-16,8504712000
2020-09-17,8215580000
2020-09-18,7862980000
2020-09-21,7397548000
2020-09-22,7334080000
2020-09-23,7221248000
2020-09-24,7185988000
2020-09-25,7503328000
2020-09-28,7707836000
2020-09-29,7566796000
2020-09-30,7610186999
2020-10-01,7857042000
2020-10-02,7962836999
2020-10-05,8026314000
2020-10-06,7969890000
2020-10-07,8188533000
2020-10-08,8357805000
2020-10-09,8167374000
2020-10-12,8103897000
2020-10-13,7878201000
2020-10-14,7723034999
2020-10-15,7772406000
2020-10-16,7723034999
2020-10-19,7525551000
2020-10-20,7603134000
2020-10-21,7786511999
2020-10-22,8096844000
2020-10-23,8209692000
2020-10-26,7892307000
2020-10-27,7659558000
2020-10-28,7370384999
2020-10-29,7419756000
2020-10-30,7391544000
2020-11-02,7715982000
2020-11-03,8026314000
2020-11-04,7751247000
2020-11-05,7708929000
2020-11-06,7398597000
2020-11-09,9620292000
2020-11-10,9436914000
2020-11-11,9041946000
2020-11-12,8611713000
2020-11-13,9345225000
2020-11-16,9683769000
2020-11-17,9972942000
2020-11-18,9979995000
2020-11-19,10191585000
2020-11-20,9979995000
2020-11-23,10374963000
2020-11-24,10459599000
2020-11-25,10389069000
2020-11-27,10311486000
2020-11-30,9895359000
2020-12-01,10233903000
2020-12-02,10508970000
2020-12-03,10657083000
2020-12-04,11037945000
2020-12-07,10699401000
2020-12-08,10678242000
2020-12-09,10706454000
2020-12-10,10459599000
2020-12-11,10233903000
2020-12-14,9895359000
2020-12-15,10233903000
2020-12-16,10170426000
2020-12-17,10078737000
2020-12-18,9937677000
2020-12-21,9711981000
2020-12-22,9606186000
2020-12-23,9902412000
2020-12-24,10015260000
2020-12-28,10269168000
2020-12-29,10121055000
2020-12-30,10297380000
2020-12-31,10107999986
2021-01-04,9776363623
2021-01-05,9638181805
2021-01-06,10190909077
2021-01-07,10142545441
2021-01-08,10170181804
2021-01-11,9928363623
2021-01-12,10080363623
2021-01-13,10190909077
2021-01-14,10370545440
2021-01-15,10149454532
2021-01-19,10197818168
2021-01-20,10329090895
2021-01-21,10114909077
2021-01-22,9962909077
2021-01-25,9596727260
2021-01-26,9327272715
2021-01-27,9396363624
2021-01-28,9845454532
2021-01-29,9361818169
2021-02-01,9423999987
2021-02-02,9803999987
2021-02-03,9803999987
2021-02-04,9762545441
2021-02-05,9810909078
2021-02-08,9879999987
2021-02-09,9582909078
2021-02-10,9734909078
2021-02-11,10087272714
2021-02-12,10294545441
2021-02-16,10785090894
2021-02-17,10819636349
2021-02-18,11075272712
2021-02-19,11565818166
2021-02-22,11531272712
2021-02-23,11462181803
2021-02-24,11828363620
2021-02-25,11303272712
2021-02-26,11462181803
2021-03-01,11344727257
2021-03-02,11061454530
2021-03-03,11213454530
2021-03-04,10943999985
2021-03-05,10916363622
2021-03-08,11358545439
2021-03-09,11365454530
2021-03-10,11427636348
2021-03-11,11697090893
2021-03-12,11904363620
2021-03-15,12436363620
2021-03-16,12242909074
2021-03-17,12726545437
2021-03-18,12429454529
2021-03-19,12311999983
2021-03-22,12132363620
2021-03-23,11648727257
2021-03-24,11793818166
2021-03-25,11752363620
2021-03-26,11876727257
2021-03-29,11690181802
2021-03-30,11952727257
2021-03-31,11923060000
2021-04-01,12107036000
2021-04-05,12241480000
2021-04-06,12262707999
2021-04-07,12397152000
2021-04-08,12411304000
2021-04-09,12269784000
2021-04-12,12206100000
2021-04-13,12163644000
2021-04-14,12333468000
2021-04-15,12425456000
2021-04-16,12368848000
2021-04-19,12312239999
2021-04-20,11986744000
2021-04-21,12276860000
2021-04-22,12092884000
2021-04-23,12234404000
2021-04-26,12333468000
2021-04-27,12701420000
2021-04-28,12934928000
2021-04-29,13041068000
2021-04-30,12850016000
2021-05-03,12786332000
2021-05-04,12432532000
2021-05-05,12404228000
2021-05-06,12114112000
2021-05-07,12439607999
2021-05-10,12107036000
2021-05-11,12022123999
2021-05-12,11682476000
2021-05-13,11816920000
2021-05-14,12262707999
2021-05-17,12298088000
2021-05-18,12276860000
2021-05-19,12036276000
2021-05-20,12007972000
2021-05-21,11986744000
2021-05-24,12036276000
2021-05-25,11880604000
2021-05-26,12071656000
2021-05-27,12121188000
2021-05-28,12149492000
2021-06-01,12503292000
2021-06-02,12524520000
2021-06-03,12333468000
2021-06-04,12368848000
2021-06-07,12595280000
2021-06-08,12807560000
2021-06-09,12602356000
2021-06-10,12743876000
2021-06-11,12673116000
2021-06-14,12503292000
2021-06-15,12559900000
2021-06-16,12708496000
2021-06-17,12595280000
2021-06-18,12128264000
2021-06-21,12474988000
2021-06-22,12383000000
2021-06-23,12460836000
2021-06-24,12474988000
2021-06-25,12432532000
2021-06-28,11993820000
2021-06-29,11972592000
2021-06-30,11963000000
2021-07-01,12124000000
2021-07-02,12075000000
2021-07-06,11711000000
2021-07-07,11605999999
2021-07-08,11627000000
2021-07-09,11977000000
2021-07-12,11963000000
2021-07-13,11592000000
2021-07-14,11592000000
2021-07-15,11452000000
2021-07-16,11186000000
2021-07-19,10773000000
2021-07-20,11060000000
2021-07-21,11459000000
2021-07-22,11137000000
2021-07-23,11046000000
2021-07-26,11326000000
2021-07-27,11235000000
2021-07-28,11263000000
2021-07-29,11396000000
2021-07-30,11151000000
2021-08-02,11060000000
2021-08-03,11053000000
2021-08-04,10612000000
2021-08-05,11046000000
2021-08-06,11298000000
2021-08-09,11109000000
2021-08-10,11340000000
2021-08-11,11522000000
2021-08-12,11319000000
2021-08-13,11137000000
2021-08-16,10899000000
2021-08-17,10731000000
2021-08-18,10731000000
2021-08-19,10402000000
2021-08-20,10612000000
2021-08-23,10801000000
2021-08-24,11158000000
2021-08-25,11319000000
2021-08-26,11109000000
2021-08-27,11494000000
2021-08-30,11452000000
2021-08-31,11592000000
2021-09-01,11479999999
2021-09-02,11557000000
2021-09-03,11319000000
2021-09-07,11410000000
2021-09-08,11291000000
2021-09-09,11263000000
2021-09-10,11193000000
2021-09-13,11683000000
2021-09-14,11641000000
2021-09-15,11578000000
2021-09-16,11487000000
2021-09-17,11382000000
2021-09-20,11319000000
2021-09-21,11347000000
2021-09-22,11564000000
2021-09-23,11844000000
2021-09-24,11872000000
2021-09-27,11900000000
2021-09-28,11844000000
2021-09-29,11662000000
2021-09-30,11659619999
2021-10-01,11973780000
2021-10-04,11880960000
2021-10-05,11845260000
2021-10-06,11688180000
2021-10-07,11759580000
2021-10-08,11752440000
2021-10-11,11795280000
2021-10-12,11823840000
2021-10-13,11588220000
2021-10-14,11766720000
2021-10-15,11980920000
2021-10-18,12059460000
2021-10-19,11838119999
2021-10-20,11938080000
2021-10-21,11959500000
2021-10-22,12059460000
2021-10-25,12016619999
2021-10-26,12016619999
2021-10-27,11952359999
2021-10-28,12045180000
2021-10-29,12016619999
2021-11-01,12316500000
2021-11-02,12402180000
2021-11-03,12709200000
2021-11-04,12794880000
2021-11-05,13116180000
2021-11-08,13123320000
2021-11-09,13087619999
2021-11-10,12873420000
2021-11-11,12716340000
2021-11-12,12759180000
2021-11-15,12794880000
2021-11-16,12437880000
2021-11-17,12402180000
2021-11-18,12359340000
2021-11-19,12173700000
2021-11-22,12195119999
2021-11-23,12459300000
2021-11-24,12509280000
2021-11-26,11731020000
2021-11-29,11723880000
2021-11-30,11209800000
2021-12-01,10967040000
2021-12-02,11274060000
2021-12-03,11031300000
2021-12-06,11723880000
2021-12-07,11838119999
2021-12-08,12095160000
2021-12-09,12023760000
2021-12-10,11873820000
2021-12-13,11559660000
2021-12-14,11473980000
2021-12-15,11288340000
2021-12-16,11045580000
2021-12-17,11216940000
2021-12-20,11059860000
2021-12-21,12038040000
2021-12-22,12287940000
2021-12-23,12387900000
2021-12-27,12480720000
2021-12-28,12480720000
2021-12-29,12480720000
2021-12-30,12530700000
2021-12-31,12421677000
2022-01-03,12614538000
2022-01-04,12793113000
2022-01-05,12414534000
2022-01-06,12393105000
2022-01-07,13007403000
2022-01-10,12678825000
2022-01-11,12914543999
2022-01-12,12807399000
2022-01-13,12907401000
2022-01-14,12814542000
2022-01-18,12643110000
2022-01-19,12393105000
2022-01-20,12350247000
2022-01-21,12171672000
2022-01-24,12143100000
2022-01-25,12171672000
2022-01-26,12178815000
2022-01-27,11850237000
2022-01-28,11985954000
2022-01-31,12385962000
2022-02-01,12407391000
2022-02-02,12271674000
2022-02-03,12200243999
2022-02-04,12471678000
2022-02-07,12743112000
2022-02-08,12978831000
2022-02-09,13178835000
2022-02-10,13243122000
2022-02-11,12900258000
2022-02-14,12807399000
2022-02-15,13371696000
2022-02-16,13793133000
2022-02-17,13785990000
2022-02-18,13650273000
2022-02-22,13278837000
2022-02-23,13100262000
2022-02-24,13207406999
2022-02-25,13393125000
2022-02-28,13050261000
2022-03-01,12443106000
2022-03-02,12800256000
2022-03-03,12564537000
2022-03-04,12328818000
2022-03-07,11835951000
2022-03-08,12457392000
2022-03-09,12907401000
2022-03-10,13035975000
2022-03-11,12871686000
2022-03-14,12785969999
2022-03-15,12964544999
2022-03-16,13471698000
2022-03-17,13457412000
2022-03-18,13593129000
2022-03-21,13178835000
2022-03-22,13285980000
2022-03-23,13114548000
2022-03-24,13357410000
2022-03-25,13635987000
2022-03-28,13643130000
2022-03-29,14157426000
2022-03-30,14235999000
2022-03-31,13888564000
2022-04-01,13974340000
2022-04-04,13902860000
2022-04-05,13588348000
2022-04-06,13095136000
2022-04-07,12830660000
2022-04-08,12737736000
2022-04-11,12759180000
2022-04-12,13023656000
2022-04-13,14081560000
2022-04-14,13995783999
2022-04-18,13895712000
2022-04-19,14603364000
2022-04-20,14603364000
2022-04-21,14753472000
2022-04-22,14696288000
2022-04-25,14960764000
2022-04-26,14596216000
2022-04-27,15053688000
2022-04-28,15182351999
2022-04-29,14546180000
2022-05-02,14388924000
2022-05-03,14210224000
2022-05-04,14388924000
2022-05-05,14117300000
2022-05-06,14467551999
2022-05-09,13659828000
2022-05-10,13938600000
2022-05-11,13788492000
2022-05-12,13724160000
2022-05-13,14224519999
2022-05-16,14424664000
2022-05-17,14810656000
2022-05-18,14131596000
2022-05-19,13902860000
2022-05-20,13302428000
2022-05-23,13388204000
2022-05-24,13259540000
2022-05-25,13831380000
2022-05-26,14553328000
2022-05-27,14796360000
2022-05-31,14288851999
2022-06-01,14603364000
2022-06-02,14789212000
2022-06-03,14696288000
2022-06-06,15125168000
2022-06-07,15125168000
2022-06-08,14967912000
2022-06-09,14231668000
2022-06-10,13323872000
2022-06-13,12244524000
2022-06-14,12280264000
2022-06-15,12587628000
2022-06-16,11908568000
2022-06-17,11579760000
2022-06-21,11772756000
2022-06-22,11222360000
2022-06-23,11007920000
2022-06-24,11501132000
2022-06-27,11451096000
2022-06-28,11529724000
2022-06-29,11222360000
2022-06-30,11209632000
2022-07-01,11231079000
2022-07-05,11309718000
2022-07-06,11059503000
2022-07-07,11517039000
2022-07-08,11402655000
2022-07-11,11252526000
2022-07-12,11395506000
2022-07-13,11345463000
2022-07-14,11231079000
2022-07-15,11409804000
2022-07-18,11688615000
2022-07-19,12239088000
2022-07-20,12396366000
2022-07-21,12310578000
2022-07-22,12096108000
2022-07-25,12367770000
2022-07-26,12110406000
2022-07-27,12575091000
2022-07-28,12803859000
2022-07-29,12732369000
2022-08-01,12753816000
2022-08-02,12367770000
2022-08-03,12396366000
2022-08-04,12639432000
2022-08-05,12846753000
2022-08-08,12953988000
2022-08-09,13025478000
2022-08-10,13397225999
2022-08-11,13697484000
2022-08-12,13961997000
2022-08-15,13718931000
2022-08-16,13954848000
2022-08-17,13833315000
2022-08-18,13976295000
2022-08-19,13425822000
2022-08-22,13154159999
2022-08-23,13197054000
2022-08-24,13368630000
2022-08-25,13676037000
2022-08-26,13039775999
2022-08-29,12846753000
2022-08-30,12775263000
2022-08-31,12703773000
2022-09-01,12417813000
2022-09-02,12339174000
2022-09-06,12153300000
2022-09-07,12610836000
2022-09-08,12632283000
2022-09-09,13039775999
2022-09-12,13218500999
2022-09-13,12782412000
2022-09-14,13096968000
2022-09-15,12961137000
2022-09-16,12703773000
2022-09-19,12739518000
2022-09-20,12653730000
2022-09-21,12010320000
2022-09-22,11574231000
2022-09-23,11309718000
2022-09-26,11095248000
2022-09-27,11266824000
2022-09-28,11831595000
2022-09-29,11288271000
2022-09-30,11354200000
2022-10-03,11704550000
2022-10-04,12047750000
2022-10-05,11961950000
2022-10-06,11840400000
2022-10-07,11654500000
2022-10-10,11683100000
2022-10-11,11818950000
2022-10-12,11883300000
2022-10-13,12033449999
2022-10-14,12019150000
2022-10-17,12426700000
2022-10-18,12619749999
2022-10-19,12533950000
2022-10-20,12326599999
2022-10-21,12755600000
2022-10-24,12755600000
2022-10-25,12870000000
2022-10-26,12941500000
2022-10-27,13234650000
2022-10-28,13334749999
2022-10-31,13499200000
2022-11-01,13484900000
2022-11-02,12870000000
2022-11-03,12147849999
2022-11-04,12298000000
2022-11-07,12276550000
2022-11-08,12333750000
2022-11-09,12012000000
2022-11-10,12962950000
2022-11-11,13270400000
2022-11-14,12934350000
2022-11-15,13270400000
2022-11-16,13070200000
2022-11-17,12777050000
2022-11-18,13105949999
2022-11-21,12991550000
2022-11-22,13248950000
2022-11-23,13063050000
2022-11-25,13198900000
2022-11-28,13013000000
2022-11-29,13341900000
2022-11-30,13542100000
2022-12-01,13363350000
2022-12-02,13277550000
2022-12-05,12641200000
2022-12-06,12448150000
2022-12-07,12569699999
2022-12-08,12648350000
2022-12-09,12648350000
2022-12-12,12941500000
2022-12-13,12920050000
2022-12-14,12569699999
2022-12-15,12240800000
2022-12-16,12155000000
2022-12-19,11997700000
2022-12-20,12090650000
2022-12-21,11354200000
2022-12-22,11475750000
2022-12-23,11683100000
2022-12-27,11554400000
2022-12-28,11325600000
2022-12-29,11304150000
2022-12-30,11475750000
2023-01-03,11364462000
2023-01-04,11535678000
2023-01-05,11264586000
2023-01-06,11535678000
2023-01-09,11557080000
2023-01-10,11735430000
2023-01-11,12313284000
2023-01-12,12413159999
2023-01-13,12134934000
2023-01-17,12420294000
2023-01-18,12227676000
2023-01-19,12184871999
2023-01-20,12562974000
2023-01-23,12812664000
2023-01-24,12933942000
2023-01-25,13019550000
2023-01-26,13083756000
2023-01-27,13290642000
2023-01-30,13219302000
2023-01-31,13447590000
2023-02-01,13411920000
2023-02-02,13718682000
2023-02-03,13604538000
2023-02-06,13212168000
2023-02-07,13347714000
2023-02-08,13233570000
2023-02-09,13162230000
2023-02-10,12969612000
2023-02-13,13169364000
2023-02-14,13219302000
2023-02-15,13147962000
2023-02-16,12377490000
2023-02-17,12084996000
2023-02-21,12120665999
2023-02-22,12184871999
2023-02-23,12377490000
2023-02-24,12113532000
2023-02-27,12184871999
2023-02-28,11985120000
2023-03-01,12134934000
2023-03-02,12113532000
2023-03-03,12177738000
2023-03-06,12092130000
