,CAR
2023-04-14,6952762000
2023-04-17,7163902000
2023-04-18,6967620000
2023-04-19,7041910000
2023-04-20,6747487000
2023-04-21,6909361000
2023-04-24,6786196000
2023-04-25,6496073999
2023-04-26,6501939000
2023-04-27,6885119000
2023-04-28,6907796999
2023-05-01,6928129000
2023-05-02,6715816000
2023-05-03,6572319000
2023-05-04,6344757000
2023-05-05,6548077000
2023-05-08,6353750000
2023-05-09,6311131000
2023-05-10,6394414000
2023-05-11,6394805000
2023-05-12,6212598999
2023-05-15,6369781000
2023-05-16,6169589000
2023-05-17,6378383000
2023-05-18,6361570000
2023-05-19,6268512000
2023-05-22,6461275000
2023-05-23,6534001000
2023-05-24,6431168000
2023-05-25,6469486000
2023-05-26,6372518000
2023-05-30,6383857000
2023-05-31,6560589000
2023-06-01,6631360000
2023-06-02,6835462000
2023-06-05,6874562000
2023-06-06,7217860000
2023-06-07,7507591000
2023-06-08,7624109000
2023-06-09,7556075000
2023-06-12,7855581000
2023-06-13,7784028000
2023-06-14,7920096000
2023-06-15,8067112000
2023-06-16,7987739000
2023-06-20,8763874000
2023-06-21,8590661000
2023-06-22,8724774000
2023-06-23,8750971000
2023-06-26,8770521000
2023-06-27,8790071000
2023-06-28,8908935000
2023-06-29,8926530000
2023-06-30,8437923000
2023-07-03,8416152000
2023-07-05,8582202000
2023-07-06,8365230000
2023-07-07,8620578000
2023-07-10,8715780000
2023-07-11,8825742000
2023-07-12,8706555000
2023-07-13,8750466000
2023-07-14,8650836000
2023-07-17,8718363000
2023-07-18,8968545000
2023-07-19,8836812000
2023-07-20,8489583000
2023-07-21,8351946000
2023-07-24,8281836000
2023-07-25,8249364000
2023-07-26,8289585000
2023-07-27,8081100000
2023-07-28,8208036000
2023-07-31,8128701000
2023-08-01,8367444000
2023-08-02,8234604000
2023-08-03,8216523000
2023-08-04,8311356000
2023-08-07,8277408000
2023-08-08,8300655000
2023-08-09,8244936000
2023-08-10,8451576000
2023-08-11,8530911000
2023-08-14,8552682000
2023-08-15,8270765999
2023-08-16,8200656000
2023-08-17,8258220000
2023-08-18,8392536000
2023-08-21,8482203000
2023-08-22,8300286000
2023-08-23,8533125000
2023-08-24,8456004000
2023-08-25,8001765000
2023-08-28,8296596000
2023-08-29,8087742000
2023-08-30,8115417000
2023-08-31,7874090999
2023-09-01,7830918000
2023-09-05,7820217000
2023-09-06,7595496000
2023-09-07,7293654000
2023-09-08,7356015000
2023-09-11,7464870000
2023-09-12,7260075000
2023-09-13,7218378000
2023-09-14,7434612000
2023-09-15,7325757000
2023-09-18,7293654000
2023-09-19,7140150000
2023-09-20,7040520000
2023-09-21,6957864000
2023-09-22,6715800000
2023-09-25,6672996000
2023-09-26,6564140999
2023-09-27,6581853000
2023-09-28,6674103000
2023-09-29,6630561000
2023-10-02,6259320000
2023-10-03,6079320000
2023-10-04,6108840000
2023-10-05,6264000000
2023-10-06,6432480000
2023-10-09,6476760000
2023-10-10,6520680000
2023-10-11,6635880000
2023-10-12,6451920000
2023-10-13,6247800000
2023-10-16,6319800000
2023-10-17,6490080000
2023-10-18,6317280000
2023-10-19,6089760000
2023-10-20,6261840000
2023-10-23,6221160000
2023-10-24,6203880000
2023-10-25,6018120000
2023-10-26,5765400000
2023-10-27,5794200000
2023-10-30,5873760000
2023-10-31,5860800000
2023-11-01,5904000000
2023-11-02,6731280000
2023-11-03,7200720000
2023-11-06,7215840000
2023-11-07,6912720000
2023-11-08,6815520000
2023-11-09,6802920000
2023-11-10,6757200000
2023-11-13,6717600000
2023-11-14,6978960000
2023-11-15,6937200000
2023-11-16,6694200000
2023-11-17,6813360000
2023-11-20,6806880000
2023-11-21,6667200000
2023-11-22,6703200000
2023-11-24,6683039999
2023-11-27,6617880000
2023-11-28,6440039999
2023-11-29,6386400000
2023-11-30,6582600000
2023-12-01,7045560000
2023-12-04,6962039999
2023-12-05,6622920000
2023-12-06,6808320000
2023-12-07,6877080000
2023-12-08,6831000000
2023-12-11,7108560000
2023-12-12,6968880000
2023-12-13,7215480000
2023-12-14,6932520000
2023-12-15,6999840000
2023-12-18,6791039999
2023-12-19,6794280000
2023-12-20,6426000000
2023-12-21,6652080000
2023-12-22,6561720000
2023-12-26,6510600000
2023-12-27,6462360000
2023-12-28,6408360000
2023-12-29,6381360000
2024-01-02,6253140000
2024-01-03,5948404000
2024-01-04,5908888000
2024-01-05,5911024000
2024-01-08,6081548000
2024-01-09,6059476000
2024-01-10,6014264000
2024-01-11,5926332000
2024-01-12,5714156000
2024-01-16,5672148000
2024-01-17,5676064000
2024-01-18,5825583999
2024-01-19,5845164000
2024-01-22,6042032000
2024-01-23,5979020000
2024-01-24,5941640000
2024-01-25,6173396000
2024-01-26,6201164000
2024-01-29,6246376000
2024-01-30,6087600000
2024-01-31,5828076000
2024-02-01,5793900000
2024-02-02,5754028000
2024-02-05,5549683999
2024-02-06,5882188000
2024-02-07,5924196000
2024-02-08,5914583999
2024-02-09,6012128000
2024-02-12,5993616000
2024-02-13,4621236000
2024-02-14,4268796000
2024-02-15,4310448000
2024-02-16,3996100000
2024-02-20,3782500000
2024-02-21,3600584000
2024-02-22,3561780000
2024-02-23,3739424000
2024-02-26,3815964000
2024-02-27,3809912000
2024-02-28,3842308000
2024-02-29,3846224000
2024-03-01,3934512000
2024-03-04,3789620000
2024-03-05,3750104000
2024-03-06,3744052000
2024-03-07,3969044000
2024-03-08,3985776000
2024-03-11,3978656000
2024-03-12,4026716000
2024-03-13,4026360000
2024-03-14,3828780000
2024-03-15,3834120000
2024-03-18,3849072000
2024-03-19,4119276000
2024-03-20,4150960000
2024-03-21,4102900000
2024-03-22,4039532000
2024-03-25,4217532000
2024-03-26,4219668000
2024-03-27,4386988000
2024-03-28,4359576000
2024-04-01,4477768000
2024-04-02,4352100000
2024-04-03,4311516000
2024-04-04,4282680000
2024-04-05,4322552000
2024-04-08,4341776000
2024-04-09,4398736000
2024-04-10,4269864000
2024-04-11,4309024000
2024-04-12,4084388000
2024-04-15,3983996000
2024-04-16,3861532000
2024-04-17,3750460000
2024-04-18,3631200000
2024-04-19,3618740000
2024-04-22,3634404000
2024-04-23,3653272000
2024-04-24,3677480000
2024-04-25,3544691999
2024-04-26,3586700000
2024-04-29,3686736000
2024-04-30,3398020000
2024-05-01,3373100000
2024-05-02,4050212000
2024-05-03,4115360000
2024-05-06,4324688000
2024-05-07,4329316000
2024-05-08,4287664000
2024-05-09,4279476000
2024-05-10,4249216000
2024-05-13,4398024000
2024-05-14,4553596000
2024-05-15,4341420000
2024-05-16,4336792000
2024-05-17,4211836000
2024-05-20,4210412000
2024-05-21,4053060000
2024-05-22,4045940000
2024-05-23,3911016000
2024-05-24,3983996000
2024-05-28,3960144000
2024-05-29,3889656000
2024-05-30,3955516000
2024-05-31,4048788000
2024-06-03,4024224000
2024-06-04,3887164000
2024-06-05,3950888000
2024-06-06,3852988000
2024-06-07,3852276000
2024-06-10,3808488000
2024-06-11,3711656000
2024-06-12,3972960000
2024-06-13,3852276000
2024-06-14,3746900000
2024-06-17,3756868000
2024-06-18,3716996000
2024-06-20,3979012000
2024-06-21,4000728000
2024-06-24,4005000000
2024-06-25,3944836000
2024-06-26,3846936000
2024-06-27,3761496000
2024-06-28,3720912000
2024-07-01,3605568000
2024-07-02,3739068000
2024-07-03,3819168000
2024-07-05,3743340000
2024-07-08,3631912000
2024-07-09,3632268000
2024-07-10,3524756000
2024-07-11,3691008000
2024-07-12,3824508000
2024-07-15,3849428000
2024-07-16,3948752000
2024-07-17,3991828000
2024-07-18,3885740000
2024-07-19,3625860000
2024-07-22,3765056000
2024-07-23,3721268000
2024-07-24,3463168000
2024-07-25,3616604000
2024-07-26,3728744000
2024-07-29,3587768000
2024-07-30,3510872000
2024-07-31,3595956000
2024-08-01,3364200000
2024-08-02,3006064000
2024-08-05,2988976000
2024-08-06,3071212000
2024-08-07,3094708000
2024-08-08,3178724000
2024-08-09,3095776000
