,ABC
2023-03-15,30268496760
2023-03-16,30762147800
2023-03-17,30756078320
2023-03-20,31128339760
2023-03-21,31569388640
2023-03-22,31043367040
2023-03-23,30535553880
2023-03-24,31644245560
2023-03-27,31700894040
2023-03-28,31965928000
2023-03-29,32162174520
2023-03-30,32237031440
2023-03-31,32392814760
2023-04-03,32837195720
2023-04-04,32976816530
2023-04-05,33865128640
2023-04-06,33660756150
2023-04-10,33666826620
2023-04-11,33701225950
2023-04-12,33472571579
2023-04-13,33869175620
2023-04-14,33818588370
2023-04-17,33869175620
2023-04-18,33875246090
2023-04-19,33282363519
2023-04-20,33581840040
2023-04-21,33737648769
2023-04-24,33935950790
2023-04-25,34012843410
2023-04-26,33486736010
2023-04-27,33875246090
2023-04-28,33761930650
2023-05-01,33749789710
2023-05-02,34229356840
2023-05-03,33770024609
2023-05-04,33709319910
2023-05-05,33992608510
2023-05-08,34037125290
2023-05-09,34045219250
2023-05-10,34298155500
2023-05-11,34690712560
2023-05-12,34599655510
2023-05-15,35075175660
2023-05-16,35330135400
2023-05-17,35368581710
2023-05-18,35374652180
2023-05-19,35085293110
2023-05-22,34854615250
2023-05-23,34654289740
2023-05-24,34613819940
2023-05-25,34433729330
2023-05-26,34077595090
2023-05-30,33591957490
2023-05-31,34429682350
2023-06-01,34923413910
2023-06-02,35313947480
2023-06-05,35348346810
2023-06-06,35283595130
2023-06-07,35123739420
2023-06-08,35704481050
2023-06-09,36062638780
2023-06-12,36285222680
2023-06-13,36380326710
2023-06-14,36230588450
2023-06-15,36805259610
2023-06-16,37031890490
2023-06-20,37331367010
2023-06-21,37602514670
2023-06-22,38015306630
2023-06-23,37974836830
2023-06-26,37993048240
2023-06-27,38199444220
2023-06-28,38389652280
2023-06-29,38551531480
2023-06-30,38938018070
2023-07-03,38439450960
2023-07-05,38385089700
2023-07-06,38695150220
2023-07-07,38427370680
2023-07-10,38824006540
2023-07-11,38902528360
2023-07-12,38415290400
2023-07-13,38511932640
2023-07-14,38540119960
2023-07-17,38685083320
2023-07-18,38735417820
2023-07-19,38644815720
2023-07-20,38940782580
2023-07-21,38775685420
2023-07-24,38546160100
2023-07-25,38634748820
2023-07-26,37793155980
2023-07-27,37716647540
2023-07-28,37561617280
2023-07-31,37630072200
2023-08-01,38073015800
2023-08-02,38542133340
2023-08-03,38528039680
2023-08-04,37313971540
2023-08-07,37565644040
2023-08-08,37322025060
2023-08-09,37390479980
2023-08-10,37656246140
2023-08-11,37724701060
2023-08-14,37777048940
2023-08-15,37336118720
2023-08-16,37044178620
2023-08-17,36240840000
2023-08-18,36321375200
2023-08-21,36438151240
2023-08-22,35830110480
2023-08-23,35791856260
2023-08-24,35993194260
2023-08-25,36136144240
2023-08-28,36319361820
2023-08-29,36236813240
2023-08-30,36019368200
2023-08-31,35431461240
2023-09-01,35226096480
2023-09-05,34805300060
2023-09-06,35167708460
2023-09-07,35874404840
2023-09-08,35777762600
2023-09-11,35783802740
2023-09-12,35934806240
2023-09-13,35574411220
2023-09-14,35634812620
2023-09-15,35896552020
2023-09-18,36045542140
2023-09-19,36188492120
2023-09-20,36800559640
2023-09-21,37233436340
2023-09-22,37438801100
2023-09-25,37694500360
2023-09-26,37402560260
2023-09-27,37279744080
2023-09-28,36816666680
2023-09-29,36234799860
2023-10-02,35830505480
2023-10-03,36068601870
2023-10-04,36546795460
2023-10-05,37022988240
2023-10-06,36784891850
2023-10-09,37253081390
2023-10-10,37609225570
2023-10-11,37621230430
2023-10-12,37529193170
2023-10-13,37811307380
2023-10-16,37387135660
2023-10-17,37505183450
2023-10-18,37925353550
2023-10-19,37993381090
2023-10-20,37765288750
2023-10-23,37779294420
2023-10-24,37817309810
2023-10-25,37839318720
2023-10-26,37735276600
2023-10-27,37543198840
2023-10-30,37097018210
2023-10-31,37044997150
2023-11-01,37461165630
2023-11-02,38451566580
2023-11-03,39049808770
2023-11-06,39391947280
2023-11-07,39229881670
2023-11-08,39373939990
2023-11-09,39379942420
2023-11-10,39530003170
2023-11-13,39790108470
2023-11-14,38889743970
2023-11-15,38659650820
2023-11-16,39397949710
2023-11-17,39015795000
2023-11-20,39203871140
2023-11-21,39782105230
2023-11-22,39952174080
2023-11-24,40276305300
2023-11-27,40372344180
2023-11-28,40276305300
2023-11-29,39920161120
2023-11-30,40690472970
2023-12-01,40834531290
2023-12-04,40768504560
2023-12-05,40762502130
2023-12-06,40150254270
2023-12-07,40058217010
2023-12-08,40366341750
2023-12-11,40586430850
2023-12-12,40806519950
2023-12-13,40760501320
2023-12-14,40316321500
2023-12-15,40082226730
2023-12-18,40030205670
2023-12-19,40392352280
2023-12-20,39974182990
2023-12-21,40470383870
2023-12-22,40624446240
2023-12-26,40834531290
2023-12-27,40862542630
2023-12-28,40714482690
2023-12-29,41092635780
2024-01-02,41584127240
2024-01-03,41941063980
2024-01-04,42008862020
2024-01-05,42146452160
2024-01-08,41951034280
2024-01-09,42597109720
2024-01-10,43097618780
2024-01-11,43655955580
2024-01-12,43755658580
2024-01-16,43669914000
2024-01-17,43612086260
2024-01-18,44026850740
2024-01-19,43526341680
2024-01-22,43502412960
2024-01-23,43440597100
2024-01-24,43346876280
2024-01-25,43638009040
2024-01-26,43406698080
2024-01-29,43558246640
2024-01-30,43975005180
2024-01-31,46397788080
2024-02-01,47243269520
2024-02-02,46858415940
2024-02-05,46702879260
2024-02-06,46862404060
2024-02-07,47392824020
2024-02-08,45927189920
2024-02-09,46000970140
2024-02-12,45859391880
2024-02-13,46100673140
2024-02-14,46178441480
2024-02-15,46477550480
2024-02-16,46206358320
2024-02-20,46333978160
2024-02-21,46555318820
2024-02-22,46740766400
2024-02-23,47313061620
2024-02-26,47526426040
2024-02-27,47161513060
2024-02-28,47085738780
2024-02-29,46980053600
2024-03-01,47265204180
2024-03-04,47019934800
2024-03-05,46922225860
2024-03-06,46796600080
2024-03-07,47384847780
2024-03-08,47352942820
2024-03-11,47394818080
2024-03-12,47346960640
2024-03-13,46814546620
2024-03-14,47394818080
2024-03-15,47504491380
2024-03-18,47719849860
2024-03-19,48326044100
2024-03-20,48230329220
2024-03-21,48322055980
2024-03-22,48355955000
2024-03-25,48268216360
2024-03-26,48415776800
2024-03-27,48782683840
2024-03-28,48453663940
2024-04-01,48455658000
2024-04-02,48473604540
2024-04-03,49013994800
2024-04-04,48264228240
2024-04-05,48499527320
2024-04-08,47929226160
2024-04-09,47572289420
2024-04-10,47418746800
2024-04-11,46988029840
2024-04-12,46661004000
2024-04-15,46702879260
2024-04-16,47510473560
2024-04-17,47582259720
2024-04-18,47319043800
2024-04-19,47683956780
2024-04-22,47229311100
2024-04-23,47396812140
2024-04-24,47448657700
2024-04-25,47809582560
2024-04-26,48032917280
2024-04-29,47843481580
2024-04-30,47668004300
2024-05-01,45703855200
2024-05-02,44814504440
2024-05-03,44656973700
2024-05-06,44674920240
2024-05-07,45213316440
2024-05-08,44688878660
2024-05-09,44684890540
2024-05-10,44786587600
2024-05-13,44451585520
2024-05-14,44256167640
2024-05-15,44230244860
2024-05-16,44238221100
2024-05-17,44292060720
2024-05-20,44068726000
2024-05-21,43287054480
2024-05-22,43221250500
2024-05-23,43833426920
2024-05-24,43647979340
2024-05-28,43113571260
2024-05-29,43681878360
2024-05-30,43975005180
2024-05-31,45179417420
2024-06-03,45965077060
2024-06-04,45996982020
2024-06-05,46216328620
2024-06-06,47193418020
2024-06-07,46954130820
2024-06-10,46774665420
2024-06-11,46385823720
2024-06-12,45891296840
2024-06-13,46308055380
2024-06-14,46367877180
2024-06-17,46800588200
2024-06-18,47299103200
2024-06-20,46996006080
2024-06-21,47195412080
2024-06-24,47729820160
2024-06-25,47524431980
2024-06-26,47315055680
2024-06-27,45456591760
2024-06-28,44926171800
2024-07-01,44573223180
2024-07-02,44369829060
2024-07-03,44367835000
2024-07-05,44403728080
2024-07-08,44605128140
2024-07-09,44341912220
2024-07-10,44351882520
2024-07-11,44268132000
2024-07-12,44387775600
2024-07-15,44308013200
2024-07-16,44942124280
2024-07-17,44898254960
2024-07-18,44609116260
2024-07-19,44587181600
2024-07-22,44810516320
2024-07-23,44718789560
2024-07-24,45061767880
2024-07-25,45287096660
2024-07-26,45388793720
2024-07-29,45040706800
2024-07-30,45804007800
2024-07-31,47162088800
2024-08-01,48466639600
2024-08-02,49083228200
2024-08-05,47830225000
2024-08-06,47546713200
2024-08-07,47800486000
2024-08-08,46987620000
2024-08-09,47140280200
