,SCHW
2023-03-06,140484400000
2023-03-07,137458300000
2023-03-08,139750800000
2023-03-09,121905980000
2023-03-10,107655800000
2023-03-13,95202940000
2023-03-14,103951120000
2023-03-15,109214700000
2023-03-16,106151920000
2023-03-17,103455940000
2023-03-20,102905740000
2023-03-21,109067980000
2023-03-22,103180840000
2023-03-23,97000260000
2023-03-24,97678840000
2023-03-27,100613240000
2023-03-28,98760900000
2023-03-29,101255140000
2023-03-30,96229980000
2023-03-31,95331600000
2023-04-03,93857400000
2023-04-04,91000000000
2023-04-05,88943400000
2023-04-06,89817000000
2023-04-10,94130400000
2023-04-11,94112200000
2023-04-12,94494400000
2023-04-13,93711800000
2023-04-14,92401400000
2023-04-17,96041400000
2023-04-18,98280000000
2023-04-19,101101000000
2023-04-20,98280000000
2023-04-21,97916000000
2023-04-24,96678400000
2023-04-25,92874600000
2023-04-26,92092000000
2023-04-27,94148600000
2023-04-28,95076800000
2023-05-01,94294200000
2023-05-02,91182000000
2023-05-03,87414600000
2023-05-04,86213400000
2023-05-05,89616800000
2023-05-08,86686600000
2023-05-09,87250800000
2023-05-10,86541000000
2023-05-11,86868600000
2023-05-12,89070800000
2023-05-15,92710800000
2023-05-16,91163800000
2023-05-17,94312400000
2023-05-18,94185000000
2023-05-19,94039400000
2023-05-22,94585400000
2023-05-23,96077800000
2023-05-24,94785600000
2023-05-25,98716800000
2023-05-26,97679400000
2023-05-30,97988800000
2023-05-31,95895800000
2023-06-01,95914000000
2023-06-02,98953400000
2023-06-05,99026200000
2023-06-06,99390200000
2023-06-07,101246600000
2023-06-08,100154600000
2023-06-09,100100000000
2023-06-12,98225400000
2023-06-13,99645000000
2023-06-14,98917000000
2023-06-15,101028200000
2023-06-16,99008000000
2023-06-20,98152600000
2023-06-21,98225400000
2023-06-22,96842200000
2023-06-23,96769400000
2023-06-26,97206200000
2023-06-27,100500400000
2023-06-28,101519600000
2023-06-29,103994800000
2023-06-30,103214280000
2023-07-03,105108120000
2023-07-05,103232490000
2023-07-06,101903160000
2023-07-07,103414590000
2023-07-10,105308430000
2023-07-11,104853180000
2023-07-12,106364610000
2023-07-13,109132530000
2023-07-14,106564920000
2023-07-17,106783440000
2023-07-18,120204210000
2023-07-19,120258840000
2023-07-20,123718740000
2023-07-21,121060080000
2023-07-24,121205760000
2023-07-25,119166240000
2023-07-26,121315020000
2023-07-27,119858219999
2023-07-28,120113159999
2023-07-31,120368099999
2023-08-01,119676120000
2023-08-02,118984140000
2023-08-03,119949270000
2023-08-04,118219320000
2023-08-07,120131370000
2023-08-08,119311920000
2023-08-09,118893090000
2023-08-10,117527340000
2023-08-11,116689680000
2023-08-14,112501380000
2023-08-15,111026370000
2023-08-16,110079450000
2023-08-17,108841170000
2023-08-18,108385920000
2023-08-21,108167400000
2023-08-22,102813660000
2023-08-23,105654420000
2023-08-24,105326640000
2023-08-25,105891150000
2023-08-28,107530050000
2023-08-29,108258450000
2023-08-30,108859380000
2023-08-31,107712150000
2023-09-01,110170500000
2023-09-05,108677280000
2023-09-06,106109670000
2023-09-07,105290220000
2023-09-08,108039930000
2023-09-11,108932220000
2023-09-12,110206920000
2023-09-13,106947330000
2023-09-14,108822960000
2023-09-15,106018620000
2023-09-18,105363060000
2023-09-19,105126330000
2023-09-20,103196070000
2023-09-21,101994210000
2023-09-22,100428150000
2023-09-25,100792350000
2023-09-26,98698200000
2023-09-27,99025980000
2023-09-28,99335550000
2023-09-29,99972900000
2023-10-02,97621650000
2023-10-03,93519900000
2023-10-04,93720430000
2023-10-05,93082380000
2023-10-06,93920960000
2023-10-09,94340250000
2023-10-10,94394940000
2023-10-11,94631930000
2023-10-12,93902730000
2023-10-13,93574590000
2023-10-16,97931560000
2023-10-17,97876870000
2023-10-18,94504320000
2023-10-19,94613700000
2023-10-20,92736010000
2023-10-23,89928590000
2023-10-24,90840090000
2023-10-25,90001510000
2023-10-26,93756890000
2023-10-27,91368760000
2023-10-30,92517250000
2023-10-31,94868920000
2023-11-01,96290860000
2023-11-02,100137390000
2023-11-03,101778090000
2023-11-06,101395260000
2023-11-07,100684290000
2023-11-08,100082700000
2023-11-09,98733680000
2023-11-10,99189430000
2023-11-13,98369080000
2023-11-14,99882170000
2023-11-15,102233840000
2023-11-16,101486410000
2023-11-17,103509940000
2023-11-20,103108880000
2023-11-21,102069770000
2023-11-22,101960390000
2023-11-24,102871890000
2023-11-27,102088000000
2023-11-28,101741630000
2023-11-29,108669030000
2023-11-30,111786360000
2023-12-01,115140680000
2023-12-04,114192720000
2023-12-05,113445290000
2023-12-06,113317680000
2023-12-07,114776080000
2023-12-08,116799609999
2023-12-11,116708460000
2023-12-12,117711109999
2023-12-13,120864900000
2023-12-14,129323620000
2023-12-15,129396540000
2023-12-18,126352130000
2023-12-19,127136019999
2023-12-20,122359760000
2023-12-21,124292140000
2023-12-22,125021340000
2023-12-26,125695850000
2023-12-27,126279210000
2023-12-28,126789650000
2023-12-29,125422400000
2024-01-02,126107499999
2024-01-03,122366250000
2024-01-04,122074250000
2024-01-05,122694750000
2024-01-08,123735000000
2024-01-09,121818750000
2024-01-10,120121499999
2024-01-11,119099500000
2024-01-12,119044750000
2024-01-16,117365750000
2024-01-17,115796250000
2024-01-18,114464000000
2024-01-19,116398500000
2024-01-22,116124750000
2024-01-23,116654000000
2024-01-24,115851000000
2024-01-25,116270750000
2024-01-26,116873000000
2024-01-29,116690500000
2024-01-30,117493499999
2024-01-31,114829000000
2024-02-01,113642750000
2024-02-02,114865500000
2024-02-05,113825250000
2024-02-06,112949250000
2024-02-07,113934750000
2024-02-08,114007750000
2024-02-09,115650250000
2024-02-12,117712500000
2024-02-13,114445750000
2024-02-14,115029750000
2024-02-15,117949749999
2024-02-16,117530000000
2024-02-20,116033500000
2024-02-21,117037249999
2024-02-22,117949749999
2024-02-23,117603000000
2024-02-26,117530000000
2024-02-27,119263749999
2024-02-28,119811250000
2024-02-29,121873500000
2024-03-01,121307750000
2024-03-04,123443000000
2024-03-05,124282499999
2024-03-06,124282499999
2024-03-07,124446750000
2024-03-08,122585250000
2024-03-11,122183750000
2024-03-12,121362500000
2024-03-13,122512249999
2024-03-14,121544999999
2024-03-15,122348000000
2024-03-18,123005000000
2024-03-19,124738749999
2024-03-20,127147750000
2024-03-21,131126249999
2024-03-22,130669999999
2024-03-25,130177250000
2024-03-26,129575000000
2024-03-27,132093499999
2024-03-28,132020500000
2024-04-01,132075250000
2024-04-02,130414499999
2024-04-03,130341500000
2024-04-04,130213749999
2024-04-05,131199250000
2024-04-08,132075250000
2024-04-09,131911000000
2024-04-10,129757499999
2024-04-11,128881500000
2024-04-12,127804750000
2024-04-15,129994750000
2024-04-16,133352749999
2024-04-17,132312500000
2024-04-18,133097250000
2024-04-19,133991500000
2024-04-22,135524500000
2024-04-23,137294750000
2024-04-24,137221750000
2024-04-25,136674250000
2024-04-26,136856749999
2024-04-29,136072000000
2024-04-30,134958750000
2024-05-01,136090249999
2024-05-02,137477250000
2024-05-03,138773000000
2024-05-06,140269500000
2024-05-07,137860500000
2024-05-08,139430000000
2024-05-09,137678000000
2024-05-10,138900750000
2024-05-13,136327500000
2024-05-14,140652750000
2024-05-15,143591000000
2024-05-16,142423000000
2024-05-17,143773500000
2024-05-20,143554500000
2024-05-21,143992500000
2024-05-22,137367750000
2024-05-23,132020500000
2024-05-24,131892750000
2024-05-28,129191750000
2024-05-29,128717250000
2024-05-30,131180999999
2024-05-31,133736000000
2024-06-03,132075250000
2024-06-04,131381749999
2024-06-05,135761750000
2024-06-06,135506250000
2024-06-07,134922250000
2024-06-10,135250750000
2024-06-11,134046250000
2024-06-12,134247000000
2024-06-13,133936750000
2024-06-14,133681250000
2024-06-17,132878250000
2024-06-18,132933000000
2024-06-20,132677500000
2024-06-21,133845500000
2024-06-24,136017250000
2024-06-25,134867500000
2024-06-26,133699500000
2024-06-27,134247000000
2024-06-28,134484250000
2024-07-01,133991500000
2024-07-02,135323750000
2024-07-03,135287249999
2024-07-05,133590000000
2024-07-08,133662999999
2024-07-09,136017250000
2024-07-10,136199749999
2024-07-11,138846000000
2024-07-12,137568500000
2024-07-15,137227959999
2024-07-16,123262040000
2024-07-17,116626400000
2024-07-18,113829560000
2024-07-19,113482240000
2024-07-22,118363000000
2024-07-23,119075920000
2024-07-24,117138240000
2024-07-25,121086719999
2024-07-26,121744799999
2024-07-29,119368400000
2024-07-30,118655480000
2024-07-31,119167320000
2024-08-01,116461880000
2024-08-02,115876920000
2024-08-05,113866120000
2024-08-06,114798400000
2024-08-07,113738160000
2024-08-08,114761840000
2024-08-09,114085480000
