,MLM
2023-03-02,22571487000
2023-03-03,22705002000
2023-03-06,22356000000
2023-03-07,22164732000
2023-03-08,22564656000
2023-03-09,21995199000
2023-03-10,21177342000
2023-03-13,20728359000
2023-03-14,20951298000
2023-03-15,20195541000
2023-03-16,20568762000
2023-03-17,19909260000
2023-03-20,20173185000
2023-03-21,20813436000
2023-03-22,20391156000
2023-03-23,20707245000
2023-03-24,20917143000
2023-03-27,21055626000
2023-03-28,21492810000
2023-03-29,21812004000
2023-03-30,21766050000
2023-03-31,21978214000
2023-04-03,22036400000
2023-04-04,21513345000
2023-04-05,20864014000
2023-04-06,20958721000
2023-04-10,21075712000
2023-04-11,21429780000
2023-04-12,21421114000
2023-04-13,21586387000
2023-04-14,21615480000
2023-04-17,21887221000
2023-04-18,21878555000
2023-04-19,22085920000
2023-04-20,22067350000
2023-04-21,21949121000
2023-04-24,22043828000
2023-04-25,21820988000
2023-04-26,21325788000
2023-04-27,22163295000
2023-04-28,22482080000
2023-05-01,22740203000
2023-05-02,23017515000
2023-05-03,22813245000
2023-05-04,24096432000
2023-05-05,24615154000
2023-05-08,24534684000
2023-05-09,24678911000
2023-05-10,24817567000
2023-05-11,24795283000
2023-05-12,24919083000
2023-05-15,25042264000
2023-05-16,24912893000
2023-05-17,25216203000
2023-05-18,25244058000
2023-05-19,25279960000
2023-05-22,25130781000
2023-05-23,24590394000
2023-05-24,24464737000
2023-05-25,24708004000
2023-05-26,24708004000
2023-05-30,24650437000
2023-05-31,24638676000
2023-06-01,25032360000
2023-06-02,25693452000
2023-06-05,25816633000
2023-06-06,25880390000
2023-06-07,26204746000
2023-06-08,26332260000
2023-06-09,26447394000
2023-06-12,26193604000
2023-06-13,26450489000
2023-06-14,26357639000
2023-06-15,26582955000
2023-06-16,26402826000
2023-06-20,26627523000
2023-06-21,26735229000
2023-06-22,27187718000
2023-06-23,27383322000
2023-06-26,27408082000
2023-06-27,27984371000
2023-06-28,28088982000
2023-06-29,28339677000
2023-06-30,28532442000
2023-07-03,28194396000
2023-07-05,27772920000
2023-07-06,27239586000
2023-07-07,27202506000
2023-07-10,27435492000
2023-07-11,27774156000
2023-07-12,27515214000
2023-07-13,28065234000
2023-07-14,28277208000
2023-07-17,28311816000
2023-07-18,28550982000
2023-07-19,28073268000
2023-07-20,28308726000
2023-07-21,28297602000
2023-07-24,28335918000
2023-07-25,28320468000
2023-07-26,28328502000
2023-07-27,27496056000
2023-07-28,27731514000
2023-07-31,27591228000
2023-08-01,28012704000
2023-08-02,27843372000
2023-08-03,28025064000
2023-08-04,28171530000
2023-08-07,28566432000
2023-08-08,28260522000
2023-08-09,27905172000
2023-08-10,28351986000
2023-08-11,28146192000
2023-08-14,28381650000
2023-08-15,28200576000
2023-08-16,27934836000
2023-08-17,26702544000
2023-08-18,26646306000
2023-08-21,26731590000
2023-08-22,26964576000
2023-08-23,27331050000
2023-08-24,27035028000
2023-08-25,27021432000
2023-08-28,27135762000
2023-08-29,27549822000
2023-08-30,27564654000
2023-08-31,27588138000
2023-09-01,28266702000
2023-09-05,27295824000
2023-09-06,27109188000
2023-09-07,27050478000
2023-09-08,27073962000
2023-09-11,27134526000
2023-09-12,27028848000
2023-09-13,26823672000
2023-09-14,26932440000
2023-09-15,26273034000
2023-09-18,26452872000
2023-09-19,26124714000
2023-09-20,26012238000
2023-09-21,25125408000
2023-09-22,25114284000
2023-09-25,25347888000
2023-09-26,25168668000
2023-09-27,25334910000
2023-09-28,25617336000
2023-09-29,25367664000
2023-10-02,25072260000
2023-10-03,24988830000
2023-10-04,25889256000
2023-10-05,25971450000
2023-10-06,26740860000
2023-10-09,26355846000
2023-10-10,26435568000
2023-10-11,26987442000
2023-10-12,26594394000
2023-10-13,26338542000
2023-10-16,26676588000
2023-10-17,27011544000
2023-10-18,25604358000
2023-10-19,25382496000
2023-10-20,25322550000
2023-10-23,25504860000
2023-10-24,25734756000
2023-10-25,25359012000
2023-10-26,24587748000
2023-10-27,24660054000
2023-10-30,25035180000
2023-10-31,25272492000
2023-11-01,27140706000
2023-11-02,27237732000
2023-11-03,27369984000
2023-11-06,27298296000
2023-11-07,27458976000
2023-11-08,27924948000
2023-11-09,27874890000
2023-11-10,28049166000
2023-11-13,27924948000
2023-11-14,28709808000
2023-11-15,28111584000
2023-11-16,28428618000
2023-11-17,28555308000
2023-11-20,28131978000
2023-11-21,28313052000
2023-11-22,28601040000
2023-11-24,28551600000
2023-11-27,28775316000
2023-11-28,28428000000
2023-11-29,28596714000
2023-11-30,28711662000
2023-12-01,28882230000
2023-12-04,28689414000
2023-12-05,28381650000
2023-12-06,28457664000
2023-12-07,28757394000
2023-12-08,29008302000
2023-12-11,29155386000
2023-12-12,29704788000
2023-12-13,30146658000
2023-12-14,30470490000
2023-12-15,30278292000
2023-12-18,30306102000
2023-12-19,30458130000
2023-12-20,30159636000
2023-12-21,30435264000
2023-12-22,30676284000
2023-12-26,30798648000
2023-12-27,30876516000
2023-12-28,30791232000
2023-12-29,30832638000
2024-01-02,30345654000
2024-01-03,29787600000
2024-01-04,30039126000
2024-01-05,30084240000
2024-01-08,30692352000
2024-01-09,30734376000
2024-01-10,30896292000
2024-01-11,30734994000
2024-01-12,30645384000
2024-01-16,30642294000
2024-01-17,30473580000
2024-01-18,31085400000
2024-01-19,31238664000
2024-01-22,31396872000
2024-01-23,30920394000
2024-01-24,30571224000
2024-01-25,31197876000
2024-01-26,30998880000
2024-01-29,31712052000
2024-01-30,31981500000
2024-01-31,31420356000
2024-02-01,31858518000
2024-02-02,32130437999
2024-02-05,31427154000
2024-02-06,31796718000
2024-02-07,32412864000
2024-02-08,32470337999
2024-02-09,32577252000
2024-02-12,32896139999
2024-02-13,32584050000
2024-02-14,33338628000
2024-02-15,33102552000
2024-02-16,33363966000
2024-02-20,32948052000
2024-02-21,33143339999
2024-02-22,33876287999
2024-02-23,33908423999
2024-02-26,34194557999
2024-02-27,34551144000
2024-02-28,34984980000
2024-02-29,35702478000
2024-03-01,36458910000
2024-03-04,37197420000
2024-03-05,37259220000
2024-03-06,37534230000
2024-03-07,37816038000
2024-03-08,36885330000
2024-03-11,36814878000
2024-03-12,37275288000
2024-03-13,37384056000
2024-03-14,37484172000
2024-03-15,36849486000
2024-03-18,36879768000
2024-03-19,37220286000
2024-03-20,37304952000
2024-03-21,37880310000
2024-03-22,37520016000
2024-03-25,37377258000
2024-03-26,37704180000
2024-03-27,37812948000
2024-03-28,37941492000
2024-04-01,37353156000
2024-04-02,37208544000
2024-04-03,37721484000
2024-04-04,37332762000
2024-04-05,38279538000
2024-04-08,38410554000
2024-04-09,37736934000
2024-04-10,37484790000
2024-04-11,37517544000
2024-04-12,37210398000
2024-04-15,37033032000
2024-04-16,36785832000
2024-04-17,36642456000
2024-04-18,36284634000
2024-04-19,35590002000
2024-04-22,36110976000
2024-04-23,36733302000
2024-04-24,36574476000
2024-04-25,36898926000
2024-04-26,37388382000
2024-04-29,37243152000
2024-04-30,36280926000
2024-05-01,36515148000
2024-05-02,36459528000
2024-05-03,36525654000
2024-05-06,37067022000
2024-05-07,37006458000
2024-05-08,36872352000
2024-05-09,37277760000
2024-05-10,37724574000
2024-05-13,37577490000
2024-05-14,37458834000
2024-05-15,37863624000
2024-05-16,35948442000
2024-05-17,35890350000
2024-05-20,36035580000
2024-05-21,35924958000
2024-05-22,35426850000
2024-05-23,35439828000
2024-05-24,35792088000
2024-05-28,35245776000
2024-05-29,34844076000
2024-05-30,35048634000
2024-05-31,35354544000
2024-06-03,34818738000
2024-06-04,34348439999
2024-06-05,34538784000
2024-06-06,34069104000
2024-06-07,34043766000
2024-06-10,34134612000
2024-06-11,33738473999
2024-06-12,34409004000
2024-06-13,35090040000
2024-06-14,35031330000
2024-06-17,35467020000
2024-06-18,34522716000
2024-06-20,33401664000
2024-06-21,33627234000
2024-06-24,33444305999
2024-06-25,33062382000
2024-06-26,33105023999
2024-06-27,33266321999
2024-06-28,33483239999
2024-07-01,32880689999
2024-07-02,33052494000
2024-07-03,32959176000
2024-07-05,33170532000
2024-07-08,32752764000
2024-07-09,32795405999
2024-07-10,33688416000
2024-07-11,34345350000
2024-07-12,34269336000
2024-07-15,34396026000
2024-07-16,35687028000
2024-07-17,34876830000
2024-07-18,34858908000
2024-07-19,34551144000
2024-07-22,35086332000
2024-07-23,34921326000
2024-07-24,33237894000
2024-07-25,33807071999
2024-07-26,34955316000
2024-07-29,35649330000
2024-07-30,36154236000
2024-07-31,36669030000
2024-08-01,36146202000
2024-08-02,35117850000
2024-08-05,33970140000
2024-08-06,33507660000
2024-08-07,33104834999
2024-08-08,33147270000
2024-08-09,32813324999
