,HWM
2023-03-13,16492360000
2023-03-14,16801360000
2023-03-15,16224560000
2023-03-16,16665400000
2023-03-17,16154520000
2023-03-20,16265759999
2023-03-21,16706599999
2023-03-22,16690120000
2023-03-23,16558280000
2023-03-24,16583000000
2023-03-27,16793120000
2023-03-28,16941439999
2023-03-29,17225720000
2023-03-30,17279280000
2023-03-31,17498810000
2023-04-03,17746610000
2023-04-04,17395560000
2023-04-05,17391430000
2023-04-06,17160149999
2023-04-10,17395560000
2023-04-11,17618580000
2023-04-12,17928330000
2023-04-13,17973760000
2023-04-14,17569020000
2023-04-17,17705310000
2023-04-18,17907680000
2023-04-19,17874640000
2023-04-20,17841600000
2023-04-21,17730090000
2023-04-24,17870510000
2023-04-25,17754870000
2023-04-26,17515330000
2023-04-27,18060490000
2023-04-28,18291770000
2023-05-01,18295900000
2023-05-02,18568480000
2023-05-03,18461100000
2023-05-04,17870510000
2023-05-05,18172000000
2023-05-08,18093530000
2023-05-09,18485880000
2023-05-10,18279380000
2023-05-11,18155480000
2023-05-12,18155480000
2023-05-15,18390890000
2023-05-16,18271120000
2023-05-17,18448710000
2023-05-18,18659340000
2023-05-19,18568480000
2023-05-22,18510660000
2023-05-23,18077010000
2023-05-24,17858120000
2023-05-25,17866380000
2023-05-26,17965500000
2023-05-30,17957240000
2023-05-31,17655750000
2023-06-01,18060490000
2023-06-02,18638690000
2023-06-05,18502400000
2023-06-06,18704770000
2023-06-07,19068210000
2023-06-08,19142550000
2023-06-09,18973220000
2023-06-12,19072340000
2023-06-13,19002130000
2023-06-14,18874100000
2023-06-15,19014520000
2023-06-16,18989740000
2023-06-20,19233410000
2023-06-21,19477080000
2023-06-22,19229280000
2023-06-23,19142550000
2023-06-26,19278840000
2023-06-27,19865300000
2023-06-28,19869430000
2023-06-29,20137880000
2023-06-30,20418720000
2023-07-03,20241560000
2023-07-05,20146800000
2023-07-06,20167400000
2023-07-07,20352800000
2023-07-10,20698880000
2023-07-11,20888400000
2023-07-12,20459920000
2023-07-13,20480520000
2023-07-14,20352800000
2023-07-17,20682400000
2023-07-18,20641200000
2023-07-19,20492880000
2023-07-20,20760680000
2023-07-21,20562920000
2023-07-24,20628840000
2023-07-25,20690640000
2023-07-26,20797760000
2023-07-27,20674160000
2023-07-28,20777160000
2023-07-31,21069680000
2023-08-01,20183880000
2023-08-02,19796600000
2023-08-03,19850160000
2023-08-04,20208600000
2023-08-07,20785400000
2023-08-08,20806000000
2023-08-09,20513480000
2023-08-10,20534080000
2023-08-11,20369280000
2023-08-14,20278640000
2023-08-15,20093240000
2023-08-16,20126200000
2023-08-17,20027320000
2023-08-18,20097360000
2023-08-21,20010840000
2023-08-22,20060280000
2023-08-23,20245680000
2023-08-24,19825440000
2023-08-25,19850160000
2023-08-28,20130320000
2023-08-29,20315720000
2023-08-30,20484640000
2023-08-31,20381640000
2023-09-01,20472280000
2023-09-05,19903720000
2023-09-06,19953160000
2023-09-07,19858400000
2023-09-08,19631800000
2023-09-11,19710080000
2023-09-12,19660640000
2023-09-13,19396960000
2023-09-14,19401080000
2023-09-15,19232160000
2023-09-18,19401080000
2023-09-19,19413440000
2023-09-20,19174480000
2023-09-21,18980840000
2023-09-22,18869600000
2023-09-25,19075600000
2023-09-26,18873720000
2023-09-27,18984960000
2023-09-28,19149760000
2023-09-29,19055000000
2023-10-02,18677536821
2023-10-03,18718658654
2023-10-04,18800902321
2023-10-05,18763892671
2023-10-06,18899594722
2023-10-09,19088755157
2023-10-10,19105203890
2023-10-11,19109316073
2023-10-12,18689873371
2023-10-13,18245757568
2023-10-16,18340337785
2023-10-17,18603517520
2023-10-18,18237533201
2023-10-19,17974353466
2023-10-20,17863324515
2023-10-23,17908558532
2023-10-24,17887997616
2023-10-25,17776968665
2023-10-26,17875661065
2023-10-27,17719398098
2023-10-30,17929119449
2023-10-31,18134728617
2023-11-01,18389683985
2023-11-02,19841284712
2023-11-03,19730255761
2023-11-06,20038669513
2023-11-07,19849509078
2023-11-08,19878294362
2023-11-09,20051006063
2023-11-10,20375868548
2023-11-13,20700731034
2023-11-14,21181856487
2023-11-15,21198305220
2023-11-16,21190080854
2023-11-17,21165407753
2023-11-20,21169519937
2023-11-21,21391577838
2023-11-22,21498494606
2023-11-24,21494382422
2023-11-27,21638308840
2023-11-28,21362792555
2023-11-29,21214753954
2023-11-30,21630084473
2023-12-01,21753449974
2023-12-04,21757562157
2023-12-05,21457372772
2023-12-06,21510831156
2023-12-07,21687655040
2023-12-08,21901488575
2023-12-11,22065975909
2023-12-12,22263360711
2023-12-13,22292145994
2023-12-14,21704103774
2023-12-15,21712328140
2023-12-18,21872703291
2023-12-19,22061863726
2023-12-20,21679430673
2023-12-21,21987844425
2023-12-22,22028966259
2023-12-26,22139995210
2023-12-27,22226351060
2023-12-28,22251024160
2023-12-29,22255136344
2024-01-02,22029300000
2024-01-03,21631600000
2024-01-04,21566000000
2024-01-05,22070300000
2024-01-08,22176900000
2024-01-09,22021100000
2024-01-10,22783700000
2024-01-11,22759100000
2024-01-12,22771400000
2024-01-16,22000600000
2024-01-17,21963700000
2024-01-18,22627900000
2024-01-19,22853400000
2024-01-22,22988700000
2024-01-23,23136300000
2024-01-24,23099400000
2024-01-25,22660700000
2024-01-26,22726300000
2024-01-29,22869800000
2024-01-30,22951800000
2024-01-31,23066600000
2024-02-01,23525800000
2024-02-02,23665200000
2024-02-05,23693900000
2024-02-06,23956300000
2024-02-07,24226900000
2024-02-08,24259700000
2024-02-09,24026000000
2024-02-12,24120300000
2024-02-13,25411800000
2024-02-14,25985800000
2024-02-15,25940700000
2024-02-16,25756200000
2024-02-20,25875100000
2024-02-21,26043200000
2024-02-22,26674600000
2024-02-23,27006700000
2024-02-26,27002600000
2024-02-27,27047700000
2024-02-28,27371600000
2024-02-29,27285500000
2024-03-01,27470000000
2024-03-04,27793900000
2024-03-05,27863599999
2024-03-06,28199800000
2024-03-07,28445800000
2024-03-08,27773399999
2024-03-11,26650000000
2024-03-12,27088699999
2024-03-13,26908300000
2024-03-14,26855000000
2024-03-15,27158399999
2024-03-18,27363399999
2024-03-19,27539700000
2024-03-20,27687300000
2024-03-21,27748800000
2024-03-22,27920999999
2024-03-25,27617600000
2024-03-26,27736500000
2024-03-27,27912800000
2024-03-28,28056300000
2024-04-01,27105100000
2024-04-02,26756600000
2024-04-03,27060000000
2024-04-04,26867300000
2024-04-05,27494600000
2024-04-08,27359300000
2024-04-09,26998499999
2024-04-10,26752500000
2024-04-11,26891900000
2024-04-12,26240000000
2024-04-15,26030900000
2024-04-16,26248200000
2024-04-17,26018600000
2024-04-18,26035000000
2024-04-19,25998100000
2024-04-22,25801300000
2024-04-23,26551600000
2024-04-24,26527000000
2024-04-25,26568000000
2024-04-26,27224000000
2024-04-29,27515100000
2024-04-30,27367500000
2024-05-01,27379800000
2024-05-02,31610999999
2024-05-03,32344900000
2024-05-06,32873800000
2024-05-07,32730300000
2024-05-08,33382200000
2024-05-09,33632300000
2024-05-10,33156700000
2024-05-13,32890200000
2024-05-14,33160800000
2024-05-15,33927500000
2024-05-16,33837300000
2024-05-17,34001300000
2024-05-20,34464600000
2024-05-21,34763900000
2024-05-22,34218599999
2024-05-23,33792200000
2024-05-24,34735200000
2024-05-28,34964800000
2024-05-29,34468700000
2024-05-30,34534300000
2024-05-31,34706500000
2024-06-03,34698300000
2024-06-04,33738900000
2024-06-05,34698300000
2024-06-06,34140700000
2024-06-07,34349800000
2024-06-10,34296500000
2024-06-11,34103800000
2024-06-12,34206300000
2024-06-13,33948000000
2024-06-14,32365400000
2024-06-17,32800000000
2024-06-18,32882000000
2024-06-20,32599100000
2024-06-21,32857400000
2024-06-24,32238300000
2024-06-25,32062000000
2024-06-26,32390000000
2024-06-27,32635999999
2024-06-28,31828300000
2024-07-01,31693000000
2024-07-02,32008699999
2024-07-03,32525300000
2024-07-05,32308000000
2024-07-08,32992700000
2024-07-09,32898399999
2024-07-10,32873800000
2024-07-11,32660600000
2024-07-12,32484300000
2024-07-15,32349000000
2024-07-16,33365800000
2024-07-17,31922600000
2024-07-18,32299800000
2024-07-19,31992300000
2024-07-22,32902500000
2024-07-23,33788100000
2024-07-24,32631900000
2024-07-25,33759400000
2024-07-26,33733440000
2024-07-29,33802799999
2024-07-30,38274480000
2024-07-31,39045600000
2024-08-01,38706960000
2024-08-02,36785280000
2024-08-05,35394000000
2024-08-06,36344640000
2024-08-07,35871360000
2024-08-08,37519680000
2024-08-09,37980720000
