,RAD
2023-09-25,21519810
2023-09-26,23633165
2023-09-27,28124736
2023-09-28,25503733
2023-09-29,24720192
2023-10-02,25934130
2023-10-03,29796660
2023-10-04,29244870
2023-10-05,29807695
2023-10-06,29851839
2023-10-09,34122693
2023-10-10,41494608
2023-10-11,45246780
2023-10-12,43000994
2023-10-13,35772545
2023-10-16,35772545
2023-10-17,12166969
2023-10-19,11035800
2023-10-20,14622435
2023-10-23,14352057
2023-10-25,12211112
2023-10-26,12139380
2023-10-27,11146158
2023-10-30,10484010
2023-10-31,11035800
2023-11-01,12415275
2023-11-02,12194559
2023-11-03,13408497
2023-11-06,13717499
