,XRX
2023-03-06,2617805310
2023-03-07,2577073450
2023-03-08,2569240400
2023-03-09,2522242100
2023-03-10,2440778380
2023-03-13,2343648560
2023-03-14,2371847540
2023-03-15,2349915000
2023-03-16,2381247200
2023-03-17,2290383820
2023-03-20,2326415850
2023-03-21,2396913300
2023-03-22,2326415850
2023-03-23,2280984160
2023-03-24,2291950430
2023-03-27,2351481610
2023-03-28,2295083650
2023-03-29,2332682290
2023-03-30,2324849240
2023-03-31,2417938600
2023-04-03,2369265810
2023-04-04,2298611760
2023-04-05,2257789420
2023-04-06,2259359510
2023-04-10,2315882750
2023-04-11,2334723830
2023-04-12,2287621130
2023-04-13,2300181850
2023-04-14,2278200590
2023-04-17,2315882750
2023-04-18,2312742570
2023-04-19,2238948340
2023-04-20,2188705460
2023-04-21,2160443840
2023-04-24,2133752310
2023-04-25,2425789050
2023-04-26,2414798420
2023-04-27,2461901120
2023-04-28,2460331030
2023-05-01,2416368510
2023-05-02,2388106890
2023-05-03,2317452840
2023-05-04,2173004560
2023-05-05,2223247440
2023-05-08,2312742570
2023-05-09,2320593020
2023-05-10,2245228700
2023-05-11,2204406360
2023-05-12,2221677350
2023-05-15,2264069780
2023-05-16,2213826900
2023-05-17,2289191220
2023-05-18,2295471580
2023-05-19,2282910860
2023-05-22,2301751940
2023-05-23,2312742570
2023-05-24,2246798790
2023-05-25,2187135370
2023-05-26,2268780050
2023-05-30,2213826900
2023-05-31,2209116630
2023-06-01,2205976450
2023-06-02,2320593020
2023-06-05,2235808160
2023-06-06,2286051040
2023-06-07,2414798420
2023-06-08,2378686350
2023-06-09,2369265810
2023-06-12,2392817160
2023-06-13,2480742200
2023-06-14,2454050670
2023-06-15,2410088150
2023-06-16,2353564910
2023-06-20,2273490320
2023-06-21,2278200590
2023-06-22,2290761310
2023-06-23,2227957710
2023-06-26,2240518430
2023-06-27,2270350140
2023-06-28,2240518430
2023-06-29,2331583650
2023-06-30,2339695480
2023-07-03,2363265280
2023-07-05,2317697000
2023-07-06,2301983800
2023-07-07,2372693200
2023-07-10,2429260720
2023-07-11,2525111240
2023-07-12,2525111240
2023-07-13,2528253880
2023-07-14,2454401840
2023-07-17,2470115040
2023-07-18,2498398800
2023-07-19,2477971640
2023-07-20,2438688640
2023-07-21,2419832800
2023-07-24,2435546000
2023-07-25,2570679520
2023-07-26,2638246280
2023-07-27,2536110480
2023-07-28,2501541440
2023-07-31,2510969360
2023-08-01,2463829760
2023-08-02,2477971640
2023-08-03,2441831280
2023-08-04,2448116560
2023-08-07,2437117320
2023-08-08,2465401080
2023-08-09,2440259960
2023-08-10,2438688640
2023-08-11,2429260720
2023-08-14,2399405640
2023-08-15,2377407160
2023-08-16,2323982280
2023-08-17,2377407160
2023-08-18,2383692440
2023-08-21,2422975440
2023-08-22,2421404120
2023-08-23,2441831280
2023-08-24,2432403360
2023-08-25,2441831280
2023-08-28,2499970120
2023-08-29,2514112000
2023-08-30,2492113520
2023-08-31,2496827480
2023-09-01,2589535360
2023-09-05,2661816080
2023-09-06,2664958720
2023-09-07,2620961760
2023-09-08,2628818360
2023-09-11,2644531559
2023-09-12,2548681040
2023-09-13,2455973160
2023-09-14,2523539920
2023-09-15,2523539920
2023-09-18,2479542960
2023-09-19,2526682559
2023-09-20,2548681040
2023-09-21,2567536880
2023-09-22,2528253880
2023-09-25,2496827480
2023-09-26,2495256160
2023-09-27,2488970880
2023-09-28,2515683320
2023-09-29,2465401080
2023-10-02,1908769170
2023-10-03,1874310410
2023-10-04,1898923810
2023-10-05,1885386440
2023-10-06,1855850360
2023-10-09,1862003710
2023-10-10,1844774330
2023-10-11,1846005000
2023-10-12,1780779490
2023-10-13,1761088770
2023-10-16,1774626140
2023-10-17,1794316860
2023-10-18,1763550110
2023-10-19,1725399340
2023-10-20,1690940580
2023-10-23,1658943160
2023-10-24,1545721520
2023-10-25,1489110700
2023-10-26,1506340080
2023-10-27,1500186730
2023-10-30,1510032090
2023-10-31,1580180280
2023-11-01,1609716360
2023-11-02,1660173830
2023-11-03,1721707330
2023-11-06,1686017900
2023-11-07,1658943160
2023-11-08,1636791100
2023-11-09,1610947030
2023-11-10,1644175120
2023-11-13,1628176410
2023-11-14,1694632590
2023-11-15,1694632590
2023-11-16,1671249860
2023-11-17,1694632590
2023-11-20,1676172540
2023-11-21,1668788520
2023-11-22,1677403210
2023-11-24,1702016610
2023-11-27,1687248570
2023-11-28,1689709910
2023-11-29,1727860680
2023-11-30,1721707330
2023-12-01,1743859390
2023-12-04,1724168670
2023-12-05,1731552690
2023-12-06,1734014030
2023-12-07,1798008870
2023-12-08,1850927680
2023-12-11,1866926390
2023-12-12,1933382570
2023-12-13,2056449570
2023-12-14,2163517860
2023-12-15,2250895430
2023-12-18,2220128680
2023-12-19,2273047490
2023-12-20,2250895430
2023-12-21,2309967590
2023-12-22,2301352900
2023-12-26,2314890270
2023-12-27,2330888980
2023-12-28,2286584860
2023-12-29,2255818110
2024-01-02,2234349720
2024-01-03,1962956160
2024-01-04,2053420680
2024-01-05,2022439680
2024-01-08,2055899160
2024-01-09,2013765000
2024-01-10,2011286520
2024-01-11,1991458680
2024-01-12,1990219439
2024-01-16,1995176400
2024-01-17,1935692880
2024-01-18,1962956160
2024-01-19,1993937160
2024-01-22,2060856119
2024-01-23,2062095360
2024-01-24,2037310560
2024-01-25,2249220600
2024-01-26,2360752200
2024-01-29,2430149640
2024-01-30,2360752200
2024-01-31,2287637040
2024-02-01,2297550960
2024-02-02,2261613000
2024-02-05,2204607960
2024-02-06,2290115520
2024-02-07,2228153520
2024-02-08,2290115520
2024-02-09,2290115520
2024-02-12,2323575000
2024-02-13,2230632000
2024-02-14,2264091480
2024-02-15,2342163600
2024-02-16,2303747160
2024-02-20,2331010440
2024-02-21,2306225640
2024-02-22,2319857280
2024-02-23,2290115520
2024-02-26,2332249680
2024-02-27,2329771200
2024-02-28,2324814240
2024-02-29,2311182600
2024-03-01,2390493960
2024-03-04,2361991440
2024-03-05,2328531960
2024-03-06,2065813080
2024-03-07,2076966240
2024-03-08,2069530800
2024-03-11,2090597880
2024-03-12,2095554840
2024-03-13,2088119400
2024-03-14,2057138400
2024-03-15,2037310560
2024-03-18,2041028279
2024-03-19,2084401680
2024-03-20,2142645960
2024-03-21,2115382680
2024-03-22,2109186480
2024-03-25,2168670000
2024-03-26,2189737080
2024-03-27,2199651000
2024-03-28,2218239600
2024-04-01,2205847200
2024-04-02,2202129480
2024-04-03,2217000360
2024-04-04,2169909240
2024-04-05,2141406720
2024-04-08,2135210520
2024-04-09,2159995320
2024-04-10,2093076360
2024-04-11,2136449759
2024-04-12,2088119400
2024-04-15,2028635880
2024-04-16,2008808040
2024-04-17,2006329560
2024-04-18,2005090320
2024-04-19,2037310560
2024-04-22,2034832080
2024-04-23,1829118240
2024-04-24,1782027120
2024-04-25,1757242320
2024-04-26,1734936000
2024-04-29,1717586640
2024-04-30,1646949960
2024-05-01,1618447440
2024-05-02,1659342360
2024-05-03,1655624640
2024-05-06,1670495520
2024-05-07,1659342360
2024-05-08,1668017040
2024-05-09,1686605640
2024-05-10,1677930960
2024-05-13,1690323360
2024-05-14,1721304360
2024-05-15,1753524600
2024-05-16,1737414480
2024-05-17,1728739800
2024-05-20,1726261320
2024-05-21,1736175240
2024-05-22,1726261320
2024-05-23,1710151200
2024-05-24,1717586640
2024-05-28,1726261320
2024-05-29,1677930960
2024-05-30,1711390440
2024-05-31,1742371440
2024-06-03,1717586640
2024-06-04,1716347400
2024-06-05,1706433480
2024-06-06,1746089160
2024-06-07,1764677760
2024-06-10,1794419520
2024-06-11,1779548640
2024-06-12,1767156240
2024-06-13,1707672720
2024-06-14,1691562600
2024-06-17,1722543600
2024-06-18,1676691720
2024-06-20,1645710720
2024-06-21,1650667680
2024-06-24,1619686680
2024-06-25,1552767720
2024-06-26,1560203160
2024-06-27,1524265200
2024-06-28,1439996880
2024-07-01,1431322200
2024-07-02,1453628520
2024-07-03,1438757640
2024-07-05,1401580440
2024-07-08,1375556400
2024-07-09,1332183000
2024-07-10,1302441240
2024-07-11,1342096920
2024-07-12,1324747560
2024-07-15,1380513360
2024-07-16,1473456360
2024-07-17,1492044960
2024-07-18,1479652560
2024-07-19,1472217120
2024-07-22,1472217120
2024-07-23,1451006400
2024-07-24,1463429400
2024-07-25,1344168600
2024-07-26,1370256900
2024-07-29,1405041300
2024-07-30,1376468400
2024-07-31,1337957100
2024-08-01,1289507400
2024-08-02,1259692200
2024-08-05,1206273300
2024-08-06,1227392400
2024-08-07,1200061800
2024-08-08,1243542300
2024-08-09,1237330800
