,DRI
2023-03-03,17828140000
2023-03-06,17940670000
2023-03-07,17730130000
2023-03-08,17633330000
2023-03-09,17503860000
2023-03-10,17420370000
2023-03-13,17668420000
2023-03-14,17857180000
2023-03-15,17878960000
2023-03-16,18193560000
2023-03-17,17968500000
2023-03-20,18226230000
2023-03-21,18444030000
2023-03-22,18277050000
2023-03-23,18212920000
2023-03-24,18462180000
2023-03-27,18609800000
2023-03-28,18690870000
2023-03-29,18715070000
2023-03-30,18619480000
2023-03-31,18774360000
2023-04-03,18620690000
2023-04-04,18523890000
2023-04-05,18520260000
2023-04-06,18113700000
2023-04-10,18331500000
2023-04-11,18571080000
2023-04-12,18360540000
2023-04-13,18569870000
2023-04-14,18442820000
2023-04-17,18361750000
2023-04-18,18369010000
2023-04-19,18337550000
2023-04-20,18141530000
2023-04-21,18373850000
2023-04-24,18061670000
2023-04-25,17721660000
2023-04-26,17970920000
2023-04-27,18295200000
2023-04-28,18383530000
2023-05-01,18302460000
2023-05-02,18371430000
2023-05-03,18327870000
2023-05-04,18503320000
2023-05-05,18523890000
2023-05-08,18179040000
2023-05-09,18189930000
2023-05-10,18036260000
2023-05-11,17788210000
2023-05-12,17974550000
2023-05-15,18378690000
2023-05-16,18532360000
2023-05-17,19201490000
2023-05-18,19618940000
2023-05-19,19530610000
2023-05-22,19508830000
2023-05-23,19428970000
2023-05-24,19415660000
2023-05-25,19484630000
2023-05-26,19514880000
2023-05-30,19389942000
2023-05-31,19165068000
2023-06-01,19553157000
2023-06-02,19832436000
2023-06-05,19469736000
2023-06-06,19715163000
2023-06-07,19875960000
2023-06-08,19750224000
2023-06-09,19574919000
2023-06-12,19946082000
2023-06-13,20074236000
2023-06-14,20267676000
2023-06-15,20173374000
2023-06-16,20070609000
2023-06-20,20047638000
2023-06-21,20118969000
2023-06-22,19601517000
2023-06-23,19501170000
2023-06-26,19536231000
2023-06-27,19753851000
2023-06-28,19591845000
2023-06-29,19984770000
2023-06-30,20199972000
2023-07-03,20244705000
2023-07-05,19942455000
2023-07-06,19840899000
2023-07-07,19761105000
2023-07-10,20063355000
2023-07-11,20137104000
2023-07-12,20173374000
2023-07-13,20366814000
2023-07-14,20243496000
2023-07-17,20462325000
2023-07-18,20563881000
2023-07-19,20728305000
2023-07-20,20816562000
2023-07-21,20597733000
2023-07-24,20562672000
2023-07-25,20289438000
2023-07-26,20434518000
2023-07-27,20584434000
2023-07-28,20253168000
2023-07-31,20422428000
2023-08-01,20115342000
2023-08-02,19843317000
2023-08-03,19698237000
2023-08-04,19640205000
2023-08-07,19923111000
2023-08-08,19923111000
2023-08-09,19819137000
2023-08-10,19775613000
2023-08-11,19403241000
2023-08-14,19496334000
2023-08-15,19553157000
2023-08-16,19382688000
2023-08-17,19209801000
2023-08-18,19159023000
2023-08-21,18774561000
2023-08-22,18861609000
2023-08-23,18896670000
2023-08-24,18809622000
2023-08-25,18859191000
2023-08-28,18603684000
2023-08-29,18682818000
2023-08-30,18841086000
2023-08-31,18645649000
2023-09-01,18651644000
2023-09-05,18068930000
2023-09-06,17859105000
2023-09-07,17968214000
2023-09-08,17917856000
2023-09-11,17755991000
2023-09-12,17953826000
2023-09-13,17842319000
2023-09-14,18203218000
2023-09-15,17992194000
2023-09-18,17877090000
2023-09-19,17950229000
2023-09-20,17920254000
2023-09-21,17444251000
2023-09-22,17205650000
2023-09-25,16938273000
2023-09-26,16949064000
2023-09-27,16957457000
2023-09-28,17157690000
2023-09-29,17172078000
2023-10-02,17074959000
2023-10-03,16765617000
2023-10-04,16929879999
2023-10-05,16919089000
2023-10-06,16419106000
2023-10-09,16435892000
2023-10-10,16571379000
2023-10-11,16488648000
2023-10-12,16096575000
2023-10-13,16066600000
2023-10-16,16643319000
2023-10-17,16883119000
2023-10-18,16872328000
2023-10-19,17056973999
2023-10-20,16866332999
2023-10-23,16999422000
2023-10-24,17036591000
2023-10-25,17049779999
2023-10-26,17048581000
2023-10-27,17084551000
2023-10-30,17187665000
2023-10-31,17449047000
2023-11-01,17464634000
2023-11-02,17610912000
2023-11-03,18070129000
2023-11-06,17899871000
2023-11-07,17809946000
2023-11-08,17705633000
2023-11-09,17764384000
2023-11-10,17996990000
2023-11-13,18134875000
2023-11-14,18559321000
2023-11-15,18682818000
2023-11-16,18666032000
2023-11-17,18687614000
2023-11-20,18468197000
2023-11-21,18565316000
2023-11-22,18760753000
2023-11-24,18705599000
2023-11-27,18714756000
2023-11-28,18558342000
2023-11-29,18594162000
2023-11-30,18682518000
2023-12-01,19093254000
2023-12-04,19223400000
2023-12-05,19108776000
2023-12-06,19254444000
2023-12-07,19234146000
2023-12-08,18978630000
2023-12-11,19247280000
2023-12-12,19232952000
2023-12-13,19397724000
2023-12-14,19472946000
2023-12-15,19401306000
2023-12-18,19960098000
2023-12-19,19755924000
2023-12-20,19359516000
2023-12-21,19367874000
2023-12-22,19323696000
2023-12-26,19580406000
2023-12-27,19527870000
2023-12-28,19613838000
2023-12-29,19617420000
2024-01-02,19376232000
2024-01-03,19151760000
2024-01-04,19223400000
2024-01-05,19352352000
2024-01-08,19575630000
2024-01-09,19295040000
2024-01-10,19228176000
2024-01-11,19102806000
2024-01-12,18761322000
2024-01-16,18766098000
2024-01-17,18830574000
2024-01-18,19094448000
2024-01-19,19013256000
2024-01-22,19293846000
2024-01-23,19302204000
2024-01-24,19302204000
2024-01-25,19357128000
2024-01-26,19222206000
2024-01-29,19536228000
2024-01-30,19556526000
2024-01-31,19412052000
2024-02-01,19967262000
2024-02-02,19882488000
2024-02-05,19642494000
2024-02-06,19810848000
2024-02-07,19825176000
2024-02-08,20080692000
2024-02-09,20018604000
2024-02-12,19742790000
2024-02-13,19377426000
2024-02-14,19241310000
2024-02-15,19388172000
2024-02-16,19397724000
2024-02-20,19738014000
2024-02-21,19872936000
2024-02-22,20115318000
2024-02-23,20239494000
2024-02-26,20243076000
2024-02-27,20241882000
2024-02-28,20351730000
2024-02-29,20382774000
2024-03-01,20452026000
2024-03-04,20781570000
2024-03-05,20824554000
2024-03-06,21001266000
2024-03-07,20678886000
2024-03-08,20485458000
2024-03-11,20514114000
2024-03-12,20575008000
2024-03-13,20843658000
2024-03-14,20509338000
2024-03-15,20532024000
2024-03-18,20640678000
2024-03-19,20786346000
2024-03-20,20844852000
2024-03-21,19490856000
2024-03-22,19714134000
2024-03-25,19426380000
2024-03-26,19521900000
2024-03-27,19936218000
2024-03-28,19957710000
2024-04-01,19968456000
2024-04-02,19579212000
2024-04-03,19459812000
2024-04-04,18926094000
2024-04-05,18668190000
2024-04-08,18858036000
2024-04-09,18902214000
2024-04-10,18614460000
2024-04-11,18508194000
2024-04-12,18274170000
2024-04-15,18394764000
2024-04-16,18404316000
2024-04-17,18264618000
2024-04-18,18183426000
2024-04-19,18208500000
2024-04-22,18453270000
2024-04-23,18614460000
2024-04-24,18699234000
2024-04-25,18690876000
2024-04-26,18638340000
2024-04-29,18565506000
2024-04-30,18317154000
2024-05-01,18047310000
2024-05-02,17654484000
2024-05-03,17820450000
2024-05-06,17609112000
2024-05-07,17555382000
2024-05-08,17668812000
2024-05-09,17542248000
2024-05-10,17701050000
2024-05-13,17797764000
2024-05-14,17783436000
2024-05-15,18122532000
2024-05-16,18079548000
2024-05-17,18387600000
2024-05-20,18146412000
2024-05-21,17872986000
2024-05-22,17755974000
2024-05-23,17630604000
2024-05-24,17623440000
2024-05-28,17709408000
2024-05-29,17430012000
2024-05-30,17677170000
2024-05-31,17956566000
2024-06-03,18046116000
2024-06-04,17887314000
2024-06-05,17982834000
2024-06-06,17923134000
2024-06-07,17735676000
2024-06-10,17632992000
2024-06-11,17505234000
2024-06-12,17574486000
2024-06-13,17609112000
2024-06-14,17764332000
2024-06-17,18306736000
2024-06-18,18113632000
2024-06-20,18391368000
2024-06-21,18270976000
2024-06-24,18372296000
2024-06-25,18248328000
2024-06-26,18133896000
2024-06-27,18132704000
2024-06-28,18037344000
2024-07-01,17680936000
2024-07-02,17494984000
2024-07-03,17334064000
2024-07-05,17310224000
2024-07-08,17258968000
2024-07-09,16722568000
2024-07-10,16456752000
2024-07-11,16683232000
2024-07-12,16958584000
2024-07-15,17077784000
2024-07-16,17322144000
2024-07-17,17564120000
2024-07-18,17030104000
2024-07-19,17028912000
2024-07-22,17117120000
2024-07-23,16711839999
2024-07-24,16620056000
2024-07-25,16914480000
2024-07-26,16958584000
2024-07-29,17492600000
2024-07-30,17658288000
2024-07-31,17437768000
2024-08-01,17325720000
2024-08-02,17168376000
2024-08-05,16833424000
2024-08-06,17101624000
2024-08-07,16909712000
2024-08-08,17223208000
2024-08-09,17057520000
