,IBM
2023-03-06,118150925418
2023-03-07,116390323257
2023-03-08,116208817880
2023-03-09,114493592063
2023-03-10,113849247974
2023-03-13,113967226469
2023-03-14,113123226464
2023-03-15,111879914629
2023-03-16,113168602808
2023-03-17,112252000653
2023-03-20,114293936148
2023-03-21,114865678087
2023-03-22,112578710332
2023-03-23,111961592049
2023-03-24,113704043672
2023-03-27,117352301757
2023-03-28,117379527564
2023-03-29,117715312512
2023-03-30,117270624338
2023-03-31,119273015567
2023-04-03,120155575832
2023-04-04,119737042098
2023-04-05,120228364308
2023-04-06,118736200561
2023-04-10,119218424211
2023-04-11,118663412086
2023-04-12,116952882913
2023-04-13,116370575109
2023-04-14,116588940536
2023-04-17,116297786634
2023-04-18,116261392396
2023-04-19,114933002719
2023-04-20,114969396957
2023-04-21,114396187713
2023-04-24,114095935252
2023-04-25,114541764664
2023-04-26,114505370426
2023-04-27,115524409082
2023-04-28,115014889754
2023-05-01,114723735852
2023-05-02,113877569825
2023-05-03,112321716163
2023-05-04,111521042933
2023-05-05,112503687351
2023-05-08,112276223366
2023-05-09,110247244613
2023-05-10,111020622164
2023-05-11,110001583508
2023-05-12,111766704038
2023-05-15,112239829128
2023-05-16,112330814722
2023-05-17,114377990594
2023-05-18,114778327209
2023-05-19,115788267306
2023-05-22,116006632732
2023-05-23,116625334773
2023-05-24,114350694916
2023-05-25,115333339334
2023-05-26,117271332493
2023-05-30,117808147499
2023-05-31,116998375710
2023-06-01,118117498520
2023-06-02,120483123972
2023-06-05,120683292279
2023-06-06,120728785076
2023-06-07,122266441620
2023-06-08,122293737298
2023-06-09,123103509087
2023-06-12,124122547744
2023-06-13,125196177756
2023-06-14,124832235379
2023-06-15,125924062511
2023-06-16,125086995043
2023-06-20,123704014010
2023-06-21,121638641019
2023-06-22,119345804043
2023-06-23,117762654702
2023-06-26,119500479553
2023-06-27,120410335496
2023-06-28,119882619049
2023-06-29,121975287718
2023-06-30,122140481684
2023-07-03,122012691030
2023-07-05,122532981550
2023-07-06,120634377545
2023-07-07,120561354314
2023-07-10,121309842432
2023-07-11,122715539628
2023-07-12,121255075009
2023-07-13,122240888627
2023-07-14,121766237625
2023-07-17,122532981550
2023-07-18,123555306784
2023-07-19,123664841630
2023-07-20,126311933753
2023-07-21,126823096369
2023-07-24,127370770601
2023-07-25,128091875007
2023-07-26,128767339894
2023-07-27,130501641629
2023-07-28,130939781015
2023-07-31,131606117997
2023-08-01,130830246168
2023-08-02,131596990093
2023-08-03,131852571402
2023-08-04,131660885420
2023-08-07,133431698771
2023-08-08,133185245367
2023-08-09,130063502243
2023-08-10,130757222937
2023-08-11,130638560187
2023-08-14,129534083819
2023-08-15,129497572203
2023-08-16,128374840027
2023-08-17,128393095835
2023-08-18,129077688625
2023-08-21,129871816262
2023-08-22,129150711856
2023-08-23,130903269399
2023-08-24,131031060053
2023-08-25,132674082750
2023-08-28,133285652309
2023-08-29,133678152176
2023-08-30,134052396234
2023-08-31,134025012523
2023-09-01,135038209852
2023-09-05,135211640026
2023-09-06,135147744699
2023-09-07,134654837890
2023-09-08,134800884352
2023-09-11,135439837623
2023-09-12,133541233618
2023-09-13,133769431214
2023-09-14,134499663524
2023-09-15,133258268598
2023-09-18,132436757249
2023-09-19,133742047503
2023-09-20,136763383684
2023-09-21,134527047236
2023-09-22,134098035754
2023-09-25,133705535887
2023-09-26,130748095033
2023-09-27,130684199706
2023-09-28,129232862991
2023-09-29,128064491296
2023-10-02,128789760000
2023-10-03,128414732999
2023-10-04,129036729000
2023-10-05,129448344000
2023-10-06,129914841000
2023-10-09,130070339999
2023-10-10,129988017000
2023-10-11,131012480999
2023-10-12,129192228000
2023-10-13,126649362000
2023-10-16,127335387000
2023-10-17,128350704000
2023-10-18,128030559000
2023-10-19,126237746999
2023-10-20,125460252000
2023-10-23,124746786000
2023-10-24,126036513000
2023-10-25,125387076000
2023-10-26,131497271999
2023-10-27,130363044000
2023-10-30,130463661000
2023-10-31,132302207999
2023-11-01,132997380000
2023-11-02,134470046999
2023-11-03,135284130000
2023-11-06,136262859000
2023-11-07,136134801000
2023-11-08,135403041000
2023-11-09,134113314000
2023-11-10,136308594000
2023-11-13,135467070000
2023-11-14,137580027000
2023-11-15,139564926000
2023-11-16,140003982000
2023-11-17,139848483000
2023-11-20,141183945000
2023-11-21,140781477000
2023-11-22,141897411000
2023-11-24,141943146000
2023-11-27,142299879000
2023-11-28,142373055000
2023-11-29,143068227000
2023-11-30,145034832000
2023-12-01,146855085000
2023-12-04,147358170000
2023-12-05,147623433000
2023-12-06,146608116000
2023-12-07,146553234000
2023-12-08,148144812000
2023-12-11,149562597000
2023-12-12,150660237000
2023-12-13,149663214000
2023-12-14,149013777000
2023-12-15,148391781000
2023-12-18,148858278000
2023-12-19,147778932000
2023-12-20,146397735000
2023-12-21,147065466000
2023-12-22,148309458000
2023-12-26,149288187000
2023-12-27,149516862000
2023-12-28,149782125000
2023-12-29,149599185000
2024-01-02,148127800000
2024-01-03,146843720000
2024-01-04,147540792000
2024-01-05,145981552000
2024-01-08,147797608000
2024-01-09,146825376000
2024-01-10,147880156000
2024-01-11,148733152000
2024-01-12,152071760000
2024-01-16,153135712000
2024-01-17,152328576000
2024-01-18,153025648000
2024-01-19,157281456000
2024-01-22,158519676000
2024-01-23,159537768000
2024-01-24,159528596000
2024-01-25,174662396000
2024-01-26,171901624000
2024-01-29,171644808000
2024-01-30,172314364000
2024-01-31,168452952000
2024-02-01,171424680000
2024-02-02,170406588000
2024-02-05,168232824000
2024-02-06,168223652000
2024-02-07,168526328000
2024-02-08,169094992000
2024-02-09,170911048000
2024-02-12,170745952000
2024-02-13,168489640000
2024-02-14,168370404000
2024-02-15,171397164000
2024-02-16,172103408000
2024-02-20,168251168000
2024-02-21,164820840000
2024-02-22,168957412000
2024-02-23,170342384000
2024-02-26,168884036000
2024-02-27,169562764000
2024-02-28,169957160000
2024-02-29,169709516000
2024-03-01,172617040000
2024-03-04,177074632000
2024-03-05,176056540000
2024-03-06,179917952000
2024-03-07,180266488000
2024-03-08,179725340000
2024-03-11,175854756000
2024-03-12,181403816000
2024-03-13,180413240000
2024-03-14,177413996000
2024-03-15,175249404000
2024-03-18,175818068000
2024-03-19,177331448000
2024-03-20,177900112000
2024-03-21,176010680000
2024-03-22,175038448000
2024-03-25,173158188000
2024-03-26,172892200000
2024-03-27,175001760000
2024-03-28,175148512000
2024-04-01,174112076000
2024-04-02,173240736000
2024-04-03,175093480000
2024-04-04,172378568000
2024-04-05,173479208000
2024-04-08,174102904000
2024-04-09,173635132000
2024-04-10,170635888000
2024-04-11,170507480000
2024-04-12,167178044000
2024-04-15,166242500000
2024-04-16,168535500000
2024-04-17,167939320000
2024-04-18,166444284000
2024-04-19,166545176000
2024-04-22,166838680000
2024-04-23,167104668000
2024-04-24,168856520000
2024-04-25,154924252000
2024-04-26,153291636000
2024-04-29,153566796000
2024-04-30,152438640000
2024-05-01,150815196000
2024-05-02,151053668000
2024-05-03,151989212000
2024-05-06,154649092000
2024-05-07,154438136000
2024-05-08,155832280000
2024-05-09,152502844000
2024-05-10,153309980000
2024-05-13,153686032000
2024-05-14,153502592000
2024-05-15,154328072000
2024-05-16,154979284000
2024-05-17,155034316000
2024-05-20,155850624000
2024-05-21,159106684000
2024-05-22,159308468000
2024-05-23,156538524000
2024-05-24,156740308000
2024-05-28,155612152000
2024-05-29,153218260000
2024-05-30,151915836000
2024-05-31,153034820000
2024-06-03,151594816000
2024-06-04,152080932000
2024-06-05,153520936000
2024-06-06,154273040000
2024-06-07,155933172000
2024-06-10,156272536000
2024-06-11,155300304000
2024-06-12,155006800000
2024-06-13,155116864000
2024-06-14,155199412000
2024-06-17,155465400000
2024-06-18,156428460000
2024-06-20,159519424000
2024-06-21,158180312000
2024-06-24,160519172000
2024-06-25,158308720000
2024-06-26,157639164000
2024-06-27,156703620000
2024-06-28,158629740000
2024-07-01,160601720000
2024-07-02,162619560000
2024-07-03,161179556000
2024-07-05,161445544000
2024-07-08,162931408000
2024-07-09,161867456000
2024-07-10,163114848000
2024-07-11,163545932000
2024-07-12,167691676000
2024-07-15,167737536000
2024-07-16,170424932000
2024-07-17,171929140000
2024-07-18,169883784000
2024-07-19,168076900000
2024-07-22,169473245000
2024-07-23,169427230000
2024-07-24,169353606000
2024-07-25,176679194000
2024-07-26,176467525000
2024-07-29,176235064101
2024-07-30,175811731832
2024-07-31,176824048127
2024-08-01,174541735026
2024-08-02,174044779753
2024-08-05,168697909140
2024-08-06,171909712658
2024-08-07,171909712658
2024-08-08,177256583272
2024-08-09,176189049724
