,CHRW
2023-02-13,12322721320
2023-02-14,12453220920
2023-02-15,12478134480
2023-02-16,12306112280
2023-02-17,12002404120
2023-02-21,11838686440
2023-02-22,11849363680
2023-02-23,11976304200
2023-02-24,11903936240
2023-02-27,11977490560
2023-02-28,11858854560
2023-03-01,11790045680
2023-03-02,12017826800
2023-03-03,11979863280
2023-03-06,11920545280
2023-03-07,11988167800
2023-03-08,12179171760
2023-03-09,12261030600
2023-03-10,12138835520
2023-03-13,12016640440
2023-03-14,11600228080
2023-03-15,11578873600
2023-03-16,11651241560
2023-03-17,11378378760
2023-03-20,11385496920
2023-03-21,11462610320
2023-03-22,11265674560
2023-03-23,11254997320
2023-03-24,11327365280
2023-03-27,11443628560
2023-03-28,11449560360
2023-03-29,11440069480
2023-03-30,11466169400
2023-03-31,11775345000
2023-04-03,11495685000
2023-04-04,11218395000
2023-04-05,11041830000
2023-04-06,10981395000
2023-04-10,11274090000
2023-04-11,11339265000
2023-04-12,11225505000
2023-04-13,11326230000
2023-04-14,11325045000
2023-04-17,11348745000
2023-04-18,11366520000
2023-04-19,11376000000
2023-04-20,11507535000
2023-04-21,11540715000
2023-04-24,11680545000
2023-04-25,11359410000
2023-04-26,10961250000
2023-04-27,11812080000
2023-04-28,11953095000
2023-05-01,12376140000
2023-05-02,12371400000
2023-05-03,12450795000
2023-05-04,12174690000
2023-05-05,12383250000
2023-05-08,12200760000
2023-05-09,12038415000
2023-05-10,11928210000
2023-05-11,11767050000
2023-05-12,11759940000
2023-05-15,11852370000
2023-05-16,11609445000
2023-05-17,11934135000
2023-05-18,12026565000
2023-05-19,11900955000
2023-05-22,11979165000
2023-05-23,12024195000
2023-05-24,11769420000
2023-05-25,11781270000
2023-05-26,11558490000
2023-05-30,11559675000
2023-05-31,11202990000
2023-06-01,11242095000
2023-06-02,11573895000
2023-06-05,10830900000
2023-06-06,10829715000
2023-06-07,10890150000
2023-06-08,10809570000
2023-06-09,10633005000
2023-06-12,10702920000
2023-06-13,10823790000
2023-06-14,11211285000
2023-06-15,11300160000
2023-06-16,11212470000
2023-06-20,10980210000
2023-06-21,11070270000
2023-06-22,10906740000
2023-06-23,10718325000
2023-06-26,10968360000
2023-06-27,11191140000
2023-06-28,11124780000
2023-06-29,11172180000
2023-06-30,11177078400
2023-07-03,11315681280
2023-07-05,11212617600
2023-07-06,11246972160
2023-07-07,11284880640
2023-07-10,11399790720
2023-07-11,11634349440
2023-07-12,11566824960
2023-07-13,11473238400
2023-07-14,11325158400
2023-07-17,11236310400
2023-07-18,11360697600
2023-07-19,11647380480
2023-07-20,11675811840
2023-07-21,11680550400
2023-07-24,11602364160
2023-07-25,11599994880
2023-07-26,11642641920
2023-07-27,11569194240
2023-07-28,11893785600
2023-07-31,11867723520
2023-08-01,11774136960
2023-08-02,11543132160
2023-08-03,11635534080
2023-08-04,11671073280
2023-08-07,11846400000
2023-08-08,11599994880
2023-08-09,11604733440
2023-08-10,11424668160
2023-08-11,11281326720
2023-08-14,11300280960
2023-08-15,11201955840
2023-08-16,11172339840
2023-08-17,11056245120
2023-08-18,11252895360
2023-08-21,11078753280
2023-08-22,11000567040
2023-08-23,11039660160
2023-08-24,11033736960
2023-08-25,11107184640
2023-08-28,11021890560
2023-08-29,11180632320
2023-08-30,11210248320
2023-08-31,10712699520
2023-09-01,10466294400
2023-09-05,10501833600
2023-09-06,10351384320
2023-09-07,10210412160
2023-09-08,10225812480
2023-09-11,10253059200
2023-09-12,10303998720
2023-09-13,10350199680
2023-09-14,10648728960
2023-09-15,10725730560
2023-09-18,10403508480
2023-09-19,10484064000
2023-09-20,10375077120
2023-09-21,10276752000
2023-09-22,10179611520
2023-09-25,10139333760
2023-09-26,10063516800
2023-09-27,10222258560
2023-09-28,10322952960
2023-09-29,10203304320
2023-10-02,10158518250
2023-10-03,10165634550
2023-10-04,10141913550
2023-10-05,10004331750
2023-10-06,10064820300
2023-10-09,10241541750
2023-10-10,10259332500
2023-10-11,10198843950
2023-10-12,10050587700
2023-10-13,9962820000
2023-10-16,10170378750
2023-10-17,10224937050
2023-10-18,9936726900
2023-10-19,9880982550
2023-10-20,10120564650
2023-10-23,9985354950
2023-10-24,9933168750
2023-10-25,9812191650
2023-10-26,9609377100
2023-10-27,9637842300
2023-10-30,9561935100
2023-10-31,9705447150
2023-11-01,9661563300
2023-11-02,9658005150
2023-11-03,9688842450
2023-11-06,9725610000
2023-11-07,9816935850
2023-11-08,9654447000
2023-11-09,9502632600
2023-11-10,9483655800
2023-11-13,9366236850
2023-11-14,9878610450
2023-11-15,9873866250
2023-11-16,9709005300
2023-11-17,9796773000
2023-11-20,9729168150
2023-11-21,9762377550
2023-11-22,9813377700
2023-11-24,9786098550
2023-11-27,9655633050
2023-11-28,9771865950
2023-11-29,9674609850
2023-11-30,9731540250
2023-12-01,9875052300
2023-12-04,10166820600
2023-12-05,10089727350
2023-12-06,10141913550
2023-12-07,10202402100
2023-12-08,10022122500
2023-12-11,10012634100
2023-12-12,9915378000
2023-12-13,10063634250
2023-12-14,10086169200
2023-12-15,10075494750
2023-12-18,10011448050
2023-12-19,10088541300
2023-12-20,10109890200
2023-12-21,10182239250
2023-12-22,10350658350
2023-12-26,10348286250
2023-12-27,10302030300
2023-12-28,10305588450
2023-12-29,10246285950
2024-01-02,10398442720
2024-01-03,10423504960
2024-01-04,10527334240
2024-01-05,10572684960
2024-01-08,10453340960
2024-01-09,10337577280
2024-01-10,10405603360
2024-01-11,10382928000
2024-01-12,10367413280
2024-01-16,10240908640
2024-01-17,10137079360
2024-01-18,10212266080
2024-01-19,10293420000
2024-01-22,10398442720
2024-01-23,10418731200
2024-01-24,10212266080
2024-01-25,10373380480
2024-01-26,10429472160
2024-01-29,10244488960
2024-01-30,10252843040
2024-01-31,10035636960
2024-02-01,8771784000
2024-02-02,8846970720
2024-02-05,8836229760
2024-02-06,8893514880
2024-02-07,8790879040
2024-02-08,8910223040
2024-02-09,8911416480
2024-02-12,9041501440
2024-02-13,8842196960
2024-02-14,8812360960
2024-02-15,8795652800
2024-02-16,8622604000
2024-02-20,8549804160
2024-02-21,8652440000
2024-02-22,8789685600
2024-02-23,8753882400
2024-02-26,8763429920
2024-02-27,8857711680
2024-02-28,8878000160
2024-02-29,8841003520
2024-03-01,8817134720
2024-03-04,8407784800
2024-03-05,8312309600
2024-03-06,8587994239
2024-03-07,8665567840
2024-03-08,8646472800
2024-03-11,8950800000
2024-03-12,9031953920
2024-03-13,8987796640
2024-03-14,8938865600
2024-03-15,8824295360
2024-03-18,8757462720
2024-03-19,8838616640
2024-03-20,8825488800
2024-03-21,8873226400
2024-03-22,8887547680
2024-03-25,8929318080
2024-03-26,8691823520
2024-03-27,8869646080
2024-03-28,9086852160
2024-04-01,8752688960
2024-04-02,8619023680
2024-04-03,8565318880
2024-04-04,8554577920
2024-04-05,8494905920
2024-04-08,8599928640
2024-04-09,8703757920
2024-04-10,8593961440
2024-04-11,8610669600
2024-04-12,8411365120
2024-04-15,8235929440
2024-04-16,8102264160
2024-04-17,8212060640
2024-04-18,8338565280
2024-04-19,8499679680
2024-04-22,8444781440
2024-04-23,8395850399
2024-04-24,8466263360
2024-04-25,8385109440
2024-04-26,8380335680
2024-04-29,8556964800
2024-04-30,8473424000
2024-05-01,8603508960
2024-05-02,9658509920
2024-05-03,9690732800
2024-05-06,9398340000
2024-05-07,9491428320
2024-05-08,9663283680
2024-05-09,9697893440
2024-05-10,9872135680
2024-05-13,10080987680
2024-05-14,10009381280
2024-05-15,9947322400
2024-05-16,9923453600
2024-05-17,10038023840
2024-05-20,10088148320
2024-05-21,9857814400
2024-05-22,10065472960
2024-05-23,10096502400
2024-05-24,10349511680
2024-05-28,10267164320
2024-05-29,10023702560
2024-05-30,10131112160
2024-05-31,10307741280
2024-06-03,10396055840
2024-06-04,10262390560
2024-06-05,10459308160
2024-06-06,10481983520
2024-06-07,10380541120
2024-06-10,10214652960
2024-06-11,10078600800
2024-06-12,10119177760
2024-06-13,10086954880
2024-06-14,9977158400
2024-06-17,10239715200
2024-06-18,10224200480
2024-06-20,10441406560
2024-06-21,10357865760
2024-06-24,10560750560
2024-06-25,10681288000
2024-06-26,10652645440
2024-06-27,10470049120
2024-06-28,10516593280
2024-07-01,10360252640
2024-07-02,10281485600
2024-07-03,10443793440
2024-07-05,10322062560
2024-07-08,10337577280
2024-07-09,10329223200
2024-07-10,10196751360
2024-07-11,10307741280
2024-07-12,10354285440
2024-07-15,10386508320
2024-07-16,10471242560
2024-07-17,10618035680
2024-07-18,10430665600
2024-07-19,10604907840
2024-07-22,10763635360
2024-07-23,10816146720
2024-07-24,10766022240
2024-07-25,10670547040
2024-07-26,10677707680
2024-07-29,10658056500
2024-07-30,10668804120
2024-07-31,10634172900
2024-08-01,12205713780
2024-08-02,11778197340
2024-08-05,11790139140
2024-08-06,11843877240
2024-08-07,11675497860
2024-08-08,11771032260
2024-08-09,11763867180
