,ECL
2023-03-06,45820600000
2023-03-07,44915572000
2023-03-08,45462004000
2023-03-09,44867190000
2023-03-10,44986722000
2023-03-13,44909880000
2023-03-14,45703914000
2023-03-15,45316858000
2023-03-16,45185942000
2023-03-17,43993468000
2023-03-20,44480134000
2023-03-21,44907034000
2023-03-22,44286606000
2023-03-23,44693584000
2023-03-24,45638456000
2023-03-27,45595766000
2023-03-28,45587228000
2023-03-29,46170658000
2023-03-30,46469488000
2023-03-31,47159497000
2023-04-03,47299098000
2023-04-04,46971463000
2023-04-05,47321890000
2023-04-06,47589696000
2023-04-10,47282004000
2023-04-11,47048385999
2023-04-12,46794825000
2023-04-13,47507075000
2023-04-14,46829013000
2023-04-17,46709355000
2023-04-18,46806221000
2023-04-19,46911634000
2023-04-20,46823315000
2023-04-21,47179440000
2023-04-24,47316192000
2023-04-25,46809070000
2023-04-26,46319042000
2023-04-27,47338984000
2023-04-28,47817616000
2023-05-01,48085422000
2023-05-02,49652372000
2023-05-03,49384566000
2023-05-04,49105364000
2023-05-05,49478583000
2023-05-08,49239267000
2023-05-09,49244965000
2023-05-10,49837557000
2023-05-11,49635278000
2023-05-12,49626731000
2023-05-15,49501375000
2023-05-16,49162344000
2023-05-17,49700805000
2023-05-18,49843255000
2023-05-19,49934423000
2023-05-22,49284851000
2023-05-23,47729297000
2023-05-24,47763485000
2023-05-25,47501377000
2023-05-26,47552659000
2023-05-30,47236420000
2023-05-31,47022745000
2023-06-01,48182288000
2023-06-02,49316190000
2023-06-05,49401660000
2023-06-06,49338982000
2023-06-07,49928725000
2023-06-08,50421602000
2023-06-09,50564052000
2023-06-12,51005647000
2023-06-13,51700803000
2023-06-14,51227869000
2023-06-15,51914478000
2023-06-16,51863196000
2023-06-20,51452940000
2023-06-21,51501373000
2023-06-22,51244963000
2023-06-23,50754935000
2023-06-26,51395960000
2023-06-27,51541259000
2023-06-28,51589692000
2023-06-29,52387412000
2023-06-30,53225319000
2023-07-03,53193958000
2023-07-05,52389976000
2023-07-06,52210363000
2023-07-07,52287340000
2023-07-10,52370019000
2023-07-11,52646566000
2023-07-12,53250978000
2023-07-13,53122683000
2023-07-14,53729946000
2023-07-17,53476207000
2023-07-18,53772711000
2023-07-19,53393528000
2023-07-20,53524674000
2023-07-21,53932367000
2023-07-24,54006493000
2023-07-25,54411335000
2023-07-26,53872496000
2023-07-27,52409933000
2023-07-28,52338658000
2023-07-31,52213213999
2023-08-01,52791967000
2023-08-02,52717841000
2023-08-03,51742799000
2023-08-04,52039303000
2023-08-07,52603801000
2023-08-08,52803371000
2023-08-09,52258830000
2023-08-10,52743500000
2023-08-11,52561036000
2023-08-14,52504016000
2023-08-15,51848286000
2023-08-16,51973730000
2023-08-17,51600249000
2023-08-18,51132685000
2023-08-21,51451997000
2023-08-22,51474805000
2023-08-23,51323702000
2023-08-24,50995837000
2023-08-25,51454848000
2023-08-28,51583143000
2023-08-29,52187555000
2023-08-30,52421337000
2023-08-31,52404231000
2023-09-01,52087770000
2023-09-05,51913859000
2023-09-06,51779862000
2023-09-07,51796968000
2023-09-08,51905306000
2023-09-11,52415635000
2023-09-12,51922412000
2023-09-13,51386424000
2023-09-14,50653717000
2023-09-15,50736396000
2023-09-18,50114878000
2023-09-19,50265981000
2023-09-20,50613803000
2023-09-21,49065710000
2023-09-22,49031498000
2023-09-25,49085667000
2023-09-26,48170496000
2023-09-27,47859737000
2023-09-28,48258877000
2023-09-29,48295940000
2023-10-02,47616570000
2023-10-03,47234268000
2023-10-04,48389733000
2023-10-05,48055932000
2023-10-06,48369762000
2023-10-09,47839104000
2023-10-10,48252789000
2023-10-11,48429675000
2023-10-12,47217150000
2023-10-13,46968939000
2023-10-16,47448243000
2023-10-17,47442537000
2023-10-18,46289925000
2023-10-19,45745002000
2023-10-20,45628029000
2023-10-23,45405495000
2023-10-24,45719325000
2023-10-25,45268551000
2023-10-26,45197226000
2023-10-27,44917632000
2023-10-30,45405495000
2023-10-31,47856222000
2023-11-01,47705013000
2023-11-02,48820536000
2023-11-03,49861881000
2023-11-06,49776291000
2023-11-07,49642200000
2023-11-08,50409657000
2023-11-09,50124357000
2023-11-10,50754870000
2023-11-13,51068700000
2023-11-14,52455258000
2023-11-15,52292637000
2023-11-16,52817589000
2023-11-17,52595055000
2023-11-20,52774794000
2023-11-21,53236980000
2023-11-22,53251245000
2023-11-24,53419572000
2023-11-27,53921700000
2023-11-28,53753373000
2023-11-29,53816139000
2023-11-30,54700569000
2023-12-01,54891720000
2023-12-04,54617832000
2023-12-05,54207000000
2023-12-06,54292590000
2023-12-07,54897426000
2023-12-08,54811836000
2023-12-11,55194138000
2023-12-12,55353906000
2023-12-13,56632050000
2023-12-14,56118510000
2023-12-15,56141334000
2023-12-18,56132775000
2023-12-19,56158452000
2023-12-20,55590705000
2023-12-21,56178423000
2023-12-22,56380986000
2023-12-26,56671991999
2023-12-27,56885966999
2023-12-28,56737611000
2023-12-29,56589255000
2024-01-02,56625740000
2024-01-03,56031484000
2024-01-04,55851493000
2024-01-05,55782925000
2024-01-08,55991486000
2024-01-09,55977201000
2024-01-10,56394322999
2024-01-11,56574314000
2024-01-12,56831444000
2024-01-16,56865728000
2024-01-17,56408608000
2024-01-18,57271422000
2024-01-19,57102859000
2024-01-22,57388559000
2024-01-23,56905726000
2024-01-24,56174334000
2024-01-25,56745734000
2024-01-26,56708593000
2024-01-29,56925725000
2024-01-30,57351418000
2024-01-31,56631454000
2024-02-01,57148571000
2024-02-02,56948581000
2024-02-05,55868635000
2024-02-06,57125715000
2024-02-07,57997100000
2024-02-08,57965672999
2024-02-09,57917104000
2024-02-12,57991386000
2024-02-13,63191126000
2024-02-14,61988329000
2024-02-15,61845479000
2024-02-16,61534066000
2024-02-20,61822622999
2024-02-21,61976901000
2024-02-22,62774004000
2024-02-23,63522538000
2024-02-26,62933996000
2024-02-27,63451113000
2024-02-28,64285357000
2024-02-29,64236788000
2024-03-01,64428207000
2024-03-04,64539630000
2024-03-05,63828237000
2024-03-06,63865378000
2024-03-07,64159649000
2024-03-08,63842522000
2024-03-11,63968230000
2024-03-12,63871092000
2024-03-13,64333926000
2024-03-14,64233931000
2024-03-15,64768190000
2024-03-18,65173884000
2024-03-19,64951038000
2024-03-20,65313877000
2024-03-21,65373874000
2024-03-22,65502439000
2024-03-25,64873899000
2024-03-26,65205311000
2024-03-27,66213832000
2024-03-28,65968130000
2024-04-01,65119601000
2024-04-02,64982465000
2024-04-03,65213882000
2024-04-04,64162506000
2024-04-05,65068175000
2024-04-08,64793903000
2024-04-09,64508203000
2024-04-10,63468255000
2024-04-11,63068275000
2024-04-12,63336833000
2024-04-15,62579728000
2024-04-16,62962566000
2024-04-17,62639725000
2024-04-18,62628297000
2024-04-19,62328312000
2024-04-22,62656867000
2024-04-23,62756862000
2024-04-24,63076846000
2024-04-25,62794003000
2024-04-26,63168270000
2024-04-29,63331119000
2024-04-30,64611055000
2024-05-01,64276786000
2024-05-02,64785332000
2024-05-03,64996750000
2024-05-06,65411015000
2024-05-07,66545244000
2024-05-08,66633811000
2024-05-09,66733806000
2024-05-10,66716664000
2024-05-13,66210975000
2024-05-14,66253830000
2024-05-15,66553815000
2024-05-16,66462391000
2024-05-17,66756662000
2024-05-20,67050933000
2024-05-21,67139500000
2024-05-22,66768090000
2024-05-23,66605241000
2024-05-24,66942367000
2024-05-28,65396730000
2024-05-29,64605341000
2024-05-30,65339590000
2024-05-31,66339540000
2024-06-03,66545244000
2024-06-04,67288064000
2024-06-05,68336583000
2024-06-06,68716564000
2024-06-07,68336583000
2024-06-10,68216589000
2024-06-11,68742277000
2024-06-12,69047976000
2024-06-13,69005121000
2024-06-14,68582285000
2024-06-17,69482240000
2024-06-18,69507953000
2024-06-20,69679373000
2024-06-21,69707943000
2024-06-24,69893648000
2024-06-25,68905126000
2024-06-26,68753705000
2024-06-27,68439435000
2024-06-28,67996600000
2024-07-01,67282350000
2024-07-02,67325205000
2024-07-03,67382345000
2024-07-05,68050883000
2024-07-08,69390816000
2024-07-09,69210825000
2024-07-10,69502239000
2024-07-11,69853650000
2024-07-12,70316484000
2024-07-15,69096545000
2024-07-16,70050783000
2024-07-17,69516524000
2024-07-18,69216539000
2024-07-19,69473669000
2024-07-22,70382195000
2024-07-23,70487904000
2024-07-24,70119351000
2024-07-25,69613662000
2024-07-26,70065068000
2024-07-29,70558032000
2024-07-30,65133556000
2024-07-31,65654374000
2024-08-01,68372304000
2024-08-02,67507120000
2024-08-05,65813750000
2024-08-06,66516712000
2024-08-07,65899130000
2024-08-08,67495736000
2024-08-09,67717724000
