,WFC
2023-03-06,176522528000
2023-03-07,168269920000
2023-03-08,165960704000
2023-03-09,155701728000
2023-03-10,156572416000
2023-03-13,145404896000
2023-03-14,152067552000
2023-03-15,147070560000
2023-03-16,148774080000
2023-03-17,142944256000
2023-03-20,141884288000
2023-03-21,145669888000
2023-03-22,140824320000
2023-03-23,138590816000
2023-03-24,137152287999
2023-03-27,141846432000
2023-03-28,140748608000
2023-03-29,143739232000
2023-03-30,141505728000
2023-03-31,138302262000
2023-04-03,139560228000
2023-04-04,136193319000
2023-04-05,136489311000
2023-04-06,140226210000
2023-04-10,142927137000
2023-04-11,145665063000
2023-04-12,144999081000
2023-04-13,146738034000
2023-04-14,146664036000
2023-04-17,152805870000
2023-04-18,154914813000
2023-04-19,156283776000
2023-04-20,154174833000
2023-04-21,152583876000
2023-04-24,153360855000
2023-04-25,150030945000
2023-04-26,145998054000
2023-04-27,146738034000
2023-04-28,147071025000
2023-05-01,149438961000
2023-05-02,143704116000
2023-05-03,143001135000
2023-05-04,135860328000
2023-05-05,140374206000
2023-05-08,142002162000
2023-05-09,142594146000
2023-05-10,141632172000
2023-05-11,141817167000
2023-05-12,138709251000
2023-05-15,143445123000
2023-05-16,142039161000
2023-05-17,149697954000
2023-05-18,148772979000
2023-05-19,148106997000
2023-05-22,151621902000
2023-05-23,152472879000
2023-05-24,151214913000
2023-05-25,151325910000
2023-05-26,152546877000
2023-05-30,151621902000
2023-05-31,147293019000
2023-06-01,148217994000
2023-06-02,152583876000
2023-06-05,149660955000
2023-06-06,152657874000
2023-06-07,155654793000
2023-06-08,156764763000
2023-06-09,155876787000
2023-06-12,154766817000
2023-06-13,157800735000
2023-06-14,155691792000
2023-06-15,156727764000
2023-06-16,156061782000
2023-06-20,154988811000
2023-06-21,154100835000
2023-06-22,151917894000
2023-06-23,150252939000
2023-06-26,150178941000
2023-06-27,151362909000
2023-06-28,150289938000
2023-06-29,157060755000
2023-06-30,155730784000
2023-07-03,158357920000
2023-07-05,158649824000
2023-07-06,156497032000
2023-07-07,156059176000
2023-07-10,154417216000
2023-07-11,155949712000
2023-07-12,157847088000
2023-07-13,159489048000
2023-07-14,158941728000
2023-07-17,163247312000
2023-07-18,166385280000
2023-07-19,168793488000
2023-07-20,171967944000
2023-07-21,167698848000
2023-07-24,169377296000
2023-07-25,165947424000
2023-07-26,169450272000
2023-07-27,167005576000
2023-07-28,168355632000
2023-07-31,168428608000
2023-08-01,166786648000
2023-08-02,164560880000
2023-08-03,164743320000
2023-08-04,163648680000
2023-08-07,164414928000
2023-08-08,162298624000
2023-08-09,159525536000
2023-08-10,159343096000
2023-08-11,159562024000
2023-08-14,159598512000
2023-08-15,155913224000
2023-08-16,154052336000
2023-08-17,154964536000
2023-08-18,155074000000
2023-08-21,155037512000
2023-08-22,151425200000
2023-08-23,151826568000
2023-08-24,151169784000
2023-08-25,150440024000
2023-08-28,152811744000
2023-08-29,153249600000
2023-08-30,151571152000
2023-08-31,150658952000
2023-09-01,151972520000
2023-09-05,151571152000
2023-09-06,149673776000
2023-09-07,147520984000
2023-09-08,149600800000
2023-09-11,150804904000
2023-09-12,155219952000
2023-09-13,154161800000
2023-09-14,157080840000
2023-09-15,156715960000
2023-09-18,158467384000
2023-09-19,157701136000
2023-09-20,156424056000
2023-09-21,154417216000
2023-09-22,150440024000
2023-09-25,151644128000
2023-09-26,148323720000
2023-09-27,149089968000
2023-09-28,149272408000
2023-09-29,149089968000
2023-10-02,143423849000
2023-10-03,140020203000
2023-10-04,141106473000
2023-10-05,142301370000
2023-10-06,143713521000
2023-10-09,143749730000
2023-10-10,144184238000
2023-10-11,143713521000
2023-10-12,143894566000
2023-10-13,148312064000
2023-10-16,150810485000
2023-10-17,152005382000
2023-10-18,150375977000
2023-10-19,149108662000
2023-10-20,145813643000
2023-10-23,142953132000
2023-10-24,142228952000
2023-10-25,141323727000
2023-10-26,143568685000
2023-10-27,140346084000
2023-10-30,142772087000
2023-10-31,144003193000
2023-11-01,143423849000
2023-11-02,146682659000
2023-11-03,150701858000
2023-11-06,149688006000
2023-11-07,148601736000
2023-11-08,148384482000
2023-11-09,146284360000
2023-11-10,148058601000
2023-11-13,147624093000
2023-11-14,152367472000
2023-11-15,155119356000
2023-11-16,153996877000
2023-11-17,155553864000
2023-11-20,154938311000
2023-11-21,154250340000
2023-11-22,154902102000
2023-11-24,155409028000
2023-11-27,155771118000
2023-11-28,157038433000
2023-11-29,158523002000
2023-11-30,161455931000
2023-12-01,163012918000
2023-12-04,163375008000
2023-12-05,161093841000
2023-12-06,161130050000
2023-12-07,164388860000
2023-12-08,166923490000
2023-12-11,166561400000
2023-12-12,168263223000
2023-12-13,172934184000
2023-12-14,182891659000
2023-12-15,182167479000
2023-12-18,179813894000
2023-12-19,181370881000
2023-12-20,178655206000
2023-12-21,179053505000
2023-12-22,178075862000
2023-12-26,179741476000
2023-12-27,178618997000
2023-12-28,179162132000
2023-12-29,178220698000
2024-01-02,175619733000
2024-01-03,173305668000
2024-01-04,175441728000
2024-01-05,177720192000
2024-01-08,177720192000
2024-01-09,175477329000
2024-01-10,174729708000
2024-01-11,174587304000
2024-01-12,168748740000
2024-01-16,166683882000
2024-01-17,166149867000
2024-01-18,165331044000
2024-01-19,171312012000
2024-01-22,172771653000
2024-01-23,174872112000
2024-01-24,176189349000
2024-01-25,177577788000
2024-01-26,179144232000
2024-01-29,179251035000
2024-01-30,182241519000
2024-01-31,178645818000
2024-02-01,173483673000
2024-02-02,175014516000
2024-02-05,173376870000
2024-02-06,171917229000
2024-02-07,172593648000
2024-02-08,172130835000
2024-02-09,171098406000
2024-02-12,174160092000
2024-02-13,171739224000
2024-02-14,172771653000
2024-02-15,185267604000
2024-02-16,184804791000
2024-02-20,184306377000
2024-02-21,187474866000
2024-02-22,190002537000
2024-02-23,191746986000
2024-02-26,192708213000
2024-02-27,195129081000
2024-02-28,194808672000
2024-02-29,197905959000
2024-03-01,196019106000
2024-03-04,198689181000
2024-03-05,201501660000
2024-03-06,203317311000
2024-03-07,202925700000
2024-03-08,203174907000
2024-03-11,203246109000
2024-03-12,205097361000
2024-03-13,205844982000
2024-03-14,204242937000
2024-03-15,204741351000
2024-03-18,205666977000
2024-03-19,202961301000
2024-03-20,203993730000
2024-03-21,205951785000
2024-03-22,203388513000
2024-03-25,201964473000
2024-03-26,201786468000
2024-03-27,205097361000
2024-03-28,206343396000
2024-04-01,205097361000
2024-04-02,204171735000
2024-04-03,203388513000
2024-04-04,201786468000
2024-04-05,204349740000
2024-04-08,205738179000
2024-04-09,204990558000
2024-04-10,202712094000
2024-04-11,201822069000
2024-04-12,201038847000
2024-04-15,202818897000
2024-04-16,200825241000
2024-04-17,203566518000
2024-04-18,209120274000
2024-04-19,214852035000
2024-04-22,217522110000
2024-04-23,216952494000
2024-04-24,215742060000
2024-04-25,213356793000
2024-04-26,213285591000
2024-04-29,212893980000
2024-04-30,211185132000
2024-05-01,211897152000
2024-05-02,213000783000
2024-05-03,213392394000
2024-05-06,214282419000
2024-05-07,214531626000
2024-05-08,217984923000
2024-05-09,218162928000
2024-05-10,220334589000
2024-05-13,218091726000
2024-05-14,220334589000
2024-05-15,221936634000
2024-05-16,217379706000
2024-05-17,217450908000
2024-05-20,216098070000
2024-05-21,218803746000
2024-05-22,216916893000
2024-05-23,212466768000
2024-05-24,214353621000
2024-05-28,211754748000
2024-05-29,209155875000
2024-05-30,210793521000
2024-05-31,213321192000
2024-06-03,211256334000
2024-06-04,208977870000
2024-06-05,208906668000
2024-06-06,205524573000
2024-06-07,207767436000
2024-06-10,206236593000
2024-06-11,203388513000
2024-06-12,203993730000
2024-06-13,203886927000
2024-06-14,204349740000
2024-06-17,207340224000
2024-06-18,210223905000
2024-06-20,209903496000
2024-06-21,206841810000
2024-06-24,210081501000
2024-06-25,203637720000
2024-06-26,202961301000
2024-06-27,204420942000
2024-06-28,211434339000
2024-07-01,215706459000
2024-07-02,217059297000
2024-07-03,215955666000
2024-07-05,212253162000
2024-07-08,210081501000
2024-07-09,213178788000
2024-07-10,212609172000
2024-07-11,214175616000
2024-07-12,201288054000
2024-07-15,205524573000
2024-07-16,214460424000
2024-07-17,216845691000
2024-07-18,210900324000
2024-07-19,210864723000
2024-07-22,210544314000
2024-07-23,212431167000
2024-07-24,211612344000
2024-07-25,212537970000
2024-07-26,214994439000
2024-07-29,212146359000
2024-07-30,213641601000
2024-07-31,211256334000
2024-08-01,202498488000
2024-08-02,189610926000
2024-08-05,185552412000
2024-08-06,186406836000
2024-08-07,186157629000
2024-08-08,187830876000
2024-08-09,187830876000
