,EXPD
2023-03-06,16927207200
2023-03-07,16897916040
2023-03-08,17092162680
2023-03-09,17005830840
2023-03-10,16555671960
2023-03-13,16611171000
2023-03-14,16362966960
2023-03-15,16293593160
2023-03-16,16549505400
2023-03-17,16407674520
2023-03-20,16236552479
2023-03-21,16325967600
2023-03-22,16136345880
2023-03-23,16119387840
2023-03-24,16108596360
2023-03-27,16253510520
2023-03-28,16171803600
2023-03-29,16278176760
2023-03-30,16504797840
2023-03-31,16565902200
2023-04-03,16295119199
2023-04-04,16015310100
2023-04-05,15890449050
2023-04-06,15848327250
2023-04-10,16200345150
2023-04-11,16406441100
2023-04-12,16513249950
2023-04-13,16583954400
2023-04-14,16799076450
2023-04-17,16720850250
2023-04-18,16785537300
2023-04-19,16824650400
2023-04-20,16808102550
2023-04-21,16734389400
2023-04-24,16937476650
2023-04-25,16498206450
2023-04-26,16055927550
2023-04-27,16788546000
2023-04-28,17125520400
2023-05-01,17521164450
2023-05-02,17035259400
2023-05-03,17721243000
2023-05-04,17594877600
2023-05-05,17701686450
2023-05-08,17533199250
2023-05-09,17378251200
2023-05-10,17154103050
2023-05-11,16904380950
2023-05-12,16993137600
2023-05-15,16952520150
2023-05-16,16746424199
2023-05-17,17066850750
2023-05-18,17250381450
2023-05-19,17235337950
2023-05-22,17214277050
2023-05-23,17232329250
2023-05-24,16883320050
2023-05-25,17188703100
2023-05-26,17376746850
2023-05-30,17315068500
2023-05-31,16594484850
2023-06-01,16770493800
2023-06-02,17143572600
2023-06-05,17188703100
2023-06-06,17321085900
2023-06-07,17573816700
2023-06-08,17530190550
2023-06-09,17346659850
2023-06-12,17476033950
2023-06-13,17609921100
2023-06-14,17697173400
2023-06-15,17942382450
2023-06-16,17876191050
2023-06-20,17418868650
2023-06-21,17408338200
2023-06-22,17239851000
2023-06-23,17217285750
2023-06-26,17450460000
2023-06-27,17808495300
2023-06-28,17898756300
2023-06-29,18073260900
2023-06-30,17818101870
2023-07-03,17900477310
2023-07-05,17822514840
2023-07-06,17291487450
2023-07-07,17490071100
2023-07-10,17810746920
2023-07-11,18087293040
2023-07-12,18056402250
2023-07-13,17912245230
2023-07-14,17887238400
2023-07-17,17947548990
2023-07-18,18103473930
2023-07-19,18315296490
2023-07-20,18310883520
2023-07-21,18350600250
2023-07-24,18385904010
2023-07-25,18453569550
2023-07-26,18568306770
2023-07-27,18549183900
2023-07-28,18716876760
2023-07-31,18725702700
2023-08-01,18456511530
2023-08-02,18303528570
2023-08-03,18303528570
2023-08-04,18204972240
2023-08-07,18359426190
2023-08-08,17551852680
2023-08-09,17265009630
2023-08-10,17353269030
2023-08-11,17206170030
2023-08-14,17201757060
2023-08-15,16942862820
2023-08-16,16786937880
2023-08-17,16758989070
2023-08-18,17038477170
2023-08-21,16857545400
2023-08-22,16845777480
2023-08-23,16872255300
2023-08-24,16766344020
2023-08-25,16816357679
2023-08-28,16917855990
2023-08-29,17219408940
2023-08-30,17325320220
2023-08-31,17167924290
2023-09-01,17117910630
2023-09-05,16998760440
2023-09-06,17003173410
2023-09-07,16989934500
2023-09-08,16876668270
2023-09-11,17095845780
2023-09-12,17128207560
2023-09-13,17398869720
2023-09-14,17407695660
2023-09-15,17422405560
2023-09-18,17320907250
2023-09-19,17265009630
2023-09-20,16892849160
2023-09-21,16622187000
2023-09-22,16756047090
2023-09-25,17044361130
2023-09-26,16769286000
2023-09-27,16719272340
2023-09-28,16828125600
2023-09-29,16861958370
2023-10-02,16633440670
2023-10-03,16514557890
2023-10-04,16721877860
2023-10-05,16558051590
2023-10-06,16614593400
2023-10-09,16934996990
2023-10-10,17065478090
2023-10-11,16962543000
2023-10-12,16927748040
2023-10-13,16882804550
2023-10-16,17243802260
2023-10-17,17456921390
2023-10-18,16988639220
2023-10-19,16640689620
2023-10-20,16701580800
2023-10-23,16484112300
2023-10-24,16263744220
2023-10-25,15785313520
2023-10-26,15730221500
2023-10-27,15621487250
2023-10-30,15799811420
2023-10-31,15838955750
2023-11-01,15936091680
2023-11-02,16355080990
2023-11-03,16375378050
2023-11-06,16163708710
2023-11-07,16005681600
2023-11-08,16413072590
2023-11-09,16488461670
2023-11-10,16723327650
2023-11-13,16508758730
2023-11-14,17159714440
2023-11-15,17165513600
2023-11-16,17079975990
2023-11-17,17249601420
2023-11-20,17039381870
2023-11-21,17088674730
2023-11-22,17114770950
2023-11-24,17126369270
2023-11-27,17190160030
2023-11-28,17335139030
2023-11-29,17327890080
2023-11-30,17446772860
2023-12-01,17410528110
2023-12-04,17659891990
2023-12-05,17548258160
2023-12-06,17487366980
2023-12-07,17411977900
2023-12-08,17451122230
2023-12-11,17452572020
2023-12-12,17472869080
2023-12-13,17729481910
2023-12-14,17907806080
2023-12-15,18042636550
2023-12-18,18342743080
2023-12-19,18338393710
2023-12-20,18184715970
2023-12-21,18364489930
2023-12-22,18689242890
2023-12-26,18602255490
2023-12-27,18539914520
2023-12-28,18496420820
2023-12-29,18441328800
2024-01-02,18197093520
2024-01-03,18225732320
2024-01-04,18221436500
2024-01-05,18403292880
2024-01-08,18081106380
2024-01-09,17591382900
2024-01-10,17910705520
2024-01-11,17959391480
2024-01-12,18136952040
2024-01-16,18212844860
2024-01-17,18122632640
2024-01-18,18420476159
2024-01-19,18247211420
2024-01-22,18424771980
2024-01-23,18400429000
2024-01-24,18211412920
2024-01-25,18612356120
2024-01-26,18605196420
2024-01-29,18356038860
2024-01-30,18398997060
2024-01-31,18089698020
2024-02-01,17711665860
2024-02-02,17803310020
2024-02-05,17837676580
2024-02-06,18043875940
2024-02-07,18272986340
2024-02-08,18211412920
2024-02-09,18237187840
2024-02-12,18121200700
2024-02-13,17936480440
2024-02-14,18005213560
2024-02-15,18030988480
2024-02-16,17778967040
2024-02-20,16548930579
2024-02-21,16882572600
2024-02-22,17312154600
2024-02-23,17204759100
2024-02-26,17083044200
2024-02-27,17001423620
2024-02-28,17007151380
2024-02-29,17126002400
2024-03-01,17274924160
2024-03-04,17177552240
2024-03-05,17060133160
2024-03-06,17327905940
2024-03-07,17478259640
2024-03-08,17363704440
2024-03-11,17287811620
2024-03-12,17400934880
2024-03-13,17385183540
2024-03-14,17024334660
2024-03-15,17163232840
2024-03-18,16786632620
2024-03-19,16851069920
2024-03-20,17121706579
2024-03-21,17403798760
2024-03-22,17425277860
2024-03-25,17191871640
2024-03-26,17174688360
2024-03-27,17360840560
2024-03-28,17408094580
2024-04-01,17050109579
2024-04-02,16839614400
2024-04-03,16853933800
2024-04-04,16631983100
2024-04-05,16803815900
2024-04-08,16938418260
2024-04-09,17326474000
2024-04-10,16942714079
2024-04-11,17005719440
2024-04-12,16846774100
2024-04-15,16712171740
2024-04-16,16563249980
2024-04-17,16372801960
2024-04-18,16432943440
2024-04-19,16411464340
2024-04-22,16337003460
2024-04-23,16190945579
2024-04-24,16162306780
2024-04-25,16202401100
2024-04-26,16223880200
2024-04-29,16294045260
2024-04-30,15938924140
2024-05-01,16036296060
2024-05-02,16311228540
2024-05-03,16461582240
2024-05-06,16558954160
2024-05-07,16452990600
2024-05-08,16729355020
2024-05-09,16757993820
2024-05-10,16944146020
2024-05-13,16841046340
2024-05-14,16828158880
2024-05-15,16869685140
2024-05-16,16845342160
2024-05-17,16882572600
2024-05-20,16955601540
2024-05-21,16856797680
2024-05-22,16782336800
2024-05-23,16709307860
2024-05-24,16891164240
2024-05-28,17052973460
2024-05-29,16871117079
2024-05-30,17214782680
2024-05-31,17312154600
2024-06-03,17356544740
2024-06-04,17518353960
2024-06-05,18085402200
2024-06-06,17973710880
2024-06-07,17966551180
2024-06-10,18158431140
2024-06-11,17814765540
2024-06-12,17940776260
2024-06-13,17797582260
2024-06-14,17668707660
2024-06-17,17717393620
2024-06-18,17831948820
2024-06-20,18078242500
2024-06-21,18102585480
2024-06-24,18182774120
2024-06-25,18128360400
2024-06-26,18222868440
2024-06-27,18041012060
2024-06-28,17869179260
2024-07-01,17307858780
2024-07-02,17357976680
2024-07-03,17734576900
2024-07-05,17677299300
2024-07-08,17170392540
2024-07-09,16989968100
2024-07-10,17264900580
2024-07-11,17581359320
2024-07-12,17167528660
2024-07-15,17044381820
2024-07-16,17412390400
2024-07-17,17299267140
2024-07-18,17224806260
2024-07-19,17211918800
2024-07-22,17608566180
2024-07-23,17737440780
2024-07-24,17760351820
2024-07-25,17877770900
2024-07-26,17781830920
2024-07-29,17823357180
2024-07-30,17893522240
2024-07-31,17873475080
2024-08-01,18111177120
2024-08-02,17362930690
2024-08-05,17103466770
2024-08-06,16371609300
2024-08-07,16488650090
2024-08-08,16797468560
2024-08-09,16791828040
