,ADBE
2023-03-03,157570320000
2023-03-06,158935160000
2023-03-07,157918400000
2023-03-08,158394720000
2023-03-09,154973460000
2023-03-10,150819400000
2023-03-13,148515660000
2023-03-14,152665140000
2023-03-15,152793380000
2023-03-16,161806820000
2023-03-17,164028120000
2023-03-20,166199040000
2023-03-21,171392760000
2023-03-22,165663180000
2023-03-23,169002000000
2023-03-24,171731680000
2023-03-27,170902700000
2023-03-28,171017200000
2023-03-29,173655280000
2023-03-30,174910200000
2023-03-31,176499460000
2023-04-03,174076640000
2023-04-04,176398700000
2023-04-05,174965160000
2023-04-06,174314800000
2023-04-10,172322500000
2023-04-11,169968380000
2023-04-12,169409620000
2023-04-13,173490400000
2023-04-14,173756040000
2023-04-17,173087360000
2023-04-18,172917900000
2023-04-19,174090380000
2023-04-20,174159080000
2023-04-21,172972860000
2023-04-24,172821720000
2023-04-25,169272220000
2023-04-26,166281480000
2023-04-27,170110360000
2023-04-28,172922480000
2023-05-01,171360700000
2023-05-02,168846280000
2023-05-03,158124500000
2023-05-04,153810140000
2023-05-05,159567200000
2023-05-08,157579480000
2023-05-09,156933700000
2023-05-10,157561160000
2023-05-11,156443640000
2023-05-12,153636100000
2023-05-15,158316860000
2023-05-16,158060380000
2023-05-17,163336540000
2023-05-18,165076940000
2023-05-19,170032500000
2023-05-22,170398900000
2023-05-23,169652360000
2023-05-24,167518080000
2023-05-25,179563480000
2023-05-26,190248620000
2023-05-30,191082180000
2023-05-31,191347820000
2023-06-01,195451500000
2023-06-02,198984720000
2023-06-05,197986080000
2023-06-06,197397840000
2023-06-07,190753920000
2023-06-08,200197680000
2023-06-09,207024000000
2023-06-12,216431280000
2023-06-13,218419440000
2023-06-14,218665680000
2023-06-15,223854960000
2023-06-16,225802080000
2023-06-20,221552160000
2023-06-21,217730880000
2023-06-22,217776480000
2023-06-23,221032320000
2023-06-26,218656560000
2023-06-27,223107120000
2023-06-28,219988080000
2023-06-29,220599120000
2023-06-30,222979440000
2023-07-03,221255760000
2023-07-05,222190560000
2023-07-06,219468240000
2023-07-07,221283120000
2023-07-10,226335600000
2023-07-11,230161440000
2023-07-12,231356160000
2023-07-13,235879680000
2023-07-14,234762480000
2023-07-17,238032000000
2023-07-18,242696880000
2023-07-19,240389519999
2023-07-20,235697280000
2023-07-21,237224880000
2023-07-24,238880160000
2023-07-25,239555040000
2023-07-26,234634799999
2023-07-27,234370320000
2023-07-28,241164720000
2023-07-31,249053519999
2023-08-01,250389600000
2023-08-02,241816799999
2023-08-03,238834560000
2023-08-04,240257280000
2023-08-07,241556880000
2023-08-08,237393600000
2023-08-09,234283680000
2023-08-10,235218480000
2023-08-11,231853200000
2023-08-14,238146000000
2023-08-15,236527200000
2023-08-16,234607440000
2023-08-17,233321520000
2023-08-18,231707280000
2023-08-21,237334320000
2023-08-22,236882880000
2023-08-23,242003760000
2023-08-24,233668079999
2023-08-25,239427359999
2023-08-28,241643519999
2023-08-29,246499920000
2023-08-30,248684160000
2023-08-31,255059040000
2023-09-01,256260550000
2023-09-05,257020400000
2023-09-06,255682700000
2023-09-07,255009300000
2023-09-08,254963800000
2023-09-11,256847500000
2023-09-12,246705550000
2023-09-13,251869799999
2023-09-14,251232800000
2023-09-15,240644950000
2023-09-18,242251099999
2023-09-19,246468950000
2023-09-20,243779900000
2023-09-21,233815400000
2023-09-22,233369500000
2023-09-25,232778000000
2023-09-26,230366500000
2023-09-27,228683000000
2023-09-28,229624850000
2023-09-29,232004500000
2023-10-02,237114150000
2023-10-03,230698650000
2023-10-04,235881099999
2023-10-05,234980200000
2023-10-06,239639399999
2023-10-09,240826949999
2023-10-10,242387600000
2023-10-11,250209050000
2023-10-12,254631650000
2023-10-13,249685800000
2023-10-16,250586700000
2023-10-17,254840950000
2023-10-18,253830850000
2023-10-19,252861700000
2023-10-20,246136800000
2023-10-23,245886550000
2023-10-24,245499799999
2023-10-25,237118700000
2023-10-26,233997400000
2023-10-27,231194600000
2023-10-30,239757700000
2023-10-31,242087299999
2023-11-01,247747500000
2023-11-02,254213050000
2023-11-03,256465300000
2023-11-06,257279750000
2023-11-07,266266000000
2023-11-08,266316049999
2023-11-09,262871700000
2023-11-10,271735100000
2023-11-13,268604700000
2023-11-14,274970150000
2023-11-15,270866049999
2023-11-16,273937299999
2023-11-17,274210300000
2023-11-20,278778500000
2023-11-21,278000450000
2023-11-22,281972600000
2023-11-24,281840650000
2023-11-27,281767850000
2023-11-28,283610600000
2023-11-29,280912450000
2023-11-30,278009550000
2023-12-01,277448910000
2023-12-04,273865679999
2023-12-05,272805660000
2023-12-06,269852100000
2023-12-07,275777340000
2023-12-08,276334530000
2023-12-11,283215600000
2023-12-12,287047980000
2023-12-13,282789780000
2023-12-14,264841920000
2023-12-15,264860039999
2023-12-18,271405890000
2023-12-19,273901920000
2023-12-20,270015179999
2023-12-21,271863420000
2023-12-22,271233750000
2023-12-26,271011780000
2023-12-27,270024240000
2023-12-28,269770560000
2023-12-29,270259800000
2024-01-02,262771710000
2024-01-03,259020869999
2024-01-04,256873649999
2024-01-05,255763800000
2024-01-08,262989149999
2024-01-09,265548600000
2024-01-10,267736590000
2024-01-11,270662970000
2024-01-12,270232619999
2024-01-16,270749039999
2024-01-17,270033300000
2024-01-18,268946100000
2024-01-19,277032150000
2024-01-22,273426270000
2024-01-23,270522539999
2024-01-24,274735440000
2024-01-25,282028740000
2024-01-26,278110290000
2024-01-29,285494190000
2024-01-30,284465880000
2024-01-31,279854340000
2024-02-01,284443230000
2024-02-02,287546280000
2024-02-05,285616500000
2024-02-06,275034420000
2024-02-07,278980050000
2024-02-08,278984580000
2024-02-09,284126130000
2024-02-12,277163520000
2024-02-13,272656170000
2024-02-14,273910980000
2024-02-15,267469320000
2024-02-16,247636980000
2024-02-20,245485230000
2024-02-21,243949560000
2024-02-22,243519210000
2024-02-23,250708320000
2024-02-26,253897440000
2024-02-27,250277970000
2024-02-28,249974460000
2024-02-29,253806840000
2024-03-01,258631289999
2024-03-04,257276820000
2024-03-05,246812520000
2024-03-06,246019770000
2024-03-07,251886119999
2024-03-08,249915570000
2024-03-11,253870259999
2024-03-12,262350420000
2024-03-13,259818149999
2024-03-14,258413850000
2024-03-15,223084380000
2024-03-18,232778580000
2024-03-19,236099070000
2024-03-20,235170420000
2024-03-21,231596250000
2024-03-22,226282560000
2024-03-25,229775190000
2024-03-26,229942800000
2024-03-27,228493200000
2024-03-28,228583800000
2024-04-01,227446770000
2024-04-02,226142130000
2024-04-03,225145530000
2024-04-04,220660830000
2024-04-05,219759360000
2024-04-08,219378840000
2024-04-09,223125150000
2024-04-10,220710660000
2024-04-11,219378840000
2024-04-12,214762770000
2024-04-15,212955300000
2024-04-16,215727660000
2024-04-17,214925850000
2024-04-18,214350540000
2024-04-19,210654060000
2024-04-22,211501170000
2024-04-23,214223700000
2024-04-24,216135360000
2024-04-25,214468320000
2024-04-26,216334680000
2024-04-29,214300710000
2024-04-30,209661990000
2024-05-01,212633670000
2024-05-02,215886210000
2024-05-03,220239540000
2024-05-06,223596270000
2024-05-07,222998310000
2024-05-08,221109300000
2024-05-09,218640450000
2024-05-10,218477370000
2024-05-13,218848830000
2024-05-14,215605350000
2024-05-15,219863550000
2024-05-16,218744640000
2024-05-17,218993790000
2024-05-20,219564570000
2024-05-21,218278050000
2024-05-22,219220290000
2024-05-23,218939430000
2024-05-24,215369790000
2024-05-28,216728790000
2024-05-29,216352800000
2024-05-30,201979110000
2024-05-31,201476280000
2024-06-03,198876060000
2024-06-04,203111610000
2024-06-05,206477400000
2024-06-06,207532890000
2024-06-07,210839790000
2024-06-10,206513060000
2024-06-11,207747810000
2024-06-12,206481630000
2024-06-13,205974260000
2024-06-14,235864189999
2024-06-17,232914260000
2024-06-18,234490250000
2024-06-20,234804550000
2024-06-21,239514560000
2024-06-24,235352329999
2024-06-25,236569120000
2024-06-26,237368340000
2024-06-27,245495240000
2024-06-28,249437459999
2024-07-01,251444490000
2024-07-02,254901790000
2024-07-03,255997350000
2024-07-05,259674660000
2024-07-08,258354600000
2024-07-09,254142980000
2024-07-10,253482949999
2024-07-11,250375870000
2024-07-12,251013449999
2024-07-15,254003790000
2024-07-16,254376459999
2024-07-17,252827410000
2024-07-18,250025650000
2024-07-19,247399000000
2024-07-22,249114180000
2024-07-23,245158490000
2024-07-24,238436959999
2024-07-25,238935350000
2024-07-26,243555560000
2024-07-29,240937890000
2024-07-30,241880790000
2024-07-31,247690850000
2024-08-01,245338090000
2024-08-02,236250329999
2024-08-05,228684680000
2024-08-06,230875800000
2024-08-07,230615380000
2024-08-08,238077760000
2024-08-09,240798699999
