,SBUX
2023-03-06,120581015000
2023-03-07,118685990000
2023-03-08,117721250000
2023-03-09,115194550000
2023-03-10,114137930000
2023-03-13,113793380000
2023-03-14,114229810000
2023-03-15,114091990000
2023-03-16,115343855000
2023-03-17,113356950000
2023-03-20,114677725000
2023-03-21,115470190000
2023-03-22,113839320000
2023-03-23,113035370000
2023-03-24,112943490000
2023-03-27,113311010000
2023-03-28,113379920000
2023-03-29,115562070000
2023-03-30,116366019999
2023-03-31,119593305000
2023-04-03,120147615000
2023-04-04,119173600000
2023-04-05,120204910000
2023-04-06,119952812000
2023-04-10,120021566000
2023-04-11,121167466000
2023-04-12,121007040000
2023-04-13,122599841000
2023-04-14,123149873000
2023-04-17,124112429000
2023-04-18,123654069000
2023-04-19,122794644000
2023-04-20,122668595000
2023-04-21,123974921000
2023-04-24,125235411000
2023-04-25,125292706000
2023-04-26,127733473000
2023-04-27,129200225000
2023-04-28,130964911000
2023-05-01,131274304000
2023-05-02,131159714000
2023-05-03,119127764000
2023-05-04,119998648000
2023-05-05,122851939000
2023-05-08,122806103000
2023-05-09,122278989000
2023-05-10,122576923000
2023-05-11,121041417000
2023-05-12,121602908000
2023-05-15,122198776000
2023-05-16,120640352000
2023-05-17,121110171000
2023-05-18,122714431000
2023-05-19,120903909000
2023-05-22,117913110000
2023-05-23,114979606000
2023-05-24,114143099000
2023-05-25,112802396000
2023-05-26,112905527000
2023-05-30,112011725000
2023-05-31,111885676000
2023-06-01,111748168000
2023-06-02,114017050000
2023-06-05,114509787000
2023-06-06,112550298000
2023-06-07,112206528000
2023-06-08,113615985000
2023-06-09,112252364000
2023-06-12,112825314000
2023-06-13,113742034000
2023-06-14,115346294000
2023-06-15,116171342000
2023-06-16,116732833000
2023-06-20,116045293000
2023-06-21,116732833000
2023-06-22,115564015000
2023-06-23,112687806000
2023-06-26,112561757000
2023-06-27,113123248000
2023-06-28,112997199000
2023-06-29,113077412000
2023-06-30,113512854000
2023-07-03,113516670807
2023-07-05,112726690950
2023-07-06,110139220692
2023-07-07,109967485941
2023-07-10,113493772840
2023-07-11,114592875250
2023-07-12,115795018512
2023-07-13,116321671750
2023-07-14,116333120733
2023-07-17,115554589859
2023-07-18,115359957141
2023-07-19,116584998369
2023-07-20,115497344942
2023-07-21,117718447730
2023-07-24,117672651796
2023-07-25,117832937564
2023-07-26,116470508535
2023-07-27,115382855108
2023-07-28,115920957330
2023-07-31,116287324800
2023-08-01,115932406313
2023-08-02,116928467872
2023-08-03,117157447541
2023-08-04,115268365273
2023-08-07,116481957518
2023-08-08,115291263240
2023-08-09,114398242532
2023-08-10,116390365651
2023-08-11,115623283760
2023-08-14,115646181727
2023-08-15,114535630333
2023-08-16,113322038089
2023-08-17,110562833080
2023-08-18,111318465987
2023-08-21,110436894262
2023-08-22,109990383908
2023-08-23,108971424381
2023-08-24,108570709961
2023-08-25,109314893885
2023-08-28,111100935301
2023-08-29,113516670807
2023-08-30,113619711658
2023-08-31,111558894639
2023-09-01,112200037712
2023-09-05,110871955632
2023-09-06,109852996106
2023-09-07,108879832514
2023-09-08,109085914216
2023-09-11,109532424570
2023-09-12,110185016626
2023-09-13,110974996483
2023-09-14,111238323103
2023-09-15,110173567643
2023-09-18,110780363765
2023-09-19,109097363199
2023-09-20,108948526415
2023-09-21,106590035826
2023-09-22,107254076865
2023-09-25,106177872422
2023-09-26,105330647648
2023-09-27,104380382022
2023-09-28,104277341171
2023-09-29,104494871856
2023-10-02,103578358000
2023-10-03,101702968000
2023-10-04,103601090000
2023-10-05,104987742000
2023-10-06,105533310000
2023-10-09,105340088000
2023-10-10,105908388000
2023-10-11,104510370000
2023-10-12,103907972000
2023-10-13,103976168000
2023-10-16,106442590000
2023-10-17,107044988000
2023-10-18,106556250000
2023-10-19,107317772000
2023-10-20,107056354000
2023-10-23,107067720000
2023-10-24,107545092000
2023-10-25,106840400000
2023-10-26,105328722000
2023-10-27,104589932000
2023-10-30,105874290000
2023-10-31,104839984000
2023-11-01,103828410000
2023-11-02,113671366000
2023-11-03,116671990000
2023-11-06,118240498000
2023-11-07,117842688000
2023-11-08,118547380000
2023-11-09,116194618000
2023-11-10,118581478000
2023-11-13,117649466000
2023-11-14,120024960000
2023-11-15,120513698000
2023-11-16,121854886000
2023-11-17,119990861999
2023-11-20,118547380000
2023-11-21,117854054000
2023-11-22,117569904000
2023-11-24,116819748000
2023-11-27,116342376000
2023-11-28,115001188000
2023-11-29,113489510000
2023-11-30,112864380000
2023-12-01,112750720000
2023-12-04,110932160000
2023-12-05,108590764000
2023-12-06,110272932000
2023-12-07,109613704000
2023-12-08,109806926000
2023-12-11,111523192000
2023-12-12,111557290000
2023-12-13,111511826000
2023-12-14,111204944000
2023-12-15,109966050000
2023-12-18,109750096000
2023-12-19,111068552000
2023-12-20,107647386000
2023-12-21,108352078000
2023-12-22,108295248000
2023-12-26,108738522000
2023-12-27,108306614000
2023-12-28,109034038000
2023-12-29,109124966000
2024-01-02,106071908000
2024-01-03,105573652000
2024-01-04,105936020000
2024-01-05,105301876000
2024-01-08,106660756000
2024-01-09,105415116000
2024-01-10,105879400000
2024-01-11,105245256000
2024-01-12,104158152000
2024-01-16,104973480000
2024-01-17,103920348000
2024-01-18,105698216000
2024-01-19,106287064000
2024-01-22,105392467999
2024-01-23,104146828000
2024-01-24,104226096000
2024-01-25,104871564000
2024-01-26,105086720000
2024-01-29,106219120000
2024-01-30,106536192000
2024-01-31,105347172000
2024-02-01,105732188000
2024-02-02,105301876000
2024-02-05,104758324000
2024-02-06,108336708000
2024-02-07,107929044000
2024-02-08,109378516000
2024-02-09,110182520000
2024-02-12,108110228000
2024-02-13,106298388000
2024-02-14,106524867999
2024-02-15,105562328000
2024-02-16,105562328000
2024-02-20,105834104000
2024-02-21,107600648000
2024-02-22,108461272000
2024-02-23,108280088000
2024-02-26,106762672000
2024-02-27,106592812000
2024-02-28,105313200000
2024-02-29,107464760000
2024-03-01,105494384000
2024-03-04,104701704000
2024-03-05,103297528000
2024-03-06,103784460000
2024-03-07,102991780000
2024-03-08,103116344000
2024-03-11,104260067999
2024-03-12,104633760000
2024-03-13,103739164000
2024-03-14,103795784000
2024-03-15,102051888000
2024-03-18,103059724000
2024-03-19,103716516000
2024-03-20,104860240000
2024-03-21,103795784000
2024-03-22,102720004000
2024-03-25,102674708000
2024-03-26,102323664000
2024-03-27,103614600000
2024-03-28,103490036000
2024-04-01,103648572000
2024-04-02,101123320000
2024-04-03,100443880000
2024-04-04,99220888000
2024-04-05,98348940000
2024-04-08,98733956000
2024-04-09,98666012000
2024-04-10,97329780000
2024-04-11,97273160000
2024-04-12,96163408000
2024-04-15,96446508000
2024-04-16,96729608000
2024-04-17,97624204000
2024-04-18,98688660000
2024-04-19,99209564000
2024-04-22,99855032000
2024-04-23,99503988000
2024-04-24,100500500000
2024-04-25,99470016000
2024-04-26,99934300000
2024-04-29,100024892000
2024-04-30,100206076000
2024-05-01,84295856000
2024-05-02,84850732000
2024-05-03,82789764000
2024-05-06,82551960000
2024-05-07,82099000000
2024-05-08,83231400000
2024-05-09,85700032000
2024-05-10,86186964000
2024-05-13,86266232000
2024-05-14,85643412000
2024-05-15,85722680000
2024-05-16,85247072000
2024-05-17,88157340000
2024-05-20,87806296000
2024-05-21,88010128000
2024-05-22,91407328000
2024-05-23,88678244000
2024-05-24,89312388000
2024-05-28,87738352000
2024-05-29,87058912000
2024-05-30,89187824000
2024-05-31,90841128000
2024-06-03,92947392000
2024-06-04,93751396000
2024-06-05,91905584000
2024-06-06,92256628000
2024-06-07,92211332000
2024-06-10,92403840000
2024-06-11,90467436000
2024-06-12,89889912000
2024-06-13,90863776000
2024-06-14,90195660000
2024-06-17,92098092000
2024-06-18,90818480000
2024-06-20,90274928000
2024-06-21,90490084000
2024-06-24,90286252000
2024-06-25,89776672000
2024-06-26,89629460000
2024-06-27,89731376000
2024-06-28,88157340000
2024-07-01,87342012000
2024-07-02,87002292000
2024-07-03,86356824000
2024-07-05,86119020000
2024-07-08,84443067999
2024-07-09,82382100000
2024-07-10,82110324000
2024-07-11,83004920000
2024-07-12,84737492000
2024-07-15,82382100000
2024-07-16,85507524000
2024-07-17,85043240000
2024-07-18,84012756000
2024-07-19,89765348000
2024-07-22,86685220000
2024-07-23,86356824000
2024-07-24,84567632000
2024-07-25,83027567999
2024-07-26,83854220000
2024-07-29,85186560000
2024-07-30,86024832000
2024-07-31,88301760000
2024-08-01,85084608000
2024-08-02,85956864000
2024-08-05,83668608000
2024-08-06,85379136000
2024-08-07,85288512000
2024-08-08,85809600000
2024-08-09,85061952000
