,OXY
2023-03-06,55586016000
2023-03-07,54838020000
2023-03-08,56009580000
2023-03-09,54576672000
2023-03-10,53945832000
2023-03-13,53305980000
2023-03-14,54243228000
2023-03-15,51188160000
2023-03-16,53206848000
2023-03-17,52702176000
2023-03-20,53152776000
2023-03-21,54288288000
2023-03-22,52882416000
2023-03-23,52702176000
2023-03-24,52431816000
2023-03-27,53756580000
2023-03-28,56063652000
2023-03-29,55955508000
2023-03-30,56162784000
2023-03-31,55518999000
2023-04-03,57964574000
2023-04-04,57653319000
2023-04-05,57422100999
2023-04-06,56061472000
2023-04-10,56995237000
2023-04-11,57244241000
2023-04-12,57662212000
2023-04-13,57599961000
2023-04-14,57342064000
2023-04-17,55972542000
2023-04-18,56025900000
2023-04-19,55554571000
2023-04-20,55163279000
2023-04-21,55020991000
2023-04-24,55812468000
2023-04-25,54540769000
2023-04-26,53589218000
2023-04-27,53873794000
2023-04-28,54718629000
2023-05-01,54398481000
2023-05-02,53393572000
2023-05-03,52442021000
2023-05-04,52201910000
2023-05-05,53971617000
2023-05-08,52433128000
2023-05-09,52433128000
2023-05-10,50556705000
2023-05-11,51517149000
2023-05-12,51659437000
2023-05-15,52041836000
2023-05-16,51703902000
2023-05-17,52397556000
2023-05-18,51801725000
2023-05-19,52584309000
2023-05-22,52504272000
2023-05-23,53073424000
2023-05-24,52815527000
2023-05-25,52299733000
2023-05-26,52415342000
2023-05-30,52104087000
2023-05-31,51277038000
2023-06-01,51686116000
2023-06-02,53082317000
2023-06-05,52824420000
2023-06-06,52859992000
2023-06-07,53393572000
2023-06-08,53100103000
2023-06-09,52753276000
2023-06-12,52637667000
2023-06-13,52264161000
2023-06-14,51997371000
2023-06-15,51952906000
2023-06-16,51712795000
2023-06-20,50894639000
2023-06-21,51108071000
2023-06-22,50263236000
2023-06-23,49863051000
2023-06-26,50912425000
2023-06-27,50805709000
2023-06-28,51099178000
2023-06-29,52041836000
2023-06-30,51979200000
2023-07-03,52341640000
2023-07-05,52058760000
2023-07-06,50927240000
2023-07-07,51811240000
2023-07-10,51890800000
2023-07-11,53526200000
2023-07-12,54206880000
2023-07-13,54312960000
2023-07-14,52491920000
2023-07-17,52412360000
2023-07-18,53110720000
2023-07-19,53181440000
2023-07-20,53446640000
2023-07-21,53694160000
2023-07-24,55090880000
2023-07-25,56054440000
2023-07-26,55559400000
2023-07-27,54675400000
2023-07-28,54878720000
2023-07-31,55806920000
2023-08-01,55373760000
2023-08-02,54339480000
2023-08-03,54993640000
2023-08-04,56151680000
2023-08-07,56487600000
2023-08-08,56355000000
2023-08-09,56408040000
2023-08-10,56337320000
2023-08-11,58202560000
2023-08-14,57557240000
2023-08-15,56178200000
2023-08-16,55294200000
2023-08-17,55833440000
2023-08-18,56637879999
2023-08-21,56337320000
2023-08-22,55612440000
2023-08-23,54648880000
2023-08-24,54233400000
2023-08-25,54666560000
2023-08-28,55020160000
2023-08-29,55161600000
2023-08-30,55364920000
2023-08-31,55506360000
2023-09-01,57079879999
2023-09-05,58503120000
2023-09-06,57963879999
2023-09-07,57079879999
2023-09-08,57707520000
2023-09-11,56434560000
2023-09-12,58724120000
2023-09-13,58626879999
2023-09-14,59493200000
2023-09-15,58476600000
2023-09-18,58626879999
2023-09-19,58176040000
2023-09-20,56797000000
2023-09-21,55303040000
2023-09-22,55594760000
2023-09-25,55833440000
2023-09-26,55824600000
2023-09-27,57990399999
2023-09-28,58237919999
2023-09-29,57353919999
2023-10-02,54886300000
2023-10-03,55027260000
2023-10-04,52895240000
2023-10-05,52349020000
2023-10-06,54093400000
2023-10-09,56542580000
2023-10-10,56366380000
2023-10-11,55811350000
2023-10-12,55696820000
2023-10-13,56709970000
2023-10-16,57590970000
2023-10-17,57731930000
2023-10-18,58586500000
2023-10-19,58551259999
2023-10-20,57423580000
2023-10-23,55344420000
2023-10-24,55088930000
2023-10-25,55740870000
2023-10-26,55740870000
2023-10-27,54824630000
2023-10-30,54331270000
2023-10-31,54454610000
2023-11-01,54058160000
2023-11-02,55740870000
2023-11-03,55511810000
2023-11-06,54401750000
2023-11-07,53036200000
2023-11-08,53873150000
2023-11-09,53370980000
2023-11-10,53723380000
2023-11-13,54278410000
2023-11-14,54384130000
2023-11-15,54005300000
2023-11-16,53133110000
2023-11-17,53705760000
2023-11-20,53864340000
2023-11-21,53520750000
2023-11-22,53045010000
2023-11-24,53000960000
2023-11-27,52745470000
2023-11-28,52912860000
2023-11-29,53150730000
2023-11-30,52111150000
2023-12-01,51829230000
2023-12-04,50974660000
2023-12-05,50463680000
2023-12-06,49758880000
2023-12-07,49688400000
2023-12-08,49750070000
2023-12-11,50269860000
2023-12-12,48939550000
2023-12-13,50410820000
2023-12-14,51767560000
2023-12-15,51591360000
2023-12-18,51952570000
2023-12-19,53124300000
2023-12-20,53009770000
2023-12-21,53247640000
2023-12-22,53573610000
2023-12-26,54128640000
2023-12-27,53776240000
2023-12-28,52833570000
2023-12-29,52604510000
2024-01-02,52904050000
2024-01-03,53397410000
2024-01-04,52084720000
2024-01-05,51926140000
2024-01-08,51335870000
2024-01-09,50622260000
2024-01-10,50040800000
2024-01-11,50331530000
2024-01-12,51150860000
2024-01-16,49882220000
2024-01-17,49529820000
2024-01-18,49750070000
2024-01-19,49706020000
2024-01-22,49987940000
2024-01-23,49979130000
2024-01-24,50490110000
2024-01-25,51106810000
2024-01-26,51450400000
2024-01-29,51291820000
2024-01-30,51890900000
2024-01-31,50719170000
2024-02-01,50498920000
2024-02-02,50252240000
2024-02-05,50199380000
2024-02-06,50719170000
2024-02-07,50763220000
2024-02-08,51142050000
2024-02-09,50631070000
2024-02-12,51124430000
2024-02-13,50754410000
2024-02-14,50481300000
2024-02-15,52956910000
2024-02-16,53318120000
2024-02-20,52472360000
2024-02-21,53274070000
2024-02-22,53326930000
2024-02-23,52877620000
2024-02-26,53274070000
2024-02-27,53388600000
2024-02-28,53089060000
2024-02-29,53397410000
2024-03-01,54058160000
2024-03-04,53459080000
2024-03-05,53370980000
2024-03-06,53820290000
2024-03-07,53785050000
2024-03-08,53564800000
2024-03-11,54199120000
2024-03-12,53864340000
2024-03-13,54674860000
2024-03-14,55132980000
2024-03-15,55194650000
2024-03-18,55679200000
2024-03-19,56436860000
2024-03-20,56198990000
2024-03-21,56322330000
2024-03-22,56216610000
2024-03-25,56868550000
2024-03-26,55784920000
2024-03-27,56560200000
2024-03-28,57256189999
2024-04-01,58480779999
2024-04-02,59256060000
2024-04-03,59652509999
2024-04-04,59582029999
2024-04-05,61009250000
2024-04-08,60551130000
2024-04-09,60392550000
2024-04-10,60736140000
2024-04-11,61018060000
2024-04-12,60797810000
2024-04-15,60207540000
2024-04-16,58868419999
2024-04-17,58128380000
2024-04-18,58181240000
2024-04-19,58701029999
2024-04-22,59027000000
2024-04-23,59370590000
2024-04-24,59317730000
2024-04-25,59802279999
2024-04-26,59714180000
2024-04-29,60110630000
2024-04-30,58269340000
2024-05-01,56780450000
2024-05-02,56965460000
2024-05-03,56727590000
2024-05-06,57484182000
2024-05-07,57528386999
2024-05-08,56299488000
2024-05-09,56794583999
2024-05-10,56202237000
2024-05-13,55618731000
2024-05-14,55751346000
2024-05-15,56034258000
2024-05-16,55574526000
2024-05-17,56060781000
2024-05-20,56202237000
2024-05-21,56007735000
2024-05-22,55397706000
2024-05-23,54778836000
2024-05-24,54769995000
2024-05-28,54999861000
2024-05-29,54036192000
2024-05-30,54115761000
2024-05-31,55256250000
2024-06-03,53549937000
2024-06-04,52948749000
2024-06-05,52904544000
2024-06-06,53116728000
2024-06-07,52586268000
2024-06-10,53470368000
2024-06-11,53585301000
2024-06-12,53311230000
2024-06-13,52869180000
2024-06-14,52904544000
2024-06-17,53222820000
2024-06-18,54159966000
2024-06-20,55203204000
2024-06-21,53859372000
2024-06-24,55919325000
2024-06-25,55786710000
2024-06-26,55583367000
2024-06-27,55424229000
2024-06-28,55724823000
2024-07-01,55592208000
2024-07-02,55132476000
2024-07-03,55097112000
2024-07-05,54628539000
2024-07-08,53885895000
2024-07-09,53947782000
2024-07-10,54292581000
2024-07-11,54354468000
2024-07-12,54106920000
2024-07-15,54814200000
2024-07-16,54920292000
2024-07-17,55830915000
2024-07-18,56343693000
2024-07-19,55813233000
2024-07-22,54115761000
2024-07-23,53408481000
2024-07-24,53107887000
2024-07-25,53514573000
2024-07-26,53523414000
2024-07-29,53205138000
2024-07-30,53284707000
2024-07-31,53770962000
2024-08-01,52497858000
2024-08-02,50986047000
2024-08-05,50213684000
2024-08-06,50168994000
2024-08-07,50151118000
2024-08-08,52314114000
2024-08-09,52206858000
