,MCK
2023-02-22,49379830000
2023-02-23,49329177000
2023-02-24,49166266000
2023-02-27,48647415000
2023-02-28,47888989000
2023-03-01,48154575000
2023-03-02,47550846000
2023-03-03,47322223000
2023-03-06,47626141000
2023-03-07,46180477000
2023-03-08,46310532000
2023-03-09,45994293000
2023-03-10,46025780000
2023-03-13,45916260000
2023-03-14,46066850000
2023-03-15,45909415000
2023-03-16,46535048000
2023-03-17,46457015000
2023-03-20,47264725000
2023-03-21,47568643000
2023-03-22,46795158000
2023-03-23,45975127000
2023-03-24,47444064000
2023-03-27,47832860000
2023-03-28,48528312000
2023-03-29,48895204000
2023-03-30,48980082000
2023-03-31,48244775000
2023-04-03,49290835000
2023-04-04,49185145000
2023-04-05,50564535000
2023-04-06,50147195000
2023-04-10,50239335000
2023-04-11,49616035000
2023-04-12,49126880000
2023-04-13,49365360000
2023-04-14,49051000000
2023-04-17,49224440000
2023-04-18,48815230000
2023-04-19,48177025000
2023-04-20,48681085000
2023-04-21,48761030000
2023-04-24,49040160000
2023-04-25,49225795000
2023-04-26,48677020000
2023-04-27,49296255000
2023-04-28,49354520000
2023-05-01,47968355000
2023-05-02,48915500000
2023-05-03,48023910000
2023-05-04,48107920000
2023-05-05,49575385000
2023-05-08,49939880000
2023-05-09,52671560000
2023-05-10,53449330000
2023-05-11,53122775000
2023-05-12,52840935000
2023-05-15,53000825000
2023-05-16,53663420000
2023-05-17,54330080000
2023-05-18,53910030000
2023-05-19,53884285000
2023-05-22,53716265000
2023-05-23,53270470000
2023-05-24,53716265000
2023-05-25,53575345000
2023-05-26,52567225000
2023-05-30,52068585000
2023-05-31,52958820000
2023-06-01,52740665000
2023-06-02,52866680000
2023-06-05,53564505000
2023-06-06,52704080000
2023-06-07,52116010000
2023-06-08,52739310000
2023-06-09,53374805000
2023-06-12,53559085000
2023-06-13,53793500000
2023-06-14,53014375000
2023-06-15,54209485000
2023-06-16,55040100000
2023-06-20,55599715000
2023-06-21,56159330000
2023-06-22,56531955000
2023-06-23,56335480000
2023-06-26,56109195000
2023-06-27,56195915000
2023-06-28,56260955000
2023-06-29,57029240000
2023-06-30,57302271000
2023-07-03,56429280000
2023-07-05,56159739000
2023-07-06,55773531000
2023-07-07,55624680000
2023-07-10,55619316000
2023-07-11,55479852000
2023-07-12,54816057000
2023-07-13,54939429000
2023-07-14,54913950000
2023-07-17,55204947000
2023-07-18,55066824000
2023-07-19,55113759000
2023-07-20,56157057000
2023-07-21,55550925000
2023-07-24,55407438000
2023-07-25,55151307000
2023-07-26,54148239000
2023-07-27,54378891000
2023-07-28,54027549000
2023-07-31,53961840000
2023-08-01,54313182000
2023-08-02,55392687000
2023-08-03,58349592000
2023-08-04,56559357000
2023-08-07,56621043000
2023-08-08,57358593000
2023-08-09,57440394000
2023-08-10,58198059000
2023-08-11,59012046000
2023-08-14,58735800000
2023-08-15,57785031000
2023-08-16,57612042000
2023-08-17,55912995000
2023-08-18,56379663000
2023-08-21,57106485000
2023-08-22,56106099000
2023-08-23,56494989000
2023-08-24,56771235000
2023-08-25,56764530000
2023-08-28,56777940000
2023-08-29,56547288000
2023-08-30,56536560000
2023-08-31,55292112000
2023-09-01,55294794000
2023-09-05,54596133000
2023-09-06,55148625000
2023-09-07,56136942000
2023-09-08,56426598000
2023-09-11,56844990000
2023-09-12,56603610000
2023-09-13,56386368000
2023-09-14,56268360000
2023-09-15,56339433000
2023-09-18,57299589000
2023-09-19,57940587000
2023-09-20,58985226000
2023-09-21,58767984000
2023-09-22,58824306000
2023-09-25,59864922000
2023-09-26,59410323000
2023-09-27,59591358000
2023-09-28,59277564000
2023-09-29,58313385000
2023-10-02,57958150000
2023-10-03,58099925000
2023-10-04,58568975000
2023-10-05,59068500000
2023-10-06,59000925000
2023-10-09,59860850000
2023-10-10,60222575000
2023-10-11,60507450000
2023-10-12,60846650000
2023-10-13,61289200000
2023-10-16,60325925000
2023-10-17,60320625000
2023-10-18,60382900000
2023-10-19,60058275000
2023-10-20,59997325000
2023-10-23,59625000000
2023-10-24,59896625000
2023-10-25,60022500000
2023-10-26,59842300000
2023-10-27,59363975000
2023-10-30,59549475000
2023-10-31,60335200000
2023-11-01,60895675000
2023-11-02,59307000000
2023-11-03,59990700000
2023-11-06,60951325000
2023-11-07,60690300000
2023-11-08,61038775000
2023-11-09,61196450000
2023-11-10,62180925000
2023-11-13,62359800000
2023-11-14,60131150000
2023-11-15,59145350000
2023-11-16,59728350000
2023-11-17,59651500000
2023-11-20,60018525000
2023-11-21,60196075000
2023-11-22,60612125000
2023-11-24,61131525000
2023-11-27,61200425000
2023-11-28,61162000000
2023-11-29,60512750000
2023-11-30,62349200000
2023-12-01,61566125000
2023-12-04,60857250000
2023-12-05,61054675000
2023-12-06,60630675000
2023-12-07,60374950000
2023-12-08,60670425000
2023-12-11,61212350000
2023-12-12,61233550000
2023-12-13,61056000000
2023-12-14,58522600000
2023-12-15,58229775000
2023-12-18,59299050000
2023-12-19,59363975000
2023-12-20,59089700000
2023-12-21,59984075000
2023-12-22,60181500000
2023-12-26,60388200000
2023-12-27,60617425000
2023-12-28,60618750000
2023-12-29,61344850000
2024-01-02,61875993526
2024-01-03,62780437519
2024-01-04,62023684525
2024-01-05,62499432521
2024-01-08,62295540523
2024-01-09,62874541518
2024-01-10,63218282516
2024-01-11,63891387511
2024-01-12,63431323514
2024-01-16,63846949511
2024-01-17,63496673514
2024-01-18,64435099507
2024-01-19,63337219515
2024-01-22,63692723512
2024-01-23,63437858514
2024-01-24,63389499515
2024-01-25,63563330513
2024-01-26,63424788514
2024-01-29,63580321513
2024-01-30,64045613509
2024-01-31,65335622500
2024-02-01,65591794498
2024-02-02,65931614495
2024-02-05,66387757492
2024-02-06,66247908493
2024-02-07,67569285483
2024-02-08,64595860505
2024-02-09,65526444498
2024-02-12,64628535505
2024-02-13,65973438495
2024-02-14,65506839498
2024-02-15,66092375494
2024-02-16,66795541488
2024-02-20,66230917493
2024-02-21,66319793492
2024-02-22,66696209489
2024-02-23,67472567483
2024-02-26,67859439480
2024-02-27,67830685481
2024-02-28,68444975476
2024-02-29,68148286478
2024-03-01,68732515474
2024-03-04,69817325465
2024-03-05,69118080471
2024-03-06,68624034474
2024-03-07,69072335471
2024-03-08,68932486472
2024-03-11,68834461473
2024-03-12,69433067468
2024-03-13,67991446479
2024-03-14,69187351470
2024-03-15,69746747466
2024-03-18,69233096470
2024-03-19,69838237465
2024-03-20,69369024469
2024-03-21,69817325465
2024-03-22,69606898467
2024-03-25,69604284467
2024-03-26,70066962463
2024-03-27,70481281460
2024-03-28,70166294463
2024-04-01,70119242463
2024-04-02,69698388466
2024-04-03,70589762459
2024-04-04,69897052465
2024-04-05,70414624461
2024-04-08,69562460467
2024-04-09,68915495472
2024-04-10,69269692470
2024-04-11,68404458476
2024-04-12,68357406476
2024-04-15,68314275477
2024-04-16,69055344471
2024-04-17,68737743474
2024-04-18,67808466481
2024-04-19,68595280475
2024-04-22,68920723472
2024-04-23,69532399468
2024-04-24,69979393464
2024-04-25,70570157460
2024-04-26,71009309456
2024-04-29,70066962463
2024-04-30,70213346462
2024-05-01,69414769468
2024-05-02,69306288469
2024-05-03,69122001471
2024-05-06,70087592576
2024-05-07,71329524454
2024-05-08,71049826456
2024-05-09,72554183444
2024-05-10,73180236440
2024-05-13,72487526445
2024-05-14,72091505448
2024-05-15,72088891448
2024-05-16,72637831444
2024-05-17,73782763435
2024-05-20,73714799436
2024-05-21,72197372447
2024-05-22,72849565442
2024-05-23,72934520441
2024-05-24,73287410439
2024-05-28,71788281450
2024-05-29,73046922441
2024-05-30,73317471439
2024-05-31,74445412430
2024-06-03,74912011426
2024-06-04,74986510426
2024-06-05,75753719420
2024-06-06,76604576413
2024-06-07,76707829413
2024-06-10,77280295408
2024-06-11,77281602408
2024-06-12,76432052415
2024-06-13,77252848408
2024-06-14,77106464410
2024-06-17,78086714402
2024-06-18,78802950397
2024-06-20,78843467396
2024-06-21,78822555396
2024-06-24,79440766392
2024-06-25,78997693395
2024-06-26,78362491400
2024-06-27,77531239406
2024-06-28,76334027415
2024-07-01,76634637413
2024-07-02,76437280415
2024-07-03,76243844416
2024-07-05,76820231412
2024-07-08,77051570410
2024-07-09,76696066413
2024-07-10,76697373413
2024-07-11,75182560424
2024-07-12,75369461423
2024-07-15,75578581421
2024-07-16,76322264416
2024-07-17,76075241417
2024-07-18,75600800421
2024-07-19,75822990419
2024-07-22,76198099417
2024-07-23,76556217414
2024-07-24,77111692410
2024-07-25,77861910404
2024-07-26,78440911399
2024-07-29,79296996393
2024-07-30,79690403390
2024-07-31,80644513382
2024-08-01,82222062370
2024-08-02,82390665369
2024-08-05,79560910000
2024-08-06,79738736000
2024-08-07,80152798000
2024-08-08,71066798000
2024-08-09,70241270000
