,AMZN
2022-12-12,925421000000
2022-12-13,945247800000
2022-12-14,935947600000
2022-12-15,903959000000
2022-12-16,897929200000
2022-12-19,867882400000
2022-12-20,870641800000
2022-12-21,886789400000
2022-12-22,856333800000
2022-12-23,871255000000
2022-12-27,848668800000
2022-12-28,836200399999
2022-12-29,860319600000
2022-12-30,858480000000
2023-01-03,879654999999
2023-01-04,872685000000
2023-01-05,851980000000
2023-01-06,882320000000
2023-01-09,895440000000
2023-01-10,921167500000
2023-01-11,974672500000
2023-01-12,976517500000
2023-01-13,1005730000000
2023-01-17,984512500000
2023-01-18,978464999999
2023-01-19,960220000000
2023-01-20,996812500000
2023-01-23,999580000000
2023-01-24,987279999999
2023-01-25,996095000000
2023-01-26,1017005000000
2023-01-27,1047960000000
2023-01-30,1030637500000
2023-01-31,1057082500000
2023-02-01,1077787500000
2023-02-02,1157327500000
2023-02-03,1059747500000
2023-02-06,1047345000000
2023-02-07,1046627500000
2023-02-08,1025512500000
2023-02-09,1006960000000
2023-02-10,1000502500000
2023-02-13,1020285000000
2023-02-14,1021925000000
2023-02-15,1036890000000
2023-02-16,1006037500000
2023-02-17,996300000000
2023-02-21,969445000000
2023-02-22,981847500000
2023-02-23,982154999999
2023-02-24,958375000000
2023-02-27,961040000000
2023-02-28,965857500000
2023-03-01,944742500000
2023-03-02,944332500000
2023-03-03,972725000000
2023-03-06,960937500000
2023-03-07,958887500000
2023-03-08,962680000000
2023-03-09,945562500000
2023-03-10,929982500000
2023-03-13,947407500000
2023-03-14,972520000000
2023-03-15,986050000000
2023-03-16,1025410000000
2023-03-17,1014237500000
2023-03-20,1001527499999
2023-03-21,1031252500000
2023-03-22,1011675000000
2023-03-23,1011777499999
2023-03-24,1005832500000
2023-03-27,1004910000000
2023-03-28,996710000000
2023-03-29,1027562500000
2023-03-30,1045500000000
2023-03-31,1062337650000
2023-04-03,1053286850000
2023-04-04,1069125750000
2023-04-05,1039813500000
2023-04-06,1049687100000
2023-04-10,1050818450000
2023-04-11,1027677200000
2023-04-12,1006181550000
2023-04-13,1053184000000
2023-04-14,1054315350000
2023-04-17,1056680900000
2023-04-18,1052155500000
2023-04-19,1072725500000
2023-04-20,1067685850000
2023-04-21,1100083600000
2023-04-24,1092369849999
2023-04-25,1054932449999
2023-04-26,1079719300000
2023-04-27,1129498700000
2023-04-28,1084553250000
2023-05-01,1049584250000
2023-05-02,1065834550000
2023-05-03,1066040250000
2023-05-04,1069640000000
2023-05-05,1086713100000
2023-05-08,1088461550000
2023-05-09,1096586700000
2023-05-10,1133304150000
2023-05-11,1153771300000
2023-05-12,1134024100000
2023-05-15,1143692000000
2023-05-16,1166319000000
2023-05-17,1187917500000
2023-05-18,1215172750000
2023-05-19,1195631250000
2023-05-22,1182877850000
2023-05-23,1182672150000
2023-05-24,1200773750000
2023-05-25,1182775000000
2023-05-26,1235331350000
2023-05-30,1251273100000
2023-05-31,1240165300000
2023-06-01,1262689450000
2023-06-02,1277911250000
2023-06-05,1288710500000
2023-06-06,1302183850000
2023-06-07,1246850550000
2023-06-08,1277911250000
2023-06-09,1269477550000
2023-06-12,1301772450000
2023-06-13,1302698100000
2023-06-14,1300229700000
2023-06-15,1307326350000
2023-06-16,1290664650000
2023-06-20,1293647300000
2023-06-21,1283876550000
2023-06-22,1338592750000
2023-06-23,1330159050000
2023-06-26,1309589050000
2023-06-27,1328616300000
2023-06-28,1327176400000
2023-06-29,1315451500000
2023-06-30,1345575920000
2023-07-03,1344130840000
2023-07-05,1345782360000
2023-07-06,1324931920000
2023-07-07,1339589160000
2023-07-10,1312235860000
2023-07-11,1329267160000
2023-07-12,1350117600000
2023-07-13,1386244600000
2023-07-14,1390166960000
2023-07-17,1378606320000
2023-07-18,1371071260000
2023-07-19,1397185920000
2023-07-20,1341447120000
2023-07-21,1341860000000
2023-07-24,1329473600000
2023-07-25,1332879860000
2023-07-26,1322764300000
2023-07-27,1323796500000
2023-07-28,1364671620000
2023-07-31,1379844960000
2023-08-01,1359304180000
2023-08-02,1323383620000
2023-08-03,1330609020000
2023-08-04,1440641540000
2023-08-07,1467994840000
2023-08-08,1444460680000
2023-08-09,1422887700000
2023-08-10,1430216320000
2023-08-11,1428668020000
2023-08-14,1450963540000
2023-08-15,1421029739999
2023-08-16,1394192540000
2023-08-17,1382941560000
2023-08-18,1375096840000
2023-08-21,1390166960000
2023-08-22,1385728500000
2023-08-23,1398837440000
2023-08-24,1360852480000
2023-08-25,1375509720000
2023-08-28,1374271079999
2023-08-29,1392541020000
2023-08-30,1394192540000
2023-08-31,1424539220000
2023-09-01,1425674640000
2023-09-05,1416900940000
2023-09-06,1397185920000
2023-09-07,1422887700000
2023-09-08,1426810060000
2023-09-11,1477078200000
2023-09-12,1457776060000
2023-09-13,1495141700000
2023-09-14,1493799840000
2023-09-15,1449105579999
2023-09-18,1444873560000
2023-09-19,1420616860000
2023-09-20,1396463380000
2023-09-21,1334944260000
2023-09-22,1332776640000
2023-09-25,1354968940000
2023-09-26,1300365560000
2023-09-27,1300365560000
2023-09-28,1300365560000
2023-09-29,1312132640000
2023-10-02,1340687760000
2023-10-03,1291600320000
2023-10-04,1315212000000
2023-10-05,1304441760000
2023-10-06,1325153760000
2023-10-09,1328260560000
2023-10-10,1340894880000
2023-10-11,1365231480000
2023-10-12,1370409480000
2023-10-13,1344105240000
2023-10-16,1372687800000
2023-10-17,1361503320000
2023-10-18,1326914280000
2023-10-19,1329710400000
2023-10-20,1296260520000
2023-10-23,1310655360000
2023-10-24,1331367360000
2023-10-25,1257114840000
2023-10-26,1238266920000
2023-10-27,1322875440000
2023-10-30,1374344760000
2023-10-31,1378280040000
2023-11-01,1418772000000
2023-11-02,1429852920000
2023-11-03,1435341600000
2023-11-06,1447147440000
2023-11-07,1477904760000
2023-11-08,1471380480000
2023-11-09,1456053600000
2023-11-10,1486707360000
2023-11-13,1476662040000
2023-11-14,1509904800000
2023-11-15,1482979200000
2023-11-16,1479147480000
2023-11-17,1503484080000
2023-11-20,1513322280000
2023-11-21,1490228400000
2023-11-22,1519328760000
2023-11-24,1519639440000
2023-11-27,1529891880000
2023-11-28,1522642680000
2023-11-29,1515289920000
2023-11-30,1512908040000
2023-12-01,1522642680000
2023-12-04,1499963040000
2023-12-05,1521089280000
2023-12-06,1496649120000
2023-12-07,1521089280000
2023-12-08,1526681519999
2023-12-11,1510836839999
2023-12-12,1527302880000
2023-12-13,1541387040000
2023-12-14,1526681519999
2023-12-15,1553089320000
2023-12-18,1595548920000
2023-12-19,1592649240000
2023-12-20,1575354720000
2023-12-21,1593167040000
2023-12-22,1588817519999
2023-12-26,1588713960000
2023-12-27,1587989040000
2023-12-28,1588403280000
2023-12-29,1573490640000
2024-01-02,1558222490000
2024-01-03,1543048710000
2024-01-04,1502516010000
2024-01-05,1509479320000
2024-01-08,1549596300000
2024-01-09,1573188410000
2024-01-10,1597715890000
2024-01-11,1612785740000
2024-01-12,1606965660000
2024-01-16,1591791880000
2024-01-17,1576722030000
2024-01-18,1595325500000
2024-01-19,1614448620000
2024-01-22,1608628540000
2024-01-23,1621515860000
2024-01-24,1630349910000
2024-01-25,1639495750000
2024-01-26,1653734160000
2024-01-29,1675975180000
2024-01-30,1652487000000
2024-01-31,1612993600000
2024-02-01,1655397040000
2024-02-02,1785621330000
2024-02-05,1770031830000
2024-02-06,1757975950000
2024-02-07,1772318290000
2024-02-08,1765147120000
2024-02-09,1813058850000
2024-02-12,1791129620000
2024-02-13,1752675519999
2024-02-14,1776995140000
2024-02-15,1764731400000
2024-02-16,1761717430000
2024-02-20,1736462440000
2024-02-21,1752155870000
2024-02-22,1814409940000
2024-02-23,1818671070000
2024-02-26,1815968890000
2024-02-27,1803601220000
2024-02-28,1799651880000
2024-02-29,1837066680000
2024-03-01,1852240460000
2024-03-04,1845588940000
2024-03-05,1809629160000
2024-03-06,1803289430000
2024-03-07,1837690260000
2024-03-08,1822412550000
2024-03-11,1787180280000
2024-03-12,1822828269999
2024-03-13,1834988080000
2024-03-14,1857748750000
2024-03-15,1812747059999
2024-03-18,1813370640000
2024-03-19,1828128700000
2024-03-20,1851512950000
2024-03-21,1851512950000
2024-03-22,1858995910000
2024-03-25,1867726030000
2024-03-26,1853071900000
2024-03-27,1868973190000
2024-03-28,1874689340000
2024-04-01,1880821210000
2024-04-02,1877911170000
2024-04-03,1895787130000
2024-04-04,1870740000000
2024-04-05,1923432510000
2024-04-08,1924679670000
2024-04-09,1929668309999
2024-04-10,1932578350000
2024-04-11,1964796650000
2024-04-12,1934449090000
2024-04-15,1908362660000
2024-04-16,1905244760000
2024-04-17,1884043040000
2024-04-18,1862633460000
2024-04-19,1814929590000
2024-04-22,1841951390000
2024-04-23,1865959220000
2024-04-24,1835299870000
2024-04-25,1804952309999
2024-04-26,1866790660000
2024-04-29,1880717280000
2024-04-30,1818775000000
2024-05-01,1860347000000
2024-05-02,1919794960000
2024-05-03,1935280530000
2024-05-06,1961159100000
2024-05-07,1961782680000
2024-05-08,1953884000000
2024-05-09,1969473500000
2024-05-10,1948479640000
2024-05-13,1939022010000
2024-05-14,1944218510000
2024-05-15,1932994070000
2024-05-16,1908466590000
2024-05-17,1919587100000
2024-05-20,1907531220000
2024-05-21,1903477950000
2024-05-22,1903270090000
2024-05-23,1881652650000
2024-05-24,1878534750000
2024-05-28,1893084950000
2024-05-29,1891733860000
2024-05-30,1863672760000
2024-05-31,1833740920000
2024-06-03,1853487620000
2024-06-04,1863880620000
2024-06-05,1884043040000
2024-06-06,1922705000000
2024-06-07,1915429900000
2024-06-10,1944114580000
2024-06-11,1945881390000
2024-06-12,1942347769999
2024-06-13,1910545190000
2024-06-14,1908778380000
2024-06-17,1912935580000
2024-06-18,1899944330000
2024-06-20,1934137300000
2024-06-21,1965108440000
2024-06-24,1928629010000
2024-06-25,1936631620000
2024-06-26,2012188730000
2024-06-27,2056255050000
2024-06-28,2008447250000
2024-07-01,2060148400000
2024-07-02,2089400000000
2024-07-03,2064222730000
2024-07-05,2089400000000
2024-07-08,2081982630000
2024-07-09,2082504980000
2024-07-10,2087206130000
2024-07-11,2037687350000
2024-07-12,2031837030000
2024-07-15,2013345840000
2024-07-16,2016479940000
2024-07-17,1963304710000
2024-07-18,1919636250000
2024-07-19,1913159110000
2024-07-22,1907099850000
2024-07-23,1947425270000
2024-07-24,1889131010000
2024-07-25,1878892950000
2024-07-26,1906577500000
2024-07-29,1913890400000
2024-07-30,1898324370000
2024-07-31,1953380060000
2024-08-01,1922979290000
2024-08-02,1754051300000
2024-08-05,1682175940000
2024-08-06,1691682710000
2024-08-07,1700458190000
2024-08-08,1732112600000
2024-08-09,1744022180000
