,MBI
2023-10-16,319419206
2023-10-17,332134939
2023-10-18,324505499
2023-10-19,316367430
2023-10-20,311789767
2023-10-23,310263879
2023-10-24,320945094
2023-10-25,322470982
2023-10-26,327557275
2023-10-27,327557275
2023-10-30,333152198
2023-10-31,349936965
2023-11-01,359600922
2023-11-02,368756249
2023-11-03,336203973
2023-11-06,346376560
2023-11-07,339255749
2023-11-08,357057775
2023-11-09,358075034
2023-11-10,358075034
2023-11-13,359600922
2023-11-14,373842542
2023-11-15,371808025
2023-11-16,363669956
2023-11-17,362144068
2023-11-20,364687215
2023-11-21,372825284
2023-11-22,372316654
2023-11-24,373842542
2023-11-27,375877060
2023-11-28,373333913
2023-11-29,369773508
2023-11-30,368247620
2023-12-01,374859801
2023-12-04,377911577
2023-12-05,375368430
2023-12-06,374351172
2023-12-07,375368430
2023-12-08,682580534
2023-12-11,701908447
2023-12-12,690718602
2023-12-13,698348042
2023-12-14,724288137
2023-12-15,700891189
2023-12-18,667321654
2023-12-19,683597792
2023-12-20,708011999
2023-12-21,696822154
2023-12-22,721744990
2023-12-26,339255749
2023-12-27,311281137
2023-12-28,310263879
2023-12-29,311281137
2024-01-02,292970482
2024-01-03,281272008
2024-01-04,284832413
2024-01-05,289410077
2024-01-08,300091292
2024-01-09,290935965
2024-01-10,289410077
2024-01-11,276694344
2024-01-12,276694344
2024-01-16,272116680
2024-01-17,271608051
2024-01-18,286358301
2024-01-19,302125810
2024-01-22,330609051
2024-01-23,328065904
2024-01-24,335695344
2024-01-25,329591792
2024-01-26,326031387
2024-01-29,323996870
2024-01-30,318401948
2024-01-31,309246620
2024-02-01,311789767
2024-02-02,313824284
2024-02-05,311789767
2024-02-06,312807025
2024-02-07,309755249
2024-02-08,308229361
2024-02-09,312298396
2024-02-12,319927835
2024-02-13,323996870
2024-02-14,346376560
2024-02-15,348411077
2024-02-16,338238491
2024-02-20,344342042
2024-02-21,340781637
2024-02-22,337729861
2024-02-23,348411077
2024-02-26,347902448
2024-02-27,347393818
2024-02-28,349936965
2024-02-29,332134939
2024-03-01,341290267
2024-03-04,329083163
2024-03-05,334678085
2024-03-06,327557275
2024-03-07,338747120
2024-03-08,325014129
2024-03-11,338747120
2024-03-12,339764379
2024-03-13,340273008
2024-03-14,329591792
2024-03-15,333152198
2024-03-18,331626310
2024-03-19,330609051
2024-03-20,337729861
2024-03-21,339255749
2024-03-22,332643568
2024-03-25,337221232
2024-03-26,332643568
2024-03-27,343833413
2024-03-28,343833413
2024-04-01,340273008
2024-04-02,322470982
2024-04-03,320945094
2024-04-04,326031387
2024-04-05,327557275
2024-04-08,334169456
2024-04-09,341290267
2024-04-10,316876060
2024-04-11,319927835
2024-04-12,317384689
2024-04-15,316876060
2024-04-16,318401948
2024-04-17,311281137
2024-04-18,307720732
2024-04-19,311281137
2024-04-22,309246620
2024-04-23,319927835
2024-04-24,334678085
2024-04-25,321962353
2024-04-26,346885189
2024-04-29,326031387
2024-04-30,319927835
2024-05-01,322979611
2024-05-02,330100422
2024-05-03,324505499
2024-05-06,307613457
2024-05-07,311359131
2024-05-08,317445851
2024-05-09,314636595
2024-05-10,287948670
2024-05-13,279052695
2024-05-14,283734787
2024-05-15,279052695
2024-05-16,277648067
2024-05-17,280925532
2024-05-20,275307021
2024-05-21,274370602
2024-05-22,271561347
2024-05-23,262197163
2024-05-24,261728953
2024-05-28,263133581
2024-05-29,265474627
2024-05-30,266879255
2024-05-31,264538209
2024-06-03,260324326
2024-06-04,265942836
2024-06-05,267347464
2024-06-06,258919698
2024-06-07,252832978
2024-06-10,246278049
2024-06-11,242064166
2024-06-12,249555514
2024-06-13,266411046
2024-06-14,258451489
2024-06-17,259856117
2024-06-18,260792535
2024-06-20,262665372
2024-06-21,257515071
2024-06-24,257515071
2024-06-25,246746258
2024-06-26,252364769
2024-06-27,257515071
2024-06-28,257046861
2024-07-01,247682677
2024-07-02,243000585
2024-07-03,250491932
2024-07-05,255642234
2024-07-08,246278049
2024-07-09,259387907
2024-07-10,243000585
2024-07-11,242064166
2024-07-12,234572819
2024-07-15,237850283
2024-07-16,236913865
2024-07-17,237850283
2024-07-18,224272216
2024-07-19,213035195
2024-07-22,218185496
2024-07-23,220058333
2024-07-24,210225939
2024-07-25,206480266
2024-07-26,223335797
2024-07-29,205075638
2024-07-30,204139219
2024-07-31,206012056
2024-08-01,193370407
2024-08-02,197584290
2024-08-05,197605191
2024-08-06,192855066
2024-08-07,178129680
2024-08-08,188104942
2024-08-09,181454767
