,BKNG
2023-07-19,104144691600
2023-07-20,103775475000
2023-07-21,103979646799
2023-07-24,102931043200
2023-07-25,104662235100
2023-07-26,105221751200
2023-07-27,105141363000
2023-07-28,107145732500
2023-07-31,105671356000
2023-08-01,103662006700
2023-08-02,102616604400
2023-08-03,101015598700
2023-08-04,108956601200
2023-08-07,115353865700
2023-08-08,114747752900
2023-08-09,113989756200
2023-08-10,114648868300
2023-08-11,114045601100
2023-08-14,115045118100
2023-08-15,113843919200
2023-08-16,113658599500
2023-08-17,110695974200
2023-08-18,108788355100
2023-08-21,108559640000
2023-08-22,109338267300
2023-08-23,110215779200
2023-08-24,107648692300
2023-08-25,108222080700
2023-08-28,109186027700
2023-08-29,110653290200
2023-08-30,111355086300
2023-08-31,110445917100
2023-09-01,110796637300
2023-09-05,111854844800
2023-09-06,111732839700
2023-09-07,110389716500
2023-09-08,111800067000
2023-09-11,113207927600
2023-09-12,112878905100
2023-09-13,110823314800
2023-09-14,113737209200
2023-09-15,112406535500
2023-09-18,112341798100
2023-09-19,110720517500
2023-09-20,109161128700
2023-09-21,108000123900
2023-09-22,108934547800
2023-09-25,110192658700
2023-09-26,108864830600
2023-09-27,109650216200
2023-09-28,110438803100
2023-09-29,109696101500
2023-10-02,107446284800
2023-10-03,104564736700
2023-10-04,105803903100
2023-10-05,104841534800
2023-10-06,105907051200
2023-10-09,104527575600
2023-10-10,106287692000
2023-10-11,106688823500
2023-10-12,105891770000
2023-10-13,102456278400
2023-10-16,103025503100
2023-10-17,103439832000
2023-10-18,98988835200
2023-10-19,96729996000
2023-10-20,95738107200
2023-10-23,97922624200
2023-10-24,98472400100
2023-10-25,97692711600
2023-10-26,95253623700
2023-10-27,95374136800
2023-10-30,96835922500
2023-10-31,96881418800
2023-11-01,96071167900
2023-11-02,98585272600
2023-11-03,99284387500
2023-11-06,103197763900
2023-11-07,104603287000
2023-11-08,104896408200
2023-11-09,104546329800
2023-11-10,106768007900
2023-11-13,108330163300
2023-11-14,110215655000
2023-11-15,108386078600
2023-11-16,108664960500
2023-11-17,108887232500
2023-11-20,109675256200
2023-11-21,109227586500
2023-11-22,108704900000
2023-11-24,108204440700
2023-11-27,108732684000
2023-11-28,109118534300
2023-11-29,108576051700
2023-11-30,108555561000
2023-12-01,109731518800
2023-12-04,108860490400
2023-12-05,109330387300
2023-12-06,109399500000
2023-12-07,112465117100
2023-12-08,113740750000
2023-12-11,116231238300
2023-12-12,118168825000
2023-12-13,118923160600
2023-12-14,119481619000
2023-12-15,120829837600
2023-12-18,120531506900
2023-12-19,122086021700
2023-12-20,120485663300
2023-12-21,122233971500
2023-12-22,122794861000
2023-12-26,123869754500
2023-12-27,122758047200
2023-12-28,123307823100
2023-12-29,123194950600
2024-01-02,119056035360
2024-01-03,116617489620
2024-01-04,116982467640
2024-01-05,116578836840
2024-01-08,118449905040
2024-01-09,119352601380
2024-01-10,120444456900
2024-01-11,121509289680
2024-01-12,119803094400
2024-01-16,119847562200
2024-01-17,119375519400
2024-01-18,120706474860
2024-01-19,123706341060
2024-01-22,119926920120
2024-01-23,119400147720
2024-01-24,119609830500
2024-01-25,119832169500
2024-01-26,120391437600
2024-01-29,121564019280
2024-01-30,121607460900
2024-01-31,119976518820
2024-02-01,121720340700
2024-02-02,121820906340
2024-02-05,123996750000
2024-02-06,124678817640
2024-02-07,126867317520
2024-02-08,131358565320
2024-02-09,128552305080
2024-02-12,129648607380
2024-02-13,128190747660
2024-02-14,127872631860
2024-02-15,128295075960
2024-02-16,127138229040
2024-02-20,126591617160
2024-02-21,127969092780
2024-02-22,133471469940
2024-02-23,119924867760
2024-02-26,119712448500
2024-02-27,118972572720
2024-02-28,119571519780
2024-02-29,118654798980
2024-03-01,119711764380
2024-03-04,118400648400
2024-03-05,117335131500
2024-03-06,117259194180
2024-03-07,118960258560
2024-03-08,119231854200
2024-03-11,119814724440
2024-03-12,119721000000
2024-03-13,119721000000
2024-03-14,120116421360
2024-03-15,116778599880
2024-03-18,118042511580
2024-03-19,119925551880
2024-03-20,122405828940
2024-03-21,124776988860
2024-03-22,123987514380
2024-03-25,124063109640
2024-03-26,125230902480
2024-03-27,125655741000
2024-03-28,124095263280
2024-04-01,122076767220
2024-04-02,121981674540
2024-04-03,124249190280
2024-04-04,120471137580
2024-04-05,123206591400
2024-04-08,123181621020
2024-04-09,122508104880
2024-04-10,122667162780
2024-04-11,124436981220
2024-04-12,120808750800
2024-04-15,119229459780
2024-04-16,118618540620
2024-04-17,117802385460
2024-04-18,117331368840
2024-04-19,116807332920
2024-04-22,118455378000
2024-04-23,120883661940
2024-04-24,120320289120
2024-04-25,119805830880
2024-04-26,120442062480
2024-04-29,120227248800
2024-04-30,118080138180
2024-05-01,116835381840
2024-05-02,118794359460
2024-05-03,122367860280
2024-05-06,123087212460
2024-05-07,123326654460
2024-05-08,125193960000
2024-05-09,129299706180
2024-05-10,130179484500
2024-05-13,128101470000
2024-05-14,129054107100
2024-05-15,129727281180
2024-05-16,127759752060
2024-05-17,126847820100
2024-05-20,128909415720
2024-05-21,130746962040
2024-05-22,130841370600
2024-05-23,128364172080
2024-05-24,129823742100
2024-05-28,129644844720
2024-05-29,127735123740
2024-05-30,128430531720
2024-05-31,129173828100
2024-06-03,128739069840
2024-06-04,130029320160
2024-06-05,131044554240
2024-06-06,130326912360
2024-06-07,130430556540
2024-06-10,129596956320
2024-06-11,129596272200
2024-06-12,132596480460
2024-06-13,131903124840
2024-06-14,132004374600
2024-06-17,135218712420
2024-06-18,135906595080
2024-06-20,135868968480
2024-06-21,136451154600
2024-06-24,136180927200
2024-06-25,137315882280
2024-06-26,136221290280
2024-06-27,137145536400
2024-06-28,135507069000
2024-07-01,132886205280
2024-07-02,133957879260
2024-07-03,133981139340
2024-07-05,134434710900
2024-07-08,136298253780
2024-07-09,136053680880
2024-07-10,136483650300
2024-07-11,134648840460
2024-07-12,137728064580
2024-07-15,139834128000
2024-07-16,140897592540
2024-07-17,136469625840
2024-07-18,134448735360
2024-07-19,135703753500
2024-07-22,133724936400
2024-07-23,134060155200
2024-07-24,130180510680
2024-07-25,125189855280
2024-07-26,126596063940
2024-07-29,127069844070
2024-07-30,125914580610
2024-07-31,125712223390
2024-08-01,123992187020
2024-08-02,112620591070
2024-08-05,114491887770
2024-08-06,115630570120
2024-08-07,111858875180
2024-08-08,114878329150
2024-08-09,116509368950
